t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
78380110 0 0 3325 3325 2385 3325 673 -0.407014 -0.244209 10.855310 0.010259 -0.048096 -0.023848
78381110 0 0 3325 3325 2488 3325 662 -0.371101 -0.215478 10.867281 0.013989 -0.050361 -0.020118
78382110 0 0 3325 3325 2385 3325 673 -0.399832 -0.215478 10.867281 0.017187 -0.050361 -0.019718
78383110 0 0 3325 3325 2436 3325 673 -0.356736 -0.169988 10.860099 0.015055 -0.052493 -0.019851
78384110 0 0 3325 3325 2335 3325 662 -0.478840 -0.234632 10.757148 0.021051 -0.050761 -0.019052
78385110 0 0 3325 3325 2335 3325 673 -0.383072 -0.203507 10.845734 0.012657 -0.052093 -0.019319
78386110 0 0 3325 3325 2436 3325 673 -0.373495 -0.241814 10.783484 0.014389 -0.049828 -0.020118
78387110 0 0 3325 3325 2436 3325 673 -0.418985 -0.203507 10.941502 0.015455 -0.051427 -0.020518
78388110 0 0 3325 3325 2385 3325 673 -0.371101 -0.179565 10.843339 0.008127 -0.045832 -0.017720
78389110 0 0 3325 3325 2385 3325 673 -0.328006 -0.201113 10.876858 0.015455 -0.049828 -0.022116
78390110 0 0 3325 3325 2385 3325 673 -0.363919 -0.222661 10.922348 0.011724 -0.044499 -0.022783
78391110 0 0 3325 3325 2385 3325 673 -0.375890 -0.222661 10.785878 0.013456 -0.047830 -0.023315
78392110 0 0 3325 3325 2436 3325 673 -0.337582 -0.158017 10.793061 0.011458 -0.047697 -0.019585
78393110 0 0 3325 3325 2436 3325 662 -0.409408 -0.150835 10.864887 0.017853 -0.053426 -0.018786
78394110 0 0 3325 3325 2385 3325 662 -0.407014 -0.193930 10.850522 0.014123 -0.050361 -0.019985
78395110 0 0 3325 3325 2488 3325 673 -0.421380 -0.203507 10.872069 0.012391 -0.048496 -0.020518
78396110 0 0 3325 3325 2385 3325 673 -0.373495 -0.227449 10.934319 0.014389 -0.047963 -0.021317
78397110 0 0 3325 3325 2385 3325 673 -0.423774 -0.208296 10.958261 0.014389 -0.051161 -0.019052
78398110 0 0 3325 3325 2488 3325 662 -0.387861 -0.246603 10.910377 0.007061 -0.047031 -0.019052
78399110 0 0 3325 3325 2436 3325 662 -0.402226 -0.146046 10.876858 0.009593 -0.047031 -0.021850
78400110 0 0 3325 3325 2385 3325 662 -0.378284 -0.203507 10.857704 0.014655 -0.053559 -0.021583
78401110 0 0 3325 3325 2488 3325 673 -0.392649 -0.234632 10.941502 0.011325 -0.045299 -0.020917
78402110 0 0 3325 3325 2385 3325 673 -0.450110 -0.148441 10.886435 0.013190 -0.049828 -0.020118
78403110 0 0 3325 3325 2385 3325 673 -0.426168 -0.237026 10.778696 0.015588 -0.051694 -0.021051
78404110 0 0 3325 3325 2385 3325 650 -0.375890 -0.193930 10.879252 0.008527 -0.047830 -0.019319
78405110 0 0 3325 3325 2436 3325 673 -0.332794 -0.162806 10.869676 0.013057 -0.047963 -0.019718
78406110 0 0 3325 3325 2436 3325 673 -0.407014 -0.181959 10.852916 0.016521 -0.050628 -0.020784
78407110 0 0 3325 3325 2436 3325 673 -0.373495 -0.189142 10.864887 0.013856 -0.049429 -0.019985
78408110 0 0 3325 3325 2488 3325 673 -0.375890 -0.201113 10.864887 0.010925 -0.050095 -0.019052
78409110 0 0 3325 3325 2436 3325 685 -0.428562 -0.210690 10.795455 0.015588 -0.053692 -0.019185
78410110 0 0 3325 3325 2436 3325 673 -0.375890 -0.222661 10.807426 0.016521 -0.051827 -0.020518
78411110 0 0 3325 3325 2385 3325 673 -0.385466 -0.241814 10.896011 0.008394 -0.047963 -0.021583
78412110 0 0 3325 3325 2488 3325 673 -0.375890 -0.253785 10.934319 0.017054 -0.051028 -0.019052
78413110 0 0 3325 3325 2385 3325 673 -0.418985 -0.203507 10.874464 0.015055 -0.049029 -0.021850
78414110 0 0 3325 3325 2488 3325 685 -0.402226 -0.189142 10.860099 0.017187 -0.052360 -0.020651
78415110 0 0 3325 3325 2385 3325 673 -0.411803 -0.227449 10.922348 0.007594 -0.046364 -0.019052
78416110 0 0 3325 3325 2385 3325 673 -0.390255 -0.222661 10.898406 0.011458 -0.047031 -0.022383
78417110 0 0 3325 3325 2436 3325 662 -0.375890 -0.208296 10.864887 0.016920 -0.052760 -0.019052
78418110 0 0 3325 3325 2436 3325 673 -0.359130 -0.244209 10.826580 0.007994 -0.049029 -0.017587
78419110 0 0 3325 3325 2488 3325 673 -0.363919 -0.227449 10.884041 0.009060 -0.049296 -0.020784
78420110 0 0 3325 3325 2385 3325 673 -0.390255 -0.232238 10.891223 0.010392 -0.049029 -0.019585
78421110 0 0 3325 3325 2385 3325 662 -0.390255 -0.201113 10.838551 0.008260 -0.047830 -0.021317
78422110 0 0 3325 3325 2385 3325 662 -0.399832 -0.248997 10.939107 0.008926 -0.045965 -0.022649
78423110 0 0 3325 3325 2436 3325 673 -0.438139 -0.208296 10.812215 0.017187 -0.052093 -0.020651
78424110 0 0 3325 3325 2335 3325 673 -0.351948 -0.237026 10.910377 0.010925 -0.044499 -0.020518
78425110 0 0 3325 3325 2488 3325 673 -0.392649 -0.208296 10.838551 0.014789 -0.051560 -0.019185
78426110 0 0 3325 3325 2488 3325 662 -0.430956 -0.177171 10.828974 0.015588 -0.054092 -0.020518
78427110 0 0 3325 3325 2488 3325 673 -0.435745 -0.181959 10.903194 0.009859 -0.049029 -0.020384
78428110 0 0 3325 3325 2436 3325 673 -0.363919 -0.196325 10.888829 0.010658 -0.046364 -0.021583
78429110 0 0 3325 3325 2385 3325 673 -0.404620 -0.227449 10.965444 0.015455 -0.052093 -0.021317
78430110 0 0 3325 3325 2385 3325 662 -0.445322 -0.210690 10.872069 0.012391 -0.047830 -0.020518
78431110 0 0 3325 3325 2488 3325 673 -0.414197 -0.260968 10.951078 0.010525 -0.051560 -0.019718
78432110 0 0 3325 3325 2488 3325 685 -0.354342 -0.241814 10.934319 0.008793 -0.045965 -0.021184
78433110 0 0 3325 3325 2436 3325 650 -0.416591 -0.165200 10.903194 0.019585 -0.051161 -0.019185
78434110 0 0 3325 3325 2385 3325 673 -0.387861 -0.244209 10.886435 0.011191 -0.051427 -0.018786
78435110 0 0 3325 3325 2385 3325 673 -0.366313 -0.198719 10.929530 0.009326 -0.046498 -0.023582
78436110 0 0 3325 3325 2385 3325 673 -0.387861 -0.215478 10.967837 0.009326 -0.045165 -0.020651
78437110 0 0 3325 3325 2385 3325 673 -0.440533 -0.208296 10.936713 0.011058 -0.046098 -0.018652
78438110 0 0 3325 3325 2385 3325 673 -0.404620 -0.196325 10.879252 0.015588 -0.050228 -0.021317
