t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
1802000 0 3 100.000000 0.000000 0.005684 100.000000 0.000000 0.047884 100.000000 0.000000 0.022116 100.000000 0 0 3 0 3.000000 0.000000 0.005684 100.000000
1802771 0 9 100.000000 0.000000 0.018901 100.000000 0.000000 0.000000 0.000000 0.000000 0.024515 100.000000 0 0 12 0 12.000000 0.000000 0.024585 100.000000
1803799 0 73 100.000000 0.000000 0.021092 100.000000 0.000000 0.057461 100.000000 0.000000 0.020518 100.000000 0 0 85 2 85.023529 0.000000 0.045677 100.000000
1804313 0 49 100.000000 0.000000 0.009519 100.000000 0.000000 0.047884 100.000000 0.000000 0.018519 100.000000 0 0 134 4 134.059692 0.000000 0.055196 100.000000
1805084 0 102 100.000000 0.000000 0.016333 100.000000 0.000000 0.047884 100.000000 0.000000 0.021184 100.000000 0 0 236 10 236.211777 0.000000 0.071528 100.000000
1805341 0 37 100.000000 0.000000 0.004862 100.000000 0.000000 0.043096 100.000000 0.000000 0.018919 100.000000 0 0 273 13 273.309357 0.000000 0.076390 100.000000
1806112 0 141 100.000000 0.000000 0.014176 100.000000 0.000000 0.050278 100.000000 0.000000 0.018386 100.000000 0 0 413 24 413.696747 0.000000 0.090566 100.000000
1807140 0 246 100.000000 0.000000 0.016709 100.000000 0.000000 0.055067 100.000000 0.000000 0.016254 100.000000 0 0 658 46 659.605957 0.000000 0.107275 100.000000
1807654 0 134 100.000000 0.000000 0.012258 100.000000 0.000000 0.043096 100.000000 0.000000 0.023848 100.000000 0 0 792 60 794.269470 0.000000 0.119533 100.000000
1808168 0 161 100.000000 0.000000 0.013148 100.000000 0.000000 0.100556 100.000000 0.000000 0.025580 100.000000 0 0 952 79 955.272217 0.000000 0.132682 100.000000
