t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
131358591 0 0 1 1 35 1 44 -324 -148 18204 76 -377 -145
131359591 0 0 1 1 35 1 44 -296 -160 18352 86 -415 -144
131360591 0 0 1 1 33 1 44 -348 -180 18256 99 -395 -135
131361591 0 0 1 1 34 1 44 -312 -40 18176 84 -392 -119
131362591 0 0 1 1 33 1 44 -272 -108 18360 141 -405 -159
131363591 0 0 1 1 35 1 42 -340 -116 18372 109 -402 -154
131364591 0 0 1 1 34 1 43 -324 -216 18232 118 -379 -161
131365591 0 0 1 1 33 1 43 -296 -208 18292 86 -397 -148
131366591 0 0 1 1 34 1 44 -272 -4 18320 69 -387 -142
131367591 0 0 1 1 33 1 43 -340 -132 18320 122 -417 -130
131368591 0 0 1 1 33 1 44 -212 24 18376 105 -437 -152
131369591 0 0 1 1 34 1 45 -268 -180 18220 141 -409 -140
131370591 0 0 1 1 33 1 44 -296 -40 18260 129 -410 -143
131371591 0 0 1 1 33 1 44 -340 -108 18120 101 -404 -132
131372591 0 0 1 1 32 1 44 -348 -96 18216 80 -376 -139
131373591 0 0 1 1 31 1 44 -372 -124 18280 144 -386 -127
131374591 0 0 1 1 33 1 44 -196 -156 18296 113 -440 -161
131375591 0 0 1 1 33 1 45 -324 -156 18408 76 -380 -136
131376591 0 0 1 1 34 1 44 -268 -12 18244 96 -386 -131
131377591 0 0 1 1 34 1 47 -340 -228 18332 130 -430 -125
131378591 0 0 1 1 35 1 44 -324 -148 18236 100 -381 -158
131379591 0 0 1 1 34 1 44 -356 -120 18172 126 -389 -136
131380591 0 0 1 1 32 1 44 -384 -128 18288 132 -404 -129
131381591 0 0 1 1 32 1 44 -372 -116 18336 131 -394 -137
131382591 0 0 1 1 33 1 44 -396 -56 18128 78 -378 -139
131383591 0 0 1 1 34 1 44 -320 -180 18212 100 -402 -138
131384591 0 0 1 1 33 1 43 -252 -124 18280 95 -365 -148
131385591 0 0 1 1 33 1 44 -256 -64 18204 93 -383 -139
131386591 0 0 1 1 33 1 44 -348 -160 18248 102 -375 -135
131387591 0 0 1 1 33 1 44 -256 -100 18292 79 -383 -134
131388591 0 0 1 1 36 1 44 -312 -152 18208 107 -425 -142
131389591 0 0 1 1 33 1 44 -324 -144 18284 67 -383 -127
131390591 0 0 1 1 33 1 44 -232 -116 18312 120 -403 -137
131391591 0 0 1 1 33 1 44 -284 -196 18348 84 -349 -144
131392591 9 10 1 1 33 1 45 1360 -2156 17972 225 -395 -692
131393591 61 57 1 1 35 1 44 1928 792 17744 959 -322 -499
131394591 0 0 1 1 35 1 41 -240 -148 18424 87 -369 -160
131395591 0 0 1 1 33 1 42 -216 -120 18212 128 -382 -160
131396591 0 1 1 1 35 1 42 -240 -60 18212 95 -419 -138
131397591 0 0 1 1 35 1 41 -324 -132 18208 143 -411 -138
131398591 0 0 1 1 34 1 41 -248 -148 18124 113 -403 -152
131399591 0 0 1 1 36 1 43 -188 4 18204 111 -372 -143
131400591 0 0 1 1 33 1 41 -296 -92 18328 86 -376 -136
131401591 0 0 1 1 35 1 41 -108 -112 18288 104 -405 -120
131402591 0 0 1 1 35 1 41 -228 -192 18328 97 -391 -152
