t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
262571591 0 0 1232 3325 2191 3325 1696 -0.220267 -0.172383 10.936713 0.013590 -0.052893 -0.018919
262572591 0 0 1206 3325 2191 3325 1660 -0.253785 -0.184354 10.946290 0.012657 -0.054092 -0.014789
262573591 0 0 1312 3325 2191 3325 1732 -0.292093 -0.126893 10.963049 0.008127 -0.051960 -0.017853
262574591 0 0 1460 3325 2191 3325 1732 -0.241814 -0.088585 10.958261 0.011991 -0.049828 -0.018919
262575591 0 0 1312 3325 2191 3325 1696 -0.225055 -0.136469 10.951078 0.011591 -0.050894 -0.016787
262576591 0 0 1369 3325 2145 3325 1732 -0.292093 -0.114922 10.855310 0.008260 -0.051560 -0.017986
262577591 0 0 1399 3325 2191 3325 1625 -0.239420 -0.107739 10.977415 0.009859 -0.053159 -0.019319
262578591 0 0 1285 3325 2191 3325 1660 -0.222661 -0.110133 10.967837 0.012657 -0.053426 -0.016787
262579591 0 0 1258 3325 2191 3325 1696 -0.237026 -0.131681 10.884041 0.010259 -0.052360 -0.012923
262580591 0 0 1460 3325 2191 3325 1696 -0.205901 -0.088585 10.900800 0.005995 -0.047430 -0.017054
262581591 0 0 1491 3325 2191 3325 1660 -0.268151 -0.090980 10.891223 0.005196 -0.048629 -0.016387
262582591 0 0 1369 3325 2191 3325 1660 -0.217872 -0.090980 10.934319 0.011325 -0.053692 -0.017187
262583591 0 0 1369 3325 2191 3325 1660 -0.208296 -0.098162 10.922348 0.007461 -0.046498 -0.019185
262584591 0 0 1232 3325 2191 3325 1625 -0.186748 -0.158017 11.013328 0.009992 -0.048896 -0.020917
262585591 0 0 1232 3325 2191 3325 1625 -0.282516 -0.083797 10.860099 0.014655 -0.054358 -0.016787
262586591 0 0 1312 3325 2191 3325 1660 -0.272939 -0.136469 10.996569 0.007328 -0.049162 -0.019985
262587591 0 0 1399 3325 2191 3325 1625 -0.301669 -0.158017 10.905588 0.011458 -0.052493 -0.019185
262588591 0 0 1312 3325 2191 3325 1660 -0.251391 -0.179565 10.919953 0.008793 -0.051427 -0.015055
262589591 0 0 1312 3325 2191 3325 1660 -0.304064 -0.088585 10.958261 0.013190 -0.051028 -0.015455
262590591 0 0 1369 3325 2145 3325 1660 -0.241814 -0.110133 10.967837 0.009060 -0.052760 -0.017453
262591591 12 13 1206 3325 2191 3325 1770 -0.328006 0.318429 11.513716 0.038504 -0.057822 -0.021717
262592591 93 96 1312 3325 2191 3325 1732 -0.608127 1.039083 10.953472 0.020518 -0.078473 0.034773
262593591 97 104 1065 3325 2145 3325 1491 0.093374 -0.474052 10.867281 0.011991 -0.059421 -0.001865
262594591 97 103 1133 3325 2100 3325 1087 0.023942 -0.991199 10.970232 0.003064 -0.055291 0.004663
262595591 98 104 1157 3325 1970 3325 1460 -0.629675 0.531513 10.728417 0.034773 -0.049962 0.012790
262596591 98 106 943 3325 1847 3325 1696 0.246603 0.660800 10.982203 0.030377 -0.074476 0.001599
262597591 97 73 1087 3325 1847 3325 1429 -0.148441 -1.221043 10.714052 -0.033175 -0.048763 -0.079539
262598591 98 100 1065 3325 1808 3325 1847 -0.203507 -0.608127 10.800243 0.039170 -0.008660 0.010525
262599591 97 105 962 3325 1770 3325 1732 0.361524 0.893037 10.481815 0.025314 -0.064351 0.010925
262600591 97 105 924 3325 1696 3325 1460 -0.696713 0.581791 11.449072 -0.030377 -0.037704 0.029044
262601591 96 104 924 3325 1660 3325 1928 0.280122 -0.706289 10.951078 -0.004130 -0.045565 -0.007461
262602591 93 103 854 3325 1460 3325 1887 -0.160412 -1.158794 10.998962 -0.009992 -0.050361 -0.024781
262603591 96 105 806 3325 1312 3325 1460 -0.409408 0.335188 11.092337 0.064084 -0.069813 -0.219032
262604591 95 78 924 3325 1206 3325 1460 -0.186748 0.004788 10.678140 0.054625 -0.042634 0.016787
262605591 96 90 1022 3325 1043 3325 1341 -0.193930 -0.574608 11.087548 -0.010525 -0.054358 -0.303368
262606591 93 90 1157 3325 791 3325 1232 -0.193930 -1.058237 10.915165 0.010392 -0.054092 0.003064
