t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
262571591 0 -1393 100.000000 0.000000 0.018919 100.000000 0.000000 -0.172383 Infinity 0.000000 0.018919 100.000000 0 0 -1393 0 1393.000000 0.000000 0.018919 100.000000
262572591 0 -1578 100.000000 0.000000 0.014789 100.000000 0.000000 -0.184354 Infinity 0.000000 0.014789 100.000000 0 0 -2970 -30 2970.151611 0.000000 0.033708 100.000000
262573591 0 -1705 100.000000 0.000000 0.017853 100.000000 0.000000 -0.126893 Infinity 0.000000 0.017853 100.000000 0 0 -4674 -87 4674.809570 0.000000 0.051560 100.000000
262574591 0 -1793 100.000000 0.000000 0.018919 100.000000 0.000000 -0.088585 Infinity 0.000000 0.018919 100.000000 0 0 -6465 -179 6467.477539 0.000000 0.070479 100.000000
262575591 0 -1930 100.000000 0.000000 0.016787 100.000000 0.000000 -0.136469 Infinity 0.000000 0.016787 100.000000 0 0 -8390 -315 8395.911133 0.000000 0.087266 100.000000
262576591 0 -2045 100.000000 0.000000 0.017986 100.000000 0.000000 -0.114922 Infinity 0.000000 0.017986 100.000000 0 0 -10427 -493 10438.648438 0.000000 0.105253 100.000000
262577591 0 -2152 100.000000 0.000000 0.019319 100.000000 0.000000 -0.107739 Infinity 0.000000 0.019319 100.000000 0 0 -12567 -719 12587.551758 0.000000 0.124571 100.000000
262578591 0 -2263 100.000000 0.000000 0.016787 100.000000 0.000000 -0.110133 Infinity 0.000000 0.016787 100.000000 0 0 -14812 -1000 14845.717773 0.000000 0.141358 100.000000
262579591 0 -2394 100.000000 0.000000 0.012923 100.000000 0.000000 -0.131681 Infinity 0.000000 0.012923 100.000000 0 0 -17182 -1337 17233.941406 0.000000 0.154282 100.000000
262580591 0 -2483 100.000000 0.000000 0.017054 100.000000 0.000000 -0.088585 Infinity 0.000000 0.017054 100.000000 0 0 -19635 -1719 19710.103516 0.000000 0.171335 100.000000
262581591 0 -2574 100.000000 0.000000 0.016387 100.000000 0.000000 -0.090980 Infinity 0.000000 0.016387 100.000000 0 0 -22171 -2158 22275.775391 0.000000 0.187723 100.000000
262582591 0 -2665 100.000000 0.000000 0.017187 100.000000 0.000000 -0.090980 Infinity 0.000000 0.017187 100.000000 0 0 -24789 -2655 24930.775391 0.000000 0.204910 100.000000
262583591 0 -2763 100.000000 0.000000 0.019185 100.000000 0.000000 -0.098162 Infinity 0.000000 0.019185 100.000000 0 0 -27494 -3217 27681.568359 0.000000 0.224095 100.000000
262584591 0 -2921 100.000000 0.000000 0.020917 100.000000 0.000000 -0.158017 Infinity 0.000000 0.020917 100.000000 0 0 -30342 -3866 30587.300781 0.000000 0.245012 100.000000
262585591 0 -3005 100.000000 0.000000 0.016787 100.000000 0.000000 -0.083797 Infinity 0.000000 0.016787 100.000000 0 0 -33257 -4595 33572.937500 0.000000 0.261799 100.000000
262586591 0 -3141 100.000000 0.000000 0.019985 100.000000 0.000000 -0.136469 Infinity 0.000000 0.019985 100.000000 0 0 -36291 -5408 36691.730469 0.000000 0.281784 100.000000
262587591 0 -3299 100.000000 0.000000 0.019185 100.000000 0.000000 -0.158017 Infinity 0.000000 0.019185 100.000000 0 0 -39460 -6325 39963.699219 0.000000 0.300969 100.000000
262588591 0 -3479 100.000000 0.000000 0.015055 100.000000 0.000000 -0.179565 Infinity 0.000000 0.015055 100.000000 0 0 -42782 -7356 43409.792969 0.000000 0.316025 100.000000
262589591 0 -3567 100.000000 0.000000 0.015455 100.000000 0.000000 -0.088585 Infinity 0.000000 0.015455 100.000000 0 0 -46173 -8465 46942.542969 0.000000 0.331479 100.000000
262590591 0 -3677 100.000000 0.000000 0.017453 100.000000 0.000000 -0.110133 Infinity 0.000000 0.017453 100.000000 0 0 -49650 -9662 50581.386719 0.000000 0.348933 100.000000
262591591 13 -3359 25938.958984 -0.002600 0.021717 935.257324 0.013000 0.318429 2349.452148 -0.002600 0.021717 935.257324 13 0 -52807 -10810 53914.828125 -0.002600 0.370649 14355.745117
262592591 95 -2320 2542.085205 -0.007540 -0.034773 361.204468 0.082000 1.039083 1167.174927 -0.007540 -0.034773 361.204468 108 0 -54969 -11650 56295.632813 -0.010140 0.335876 3412.489990
262593591 101 -2794 2866.369141 -0.017587 0.001865 110.605743 0.006000 -0.474052 8000.858887 -0.017587 0.001865 110.605743 209 -1 -57607 -12571 59166.667969 -0.027727 0.337741 1318.105957
