t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
68607591 0 0 1 1 71 1 76 -292 24 18248 93 -387 -132
68608591 0 0 1 1 70 1 76 -248 24 18416 84 -375 -141
68609591 0 0 1 1 73 1 77 -276 44 18380 97 -382 -146
68610591 0 0 1 1 72 1 75 -204 -60 18216 133 -417 -129
68611591 0 0 1 1 73 1 76 -232 60 18360 95 -379 -150
68612591 0 0 1 1 72 1 76 -240 40 18284 78 -391 -128
68613591 0 0 3 1 72 1 76 -244 0 18208 131 -423 -146
68614591 0 0 1 1 72 1 76 -256 -76 18244 104 -380 -125
68615591 0 0 1 1 72 1 76 -200 -36 18260 106 -398 -127
68616591 0 0 1 1 72 1 76 -204 -36 18212 114 -375 -136
68617591 0 0 1 1 72 1 76 -292 -60 18320 137 -405 -128
68618591 0 0 1 1 71 1 76 -188 0 18184 127 -393 -156
68619591 0 0 1 1 72 1 75 -204 -184 18320 119 -410 -126
68620591 0 0 1 1 72 1 76 -268 -4 18272 100 -400 -122
68621591 0 0 1 1 72 1 76 -160 -36 18224 99 -404 -142
68622591 0 0 1 1 73 1 76 -284 -12 18264 98 -398 -143
68623591 0 0 1 1 72 1 76 -276 76 18264 111 -417 -135
68624591 0 0 1 1 72 1 76 -172 52 18376 99 -380 -144
68625591 0 0 1 1 72 1 76 -184 -24 18264 128 -407 -119
68626591 0 0 1 1 72 1 77 -256 -84 18200 123 -405 -139
68627591 0 0 1 1 71 1 75 -204 36 18256 123 -387 -114
68628591 0 0 1 1 72 1 76 -168 -52 18168 105 -437 -149
68629591 0 0 1 1 71 1 76 -276 12 18132 102 -412 -141
68630591 0 0 1 1 72 1 76 -292 4 18200 73 -388 -140
68631591 0 0 1 1 72 1 77 -264 -8 18236 92 -387 -149
68632591 0 0 1 1 72 1 76 -244 60 18168 69 -399 -149
68633591 0 0 1 1 72 1 76 -296 108 18196 75 -378 -137
68634591 0 0 1 1 72 1 76 -196 -4 18284 78 -384 -133
68635591 0 0 1 1 72 1 77 -200 -12 18280 124 -417 -146
68636591 0 0 1 1 72 1 76 -244 -56 18196 122 -416 -136
68637591 0 0 1 1 72 1 77 -304 -20 18288 120 -410 -127
68638591 0 0 1 1 71 1 78 -192 24 18380 79 -385 -144
68639591 0 0 1 1 72 1 77 -172 -48 18300 140 -396 -133
68640591 0 0 1 1 72 1 78 -252 -24 18140 76 -383 -143
68641591 0 0 2 1 72 1 78 -272 -36 18228 114 -413 -140
68642591 0 0 1 1 72 1 78 -204 -16 18212 136 -414 -144
68643591 0 0 1 1 72 1 78 -192 4 18132 129 -402 -126
68644591 0 0 1 1 72 1 78 -240 -84 18184 97 -392 -139
68645591 0 0 1 1 71 1 77 -304 -36 18268 111 -377 -133
68646591 0 0 1 1 72 1 77 -204 -20 18272 81 -386 -160
68647591 0 0 1 1 72 1 77 -340 32 18268 102 -403 -137
68648591 0 0 1 1 71 1 78 -120 16 18312 124 -409 -141
68649591 0 0 1 1 71 1 77 -148 40 18192 120 -402 -141
68650591 0 0 1 1 72 1 78 -164 24 18256 87 -365 -138
68651591 0 0 1 1 71 1 78 -212 36 18236 91 -385 -156
68652591 0 0 1 1 72 1 77 -276 -24 18180 95 -388 -139
68653591 0 0 1 1 73 1 79 -328 40 18208 83 -367 -154
68654591 0 0 1 1 72 1 77 -240 4 18324 118 -394 -124
68655591 0 0 1 1 78 1 77 -248 -12 18156 123 -413 -151
68656591 0 0 1 1 72 1 77 -260 60 18216 125 -415 -148
68657591 0 0 1 1 72 1 78 -312 12 18468 126 -388 -120
68658591 0 0 1 1 72 1 78 -232 -44 18480 127 -406 -142
68659591 0 0 1 1 72 1 78 -208 8 18212 69 -371 -116
68660591 0 0 1 1 71 1 78 -264 -84 18296 128 -402 -128
68661591 0 0 1 1 72 1 78 -104 -64 18264 115 -392 -153
68662591 0 0 1 1 72 1 78 -232 84 18296 94 -386 -126
68663591 0 0 1 1 71 1 77 -256 -80 18256 118 -394 -133
68664591 0 0 1 1 73 1 77 -152 -24 18244 83 -386 -129
68665591 0 0 2 1 72 1 78 -280 28 18404 110 -382 -132
68666591 0 0 1 1 72 1 77 -276 -88 18220 99 -402 -149
68667591 0 0 1 1 72 1 77 -272 -76 18304 102 -407 -146
68668591 0 0 1 1 72 1 76 -252 20 18368 119 -407 -145
68669591 0 0 1 1 72 1 78 -208 -48 18188 76 -381 -147
68670591 0 0 1 1 72 1 78 -232 12 18140 88 -407 -148
68671591 0 0 1 1 72 1 78 -212 -76 18220 86 -374 -157
68672591 0 0 1 1 72 1 77 -344 -100 18272 100 -387 -131
68673591 0 0 1 1 71 1 77 -236 -56 18220 63 -358 -134
68674591 0 0 1 1 72 1 77 -164 0 18360 95 -401 -183
68675591 0 0 1 1 72 1 78 -212 -28 18316 146 -440 -138
68676591 0 0 1 1 71 1 78 -240 0 18392 96 -386 -128
68677591 0 0 1 1 72 1 77 -260 0 18324 95 -369 -113
68678591 0 0 1 1 72 1 78 -212 48 18320 102 -403 -131
68679591 0 0 2 1 72 1 78 -320 108 18236 87 -368 -151
68680591 0 0 1 1 71 1 78 -252 -144 18056 122 -393 -141
68681591 0 0 1 1 72 1 77 -232 24 18236 92 -381 -145
68682591 0 0 1 1 72 1 77 -228 -28 18332 111 -392 -147
68683591 0 0 1 1 72 1 77 -212 -12 18172 110 -402 -143
68684591 0 0 1 1 71 1 77 -160 28 18248 126 -411 -124
68685591 0 0 1 1 72 1 78 -312 -48 18272 96 -396 -133
68686591 0 0 1 1 72 1 78 -224 -4 18196 141 -398 -134
68687591 0 0 1 1 72 1 78 -224 -56 18184 120 -422 -124
68688591 0 0 1 1 72 1 79 -276 -20 18148 64 -382 -150
68689591 0 0 1 1 72 1 77 -216 -104 18428 102 -404 -123
68690591 0 0 1 1 72 1 78 -216 0 18256 126 -421 -140
68691591 0 0 1 1 71 1 77 -308 -48 18204 81 -393 -157
68692591 0 0 1 1 71 1 77 -212 28 18164 132 -429 -127
68693591 0 0 1 1 72 1 78 -376 12 18288 109 -375 -141
68694591 0 0 1 1 72 1 78 -144 8 18196 81 -405 -172
68695591 0 0 1 1 71 1 78 -252 -92 18340 126 -408 -141
68696591 0 0 1 1 72 1 78 -336 24 18244 138 -408 -137
68697591 0 0 1 1 71 1 78 -208 -20 18292 128 -400 -148
68698591 0 0 1 1 72 1 77 -208 8 18312 119 -411 -119
68699591 0 0 1 1 72 1 77 -208 40 18244 102 -399 -136
68700591 0 0 1 1 71 1 78 -348 0 18256 89 -369 -115
68701591 0 0 1 1 72 1 77 -160 -36 18244 71 -401 -161
68702591 0 0 1 1 72 1 77 -240 -32 18220 69 -368 -136
68703591 0 0 2 1 72 1 78 -276 -88 18144 85 -379 -126
68704591 0 0 1 1 71 1 77 -128 8 18176 119 -397 -132
