t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
328969591 0 0 1970 3325 1970 3325 1369 -0.344765 -0.356736 10.900800 0.009992 -0.047297 -0.017587
328970591 0 0 2100 3325 1970 3325 1399 -0.332794 -0.337582 10.953472 0.008926 -0.047164 -0.017720
328971591 0 0 1970 3325 2056 3325 1312 -0.395043 -0.337582 10.891223 0.009992 -0.048230 -0.021583
328972591 0 0 2100 3325 1970 3325 1341 -0.404620 -0.342371 10.864887 0.011724 -0.052493 -0.016654
328973591 0 0 1887 3325 1970 3325 1341 -0.371101 -0.375890 10.998962 0.013590 -0.059288 -0.019052
328974591 0 0 1928 3325 1970 3325 1369 -0.390255 -0.380678 10.941502 0.012257 -0.049296 -0.019452
328975591 0 0 1625 3325 1970 3325 1341 -0.411803 -0.366313 10.886435 0.011458 -0.053292 -0.016121
328976591 0 0 1770 3325 1970 3325 1312 -0.435745 -0.428562 10.848127 0.011991 -0.052227 -0.018119
328977591 0 0 1770 3325 1970 3325 1341 -0.402226 -0.361524 10.994174 0.015988 -0.052626 -0.018386
328978591 0 0 1770 3325 1928 3325 1312 -0.316035 -0.313640 10.838551 0.013590 -0.049828 -0.017587
328979591 0 0 1887 3325 1970 3325 1312 -0.395043 -0.354342 10.860099 0.005596 -0.046231 -0.021051
328980591 0 0 1887 3325 1928 3325 1341 -0.392649 -0.361524 10.848127 0.017320 -0.056090 -0.018652
328981591 0 0 1887 3325 1970 3325 1312 -0.289698 -0.354342 10.967837 0.011591 -0.050628 -0.019185
328982591 0 0 2012 3325 1928 3325 1285 -0.399832 -0.289698 10.948684 0.013323 -0.053426 -0.018253
328983591 0 0 1847 3325 1970 3325 1341 -0.481235 -0.356736 10.929530 0.009992 -0.048230 -0.021184
328984591 0 0 1808 3325 1928 3325 1312 -0.371101 -0.404620 10.907983 0.009593 -0.053825 -0.019985
328985591 0 0 1732 3325 2056 3325 1285 -0.404620 -0.385466 10.836157 0.011724 -0.052227 -0.019052
328986591 0 0 2012 3325 2012 3325 1369 -0.361524 -0.363919 10.867281 0.011991 -0.050495 -0.020118
328987591 0 0 2012 3325 1970 3325 1341 -0.351948 -0.332794 10.896011 0.013456 -0.051161 -0.015721
328988591 0 0 1970 3325 1970 3325 1312 -0.354342 -0.411803 10.996569 0.018786 -0.054492 -0.019185
