t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
612244 0 0 854 3325 3325 1133 924 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.024515
612758 0 0 838 3258 3325 1133 854 0.000000 -0.251391 0.000000 0.000000 0.000000 -0.024248
613015 0 0 838 3325 3325 1157 838 0.000000 -0.227449 0.000000 0.000000 0.000000 -0.025314
613786 0 0 854 3325 3325 1157 888 0.000000 -0.253785 0.000000 0.000000 0.000000 -0.027312
615071 0 0 854 3258 3325 1157 888 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.017453
615328 0 0 854 3325 3325 1206 871 0.000000 -0.225055 0.000000 0.000000 0.000000 -0.019452
616099 0 0 838 3258 3258 1110 838 0.000000 -0.234632 0.000000 0.000000 0.000000 -0.022516
616356 0 0 838 2820 3192 1110 871 0.000000 -0.548272 0.000000 0.000000 0.000000 -0.026113
617127 113 96 871 2012 3325 1110 943 0.000000 0.311246 0.000000 0.000000 0.000000 -0.043966
618155 74 75 888 3325 3325 1312 838 0.000000 -0.052672 0.000000 0.000000 0.000000 -0.005596
618412 64 68 871 3325 3325 1285 981 0.000000 0.217872 0.000000 0.000000 0.000000 -0.035440
619440 78 78 906 3325 3325 1232 1043 0.000000 0.418985 0.000000 0.000000 0.000000 -0.006662
619697 74 78 888 3325 3325 1232 1065 0.000000 -0.514753 0.000000 0.000000 0.000000 -0.004796
620468 74 75 924 3325 3325 1285 1181 0.000000 0.105345 0.000000 0.000000 0.000000 -0.028112
620725 71 68 906 3325 3325 1258 1181 0.000000 -0.833182 0.000000 0.000000 0.000000 -0.031309
621496 64 64 924 3325 3325 1258 1258 0.000000 0.148441 0.000000 0.000000 0.000000 -0.046897
621753 81 68 906 3258 3258 1232 1258 0.000000 -0.337582 0.000000 0.000000 0.000000 -0.044766
622524 67 86 962 3325 3325 1232 3325 0.000000 0.095768 0.000000 0.000000 0.000000 0.058222
622781 42 57 943 3325 3325 1258 3325 0.000000 -0.134075 0.000000 0.000000 0.000000 -0.003198
623809 81 71 777 3325 3325 1232 3325 0.000000 0.486023 0.000000 0.000000 0.000000 -0.031176
624066 85 86 822 3325 3325 1258 3325 0.000000 -0.517148 0.000000 0.000000 0.000000 -0.053292
624837 85 93 924 3325 3325 1181 2100 0.000000 0.045490 0.000000 0.000000 0.000000 0.009593
625094 78 86 943 3325 3325 1206 1491 0.000000 -0.402226 0.000000 0.000000 0.000000 -0.003730
