t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
612244 0 0 66 1 1 52 62 0 -372 0 0 0 -184
612758 0 0 67 2 1 52 66 0 -420 0 0 0 -182
613015 0 0 67 1 1 51 67 0 -380 0 0 0 -190
613786 0 0 66 1 1 51 64 0 -424 0 0 0 -205
615071 0 0 66 2 1 51 64 0 -460 0 0 0 -131
615328 0 0 66 1 1 49 65 0 -376 0 0 0 -146
616099 0 0 67 2 2 53 67 0 -392 0 0 0 -169
616356 0 0 67 9 3 53 65 0 -916 0 0 0 -196
617127 32 27 65 25 1 53 61 0 520 0 0 0 -330
618155 21 21 64 1 1 45 67 0 -88 0 0 0 -42
618412 18 19 65 1 1 46 59 0 364 0 0 0 -266
619440 22 22 63 1 1 48 56 0 700 0 0 0 -50
619697 21 22 64 1 1 48 55 0 -860 0 0 0 -36
620468 21 21 62 1 1 46 50 0 176 0 0 0 -211
620725 20 19 63 1 1 47 50 0 -1392 0 0 0 -235
621496 18 18 62 1 1 47 47 0 248 0 0 0 -352
621753 23 19 63 2 2 48 47 0 -564 0 0 0 -336
622524 19 24 60 1 1 48 1 0 160 0 0 0 437
622781 12 16 61 1 1 47 1 0 -224 0 0 0 -24
623809 23 20 71 1 1 48 1 0 812 0 0 0 -234
624066 24 24 68 1 1 47 1 0 -864 0 0 0 -400
624837 24 26 62 1 1 50 23 0 76 0 0 0 72
625094 22 24 61 1 1 49 39 0 -672 0 0 0 -28
625865 22 22 61 1 1 50 57 0 -244 0 0 0 -2
626893 21 22 42 1 1 49 55 0 -492 0 0 0 -35
627921 23 22 49 1 1 49 57 0 -300 0 0 0 -109
628178 20 21 48 1 1 51 56 0 -192 0 0 0 47
629206 20 20 48 2 2 51 57 0 -832 0 0 0 -154
630234 23 23 47 1 1 50 58 0 -760 0 0 0 5
630491 23 24 47 1 1 48 58 0 -76 0 0 0 -12
631262 24 22 48 2 2 50 59 0 184 0 0 0 -279
632547 20 21 45 1 1 52 59 0 -560 0 0 0 -167
633575 23 24 45 1 1 52 61 0 -120 0 0 0 48
633832 23 24 45 1 1 50 61 0 -280 0 0 0 9
634603 21 22 46 2 1 52 60 0 -808 0 0 0 -190
634860 22 21 45 1 4 54 61 0 -540 0 0 0 -70
635631 23 21 44 1 1 52 62 0 -1336 0 0 0 -450
635888 24 21 44 1 1 54 61 0 -636 0 0 0 -369
636659 20 21 45 1 1 53 61 0 -1368 0 0 0 -71
636916 20 20 44 1 1 53 60 0 -968 0 0 0 -249
638201 20 21 44 1 1 54 62 0 -392 0 0 0 -153
638972 12 16 44 1 1 51 63 0 -1048 0 0 0 238
639229 18 21 42 1 1 50 62 0 -704 0 0 0 193
640000 24 23 44 2 2 52 63 0 -1048 0 0 0 -96
640257 23 23 44 1 1 50 64 0 -324 0 0 0 -118
641028 22 22 43 1 1 51 63 0 -764 0 0 0 -246
642056 20 22 43 1 1 52 63 0 352 0 0 0 -174
643084 22 22 44 1 1 51 62 0 240 0 0 0 -204
643341 21 20 44 1 1 51 62 0 -1208 0 0 0 -82
644112 23 23 44 1 2 52 65 0 228 0 0 0 62
644369 21 22 45 2 2 50 62 0 40 0 0 0 -154
645397 21 21 44 1 1 50 63 0 268 0 0 0 -158
645654 19 19 43 1 1 48 63 0 -1240 0 0 0 111
646425 23 21 44 1 1 49 63 0 1508 0 0 0 -331
646682 24 21 45 2 2 51 64 0 -136 0 0 0 -242
647453 21 23 43 1 1 49 63 0 -44 0 0 0 106
647710 19 22 43 1 1 49 63 0 20 0 0 0 4
648481 22 23 43 1 1 46 62 0 -460 0 0 0 -160
648738 23 22 44 1 1 48 60 0 156 0 0 0 -165
649766 22 20 45 1 1 46 61 0 -724 0 0 0 -148
650023 20 19 45 1 1 44 60 0 232 0 0 0 -244
650794 23 24 45 1 1 46 60 0 -1040 0 0 0 136
651051 22 24 43 1 1 46 61 0 792 0 0 0 127
651822 19 21 43 1 1 46 59 0 -700 0 0 0 53
652850 22 22 44 1 1 41 58 0 -76 0 0 0 -141
653878 23 23 44 1 1 41 58 0 -760 0 0 0 -142
654135 22 23 45 1 1 40 57 0 -720 0 0 0 95
654906 22 22 45 1 1 41 56 0 -1280 0 0 0 -131
655934 20 20 47 1 1 40 56 0 -592 0 0 0 -171
656191 21 19 48 1 1 42 58 0 120 0 0 0 -382
656962 23 19 47 1 1 42 55 0 12 0 0 0 -301
657219 20 21 47 1 1 39 56 0 -868 0 0 0 65
657990 25 24 47 1 1 40 53 0 -720 0 0 0 -262
658247 23 24 48 1 1 39 58 0 -580 0 0 0 -234
659532 21 22 49 1 1 41 54 0 -872 0 0 0 -246
660303 20 13 50 1 1 39 54 0 -756 0 0 0 -976
660560 18 14 50 1 1 38 52 0 -2504 0 0 0 -417
661588 23 23 51 2 1 40 51 0 -1256 0 0 0 -155
662359 18 13 50 1 1 41 50 0 -432 0 0 0 -536
662616 21 19 50 3 3 43 52 0 -764 0 0 0 -138
663387 23 23 52 1 1 41 49 0 -188 0 0 0 -199
663644 23 20 51 1 1 40 50 0 -1220 0 0 0 -221
664672 20 21 53 2 2 42 51 0 428 0 0 0 -12
664929 23 23 52 2 2 42 51 0 -560 0 0 0 64
665700 21 23 51 1 1 40 51 0 688 0 0 0 -160
665957 23 23 51 1 1 38 50 0 -20 0 0 0 -329
666728 24 25 52 2 3 42 52 0 156 0 0 0 -57
666985 22 22 52 1 1 41 50 0 392 0 0 0 105
667756 20 21 52 1 3 40 51 0 -424 0 0 0 1
668784 23 22 53 2 3 41 51 0 -232 0 0 0 -247
669812 22 22 52 2 2 39 50 0 -572 0 0 0 -157
670069 23 23 51 1 1 36 49 0 -316 0 0 0 -148
670840 19 19 52 1 2 41 48 0 -668 0 0 0 -109
671097 18 18 52 2 2 40 49 0 -368 0 0 0 -114
671868 20 22 54 2 2 42 49 0 -1420 0 0 0 -154
672125 22 21 53 1 1 39 47 0 -260 0 0 0 -94
