t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
201410591 0 0 1133 3325 1928 3325 2100 0.632069 0.270545 10.852916 0.012657 -0.049162 -0.018253
201411591 0 0 1157 3325 1887 3325 2145 0.605733 0.210690 10.917560 0.012657 -0.053026 -0.017453
201412591 0 0 1065 3325 1928 3325 2145 0.581791 0.258574 10.910377 0.009060 -0.052360 -0.017853
201413591 0 0 1087 3325 1928 3325 2100 0.682347 0.196325 10.838551 0.012657 -0.050628 -0.020784
201414591 0 0 1110 3325 1847 3325 2100 0.612916 0.210690 10.855310 0.009726 -0.051427 -0.019319
201415591 0 0 1206 3325 1970 3325 2012 0.634463 0.270545 10.927136 0.009060 -0.050095 -0.019185
201416591 0 0 1087 3325 1887 3325 2145 0.648829 0.191536 10.836157 0.007061 -0.050894 -0.020384
201417591 0 31 1133 3325 1928 3325 2100 0.593762 0.222661 10.797850 0.009593 -0.051560 -0.021717
201418591 22 58 1285 3325 1847 3325 2100 0.660800 0.928950 10.608707 0.015322 -0.055025 -0.026513
201419591 25 58 1022 3325 1970 3325 2145 0.155623 0.948104 11.389217 0.005596 -0.059021 -0.007727
201420591 26 57 1065 3325 2012 3325 2238 1.074997 -0.849942 10.553641 0.012524 -0.050894 -0.014789
201421591 25 58 1087 3325 1887 3325 2100 0.905008 -0.725443 11.082760 0.018253 -0.055557 -0.026779
201422591 26 58 1157 3325 1928 3325 2100 0.258574 1.292869 10.599131 0.008127 -0.059554 -0.018652
201423591 27 58 1133 3325 1847 3325 2100 0.186748 1.163582 11.607090 -0.001332 -0.053159 -0.006795
201424591 27 59 1001 3325 2056 3325 2238 0.809240 -0.627281 10.326192 0.017187 -0.054092 -0.020917
201425591 26 59 1065 3325 1970 3325 2286 0.905008 -0.014365 11.137826 0.015322 -0.055158 -0.032642
201426591 25 58 1206 3325 1928 3325 2100 0.335188 0.950498 10.658986 0.009726 -0.045965 -0.014655
201427591 26 59 1022 3325 1808 3325 2100 0.524330 0.761356 11.037270 0.000133 -0.060620 -0.009459
201428591 26 59 1001 3325 1887 3325 2100 0.885855 -0.665588 10.730812 0.015322 -0.048496 -0.020251
201429591 26 58 1133 3325 1928 3325 2100 0.761356 0.476446 10.788273 0.025980 -0.053159 -0.022116
201430591 27 56 1110 3325 1928 3325 2100 0.148441 1.149217 10.963049 0.011058 -0.060887 -0.008926
201431591 27 56 1133 3325 1928 3325 2145 0.761356 -0.258574 10.553641 0.005462 -0.043433 -0.012524
201432591 26 55 1065 3325 1970 3325 2238 0.818817 -0.124498 11.128249 0.015055 -0.043567 -0.032775
201433591 25 56 1022 3325 1887 3325 2286 0.500388 0.390255 10.737994 0.008527 -0.045698 -0.022116
201434591 25 56 1133 3325 1928 3325 2100 0.215478 1.333570 11.279084 0.011991 -0.055291 -0.004663
201435591 25 57 1157 3325 1887 3325 2191 0.885855 -0.617704 10.338162 0.009726 -0.048896 -0.013856
201436591 25 56 1065 3325 1970 3325 2100 0.876278 -0.497994 11.341333 0.009193 -0.053692 -0.027712
201437591 26 56 1133 3325 1928 3325 2012 0.857124 -0.306458 11.123461 0.006795 -0.051694 -0.033441
201438591 27 56 1043 3325 1887 3325 2191 0.332794 0.969652 10.749966 0.009326 -0.053159 -0.012524
201439591 26 55 1022 3325 1928 3325 2238 0.577003 1.010353 11.128249 -0.001865 -0.055691 -0.009593
201440591 25 54 1087 3325 1928 3325 2100 0.833182 -0.447716 10.785878 0.011191 -0.057822 -0.019851
201441591 26 53 1133 3325 1928 3325 2100 1.137246 -0.083797 10.848127 0.018253 -0.045565 -0.027845
201442591 26 54 1001 3325 1970 3325 2056 0.500388 0.878672 11.046846 0.011591 -0.052093 -0.010658
201443591 25 54 1133 3325 1928 3325 2191 0.615310 -0.086191 10.582372 0.011458 -0.059821 -0.013856
201444591 26 55 1087 3325 1928 3325 2100 0.780510 -0.600945 11.171345 0.007194 -0.043300 -0.029444
201445591 26 55 1065 3325 1847 3325 2012 0.517148 0.478840 10.704475 0.011724 -0.053292 -0.016654
201446591 26 56 1022 3325 1887 3325 2012 0.294487 1.529895 11.542446 0.012124 -0.056090 -0.005862
201447591 23 55 1022 3325 1928 3325 2238 0.809240 -0.550666 10.321404 0.005329 -0.054758 -0.009193
201448591 24 57 1133 3325 1928 3325 2100 0.907402 -0.177171 11.305420 0.027312 -0.048496 -0.030910
201449591 24 55 1133 3325 1928 3325 2100 0.433351 1.201889 10.244789 0.015855 -0.060087 -0.017587
201450591 24 55 1022 3325 1970 3325 2056 0.371101 1.230620 11.257536 0.003730 -0.065550 -0.007861
201451591 26 54 1022 3325 1887 3325 2145 0.833182 -0.706289 10.378864 0.006795 -0.050628 -0.015188
201452591 25 54 1232 3325 1928 3325 2145 0.916979 -0.787692 11.149797 0.012524 -0.046897 -0.031309
201453591 27 54 1022 3325 1928 3325 2100 0.222661 1.393425 10.630256 0.012790 -0.050628 -0.015055
201454591 25 54 1110 3325 1847 3325 2100 0.505177 0.632069 11.111490 0.005196 -0.052893 -0.009992
201455591 25 55 1206 3325 1928 3325 2100 0.703895 -0.181959 10.680533 0.005862 -0.056224 -0.009859
201456591 25 55 1087 3325 1928 3325 2238 0.905008 -0.294487 11.166556 0.018786 -0.045299 -0.026913
201457591 25 55 1065 3325 1928 3325 2100 0.450110 0.304064 10.754754 0.004130 -0.047164 -0.028378
201458591 25 55 1022 3325 1928 3325 2100 0.165200 1.304840 11.389217 0.011724 -0.055158 -0.007994
201459591 25 54 981 3325 1928 3325 2100 0.835576 -0.210690 10.307038 0.008260 -0.047297 -0.015188
201460591 27 54 1181 3325 1970 3325 2145 0.835576 -0.383072 11.348516 0.009193 -0.053426 -0.025047
201461591 27 53 1043 3325 1928 3325 2056 0.469264 1.031901 10.364499 -0.004530 -0.052093 -0.024914
201462591 27 53 1110 3325 1887 3325 2145 0.153229 1.319205 11.362881 -0.001199 -0.056757 -0.008660
201463591 26 53 1133 3325 1887 3325 2056 0.909797 -0.658405 10.225636 0.010525 -0.052093 -0.016654
201464591 27 53 1001 3325 1928 3325 2012 0.976834 -0.581791 11.386823 0.021717 -0.044100 -0.025447
201465591 26 54 1133 3325 1928 3325 1970 0.213084 0.775721 10.515334 0.015055 -0.052093 -0.016654
201466591 27 54 1087 3325 1887 3325 2145 0.517148 0.656011 11.355699 0.010658 -0.049562 -0.002132
201467591 28 54 1087 3325 1928 3325 2056 0.720655 -0.471658 10.596737 0.012524 -0.050495 -0.023049
201468591 28 55 1087 3325 2012 3325 2012 0.768539 -0.375890 10.975020 0.002798 -0.041701 -0.032242
201469591 28 54 1022 3325 1928 3325 2100 0.289698 1.434127 10.778696 0.017720 -0.057023 -0.008527
201470591 26 55 1133 3325 1928 3325 1928 0.883460 0.043096 10.848127 0.013057 -0.044632 -0.011458
201471591 26 54 1133 3325 1928 3325 2100 0.864307 -0.363919 11.245565 0.016521 -0.053559 -0.025980
201472591 27 54 1206 3325 1970 3325 2238 0.636858 0.083797 10.917560 0.012391 -0.040369 -0.026779
201473591 27 53 1087 3325 1970 3325 2100 0.205901 0.854730 10.522516 0.014256 -0.059288 -0.019185
201474591 27 53 1232 3325 1847 3325 2145 0.275333 1.302446 11.733982 0.012657 -0.053559 -0.006262
201475591 28 54 1043 3325 1970 3325 2238 1.170765 -0.656011 10.261548 0.008394 -0.053692 -0.019851
201476591 28 55 1087 3325 1928 3325 2100 1.005565 -0.565032 11.334150 0.011724 -0.043700 -0.029444
201477591 27 56 1087 3325 1887 3325 2012 0.153229 0.754174 10.544065 0.010525 -0.051028 -0.017986
201478591 27 55 1285 3325 1928 3325 2012 0.366313 0.991199 11.676521 0.003198 -0.056224 -0.003464
201479591 27 56 1022 3325 1928 3325 2191 0.924162 -0.481235 10.613496 0.018119 -0.047830 -0.020118
201480591 27 56 1087 3325 1928 3325 2238 0.866701 -0.186748 10.989386 0.012923 -0.050894 -0.032242
201481591 26 56 1087 3325 1928 3325 2145 0.416591 0.991199 10.821792 0.005862 -0.051161 -0.010792
201482591 28 55 1065 3325 1928 3325 2238 0.301669 0.339977 10.915165 0.003331 -0.053292 -0.011191
201483591 28 54 1022 3325 1928 3325 2145 0.847547 -0.385466 10.874464 0.010126 -0.061020 -0.025181
201484591 27 54 1065 3325 1970 3325 2191 0.840365 0.268151 10.893618 0.013323 -0.046364 -0.030377
201485591 28 55 1133 3325 1928 3325 2100 0.215478 1.039083 11.087548 0.009326 -0.045032 -0.009326
201486591 27 55 1110 3325 1887 3325 2100 0.541090 -0.045490 10.295067 0.006795 -0.060087 -0.007727
201487591 28 55 1087 3325 1847 3325 2100 0.986411 -0.555455 11.365275 0.024381 -0.051028 -0.028378
201488591 27 55 1133 3325 1847 3325 2100 0.471658 0.857124 10.809820 0.008926 -0.049162 -0.026913
201489591 28 55 1065 3325 1887 3325 1970 0.378284 1.070208 11.307815 0.004397 -0.055424 -0.006662
201490591 28 54 1133 3325 1928 3325 2100 0.852336 -0.464475 10.208876 -0.006928 -0.048496 -0.020384
201491591 27 55 1133 3325 1847 3325 2145 0.981623 -0.301669 11.216835 0.008793 -0.045698 -0.033841
201492591 27 55 1206 3325 1928 3325 2191 0.852336 -0.105345 11.027693 0.019851 -0.060087 -0.026380
