t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
1778775 0 0 89 20 49 34 30 0 -340 0 0 0 -195
1779546 0 0 74 17 49 32 29 0 -412 0 0 0 -203
1779803 0 0 73 7 49 39 28 0 -372 0 0 0 -182
1780831 0 0 74 5 50 38 29 0 -288 0 0 0 -170
1781088 0 0 73 5 49 35 29 0 -288 0 0 0 -207
1781859 0 0 74 6 50 32 29 0 -360 0 0 0 -196
1782116 0 0 73 19 49 31 29 0 -448 0 0 0 -220
1783144 0 0 73 13 49 33 29 0 -480 0 0 0 -206
1783401 0 0 73 14 49 34 29 0 -332 0 0 0 -189
1784172 0 0 74 12 50 36 29 0 -328 0 0 0 -191
1784429 0 0 73 11 49 35 28 0 -328 0 0 0 -198
1785200 0 0 74 15 49 30 29 0 -404 0 0 0 -189
1786228 0 0 73 12 49 32 29 0 -376 0 0 0 -159
1786485 0 0 74 13 49 32 29 0 -392 0 0 0 -175
1787513 0 0 73 16 49 32 29 0 -356 0 0 0 -212
1787770 0 0 75 16 52 33 30 0 -284 0 0 0 -188
1788541 0 0 74 13 50 34 28 0 -408 0 0 0 -183
1789569 0 0 74 14 49 32 27 0 -316 0 0 0 -187
1789826 0 0 74 11 49 32 29 0 -488 0 0 0 -193
1790854 0 0 72 16 51 32 28 0 -416 0 0 0 -153
1791111 0 0 76 17 53 35 29 0 -460 0 0 0 -155
1791882 0 0 74 10 50 32 30 0 -380 0 0 0 -196
1792139 0 0 76 22 51 36 30 0 -452 0 0 0 -176
1792910 0 0 74 13 49 32 28 0 -384 0 0 0 -188
1793938 0 0 75 11 50 32 29 0 -396 0 0 0 -182
1794195 0 0 74 16 50 32 29 0 -392 0 0 0 -187
1794966 0 0 74 16 49 31 29 0 -412 0 0 0 -193
1795223 0 0 74 11 49 34 29 0 -360 0 0 0 -193
1795994 0 0 74 15 49 36 28 0 -324 0 0 0 -184
1796251 0 0 74 14 49 35 28 0 -316 0 0 0 -190
1797022 0 0 73 13 49 32 28 0 -360 0 0 0 -213
1797279 0 0 74 13 51 32 27 0 -252 0 0 0 -128
1798307 0 0 74 16 50 32 28 0 -464 0 0 0 -179
1799335 0 0 74 20 50 34 30 0 -404 0 0 0 -191
1799592 0 0 74 8 49 31 27 0 -360 0 0 0 -186
1800363 0 0 74 13 51 37 28 0 -376 0 0 0 -188
1801391 0 0 73 10 49 32 29 0 -396 0 0 0 -193
1802419 0 0 74 13 49 34 29 0 -340 0 0 0 -185
1803447 0 0 74 14 50 33 30 0 -344 0 0 0 -174
1803704 0 0 74 10 49 32 29 0 -384 0 0 0 -193
1804475 0 0 73 11 49 34 28 0 -344 0 0 0 -208
1804732 0 0 73 13 48 32 29 0 -436 0 0 0 -193
1805503 0 0 73 17 49 33 29 0 -472 0 0 0 -148
1805760 0 0 75 17 46 33 30 0 -384 0 0 0 -159
1806788 0 0 74 12 50 30 30 0 -460 0 0 0 -155
1807045 0 0 74 18 49 32 30 0 -372 0 0 0 -173
1807816 0 0 74 18 50 30 29 0 -512 0 0 0 -175
1808073 0 0 73 12 49 30 28 0 -444 0 0 0 -186
1808844 0 0 74 17 50 33 29 0 -528 0 0 0 -189
1809101 0 0 75 12 50 27 29 0 -456 0 0 0 -207
1809872 0 0 75 15 51 35 30 0 -432 0 0 0 -191
