t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
1778775 0 -2 100.000000 0.000000 0.006677 100.000000 0.000000 -0.023942 100.000000 0.000000 0.025980 100.000000 0 0 -2 0 2.000000 0.000000 0.006677 100.000000
1779546 0 7 100.000000 0.000000 0.020852 100.000000 0.000000 0.019154 100.000000 0.000000 0.027046 100.000000 0 0 5 0 5.000000 0.000000 0.027529 100.000000
1779803 0 2 100.000000 0.000000 0.006232 100.000000 0.000000 -0.004788 100.000000 0.000000 0.024248 100.000000 0 0 7 0 7.000000 0.000000 0.033761 100.000000
1780831 0 -51 100.000000 0.000000 0.023283 100.000000 0.000000 -0.055067 100.000000 0.000000 0.022649 100.000000 0 0 -44 -2 44.045429 0.000000 0.057045 100.000000
1781088 0 -16 100.000000 0.000000 0.007088 100.000000 0.000000 -0.055067 100.000000 0.000000 0.027579 100.000000 0 0 -60 -3 60.074955 0.000000 0.064132 100.000000
1781859 0 -56 100.000000 0.000000 0.020133 100.000000 0.000000 -0.011971 100.000000 0.000000 0.026113 100.000000 0 0 -116 -7 116.211014 0.000000 0.084266 100.000000
1782116 0 -16 100.000000 0.000000 0.007533 100.000000 0.000000 0.040701 100.000000 0.000000 0.029311 100.000000 0 0 -132 -8 132.242203 0.000000 0.091799 100.000000
1783144 0 -1 100.000000 0.000000 0.028214 100.000000 0.000000 0.059855 100.000000 0.000000 0.027446 100.000000 0 0 -133 -8 133.240387 0.000000 0.120013 100.000000
1783401 0 -2 100.000000 0.000000 0.006471 100.000000 0.000000 -0.028730 100.000000 0.000000 0.025181 100.000000 0 0 -135 -8 135.236832 0.000000 0.126484 100.000000
1784172 0 -25 100.000000 0.000000 0.019620 100.000000 0.000000 -0.031125 100.000000 0.000000 0.025447 100.000000 0 0 -159 -11 159.380051 0.000000 0.146104 100.000000
1784429 0 -10 100.000000 0.000000 0.006780 100.000000 0.000000 -0.031125 100.000000 0.000000 0.026380 100.000000 0 0 -169 -12 169.425507 0.000000 0.152884 100.000000
1785200 0 -22 100.000000 0.000000 0.019414 100.000000 0.000000 0.014365 100.000000 0.000000 0.025181 100.000000 0 0 -191 -15 191.588104 0.000000 0.172298 100.000000
1786228 0 -32 100.000000 0.000000 0.021777 100.000000 0.000000 -0.002394 100.000000 0.000000 0.021184 100.000000 0 0 -223 -21 223.986603 0.000000 0.194075 100.000000
1786485 0 -8 100.000000 0.000000 0.005992 100.000000 0.000000 0.007183 100.000000 0.000000 0.023315 100.000000 0 0 -230 -22 231.049774 0.000000 0.200067 100.000000
1787513 0 -46 100.000000 0.000000 0.029036 100.000000 0.000000 -0.014365 100.000000 0.000000 0.028245 100.000000 0 0 -275 -31 276.741760 0.000000 0.229103 100.000000
1787770 0 -15 100.000000 0.000000 0.006437 100.000000 0.000000 -0.057461 100.000000 0.000000 0.025047 100.000000 0 0 -290 -34 291.986298 0.000000 0.235540 100.000000
1788541 0 -36 100.000000 0.000000 0.018798 100.000000 0.000000 0.016759 100.000000 0.000000 0.024381 100.000000 0 0 -325 -42 327.702606 0.000000 0.254338 100.000000
1789569 0 -88 100.000000 0.000000 0.025612 100.000000 0.000000 -0.038307 100.000000 0.000000 0.024914 100.000000 0 0 -410 -64 414.965057 0.000000 0.279950 100.000000
