t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
4912059 0 0 3325 3394 2880 3394 179 0.000000 -0.282516 0.000000 0.000000 0.000000 -0.021983
4913059 0 0 3325 3394 2880 3394 182 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.021051
4914059 0 0 3325 3394 2940 3394 176 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.019718
4915059 0 0 3325 3394 3064 3394 179 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.021317
4916059 0 0 3325 3394 3001 3394 182 0.000000 -0.325611 0.000000 0.000000 0.000000 -0.022116
4917059 0 0 3325 3394 2880 3394 179 0.000000 -0.239420 0.000000 0.000000 0.000000 -0.023582
4918059 0 0 3325 3394 3064 3394 179 0.000000 -0.263362 0.000000 0.000000 0.000000 -0.021717
4919059 0 0 3325 3394 2940 3394 179 0.000000 -0.296881 0.000000 0.000000 0.000000 -0.022116
4920059 0 0 3325 3394 3001 3394 179 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.020118
4921059 0 0 3325 3394 2880 3394 182 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.020651
4922059 0 0 3325 3394 3064 3394 179 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.019585
4923059 0 0 3325 3394 2880 3394 182 0.000000 -0.306458 0.000000 0.000000 0.000000 -0.022250
4924059 0 0 3325 3394 3001 3394 185 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.023049
4925059 0 0 3325 3394 2762 3394 182 0.000000 -0.335188 0.000000 0.000000 0.000000 -0.024248
4926059 0 0 3325 3394 3001 3394 182 0.000000 -0.313640 0.000000 0.000000 0.000000 -0.020917
4927059 0 0 3325 3394 2880 3394 182 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.021317
4928059 0 0 3325 3394 3064 3394 182 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.022649
4929059 0 0 3325 3394 2880 3394 185 0.000000 -0.301669 0.000000 0.000000 0.000000 -0.023182
4930059 0 0 3325 3394 2880 3394 182 0.000000 -0.328006 0.000000 0.000000 0.000000 -0.021983
4931059 0 0 3325 3394 2880 3394 182 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.021583
4932059 0 0 3325 3394 2940 3394 179 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.019052
4933059 0 0 3325 3394 3001 3394 182 0.000000 -0.284910 0.000000 0.000000 0.000000 -0.023315
4934059 0 0 3325 3394 3127 3394 182 0.000000 -0.239420 0.000000 0.000000 0.000000 -0.022516
4935059 0 0 3325 3394 2880 3394 182 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.021850
4936059 0 0 3325 3394 3064 3394 182 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.021317
4937059 0 0 3325 3394 3001 3394 179 0.000000 -0.215478 0.000000 0.000000 0.000000 -0.024381
4938059 0 0 3325 3394 3001 3394 179 0.000000 -0.277727 0.000000 0.000000 0.000000 -0.023715
4939059 0 0 3325 3394 2880 3394 182 0.000000 -0.258574 0.000000 0.000000 0.000000 -0.023582
4940059 0 0 3325 3394 3001 3394 179 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.022383
4941059 0 0 3325 3394 2940 3394 179 0.000000 -0.313640 0.000000 0.000000 0.000000 -0.019851
4942059 0 0 3325 3394 3001 3394 182 0.000000 -0.150835 0.000000 0.000000 0.000000 -0.022649
4943059 0 0 3325 3394 3001 3394 179 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.009859
4944059 0 0 3325 3394 2541 3394 182 0.000000 -0.452504 0.000000 0.000000 0.000000 0.045165
4945059 0 15 3325 3394 3258 3394 196 0.000000 -0.521936 0.000000 0.000000 0.000000 0.309629
4946059 0 40 3325 3394 1556 3394 246 0.000000 0.098162 0.000000 0.000000 0.000000 0.399427
4947059 14 47 3325 3394 3064 3394 300 0.000000 -1.000776 0.000000 0.000000 0.000000 0.175466
4948059 29 39 3325 3394 3325 3394 323 0.000000 -0.237026 0.000000 0.000000 0.000000 0.023049
4949059 26 32 3325 3394 3325 3394 344 0.000000 0.138864 0.000000 0.000000 0.000000 0.045032
4950059 16 29 3325 3394 3325 3394 379 0.000000 0.043096 0.000000 0.000000 0.000000 0.122706
4951059 2 21 3325 3394 3325 3394 424 0.000000 -0.308852 0.000000 0.000000 0.000000 0.110449
4952059 0 12 3325 3394 1732 3394 479 0.000000 -1.355118 0.000000 0.000000 0.000000 0.092596
4953059 -2 8 3325 3394 1696 3394 518 0.000000 -0.672771 0.000000 0.000000 0.000000 0.220764
