t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
2095026 0 14 100.000000 0.000000 0.009450 100.000000 0.000000 0.026336 100.000000 0.000000 0.018386 100.000000 0 0 18 1 18.027756 0.000000 0.061633 100.000000
2095540 0 15 100.000000 0.000000 0.008355 100.000000 0.000000 0.002394 100.000000 0.000000 0.016254 100.000000 0 0 33 2 33.060551 0.000000 0.069987 100.000000
2096054 0 13 100.000000 0.000000 0.008012 100.000000 0.000000 -0.004788 100.000000 0.000000 0.015588 100.000000 0 0 46 3 46.097721 0.000000 0.078000 100.000000
2096568 0 27 100.000000 0.000000 0.013354 100.000000 0.000000 0.052672 100.000000 0.000000 0.025980 100.000000 0 0 73 5 73.171036 0.000000 0.091353 100.000000
2097082 0 37 100.000000 0.000000 0.008423 100.000000 0.000000 0.038307 100.000000 0.000000 0.016387 100.000000 0 0 110 8 110.290527 0.000000 0.099777 100.000000
2097596 0 43 100.000000 0.000000 0.009176 100.000000 0.000000 0.021548 100.000000 0.000000 0.017853 100.000000 0 0 153 12 153.469864 0.000000 0.108953 100.000000
2098110 0 63 100.000000 0.000000 0.008423 100.000000 0.000000 0.074220 100.000000 0.000000 0.016387 100.000000 0 0 215 19 215.837906 0.000000 0.117376 100.000000
2098624 0 76 100.000000 0.000000 0.008971 100.000000 0.000000 0.050278 100.000000 0.000000 0.017453 100.000000 0 0 290 28 291.348602 0.000000 0.126347 100.000000
2099138 0 79 100.000000 0.000000 0.010478 100.000000 0.000000 0.011971 100.000000 0.000000 0.020384 100.000000 0 0 368 38 369.956757 0.000000 0.136825 100.000000
2099652 0 87 100.000000 0.000000 0.008286 100.000000 0.000000 0.028730 100.000000 0.000000 0.016121 100.000000 0 0 454 50 456.744995 0.000000 0.145111 100.000000
