t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
2914059 0 0 1 0 17 0 182 0 -496 0 0 0 -181
2915059 0 0 1 0 17 0 182 0 -428 0 0 0 -168
2916059 0 0 1 0 24 0 183 0 -460 0 0 0 -162
2917059 0 0 1 0 17 0 182 0 -536 0 0 0 -173
2918059 0 0 1 0 20 0 183 0 -512 0 0 0 -176
2919059 0 0 1 0 23 0 183 0 -532 0 0 0 -177
2920059 0 0 1 0 12 0 183 0 -476 0 0 0 -146
2921059 0 0 1 0 21 0 182 0 -464 0 0 0 -173
2923059 0 0 1 0 20 0 183 0 -448 0 0 0 -177
2924059 0 0 1 0 18 0 183 0 -340 0 0 0 -174
2925059 0 0 1 0 17 0 183 0 -424 0 0 0 -185
2926059 0 0 1 0 18 0 182 0 -436 0 0 0 -179
2927059 0 0 1 0 21 0 182 0 -316 0 0 0 -210
2928059 3 0 1 0 12 0 184 0 1008 0 0 0 -1413
2929059 30 11 1 0 40 0 189 0 -704 0 0 0 -1248
2930059 40 35 1 0 37 0 192 0 -1036 0 0 0 36
2931059 35 40 1 0 40 0 192 0 60 0 0 0 458
2932059 28 31 1 0 37 0 192 0 1604 0 0 0 -160
2933059 19 27 1 0 24 0 190 0 -368 0 0 0 777
2934059 10 23 1 0 29 0 185 0 -1008 0 0 0 1195
2935059 12 23 1 0 37 0 180 0 -372 0 0 0 267
2936059 24 23 1 0 35 0 182 0 348 0 0 0 -371
2937059 28 27 1 0 33 0 179 0 -808 0 0 0 -204
2938059 27 26 1 0 31 0 180 0 -1552 0 0 0 -342
2939059 26 25 1 0 33 0 180 0 -824 0 0 0 -267
2940059 25 25 1 0 37 0 181 0 920 0 0 0 -123
2941059 25 25 1 0 33 0 181 0 2120 0 0 0 -197
2942059 25 25 1 0 34 0 179 0 -1236 0 0 0 -359
2943059 25 24 1 0 33 0 181 0 -844 0 0 0 -289
2944059 24 25 22 0 37 0 180 0 -264 0 0 0 -75
2945059 26 25 29 0 37 0 179 0 -608 0 0 0 -260
2946059 25 26 12 0 33 0 180 0 -140 0 0 0 -187
2947059 26 26 14 0 36 0 179 0 -1152 0 0 0 -386
2948059 25 24 1 0 39 0 181 0 -532 0 0 0 -153
2949059 24 24 3 0 35 0 179 0 -136 0 0 0 -215
2950059 25 25 9 0 37 0 180 0 188 0 0 0 -176
2951059 25 26 7 0 38 0 179 0 304 0 0 0 -128
2952059 26 27 1 0 37 0 179 0 -1648 0 0 0 -243
2953059 26 25 5 0 40 0 179 0 -1696 0 0 0 -221
2954059 25 23 1 0 38 0 180 0 1288 0 0 0 -251
2955059 24 24 1 0 36 0 182 0 -804 0 0 0 -218
2956059 24 25 1 0 40 0 181 0 -1484 0 0 0 -65
2957059 26 26 1 0 40 0 180 0 -2620 0 0 0 -186
2958059 26 26 1 0 40 0 179 0 -1524 0 0 0 -97
2959059 25 25 1 0 43 0 180 0 1092 0 0 0 -18
2960059 25 25 1 0 45 0 180 0 -1108 0 0 0 -138
2961059 25 24 1 0 47 0 178 0 -1236 0 0 0 -113
2962059 25 26 1 0 47 0 179 0 -672 0 0 0 -92
2963059 27 25 1 0 50 0 179 0 -448 0 0 0 -377
2964059 25 26 1 0 50 0 179 0 668 0 0 0 -83
2965059 24 24 1 0 51 0 178 0 -1304 0 0 0 -197
2966059 25 24 1 0 52 0 177 0 -1628 0 0 0 -132
2967059 25 26 1 0 55 0 178 0 148 0 0 0 -169
2968059 24 24 1 0 57 0 176 0 888 0 0 0 -141
2969059 22 26 1 0 58 0 176 0 -796 0 0 0 343
2970059 12 23 1 0 60 0 172 0 -864 0 0 0 1245
2971059 5 23 1 0 60 0 128 0 -68 0 0 0 1316
2972059 11 24 1 0 60 0 195 0 -624 0 0 0 904
2973059 13 27 1 0 64 0 143 0 -796 0 0 0 1156
2974059 13 28 1 0 63 0 128 0 -956 0 0 0 946
2975059 15 25 1 0 73 0 119 0 16 0 0 0 766
2976059 14 24 1 0 71 0 110 0 -204 0 0 0 684
2977059 12 23 1 0 55 0 100 0 -512 0 0 0 1109
2978059 12 26 1 0 53 0 89 0 184 0 0 0 1027
2979059 14 26 1 0 1 0 79 0 -452 0 0 0 885
2980059 13 25 6 0 62 0 71 0 -4 0 0 0 963
2981059 13 25 12 0 67 0 107 0 -140 0 0 0 793
2982059 14 25 31 0 65 0 104 0 -1940 0 0 0 965
2983059 13 26 34 0 68 0 114 0 -1584 0 0 0 1077
2984059 11 25 31 0 62 0 115 0 -384 0 0 0 1072
2985059 12 25 14 0 63 0 104 0 -256 0 0 0 902
2986059 13 25 30 0 52 0 88 0 -1204 0 0 0 947
2987059 12 25 20 0 62 0 63 0 -2012 0 0 0 1040
2988059 10 25 29 0 60 0 111 0 488 0 0 0 1330
2989059 12 26 22 0 37 0 114 0 624 0 0 0 971
2990059 15 27 16 0 9 0 118 0 184 0 0 0 765
2991059 16 26 11 0 46 0 121 0 -2136 0 0 0 851
2992059 11 24 1 0 5 0 128 0 -768 0 0 0 971
2993059 8 23 1 0 1 0 124 0 136 0 0 0 1105
2994059 10 24 1 0 1 0 124 0 -192 0 0 0 1080
2995059 13 27 1 0 10 0 112 0 320 0 0 0 1083
2996059 16 27 1 0 48 0 90 0 -224 0 0 0 567
2997059 15 25 1 0 45 0 96 0 -528 0 0 0 732
2998059 13 22 1 0 43 0 105 0 -572 0 0 0 748
2999059 12 24 1 0 46 0 132 0 -512 0 0 0 991
3000059 13 25 1 0 46 0 131 0 -240 0 0 0 969
