t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
2914059 0 23988 100.000000 0.000000 0.024115 100.000000 0.000000 -0.021548 100.000000 0.000000 0.024115 100.000000 0 0 23988 0 23988.000000 0.000000 0.024115 100.000000
2915059 0 24007 100.000000 0.000000 0.022383 100.000000 0.000000 0.019154 100.000000 0.000000 0.022383 100.000000 0 0 47988 579 47991.496094 0.000000 0.046498 100.000000
2916059 0 24007 100.000000 0.000000 0.021583 100.000000 0.000000 0.000000 0.000000 0.000000 0.021583 100.000000 0 0 71969 1695 71988.953125 0.000000 0.068081 100.000000
2917059 0 23961 100.000000 0.000000 0.023049 100.000000 0.000000 -0.045490 100.000000 0.000000 0.023049 100.000000 0 0 95875 3325 95932.640625 0.000000 0.091130 100.000000
2918059 0 23930 100.000000 0.000000 0.023449 100.000000 0.000000 -0.031125 100.000000 0.000000 0.023449 100.000000 0 0 119706 5503 119832.421875 0.000000 0.114579 100.000000
2919059 0 23887 100.000000 0.000000 0.023582 100.000000 0.000000 -0.043096 100.000000 0.000000 0.023582 100.000000 0 0 143436 8234 143672.140625 0.000000 0.138161 100.000000
2920059 0 23877 100.000000 0.000000 0.019452 100.000000 0.000000 -0.009577 100.000000 0.000000 0.019452 100.000000 0 0 167086 11522 167482.796875 0.000000 0.157613 100.000000
2921059 0 23875 100.000000 0.000000 0.023049 100.000000 0.000000 -0.002394 100.000000 0.000000 0.023049 100.000000 0 0 190665 15269 191275.421875 0.000000 0.180662 100.000000
2923059 0 47779 100.000000 0.000000 0.047164 100.000000 0.000000 0.007183 100.000000 0.000000 0.023582 100.000000 0 0 237666 23854 238860.078125 0.000000 0.227825 100.000000
2924059 0 23961 100.000000 0.000000 0.023182 100.000000 0.000000 0.071826 100.000000 0.000000 0.023182 100.000000 0 0 261008 29266 262643.625000 0.000000 0.251008 100.000000
2925059 0 23983 100.000000 0.000000 0.024648 100.000000 0.000000 0.021548 100.000000 0.000000 0.024648 100.000000 0 0 284239 35223 286413.093750 0.000000 0.275655 100.000000
2926059 0 23997 100.000000 0.000000 0.023848 100.000000 0.000000 0.014365 100.000000 0.000000 0.023848 100.000000 0 0 307330 41754 310153.375000 0.000000 0.299504 100.000000
2927059 0 24083 100.000000 0.000000 0.027979 100.000000 0.000000 0.086191 100.000000 0.000000 0.027979 100.000000 0 0 330341 48860 333934.843750 0.000000 0.327482 100.000000
2928059 2 24962 1247997.875000 0.010000 0.188256 1782.557495 0.002000 0.878672 43833.601563 0.010000 0.188256 1782.557495 2 0 353976 56889 358516.312500 0.010000 0.515738 5057.381348
2929059 23 24816 107795.273438 0.050000 0.166273 232.545181 0.021000 -0.146046 795.458618 0.050000 0.166273 232.545181 25 0 375564 69128 381848.437500 0.060000 0.682011 1036.684570
2930059 42 24471 58164.636719 0.010000 -0.004796 147.963257 0.019000 -0.344765 1914.552856 0.010000 -0.004796 147.963257 67 3 394561 84554 403453.062500 0.070000 0.677214 867.449097
2931059 42 24782 58905.699219 -0.020000 -0.061020 205.099564 0.000000 0.311246 100.000000 -0.020000 -0.061020 205.099564 109 6 413874 100083 425695.781250 0.050000 0.616194 1132.388916
2932059 34 26018 76422.953125 -0.012687 0.021317 268.028107 -0.008000 1.235408 15542.605469 -0.012687 0.021317 268.028107 143 8 435107 115120 449938.281250 0.037313 0.637511 1608.530762
2933059 26 26073 100180.273438 -0.025000 -0.103521 314.082703 -0.008000 0.055067 788.332947 -0.025000 -0.103521 314.082703 169 9 456059 130639 474236.125000 0.012313 0.533991 4236.653320
2934059 19 25745 135399.296875 -0.040000 -0.159211 298.028351 -0.007000 -0.328006 4585.793945 -0.040000 -0.159211 298.028351 188 9 478220 143742 499173.093750 -0.027687 0.374779 1453.650879
2935059 20 25798 128887.695313 -0.035000 -0.035573 1.636403 0.001000 0.052672 5167.243652 -0.035000 -0.035573 1.636403 208 8 502227 153186 524868.125000 -0.062687 0.339207 641.115479
2936059 27 26281 97237.656250 -0.002547 0.049429 2040.537842 0.007000 0.483629 6808.981445 -0.002547 0.049429 2040.538086 235 6 527011 161931 551101.312500 -0.065234 0.388636 695.758484
2937059 31 26073 84006.039063 0.000000 0.027179 Infinity 0.004000 -0.208296 5307.390137 0.000000 0.027179 100.000000 266 4 551140 171811 577044.000000 -0.065234 0.415815 737.422729
2938059 30 25419 84630.843750 0.000000 0.045565 Infinity -0.001000 -0.653617 65261.695313 0.000000 0.045565 100.000000 296 2 574393 182079 602278.500000 -0.065234 0.461380 807.271667
2939059 29 25201 86801.312500 0.000000 0.035573 Infinity -0.001000 -0.217872 21687.230469 0.000000 0.035573 100.000000 325 0 596959 193298 627165.250000 -0.065234 0.496953 861.802856
2940059 28 26027 92854.937500 -0.005000 0.016387 427.748871 -0.001000 0.826000 82700.101563 -0.005000 0.016387 427.748871 353 -2 619838 205707 652746.437500 -0.070234 0.513340 830.902222
2941059 28 27572 98370.156250 -0.005000 0.026247 624.931091 0.000000 1.544260 100.000000 -0.005000 0.026247 624.931091 381 -4 643856 219247 679802.250000 -0.075234 0.539586 817.213440
2942059 28 27107 96711.312500 -0.005000 0.047830 1056.600342 0.000000 -0.464475 100.000000 -0.005000 0.047830 1056.600342 409 -6 667112 233174 706304.375000 -0.080234 0.587417 832.131470
2943059 28 26877 95890.437500 -0.002545 0.038504 1612.650513 0.000000 -0.229843 100.000000 -0.002545 0.038504 1612.650513 437 -8 689484 248070 732344.500000 -0.082779 0.625920 856.132385
2944059 28 26995 96309.421875 -0.007636 0.009992 230.852127 0.000000 0.117316 100.000000 -0.007636 0.009992 230.852127 465 -10 711361 263885 758296.562500 -0.090416 0.635913 803.322205
