t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
5934814 0 0 46 42 38 35 68 1048 440 18244 35 -312 -168
5934914 0 0 46 42 38 35 68 1092 496 18092 71 -357 -155
5935014 0 0 46 42 38 35 65 1172 444 18088 114 -373 -162
5935114 0 0 46 42 38 35 69 1180 416 18132 102 -365 -169
5935214 0 0 46 42 38 35 69 1160 384 18128 71 -331 -153
5935314 0 0 46 42 38 35 69 1216 356 18152 50 -316 -162
5935414 0 0 46 42 38 35 69 1152 400 18060 40 -312 -177
5935514 0 0 46 42 38 35 68 1184 424 18280 91 -363 -176
5935614 0 0 46 42 38 35 68 1168 404 18152 102 -349 -169
5935714 0 0 46 42 38 35 68 1200 444 18164 60 -316 -157
5935814 0 0 46 42 38 35 68 1208 388 18156 96 -371 -180
5935914 0 0 46 42 38 35 69 1064 356 18068 79 -338 -147
5936014 0 0 46 42 38 35 69 1188 516 18028 89 -333 -182
5936114 0 0 46 42 38 35 69 1108 376 18124 55 -338 -170
5936214 0 0 46 42 38 35 69 1164 372 18172 75 -329 -151
5936314 0 0 46 42 38 35 68 1156 304 18176 61 -336 -173
5936414 0 0 46 42 38 35 69 1108 344 18016 47 -326 -171
5936514 0 0 46 42 38 35 68 1088 436 18240 81 -340 -179
5936614 0 0 46 42 38 35 69 1168 500 18116 42 -330 -178
5936714 0 0 46 42 39 35 69 1116 356 17936 60 -329 -169
5936814 0 0 46 42 38 35 69 1204 420 18176 89 -350 -161
5936914 0 0 46 42 38 35 69 1156 504 17980 47 -339 -162
5937014 0 0 46 42 38 35 69 1132 464 18056 47 -310 -152
5937114 0 0 46 42 38 35 69 1192 368 18076 94 -369 -170
5937214 0 0 46 42 38 35 68 1100 456 18160 80 -375 -168
5937314 0 0 46 42 38 35 69 1096 476 18116 67 -335 -143
5937414 0 0 46 42 38 35 68 1104 432 17996 67 -354 -168
5937514 0 0 46 42 38 35 69 1104 456 18240 58 -345 -161
5937614 0 0 46 42 39 35 69 1112 456 18116 91 -359 -169
5937714 0 0 46 42 38 35 69 1164 332 18084 58 -329 -152
5937814 0 0 46 42 38 35 69 1176 480 18108 124 -346 -155
5937914 0 0 46 42 38 35 69 1164 444 18156 37 -341 -184
5938014 0 0 46 42 38 35 68 1116 332 18096 57 -334 -168
5938114 0 0 46 42 38 35 68 1152 368 18268 88 -306 -167
5938214 0 0 46 42 38 35 69 1264 436 18160 65 -373 -158
5938314 0 0 46 42 38 35 68 1192 448 18192 45 -320 -174
5938414 0 0 46 42 39 35 69 1232 460 18200 32 -337 -169
5938514 0 0 46 42 38 35 69 1116 312 18092 62 -335 -176
5938614 0 0 46 42 38 35 68 1116 468 18208 81 -356 -159
5938714 0 0 46 42 38 35 69 1264 352 18264 53 -339 -158
5938814 0 0 46 42 38 35 68 1148 420 18072 97 -373 -160
5938914 0 0 46 42 38 35 69 1076 400 18072 51 -369 -165
5939014 0 0 46 42 38 35 68 1216 412 18124 54 -337 -172
5939114 0 0 46 42 39 35 68 1116 524 18140 99 -399 -158
5939214 0 0 46 42 38 35 68 1200 428 18116 112 -365 -169
5939314 0 0 46 42 39 35 70 1268 416 18080 74 -335 -188
5939414 0 0 46 42 38 35 69 1232 452 18188 58 -329 -167
5939514 0 0 46 42 38 35 69 1192 376 18176 94 -351 -151
5939614 0 0 46 42 38 35 69 1112 380 18196 38 -322 -161
5939714 0 0 46 42 38 35 69 1184 368 18088 72 -330 -162
5939814 0 0 46 42 38 35 68 1104 416 18172 63 -305 -153
5939914 0 0 46 42 38 35 68 1216 428 17968 73 -347 -149
5940014 0 0 46 42 38 35 68 1124 480 18116 62 -329 -173
5940114 0 0 46 42 38 35 69 1272 368 18160 42 -315 -170
5940214 0 0 46 42 38 35 69 1100 408 18176 82 -359 -162
5940314 0 0 46 42 38 35 69 1128 436 18096 92 -339 -175
5940414 0 0 46 42 38 35 69 1164 340 18168 73 -323 -162
5940514 0 0 46 42 38 35 68 1212 456 18216 125 -339 -157
5940614 0 0 46 42 38 35 68 1176 456 18172 69 -336 -187
5940714 0 0 46 42 38 35 68 1132 444 18252 87 -343 -159
5940814 0 0 46 42 38 35 69 1168 436 18236 58 -313 -168
5940914 0 0 46 42 38 35 68 1152 404 18168 44 -355 -151
5941014 0 0 46 42 38 35 69 1172 400 18204 113 -360 -164
5941114 0 0 46 42 38 35 69 1212 460 18104 82 -338 -156
5941214 0 0 46 42 38 35 69 1204 388 18280 68 -321 -168
5941314 0 0 46 42 38 35 68 1144 464 18060 102 -373 -167
5941414 0 0 46 42 38 35 68 1036 468 18040 73 -336 -156
5941514 0 0 46 42 38 35 69 1176 480 18236 77 -357 -160
5941614 0 0 46 42 38 35 68 1140 348 18136 83 -334 -192
5941714 0 0 46 42 38 35 69 1196 412 18144 44 -316 -174
5941814 0 0 46 42 38 35 69 1148 428 18120 73 -347 -178
5941914 0 0 46 42 38 35 68 1084 388 18052 76 -361 -169
5942014 0 0 46 42 38 35 68 1128 408 18184 32 -343 -161
5942114 0 0 46 42 38 35 69 1224 460 18212 101 -366 -162
5942214 0 0 46 42 38 35 69 1104 400 18140 29 -323 -179
5942314 0 0 46 42 38 35 69 1144 528 18036 133 -354 -150
5942414 0 0 46 42 38 35 69 1088 452 17968 71 -330 -159
5942514 0 0 46 42 38 35 68 1152 400 18136 57 -327 -175
5942614 0 0 46 42 38 35 68 1204 444 18116 95 -332 -151
5942714 0 0 47 42 38 35 69 1140 424 18208 114 -374 -169
5942814 0 0 46 42 38 35 69 1128 476 17952 69 -358 -164
5942914 0 0 46 42 38 35 69 1192 444 17952 69 -362 -159
5943014 0 0 46 42 38 35 69 1084 544 18148 109 -369 -167
5943114 0 0 46 42 38 35 69 1132 372 18168 84 -344 -173
5943214 0 0 46 42 38 35 68 1188 428 18176 89 -384 -160
5943314 0 0 46 42 38 35 68 1144 368 18044 76 -343 -166
5943414 0 0 46 42 38 35 68 1100 464 18208 79 -338 -159
5943514 0 0 46 42 39 35 69 1172 388 18124 96 -345 -168
5943614 0 0 46 42 38 35 69 1284 388 18212 67 -308 -179
5943714 0 0 46 42 38 35 69 1084 392 18192 102 -394 -155
5943814 0 0 46 42 38 35 69 1192 304 18252 47 -334 -177
5943914 0 0 46 42 38 35 68 1192 380 18044 49 -351 -149
5944014 0 0 46 42 38 35 69 1164 412 18200 41 -335 -179
5944114 0 0 46 42 38 35 68 1204 468 18096 52 -360 -135
5944214 0 0 46 42 38 35 68 1164 360 18060 76 -356 -148
5944314 0 0 46 42 38 35 69 1144 452 18096 25 -312 -169
5944414 0 0 46 42 39 35 70 1200 424 18228 62 -321 -178
5944514 0 0 46 42 38 35 69 1208 348 18052 102 -325 -153
5944614 0 0 46 42 38 35 68 1148 448 18028 61 -338 -182
5944714 0 0 46 42 38 35 69 1152 428 18268 41 -322 -174
5944814 0 0 46 42 38 35 68 1100 440 18088 86 -337 -159
5944914 0 0 46 42 38 35 69 1196 320 18092 86 -360 -180
5945014 0 0 46 42 38 35 69 1220 424 17928 120 -361 -165
5945114 0 0 46 42 38 35 68 1136 456 18084 83 -351 -154
5945214 0 0 46 42 39 35 70 1112 392 18000 20 -324 -166
5945314 0 0 46 42 38 35 68 1232 408 18288 99 -341 -155
5945414 0 0 46 42 38 35 69 1216 432 18108 80 -354 -167
5945514 0 0 46 42 38 35 69 1112 444 18160 101 -349 -130
5945614 0 0 46 42 38 35 69 1080 424 18132 53 -333 -172
5945714 0 0 46 42 38 35 69 1068 396 18044 56 -341 -165
5945814 0 0 46 42 38 35 68 1196 432 18088 117 -357 -166
5945914 0 0 46 42 38 35 68 1152 432 18112 80 -366 -180
5946014 0 0 46 42 38 35 68 1228 448 18240 105 -349 -164
5946114 0 0 47 42 38 35 69 1152 404 18108 56 -332 -164
5946214 0 0 46 42 38 35 68 1212 384 18072 83 -315 -143
5946314 0 0 46 42 38 35 69 1148 552 18084 66 -340 -158
5946414 0 0 46 42 38 35 69 1136 464 17976 64 -328 -168
5946514 0 0 46 42 38 35 69 1220 432 18136 87 -340 -170
5946614 0 0 46 42 38 35 69 1244 480 18124 79 -362 -174
5946714 0 0 46 42 38 35 68 1232 412 18172 76 -323 -164
5946814 0 0 46 42 38 35 68 1156 496 18288 93 -381 -150
5946914 0 0 46 42 39 35 67 1104 448 18124 62 -335 -152
5947014 0 0 46 42 38 35 69 1176 464 18124 78 -335 -178
5947114 0 0 46 42 38 35 69 1188 464 18196 77 -317 -160
5947214 0 0 46 42 38 35 68 1188 360 18032 51 -357 -164
5947314 0 0 46 42 39 35 68 1188 408 18136 92 -363 -176
5947414 0 0 46 42 38 35 69 1208 316 18124 69 -334 -167
5947514 0 0 46 42 38 35 68 1172 460 18096 55 -335 -178
5947614 0 0 46 42 38 35 68 1152 444 18124 72 -349 -167
5947714 0 0 46 42 38 35 68 1148 452 17916 56 -314 -179
5947814 0 0 46 42 38 35 69 1156 440 18208 101 -369 -147
5947914 0 0 46 42 38 35 69 1092 336 18204 41 -323 -161
5948014 0 0 46 42 38 35 69 1088 356 18076 122 -381 -156
5948114 0 0 46 42 38 35 68 1120 396 18144 72 -352 -209
5948214 0 0 46 42 38 35 69 1164 472 18112 92 -349 -176
5948314 0 0 46 42 38 35 68 1232 436 18132 75 -304 -168
5948414 0 0 46 42 38 35 69 1216 436 17992 73 -324 -159
5948514 0 0 46 42 38 35 69 1212 428 18108 61 -301 -179
5948614 0 0 47 42 38 35 69 1224 452 18112 88 -319 -171
5948714 0 0 46 42 38 35 69 1088 440 18044 94 -360 -147
5948814 0 0 46 42 38 35 69 1288 320 18044 59 -362 -183
5948914 0 0 46 42 38 35 68 1192 508 18036 66 -357 -164
5949014 0 0 46 42 38 35 68 1196 488 18096 106 -355 -162
5949114 0 0 46 42 38 35 69 1156 424 18076 44 -323 -157
5949214 0 0 46 42 39 35 69 1084 396 17968 101 -358 -165
5949314 0 0 46 42 38 35 68 1148 388 18172 89 -339 -185
5949414 0 0 46 42 38 35 68 1128 376 18204 44 -325 -160
5949514 0 0 46 42 39 35 69 1168 468 18216 56 -330 -176
5949614 0 0 46 42 38 35 69 1252 468 18148 89 -366 -156
5949714 0 0 46 42 38 35 69 1136 468 18044 76 -360 -167
5949814 0 0 46 42 38 35 69 1252 372 18112 32 -367 -168
5949914 0 0 46 42 38 35 69 1136 440 18160 115 -368 -163
5950014 0 0 46 42 38 35 69 1224 508 18128 84 -342 -152
5950114 0 0 46 42 38 35 69 1164 432 18000 100 -365 -170
5950214 0 0 46 42 38 35 68 1240 396 18184 109 -365 -164
5950314 0 0 46 42 38 35 69 1288 444 18184 76 -363 -139
5950414 0 0 46 42 39 35 69 1288 388 18156 66 -343 -157
5950514 0 0 46 42 38 35 69 1164 376 18028 92 -360 -155
5950614 0 0 46 42 38 35 69 1092 440 18124 82 -322 -166
5950714 0 0 46 42 38 35 68 1128 304 18156 79 -368 -169
5950814 0 0 46 42 38 35 69 1208 388 18168 116 -386 -170
5950914 0 0 46 42 38 35 68 1216 372 17984 66 -350 -182
5951014 0 0 46 42 38 35 68 1200 456 18160 81 -339 -152
5951114 0 0 46 42 38 35 68 1224 396 18188 93 -372 -144
5951214 0 0 46 42 39 35 69 1152 472 18180 51 -318 -170
5951314 0 0 46 42 38 35 69 1192 468 18200 60 -292 -163
5951414 0 0 46 42 38 35 68 1088 472 18116 51 -323 -159
5951514 0 0 46 42 38 35 69 1184 472 18212 35 -332 -168
5951614 0 0 46 42 38 35 68 1056 396 17984 47 -304 -166
5951714 0 0 46 42 38 35 68 1224 316 18092 92 -378 -183
5951814 0 0 46 42 38 35 68 1264 480 18204 66 -350 -160
5951914 0 0 46 42 38 35 68 1228 472 18064 82 -346 -140
