t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
5934814 0 589230 100.000000 0.000000 0.002238 100.000000 0.000002 0.263362 16228542.000000 0.000000 0.022383 100.000000 0 0 589230 0 589230.000000 0.000000 0.002238 100.000000
5934914 0 589233 100.000000 0.000000 0.002065 100.000000 0.000000 0.296881 Infinity 0.000000 0.020651 100.000000 0 0 1178461 1319 1178461.750000 0.000000 0.004303 100.000000
5935014 0 589235 100.000000 0.000000 0.002158 100.000000 0.000000 0.265756 Infinity 0.000000 0.021583 100.000000 0 0 1767691 3855 1767695.250000 0.000000 0.006462 100.000000
5935114 0 589238 100.000000 0.000000 0.002252 100.000000 0.000000 0.248997 Infinity 0.000000 0.022516 100.000000 0 0 2356917 7662 2356929.500000 0.000000 0.008713 100.000000
5935214 0 589240 100.000000 0.000000 0.002038 100.000000 0.000000 0.229843 Infinity 0.000000 0.020384 100.000000 0 0 2946135 12796 2946162.750000 0.000000 0.010752 100.000000
5935314 0 589242 100.000000 0.000000 0.002158 100.000000 0.000000 0.213084 Infinity 0.000000 0.021583 100.000000 0 0 3535343 19131 3535394.750000 0.000000 0.012910 100.000000
5935414 0 589245 100.000000 0.000000 0.002358 100.000000 0.000000 0.239420 Infinity 0.000000 0.023582 100.000000 0 0 4124539 26738 4124625.750000 0.000000 0.015268 100.000000
5935514 0 589247 100.000000 0.000000 0.002345 100.000000 0.000000 0.253785 Infinity 0.000000 0.023449 100.000000 0 0 4713718 35734 4713853.500000 0.000000 0.017613 100.000000
5935614 0 589250 100.000000 0.000000 0.002252 100.000000 0.000000 0.241814 Infinity 0.000000 0.022516 100.000000 0 0 5302876 46112 5303076.500000 0.000000 0.019865 100.000000
5935714 0 589252 100.000000 0.000000 0.002092 100.000000 0.000000 0.265756 Infinity 0.000000 0.020917 100.000000 0 0 5892012 57817 5892295.500000 0.000000 0.021957 100.000000
5935814 0 589255 100.000000 0.000000 0.002398 100.000000 0.000000 0.232238 Infinity 0.000000 0.023982 100.000000 0 0 6481125 70754 6481511.500000 0.000000 0.024355 100.000000
5935914 0 589257 100.000000 0.000000 0.001958 100.000000 0.000000 0.213084 Infinity 0.000000 0.019585 100.000000 0 0 7070207 85104 7070719.500000 0.000000 0.026313 100.000000
5936014 0 589260 100.000000 0.000000 0.002425 100.000000 0.000000 0.308852 Infinity 0.000000 0.024248 100.000000 0 0 7659263 100608 7659923.500000 0.000000 0.028738 100.000000
5936114 0 589262 100.000000 0.000000 0.002265 100.000000 0.000000 0.225055 Infinity 0.000000 0.022649 100.000000 0 0 8248282 117540 8249119.500000 0.000000 0.031003 100.000000
5936214 0 589264 100.000000 0.000000 0.002012 100.000000 0.000000 0.222661 Infinity 0.000000 0.020118 100.000000 0 0 8837263 135806 8838307.000000 0.000000 0.033015 100.000000
5936314 0 589266 100.000000 0.000000 0.002305 100.000000 0.000000 0.181959 Infinity 0.000000 0.023049 100.000000 0 0 9426208 155257 9427487.000000 0.000000 0.035320 100.000000
5936414 0 589268 100.000000 0.000000 0.002278 100.000000 0.000000 0.205901 Infinity 0.000000 0.022783 100.000000 0 0 10015109 176065 10016656.000000 0.000000 0.037598 100.000000
5936514 0 589271 100.000000 0.000000 0.002385 100.000000 0.000000 0.260968 Infinity 0.000000 0.023848 100.000000 0 0 10603963 198215 10605816.000000 0.000000 0.039983 100.000000
5936614 0 589274 100.000000 0.000000 0.002372 100.000000 0.000000 0.299275 Infinity 0.000000 0.023715 100.000000 0 0 11192766 221769 11194963.000000 0.000000 0.042354 100.000000
5936714 0 589276 100.000000 0.000000 0.002252 100.000000 0.000000 0.213084 Infinity 0.000000 0.022516 100.000000 0 0 11781514 246720 11784097.000000 0.000000 0.044606 100.000000
5936814 0 589279 100.000000 0.000000 0.002145 100.000000 0.000000 0.251391 Infinity 0.000000 0.021450 100.000000 0 0 12370206 272997 12373218.000000 0.000000 0.046751 100.000000
5936914 0 589282 100.000000 0.000000 0.002158 100.000000 0.000000 0.301669 Infinity 0.000000 0.021583 100.000000 0 0 12958844 300536 12962329.000000 0.000000 0.048909 100.000000
5937014 0 589284 100.000000 0.000000 0.002025 100.000000 0.000000 0.277727 Infinity 0.000000 0.020251 100.000000 0 0 13547424 329346 13551426.000000 0.000000 0.050934 100.000000
5937114 0 589287 100.000000 0.000000 0.002265 100.000000 0.000000 0.220267 Infinity 0.000000 0.022649 100.000000 0 0 14135946 359348 14140513.000000 0.000000 0.053199 100.000000
5937214 0 589289 100.000000 0.000000 0.002238 100.000000 0.000000 0.272939 Infinity 0.000000 0.022383 100.000000 0 0 14724402 390683 14729584.000000 0.000000 0.055438 100.000000
5937314 0 589292 100.000000 0.000000 0.001905 100.000000 0.000000 0.284910 Infinity 0.000000 0.019052 100.000000 0 0 15312789 423335 15318640.000000 0.000000 0.057343 100.000000
