t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
3815206 0 -15056 100.000000 0.000000 0.018764 100.000000 0.000000 0.000000 0.000000 0.000000 0.018253 100.000000 0 0 -108588 -8100 108889.687500 0.000000 0.165963 100.000000
3816491 0 -18768 100.000000 0.000000 0.035610 100.000000 0.000000 0.031125 100.000000 0.000000 0.027712 100.000000 0 0 -127098 -11201 127590.617188 0.000000 0.201573 100.000000
3816748 0 -3754 100.000000 0.000000 0.007362 100.000000 0.000000 -0.002394 100.000000 0.000000 0.028645 100.000000 0 0 -130776 -11953 131321.125000 0.000000 0.208935 100.000000
3817519 0 -11273 100.000000 0.000000 0.018901 100.000000 0.000000 -0.019154 100.000000 0.000000 0.024515 100.000000 0 0 -141804 -14291 142522.296875 0.000000 0.227836 100.000000
3817776 0 -3759 100.000000 0.000000 0.007019 100.000000 0.000000 -0.014365 100.000000 0.000000 0.027312 100.000000 0 0 -3759 0 3759.000000 0.000000 0.007019 100.000000
3818547 0 -11315 100.000000 0.000000 0.020647 100.000000 0.000000 -0.067038 100.000000 0.000000 0.026779 100.000000 0 0 -15074 -79 15074.207031 0.000000 0.027666 100.000000
3818804 0 -3771 100.000000 0.000000 0.005958 100.000000 0.000000 0.011971 100.000000 0.000000 0.023182 100.000000 0 0 -18844 -183 18844.888672 0.000000 0.033624 100.000000
3819832 0 -15087 100.000000 0.000000 0.028625 100.000000 0.000000 -0.002394 100.000000 0.000000 0.027845 100.000000 0 0 -33922 -690 33929.019531 0.000000 0.062249 100.000000
3820860 0 -15094 100.000000 0.000000 0.022462 100.000000 0.000000 -0.007183 100.000000 0.000000 0.021850 100.000000 0 0 -48987 -1629 49014.078125 0.000000 0.084711 100.000000
3821888 0 -15077 100.000000 0.000000 0.024242 100.000000 0.000000 0.016759 100.000000 0.000000 0.023582 100.000000 0 0 -64009 -2905 64074.886719 0.000000 0.108953 100.000000
3822145 0 -3769 100.000000 0.000000 0.004691 100.000000 0.000000 0.009577 100.000000 0.000000 0.018253 100.000000 0 0 -67755 -3315 67836.046875 0.000000 0.113644 100.000000
3822916 0 -11290 100.000000 0.000000 0.019106 100.000000 0.000000 0.026336 100.000000 0.000000 0.024781 100.000000 0 0 -78972 -4595 79105.562500 0.000000 0.132750 100.000000
3823944 0 -15020 100.000000 0.000000 0.029858 100.000000 0.000000 0.031125 100.000000 0.000000 0.029044 100.000000 0 0 -93860 -6583 94090.570313 0.000000 0.162608 100.000000
3824201 0 -3755 100.000000 0.000000 0.007464 100.000000 0.000000 0.002394 100.000000 0.000000 0.029044 100.000000 0 0 -97565 -7191 97829.648438 0.000000 0.170072 100.000000
3825229 0 -15083 100.000000 0.000000 0.031090 100.000000 0.000000 -0.059855 100.000000 0.000000 0.030243 100.000000 0 0 -112430 -9744 112851.453125 0.000000 0.201163 100.000000
3825486 0 -3765 100.000000 0.000000 0.005273 100.000000 0.000000 0.081403 100.000000 0.000000 0.020518 100.000000 0 0 -116119 -10496 116592.406250 0.000000 0.206436 100.000000
3826514 1 -14401 1440200.250000 0.005000 0.050539 910.777466 0.000946 0.624887 65937.015625 0.004864 0.049162 910.777466 1 0 -130214 -13448 130907.578125 0.005000 0.256974 5039.488281
3827542 33 -15117 45909.199219 -0.002538 -0.019722 676.946472 0.030281 -0.677559 2337.604980 -0.002469 -0.019185 676.946472 34 0 -144835 -17290 145897.125000 0.002462 0.237252 9538.359375
3828313 23 -11096 48342.742188 -0.002556 0.018798 835.573669 -0.002944 0.407014 13925.490234 -0.003315 0.024381 835.573792 57 0 -155620 -19898 156943.484375 -0.000094 0.256050 272443.562500
3828570 22 -3699 16914.740234 -0.005000 0.000308 106.163277 0.217011 -0.009577 104.413071 -0.019455 0.001199 106.163277 79 0 -159199 -20835 160634.921875 -0.005094 0.256358 5132.532715
3829598 25 -14772 59186.683594 -0.002551 0.013011 610.045410 -0.059615 0.023942 140.161133 -0.002482 0.012657 610.045410 104 0 -173488 -24580 175323.578125 -0.007645 0.269369 3623.454590
3830369 23 -10622 46282.179688 -0.005000 0.012840 356.803192 0.007150 0.768539 10649.433594 -0.006485 0.016654 356.803192 127 0 -183727 -27407 185885.546875 -0.012645 0.282210 2331.781494
3830626 22 -3508 16045.000000 0.002558 0.004759 86.050018 0.217011 0.495600 128.375824 0.009954 0.018519 86.050034 149 0 -187096 -28384 189384.109375 -0.010087 0.286969 2944.967773
3831397 25 -10115 40560.953125 -0.002551 0.014586 671.787781 -0.068972 0.687136 1096.248169 -0.003309 0.018919 671.787781 174 0 -196798 -31247 199435.062500 -0.012638 0.301555 2486.116211
