t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
3815206 0 0 1022 1696 1770 1696 1110 0.000000 -0.347159 0.000000 0.000000 0.000000 -0.018253
3816491 0 0 1022 1660 1770 1970 1110 0.000000 -0.378284 0.000000 0.000000 0.000000 -0.027712
3816748 0 0 1022 1660 1660 1847 1110 0.000000 -0.344765 0.000000 0.000000 0.000000 -0.028645
3817519 0 0 981 1732 1887 1460 1065 0.000000 -0.328006 0.000000 0.000000 0.000000 -0.024515
3817776 0 0 1022 1660 1770 2100 1110 0.000000 -0.313640 0.000000 0.000000 0.000000 -0.027312
3818547 0 0 1022 1732 1847 1770 1110 0.000000 -0.260968 0.000000 0.000000 0.000000 -0.026779
3818804 0 0 1001 1732 1770 1770 1065 0.000000 -0.339977 0.000000 0.000000 0.000000 -0.023182
3819832 0 0 1001 1770 1770 2012 1087 0.000000 -0.325611 0.000000 0.000000 0.000000 -0.027845
3820860 0 0 1001 1625 1847 1887 1087 0.000000 -0.320823 0.000000 0.000000 0.000000 -0.021850
3821888 0 0 1001 1808 1660 1808 1043 0.000000 -0.344765 0.000000 0.000000 0.000000 -0.023582
3822145 0 0 1001 1429 1696 1625 1087 0.000000 -0.337582 0.000000 0.000000 0.000000 -0.018253
3822916 0 0 1022 1770 1770 1970 1133 0.000000 -0.354342 0.000000 0.000000 0.000000 -0.024781
3823944 0 0 1022 1887 1770 1770 1110 0.000000 -0.359130 0.000000 0.000000 0.000000 -0.029044
3824201 0 0 1022 1696 1887 1847 1110 0.000000 -0.330400 0.000000 0.000000 0.000000 -0.029044
3825229 0 0 1001 1625 1770 1770 1110 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.030243
3825486 0 0 1022 1808 1770 1808 1110 0.000000 -0.409408 0.000000 0.000000 0.000000 -0.020518
3826514 1 0 1022 1696 1732 3325 1087 0.000000 -0.952892 0.000000 0.000000 0.000000 -0.049162
3827542 32 33 1087 2012 1808 888 1043 0.000000 0.349553 0.000000 0.000000 0.000000 0.019185
3828313 22 23 1181 2145 1808 981 1110 0.000000 -0.735020 0.000000 0.000000 0.000000 -0.024381
3828570 21 23 1043 1808 1732 1285 1110 0.000000 -0.318429 0.000000 0.000000 0.000000 -0.001199
3829598 24 25 981 1732 1696 1206 1110 0.000000 -0.351948 0.000000 0.000000 0.000000 -0.012657
3830369 22 24 1001 1808 1696 3325 1087 0.000000 -1.096544 0.000000 0.000000 0.000000 -0.016654
3830626 22 21 1022 1524 1590 3001 1087 0.000000 -0.823605 0.000000 0.000000 0.000000 -0.018519
3831397 24 25 981 1460 1660 2100 1065 0.000000 -1.015141 0.000000 0.000000 0.000000 -0.018919
3831654 26 27 1133 1590 1590 1928 1065 0.000000 -0.514753 0.000000 0.000000 0.000000 0.013456
3832682 24 23 1022 1524 1625 1429 1110 0.000000 -0.818817 0.000000 0.000000 0.000000 -0.008260
3832939 22 23 981 1696 1625 1808 1065 0.000000 -0.615310 0.000000 0.000000 0.000000 -0.020651
3833710 27 27 962 1590 1491 1157 1087 0.000000 -0.809240 0.000000 0.000000 0.000000 -0.014123
3833967 27 26 943 1429 1524 1429 1087 0.000000 -0.526724 0.000000 0.000000 0.000000 -0.016654
3834738 21 23 1001 1460 1460 1399 1065 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.006395
3834995 24 25 962 1232 1491 1491 1065 0.000000 -0.837971 0.000000 0.000000 0.000000 -0.002132
3835766 25 27 962 1258 1460 1524 1110 0.000000 -0.380678 0.000000 0.000000 0.000000 -0.001599
3836023 25 24 924 1206 1429 1847 1087 0.000000 -0.536301 0.000000 0.000000 0.000000 -0.025580
3837308 26 25 962 1258 1341 2100 1110 0.000000 -1.029507 0.000000 0.000000 0.000000 -0.006528
3838079 18 23 924 1110 1285 1133 1133 0.000000 -0.158017 0.000000 0.000000 0.000000 0.001732
3838336 22 25 924 1043 1157 1556 1087 0.000000 -0.497994 0.000000 0.000000 0.000000 -0.015455
3839107 26 26 906 981 1087 1524 1110 0.000000 0.500388 0.000000 0.000000 0.000000 -0.029311
3839364 26 25 924 1043 1110 1491 1157 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.047297
3840392 22 21 888 1001 1043 1625 1133 0.000000 -0.368707 0.000000 0.000000 0.000000 -0.033841
3841163 26 27 1001 1133 981 3325 1181 0.000000 -0.248997 0.000000 0.000000 0.000000 -0.003331
3842448 24 23 943 962 806 3325 1133 0.000000 0.380678 0.000000 0.000000 0.000000 -0.034107
3842705 25 26 924 943 762 3325 1232 0.000000 -0.454898 0.000000 0.000000 0.000000 -0.007594
3843476 22 23 871 854 650 1928 1157 0.000000 0.047884 0.000000 0.000000 0.000000 -0.007861
3843733 24 25 888 924 619 1157 1206 0.000000 -0.016759 0.000000 0.000000 0.000000 -0.025047
3844504 25 24 871 1022 518 640 1232 0.000000 0.000000 0.000000 0.000000 0.000000 -0.017986
3844761 22 24 838 822 491 442 1206 0.000000 0.543484 0.000000 0.000000 0.000000 -0.013856
3845532 24 24 943 806 403 943 1206 0.000000 -0.347159 0.000000 0.000000 0.000000 -0.009859
3846560 26 26 822 854 308 762 1232 0.000000 -0.787692 0.000000 0.000000 0.000000 -0.032908
