t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
4359275 0 0 1887 3258 1732 234 134 0.000000 -0.162806 0.000000 0.000000 0.000000 -0.016920
4359789 0 0 1928 3325 1770 226 134 0.000000 -0.122104 0.000000 0.000000 0.000000 -0.024648
4360303 0 0 981 3325 1770 234 134 0.000000 -0.076614 0.000000 0.000000 0.000000 -0.027046
4360817 0 0 2100 3325 1770 234 134 0.000000 -0.122104 0.000000 0.000000 0.000000 -0.018919
4361331 0 0 2191 3325 1770 232 134 0.000000 -0.153229 0.000000 0.000000 0.000000 -0.026247
4361845 0 0 1022 3325 1770 243 134 0.000000 -0.158017 0.000000 0.000000 0.000000 -0.020118
4363130 0 0 962 3258 1732 193 136 0.000000 -0.203507 0.000000 0.000000 0.000000 -0.019718
4363387 0 0 1065 3325 1808 193 138 0.000000 -0.476446 0.000000 0.000000 0.000000 -0.020917
4364158 31 30 1399 3325 1770 205 132 0.000000 0.723049 0.000000 0.000000 0.000000 -0.018519
4364415 26 27 1369 3325 1770 214 136 0.000000 0.292093 0.000000 0.000000 0.000000 -0.019585
4365443 22 23 1491 3325 1732 282 136 0.000000 0.938527 0.000000 0.000000 0.000000 -0.019985
4366471 25 25 2056 3258 1732 3325 136 0.000000 0.330400 0.000000 0.000000 0.000000 -0.020384
4367242 24 27 1133 3325 1770 3325 136 0.000000 -0.493206 0.000000 0.000000 0.000000 -0.019319
4367499 24 24 1065 3325 1770 3325 136 0.000000 -0.172383 0.000000 0.000000 0.000000 -0.017054
4368270 25 24 1625 3325 1808 3325 134 0.000000 -0.459687 0.000000 0.000000 0.000000 -0.024248
4368527 26 25 1808 3192 1660 3192 131 0.000000 -0.483629 0.000000 0.000000 0.000000 -0.015455
4369812 25 25 650 3258 1732 3258 134 0.000000 0.507571 0.000000 0.000000 0.000000 -0.019718
4370583 24 23 564 3258 1732 3258 136 0.000000 -0.691924 0.000000 0.000000 0.000000 -0.024248
4371611 22 24 572 3258 1770 3325 134 0.000000 -0.739808 0.000000 0.000000 0.000000 -0.019718
4371868 24 23 564 3258 1732 3192 136 0.000000 -0.418985 0.000000 0.000000 0.000000 -0.023982
4372639 26 24 581 3325 1808 3325 136 0.000000 -0.306458 0.000000 0.000000 0.000000 -0.020118
4372896 25 24 572 3325 1770 3325 136 0.000000 -0.497994 0.000000 0.000000 0.000000 -0.018253
4373667 25 25 572 3325 1770 3325 134 0.000000 -0.864307 0.000000 0.000000 0.000000 -0.026646
