t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
3958098 0 -4285 100.000000 0.000000 0.006540 100.000000 0.000000 -0.007183 100.000000 0.000000 0.025447 100.000000 0 0 -4285 0 4285.000000 0.000000 0.006540 100.000000
3958869 0 -12896 100.000000 0.000000 0.019825 100.000000 0.000000 -0.069432 100.000000 0.000000 0.025714 100.000000 0 0 -17181 -84 17181.205078 0.000000 0.026365 100.000000
3959897 0 -17208 100.000000 0.000000 0.019038 100.000000 0.000000 -0.011971 100.000000 0.000000 0.018519 100.000000 0 0 -34383 -538 34387.207031 0.000000 0.045403 100.000000
3960154 0 -4304 100.000000 0.000000 0.006471 100.000000 0.000000 -0.033519 100.000000 0.000000 0.025181 100.000000 0 0 -38683 -733 38689.945313 0.000000 0.051874 100.000000
3961182 0 -17206 100.000000 0.000000 0.028625 100.000000 0.000000 0.009577 100.000000 0.000000 0.027845 100.000000 0 0 -55866 -1625 55889.628906 0.000000 0.080499 100.000000
3961439 0 -4301 100.000000 0.000000 0.007362 100.000000 0.000000 0.011971 100.000000 0.000000 0.028645 100.000000 0 0 -60153 -1971 60185.281250 0.000000 0.087861 100.000000
3962210 0 -12874 100.000000 0.000000 0.021469 100.000000 0.000000 0.047884 100.000000 0.000000 0.027845 100.000000 0 0 -72977 -3101 73042.859375 0.000000 0.109330 100.000000
3962467 0 -4291 100.000000 0.000000 0.007430 100.000000 0.000000 0.002394 100.000000 0.000000 0.028911 100.000000 0 0 -77243 -3569 77325.406250 0.000000 0.116760 100.000000
3963238 0 -12875 100.000000 0.000000 0.021366 100.000000 0.000000 -0.002394 100.000000 0.000000 0.027712 100.000000 0 0 -90030 -5069 90172.585938 0.000000 0.138126 100.000000
3963495 0 -4309 100.000000 0.000000 0.006506 100.000000 0.000000 -0.258574 100.000000 0.000000 0.025314 100.000000 0 0 -94298 -5662 94467.828125 0.000000 0.144632 100.000000
3964266 0 -12949 100.000000 0.000000 0.017771 100.000000 0.000000 -0.038307 100.000000 0.000000 0.023049 100.000000 0 0 -107112 -7528 107376.218750 0.000000 0.162402 100.000000
