t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
989591 0 13508 100.000000 0.000000 0.013190 100.000000 0.000000 0.167594 Infinity 0.000000 0.013190 100.000000 0 0 78742 3899 78838.476563 0.000000 0.113113 100.000000
990591 0 13611 100.000000 0.000000 0.022783 100.000000 0.000000 0.102951 Infinity 0.000000 0.022783 100.000000 0 0 92266 5435 92425.937500 0.000000 0.135896 100.000000
991591 0 13759 100.000000 0.000000 0.024381 100.000000 0.000000 0.148441 Infinity 0.000000 0.024381 100.000000 0 0 105899 7299 106150.242188 0.000000 0.160277 100.000000
992591 0 13848 100.000000 0.000000 0.028778 100.000000 0.000000 0.088585 Infinity 0.000000 0.028778 100.000000 0 0 119570 9509 119947.515625 0.000000 0.189055 100.000000
993591 0 13985 100.000000 0.000000 0.029977 100.000000 0.000000 0.136469 Infinity 0.000000 0.029977 100.000000 0 0 133305 12137 133856.375000 0.000000 0.219032 100.000000
994591 0 14131 100.000000 0.000000 0.030377 100.000000 0.000000 0.146046 Infinity 0.000000 0.030377 100.000000 0 0 147098 15207 147881.968750 0.000000 0.249409 100.000000
995591 0 14226 100.000000 0.000000 0.017187 100.000000 0.000000 0.095768 Infinity 0.000000 0.017187 100.000000 0 0 160884 18719 161969.328125 0.000000 0.266596 100.000000
996591 0 14336 100.000000 0.000000 0.013989 100.000000 0.000000 0.110133 Infinity 0.000000 0.013989 100.000000 0 0 174714 22496 176156.328125 0.000000 0.280585 100.000000
997591 0 14540 100.000000 0.000000 0.013057 100.000000 0.000000 0.203507 Infinity 0.000000 0.013057 100.000000 0 0 188685 26522 190539.890625 0.000000 0.293642 100.000000
998591 0 14638 100.000000 0.000000 0.025181 100.000000 0.000000 0.098162 Infinity 0.000000 0.025181 100.000000 0 0 202697 30759 205017.531250 0.000000 0.318822 100.000000
999591 0 14823 100.000000 0.000000 0.021850 100.000000 0.000000 0.184354 Infinity 0.000000 0.021850 100.000000 0 0 216773 35405 219645.281250 0.000000 0.340672 100.000000
1000591 0 14959 100.000000 0.000000 0.009992 100.000000 0.000000 0.136469 Infinity 0.000000 0.009992 100.000000 0 0 230872 40403 234380.640625 0.000000 0.350665 100.000000
1001591 0 15143 100.000000 0.000000 0.027446 100.000000 0.000000 0.184354 Infinity 0.000000 0.027446 100.000000 0 0 245094 45605 249300.796875 0.000000 0.378110 100.000000
1002591 0 15263 100.000000 0.000000 0.012124 100.000000 0.000000 0.119710 Infinity 0.000000 0.012124 100.000000 0 0 259279 51240 264293.656250 0.000000 0.390234 100.000000
1003591 0 15404 100.000000 0.000000 0.024115 100.000000 0.000000 0.141258 Infinity 0.000000 0.024115 100.000000 0 0 273525 57100 279421.406250 0.000000 0.414349 100.000000
1004591 0 15553 100.000000 0.000000 0.013989 100.000000 0.000000 0.148441 Infinity 0.000000 0.013989 100.000000 0 0 287762 63361 294655.031250 0.000000 0.428338 100.000000
1005591 0 15699 100.000000 0.000000 0.012124 100.000000 0.000000 0.146046 Infinity 0.000000 0.012124 100.000000 0 0 302043 69882 310021.718750 0.000000 0.440462 100.000000
1006591 0 15799 100.000000 0.000000 0.008127 100.000000 0.000000 0.100556 Infinity 0.000000 0.008127 100.000000 0 0 316334 76618 325480.437500 0.000000 0.448589 100.000000
1007591 0 15897 100.000000 0.000000 0.026779 100.000000 0.000000 0.098162 Infinity 0.000000 0.026779 100.000000 0 0 330659 83513 341042.218750 0.000000 0.475369 100.000000
1008591 0 16041 100.000000 0.000000 0.014655 100.000000 0.000000 0.143652 Infinity 0.000000 0.014655 100.000000 0 0 344922 90854 356687.031250 0.000000 0.490024 100.000000
1009591 0 16194 100.000000 0.000000 0.032642 100.000000 0.000000 0.153229 Infinity 0.000000 0.032642 100.000000 0 0 359211 98476 372464.843750 0.000000 0.522666 100.000000
1010591 0 16302 100.000000 0.000000 0.010658 100.000000 0.000000 0.107739 Infinity 0.000000 0.010658 100.000000 0 0 373337 106614 388261.593750 0.000000 0.533325 100.000000
1011591 0 16436 100.000000 0.000000 0.010658 100.000000 0.000000 0.134075 Infinity 0.000000 0.010658 100.000000 0 0 387491 114970 404187.281250 0.000000 0.543983 100.000000
1012591 0 16513 100.000000 0.000000 0.009859 100.000000 0.000000 0.076614 Infinity 0.000000 0.009859 100.000000 0 0 401620 123516 420184.281250 0.000000 0.553842 100.000000
1013591 0 16635 100.000000 0.000000 0.015588 100.000000 0.000000 0.122104 Infinity 0.000000 0.015588 100.000000 0 0 415768 132265 436299.281250 0.000000 0.569430 100.000000
1014591 0 16750 100.000000 0.000000 0.014922 100.000000 0.000000 0.114922 Infinity 0.000000 0.014922 100.000000 0 0 429875 141296 452500.906250 0.000000 0.584352 100.000000
1015591 0 16898 100.000000 0.000000 0.008394 100.000000 0.000000 0.148441 Infinity 0.000000 0.008394 100.000000 0 0 443969 150618 468822.187500 0.000000 0.592746 100.000000
1016591 0 17042 100.000000 0.000000 0.029711 100.000000 0.000000 0.143652 Infinity 0.000000 0.029711 100.000000 0 0 458104 160138 485286.968750 0.000000 0.622456 100.000000
1017591 0 17205 100.000000 0.000000 0.026646 100.000000 0.000000 0.162806 Infinity 0.000000 0.026646 100.000000 0 0 472082 170169 501815.593750 0.000000 0.649103 100.000000
1018591 0 17360 100.000000 0.000000 0.014655 100.000000 0.000000 0.155623 Infinity 0.000000 0.014655 100.000000 0 0 485912 180663 518410.656250 0.000000 0.663758 100.000000
