t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
2134347 0 0 27 1 37 174 197 0 -488 0 0 0 -187
2135375 0 0 28 1 37 174 196 0 -440 0 0 0 -159
2135632 0 0 28 1 35 175 196 0 -380 0 0 0 -134
2136403 0 0 27 1 35 175 197 0 -404 0 0 0 -210
2136660 0 0 26 1 35 175 196 0 -440 0 0 0 -200
2137431 0 0 28 1 34 175 197 0 -424 0 0 0 -169
2138459 0 0 27 1 34 175 196 0 -448 0 0 0 -137
2138716 0 0 27 1 33 175 195 0 -484 0 0 0 -186
2139744 0 0 27 1 34 174 196 0 -552 0 0 0 -133
2140001 0 0 28 1 34 174 196 0 -516 0 0 0 -191
2140772 0 0 28 2 152 176 197 0 -424 0 0 0 -152
2141029 0 0 29 1 153 174 196 0 -536 0 0 0 -125
2142057 0 0 28 1 35 174 196 0 -456 0 0 0 -185
2143085 0 0 28 1 39 175 197 0 -424 0 0 0 -132
2143342 0 0 29 1 34 174 197 0 -460 0 0 0 -146
2144113 0 0 28 1 35 175 196 0 -452 0 0 0 -159
2144370 0 0 28 1 30 174 196 0 -444 0 0 0 -250
2145398 0 0 27 1 113 175 195 0 -296 0 0 0 -132
2146426 0 0 28 1 115 175 197 0 -372 0 0 0 -178
2146683 0 0 28 2 114 175 197 0 -448 0 0 0 -153
2147454 0 0 28 1 40 176 195 0 -484 0 0 0 -136
2148482 0 0 28 1 34 174 196 0 -476 0 0 0 -165
2149767 0 0 26 1 37 174 196 0 -492 0 0 0 -128
2150795 0 0 28 1 37 174 196 0 -492 0 0 0 -189
2151052 0 0 26 1 35 175 197 0 -404 0 0 0 -120
2151823 0 0 27 1 35 174 196 0 -492 0 0 0 -139
2152080 0 0 28 1 35 175 196 0 -412 0 0 0 -134
2152851 0 0 28 1 36 175 195 0 -484 0 0 0 -202
2153108 0 0 28 1 37 176 197 0 -616 0 0 0 -169
2153879 0 0 29 1 38 175 196 0 -520 0 0 0 -102
2154136 0 0 28 2 36 175 196 0 -548 0 0 0 -193
2155164 0 0 28 1 35 174 195 0 -476 0 0 0 -168
2155421 0 0 26 1 36 175 196 0 -404 0 0 0 -149
2156192 0 0 27 2 38 174 196 0 -676 0 0 0 -158
2157220 0 0 27 2 36 175 196 0 -484 0 0 0 -145
2157477 0 0 28 2 35 175 197 0 -372 0 0 0 -148
2158248 0 0 29 2 35 175 197 0 -492 0 0 0 -158
2158505 0 0 26 1 34 175 195 0 -436 0 0 0 -153
2159276 0 0 27 1 37 174 196 0 -468 0 0 0 -132
2159533 0 0 27 2 34 176 198 0 -492 0 0 0 -136
2160304 0 0 28 1 35 174 197 0 -516 0 0 0 -176
2160561 0 0 29 1 34 176 197 0 -408 0 0 0 -118
2161332 0 0 28 2 38 175 197 0 -436 0 0 0 -158
2161589 0 0 27 1 34 174 195 0 -472 0 0 0 -154
2162360 0 0 28 1 37 175 197 0 -448 0 0 0 -187
2163645 0 0 27 1 37 175 197 0 -512 0 0 0 -141
2163902 0 0 28 1 35 174 196 0 -504 0 0 0 -104
2164673 0 0 29 2 35 175 197 0 -456 0 0 0 -135
2165701 0 0 26 1 35 175 195 0 -388 0 0 0 -155
2165958 0 0 28 1 36 176 197 0 -380 0 0 0 -203
2166729 0 0 28 1 37 174 196 0 -476 0 0 0 -158
2166986 0 0 29 1 33 176 197 0 -520 0 0 0 -206
2167757 0 0 27 3 39 176 198 0 -472 0 0 0 -199
2168014 0 0 27 1 34 174 197 0 -436 0 0 0 -139
2168785 0 0 29 2 39 176 195 0 -524 0 0 0 -185
2169042 0 0 27 1 36 175 196 0 -448 0 0 0 -215
2169813 0 0 27 1 36 174 196 0 -436 0 0 0 -150
2171098 0 0 27 1 32 174 196 0 -476 0 0 0 -146
2172126 0 0 27 1 50 174 196 0 -436 0 0 0 -190
2172383 0 0 28 1 36 175 196 0 -512 0 0 0 -153
2173154 0 0 28 1 34 174 196 0 -428 0 0 0 -196
2173411 0 0 28 1 36 174 196 0 -492 0 0 0 -132
2174182 0 0 32 1 36 174 196 0 -552 0 0 0 -119
2175467 0 0 28 1 37 175 197 0 -592 0 0 0 -162
2175724 0 0 29 2 34 176 197 0 -548 0 0 0 -210
2176495 0 0 28 1 35 175 197 0 -452 0 0 0 -139
2177523 0 0 29 2 38 175 197 0 -504 0 0 0 -204
2177780 0 0 28 2 37 176 197 0 -440 0 0 0 -136
2178551 0 0 26 1 35 174 196 0 -436 0 0 0 -200
