t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
2134347 0 0 1928 3325 1556 246 179 0.000000 -0.292093 0.000000 0.000000 0.000000 -0.024914
2135375 0 0 1887 3325 1556 246 182 0.000000 -0.263362 0.000000 0.000000 0.000000 -0.021184
2135632 0 0 1887 3325 1625 243 182 0.000000 -0.227449 0.000000 0.000000 0.000000 -0.017853
2136403 0 0 1928 3325 1625 243 179 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.027979
2136660 0 0 1970 3325 1625 243 182 0.000000 -0.263362 0.000000 0.000000 0.000000 -0.026646
2137431 0 0 1887 3325 1660 243 179 0.000000 -0.253785 0.000000 0.000000 0.000000 -0.022516
2138459 0 0 1928 3325 1660 243 182 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.018253
2138716 0 0 1928 3325 1696 243 185 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.024781
2139744 0 0 1928 3325 1660 246 182 0.000000 -0.330400 0.000000 0.000000 0.000000 -0.017720
2140001 0 0 1887 3325 1660 246 182 0.000000 -0.308852 0.000000 0.000000 0.000000 -0.025447
2140772 0 0 1887 3258 305 240 179 0.000000 -0.253785 0.000000 0.000000 0.000000 -0.020251
2141029 0 0 1847 3325 302 246 182 0.000000 -0.320823 0.000000 0.000000 0.000000 -0.016654
2142057 0 0 1887 3325 1625 246 182 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.024648
2143085 0 0 1887 3325 1491 243 179 0.000000 -0.253785 0.000000 0.000000 0.000000 -0.017587
2143342 0 0 1847 3325 1660 246 179 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.019452
2144113 0 0 1887 3325 1625 243 182 0.000000 -0.270545 0.000000 0.000000 0.000000 -0.021184
2144370 0 0 1887 3325 1808 246 182 0.000000 -0.265756 0.000000 0.000000 0.000000 -0.033308
2145398 0 0 1928 3325 424 243 185 0.000000 -0.177171 0.000000 0.000000 0.000000 -0.017587
2146426 0 0 1887 3325 415 243 179 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.023715
2146683 0 0 1887 3258 419 243 179 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.020384
2147454 0 0 1887 3325 1460 240 185 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.018119
2148482 0 0 1887 3325 1660 246 182 0.000000 -0.284910 0.000000 0.000000 0.000000 -0.021983
2149767 0 0 1970 3325 1556 246 182 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.017054
2150795 0 0 1887 3325 1556 246 182 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.025181
2151052 0 0 1970 3325 1625 243 179 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.015988
2151823 0 0 1928 3325 1625 246 182 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.018519
2152080 0 0 1887 3325 1625 243 182 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.017853
2152851 0 0 1887 3325 1590 243 185 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.026913
2153108 0 0 1887 3325 1556 240 179 0.000000 -0.368707 0.000000 0.000000 0.000000 -0.022516
2153879 0 0 1847 3325 1524 243 182 0.000000 -0.311246 0.000000 0.000000 0.000000 -0.013590
2154136 0 0 1887 3258 1590 243 182 0.000000 -0.328006 0.000000 0.000000 0.000000 -0.025714
2155164 0 0 1887 3325 1625 246 185 0.000000 -0.284910 0.000000 0.000000 0.000000 -0.022383
2155421 0 0 1970 3325 1590 243 182 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.019851
2156192 0 0 1928 3258 1524 246 182 0.000000 -0.404620 0.000000 0.000000 0.000000 -0.021051
2157220 0 0 1928 3258 1590 243 182 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.019319
2157477 0 0 1887 3258 1625 243 179 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.019718
2158248 0 0 1847 3258 1625 243 179 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.021051
