t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
1364943 0 -33292 100.000000 0.000000 0.024379 100.000000 NaN -0.086191 NaN 0.000000 0.023715 100.000000 0 0 1209125 -1600926 2006227.125000 NaN 2.346770 NaN
1364943 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.086191 NaN NaN 0.023715 NaN 0 0 1209125 -1600926 2006227.125000 NaN 2.346770 NaN
1364943 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.086191 NaN NaN 0.023715 NaN 0 0 1209125 -1600926 2006227.125000 NaN 2.346770 NaN
1365200 0 -8332 100.000000 0.000000 0.006574 100.000000 NaN -0.129287 NaN 0.000000 0.025580 100.000000 0 0 1214961 -1606873 2014490.250000 NaN 2.353344 NaN
1365971 0 -25045 100.000000 0.000000 0.014278 100.000000 0.000000 -0.083797 100.000000 0.000000 0.018519 100.000000 0 0 1232620 -1624633 2039309.875000 NaN 2.367623 NaN
1365971 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.083797 NaN NaN 0.018519 NaN 0 0 1232620 -1624633 2039309.875000 NaN 2.367623 NaN
1365971 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.083797 NaN NaN 0.018519 NaN 0 0 1232620 -1624633 2039309.875000 NaN 2.367623 NaN
1366999 0 -33433 100.000000 0.000000 0.024653 100.000000 NaN -0.038307 NaN 0.000000 0.023982 100.000000 0 0 1256530 -1648002 2072384.625000 NaN 2.392276 NaN
1366999 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.038307 NaN NaN 0.023982 NaN 0 0 1256530 -1648002 2072384.625000 NaN 2.392276 NaN
1366999 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.038307 NaN NaN 0.023982 NaN 0 0 1256530 -1648002 2072384.625000 NaN 2.392276 NaN
1367256 0 -8364 100.000000 0.000000 0.006574 100.000000 NaN -0.086191 NaN 0.000000 0.025580 100.000000 0 0 1262654 -1653699 2080628.625000 NaN 2.398850 NaN
1368027 0 -25118 100.000000 0.000000 0.018593 100.000000 0.000000 -0.043096 100.000000 0.000000 0.024115 100.000000 0 0 1281156 -1670686 2105362.750000 NaN 2.417443 NaN
1368027 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.043096 NaN NaN 0.024115 NaN 0 0 1281156 -1670686 2105362.750000 NaN 2.417443 NaN
1368027 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.043096 NaN NaN 0.024115 NaN 0 0 1281156 -1670686 2105362.750000 NaN 2.417443 NaN
1369055 0 -33602 100.000000 0.000000 0.024379 100.000000 NaN -0.105345 NaN 0.000000 0.023715 100.000000 0 0 1306326 -1692947 2138354.000000 NaN 2.441822 NaN
1369055 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.105345 NaN NaN 0.023715 NaN 0 0 1306326 -1692947 2138354.000000 NaN 2.441822 NaN
1369312 0 -8402 100.000000 0.000000 0.006608 100.000000 NaN -0.031125 NaN 0.000000 0.025714 100.000000 0 0 1312754 -1698359 2146566.250000 NaN 2.448430 NaN
1370340 0 -33686 100.000000 0.000000 0.025475 100.000000 0.000000 -0.071826 100.000000 0.000000 0.024781 100.000000 0 0 1338666 -1719883 2179455.000000 NaN 2.473905 NaN
1370340 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.071826 NaN NaN 0.024781 NaN 0 0 1338666 -1719883 2179455.000000 NaN 2.473905 NaN
1370340 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.071826 NaN NaN 0.024781 NaN 0 0 1338666 -1719883 2179455.000000 NaN 2.473905 NaN
1370597 0 -8433 100.000000 0.000000 0.007054 100.000000 NaN -0.172383 NaN 0.000000 0.027446 100.000000 0 0 1345288 -1725104 2187643.500000 NaN 2.480959 NaN
1371368 0 -25340 100.000000 0.000000 0.018182 100.000000 0.000000 -0.069432 100.000000 0.000000 0.023582 100.000000 0 0 1365296 -1740653 2212217.500000 NaN 2.499140 NaN
1371368 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.069432 NaN NaN 0.023582 NaN 0 0 1365296 -1740653 2212217.500000 NaN 2.499140 NaN
1371368 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.069432 NaN NaN 0.023582 NaN 0 0 1365296 -1740653 2212217.500000 NaN 2.499140 NaN
1371625 0 -8451 100.000000 0.000000 0.006917 100.000000 NaN -0.059855 NaN 0.000000 0.026913 100.000000 0 0 1372062 -1745716 2220378.000000 NaN 2.506057 NaN
1372396 0 -25394 100.000000 0.000000 0.021161 100.000000 0.000000 -0.071826 100.000000 0.000000 0.027446 100.000000 0 0 1392498 -1760790 2244868.000000 NaN 2.527217 NaN
1372396 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.071826 NaN NaN 0.027446 NaN 0 0 1392498 -1760790 2244868.000000 NaN 2.527217 NaN
1372653 0 -8469 100.000000 0.000000 0.007019 100.000000 NaN -0.067038 NaN 0.000000 0.027312 100.000000 0 0 1399418 -1765672 2252991.000000 NaN 2.534237 NaN
1373424 0 -25423 100.000000 0.000000 0.020544 100.000000 0.000000 -0.026336 100.000000 0.000000 0.026646 100.000000 0 0 1420295 -1780181 2277341.000000 NaN 2.554781 NaN
1373424 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.026336 NaN NaN 0.026646 NaN 0 0 1420295 -1780181 2277341.000000 NaN 2.554781 NaN
1373424 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.026336 NaN NaN 0.026646 NaN 0 0 1420295 -1780181 2277341.000000 NaN 2.554781 NaN
1373681 0 -8479 100.000000 0.000000 0.006745 100.000000 NaN -0.069432 NaN 0.000000 0.026247 100.000000 0 0 1427356 -1784876 2285416.250000 NaN 2.561526 NaN
1374452 0 -25515 100.000000 0.000000 0.020955 100.000000 0.000000 -0.131681 100.000000 0.000000 0.027179 100.000000 0 0 1448698 -1798860 2309680.250000 NaN 2.582481 NaN
1374452 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.131681 NaN NaN 0.027179 NaN 0 0 1448698 -1798860 2309680.250000 NaN 2.582481 NaN
1374709 0 -8513 100.000000 0.000000 0.006780 100.000000 NaN -0.117316 NaN 0.000000 0.026380 100.000000 0 0 1455915 -1803376 2317726.000000 NaN 2.589261 NaN
1375480 0 -25591 100.000000 0.000000 0.020647 100.000000 0.000000 -0.088585 100.000000 0.000000 0.026779 100.000000 0 0 1477701 -1816803 2341874.000000 NaN 2.609908 NaN
1375480 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.088585 NaN NaN 0.026779 NaN 0 0 1477701 -1816803 2341874.000000 NaN 2.609908 NaN
1375480 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.088585 NaN NaN 0.026779 NaN 0 0 1477701 -1816803 2341874.000000 NaN 2.609908 NaN
1376508 0 -34258 100.000000 0.000000 0.026844 100.000000 NaN -0.129287 NaN 0.000000 0.026113 100.000000 0 0 1507230 -1834171 2374010.500000 NaN 2.636753 NaN
1376508 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.129287 NaN NaN 0.026113 NaN 0 0 1507230 -1834171 2374010.500000 NaN 2.636753 NaN
