t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
1364943 0 0 629 981 1660 2145 1808 0.000000 -0.208296 0.000000 0.000000 0.000000 -0.023715
1364943 0 0 629 981 1660 2145 1808 0.000000 -0.208296 0.000000 0.000000 0.000000 -0.023715
1364943 0 0 629 981 1660 2145 1808 0.000000 -0.208296 0.000000 0.000000 0.000000 -0.023715
1365200 0 0 629 981 1696 1847 1770 0.000000 -0.165200 0.000000 0.000000 0.000000 -0.025580
1365971 0 0 629 1001 1732 2191 1847 0.000000 -0.210690 0.000000 0.000000 0.000000 -0.018519
1365971 0 0 629 1001 1732 2191 1847 0.000000 -0.210690 0.000000 0.000000 0.000000 -0.018519
1365971 0 0 629 1001 1732 2191 1847 0.000000 -0.210690 0.000000 0.000000 0.000000 -0.018519
1366999 0 0 629 943 1770 1847 1808 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.023982
1366999 0 0 629 943 1770 1847 1808 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.023982
1366999 0 0 629 943 1770 1847 1808 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.023982
1367256 0 0 619 1001 1808 1970 1847 0.000000 -0.208296 0.000000 0.000000 0.000000 -0.025580
1368027 0 0 640 1110 1770 1732 1887 0.000000 -0.251391 0.000000 0.000000 0.000000 -0.024115
1368027 0 0 640 1110 1770 1732 1887 0.000000 -0.251391 0.000000 0.000000 0.000000 -0.024115
1368027 0 0 640 1110 1770 1732 1887 0.000000 -0.251391 0.000000 0.000000 0.000000 -0.024115
1369055 0 0 629 1087 1770 2145 1847 0.000000 -0.189142 0.000000 0.000000 0.000000 -0.023715
1369055 0 0 629 1087 1770 2145 1847 0.000000 -0.189142 0.000000 0.000000 0.000000 -0.023715
1369312 0 0 629 981 1770 1887 1887 0.000000 -0.263362 0.000000 0.000000 0.000000 -0.025714
1370340 0 0 629 981 1770 1660 1887 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.024781
1370340 0 0 629 981 1770 1660 1887 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.024781
1370340 0 0 629 981 1770 1660 1887 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.024781
1370597 0 0 629 943 1732 2100 1847 0.000000 -0.122104 0.000000 0.000000 0.000000 -0.027446
1371368 0 0 629 1110 1696 2012 1847 0.000000 -0.225055 0.000000 0.000000 0.000000 -0.023582
1371368 0 0 629 1110 1696 2012 1847 0.000000 -0.225055 0.000000 0.000000 0.000000 -0.023582
1371368 0 0 629 1110 1696 2012 1847 0.000000 -0.225055 0.000000 0.000000 0.000000 -0.023582
1371625 0 0 629 1001 1770 2012 1928 0.000000 -0.234632 0.000000 0.000000 0.000000 -0.026913
1372396 0 0 619 924 1732 1887 1808 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.027446
1372396 0 0 619 924 1732 1887 1808 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.027446
1372653 0 0 640 1065 1770 2012 1847 0.000000 -0.227449 0.000000 0.000000 0.000000 -0.027312
1373424 0 0 629 981 1696 1887 1696 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.026646
1373424 0 0 629 981 1696 1887 1696 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.026646
1373424 0 0 629 981 1696 1887 1696 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.026646
1373681 0 0 619 981 1808 2012 1847 0.000000 -0.225055 0.000000 0.000000 0.000000 -0.026247
1374452 0 0 629 981 1696 2012 1808 0.000000 -0.162806 0.000000 0.000000 0.000000 -0.027179
1374452 0 0 629 981 1696 2012 1808 0.000000 -0.162806 0.000000 0.000000 0.000000 -0.027179
1374709 0 0 609 981 1732 1625 1770 0.000000 -0.177171 0.000000 0.000000 0.000000 -0.026380
1375480 0 0 650 1157 1770 2191 1847 0.000000 -0.205901 0.000000 0.000000 0.000000 -0.026779
1375480 0 0 650 1157 1770 2191 1847 0.000000 -0.205901 0.000000 0.000000 0.000000 -0.026779
1375480 0 0 650 1157 1770 2191 1847 0.000000 -0.205901 0.000000 0.000000 0.000000 -0.026779
1376508 0 0 629 1065 1770 2100 1847 0.000000 -0.165200 0.000000 0.000000 0.000000 -0.026113
1376508 0 0 629 1065 1770 2100 1847 0.000000 -0.165200 0.000000 0.000000 0.000000 -0.026113
1376508 0 0 629 1065 1770 2100 1847 0.000000 -0.165200 0.000000 0.000000 0.000000 -0.026113
1377536 0 0 629 1001 1770 1770 1847 0.000000 -0.217872 0.000000 0.000000 0.000000 -0.025181
1377536 0 0 629 1001 1770 1770 1847 0.000000 -0.217872 0.000000 0.000000 0.000000 -0.025181
1377536 0 0 629 1001 1770 1770 1847 0.000000 -0.217872 0.000000 0.000000 0.000000 -0.025181
1377793 0 0 619 1022 1732 1625 1808 0.000000 -0.239420 0.000000 0.000000 0.000000 -0.025314
1378564 0 0 640 924 1770 1847 1770 0.000000 -0.189142 0.000000 0.000000 0.000000 -0.026913
1378564 0 0 640 924 1770 1847 1770 0.000000 -0.189142 0.000000 0.000000 0.000000 -0.026913
1378564 0 0 640 924 1770 1847 1770 0.000000 -0.189142 0.000000 0.000000 0.000000 -0.026913
1379592 0 0 619 1065 1696 1847 1770 0.000000 -0.213084 0.000000 0.000000 0.000000 -0.027179
1379592 0 0 619 1065 1696 1847 1770 0.000000 -0.213084 0.000000 0.000000 0.000000 -0.027179
1379592 0 0 619 1065 1696 1847 1770 0.000000 -0.213084 0.000000 0.000000 0.000000 -0.027179
1379849 0 0 640 906 1696 1970 1847 0.000000 -0.181959 0.000000 0.000000 0.000000 -0.025714
1380620 0 0 619 924 1732 1970 1847 0.000000 -0.186748 0.000000 0.000000 0.000000 -0.028911
1380620 0 0 619 924 1732 1970 1847 0.000000 -0.186748 0.000000 0.000000 0.000000 -0.028911
1380877 0 0 629 1065 1732 2056 1928 0.000000 -0.146046 0.000000 0.000000 0.000000 -0.027046
1381648 0 0 609 1043 1770 2191 1847 0.000000 -0.191536 0.000000 0.000000 0.000000 -0.025980
1381648 0 0 609 1043 1770 2191 1847 0.000000 -0.191536 0.000000 0.000000 0.000000 -0.025980
1381648 0 0 609 1043 1770 2191 1847 0.000000 -0.191536 0.000000 0.000000 0.000000 -0.025980
