t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
4850916 0 0 943 3325 1524 252 188 0.000000 -0.342371 0.000000 0.000000 0.000000 -0.019319
4851173 0 0 924 3325 1696 254 188 0.000000 -0.282516 0.000000 0.000000 0.000000 -0.028112
4851944 0 0 924 3325 1696 252 191 0.000000 -0.277727 0.000000 0.000000 0.000000 -0.025714
4852972 0 0 924 3325 1625 254 188 0.000000 -0.260968 0.000000 0.000000 0.000000 -0.021583
4853229 0 0 962 3325 1590 252 188 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.026380
4854257 0 0 962 3325 1625 254 188 0.000000 -0.328006 0.000000 0.000000 0.000000 -0.027979
4854514 0 0 962 3325 1625 249 188 0.000000 -0.318429 0.000000 0.000000 0.000000 -0.027312
4855285 0 0 943 3325 1660 252 185 0.000000 -0.325611 0.000000 0.000000 0.000000 -0.018119
4855542 0 0 962 3325 1625 254 191 0.000000 -0.316035 0.000000 0.000000 0.000000 -0.019452
4856313 0 0 943 3258 1460 246 182 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.025714
4856570 0 0 962 3258 1660 249 185 0.000000 -0.129287 0.000000 0.000000 0.000000 -0.019585
4857341 88 86 1770 3325 1524 237 179 0.000000 -0.462081 0.000000 0.000000 0.000000 -0.039303
4858369 39 68 1590 3325 1524 237 179 0.000000 -0.318429 0.000000 0.000000 0.000000 0.083003
4859397 39 82 1460 3325 2012 290 171 0.000000 0.426168 0.000000 0.000000 0.000000 0.125770
4860682 32 64 1696 3258 2705 400 160 0.000000 -0.299275 0.000000 0.000000 0.000000 0.074077
4860939 39 71 1399 3325 2012 428 163 0.000000 -0.246603 0.000000 0.000000 0.000000 0.095527
4861710 78 78 1369 3258 3258 556 173 0.000000 0.158017 0.000000 0.000000 0.000000 -0.043700
4861967 85 78 1732 3325 2541 600 185 0.000000 -0.083797 0.000000 0.000000 0.000000 -0.025714
4862738 67 68 1625 3325 2488 619 205 0.000000 0.031125 0.000000 0.000000 0.000000 -0.025047
4862995 67 64 1732 3258 2145 590 211 0.000000 -0.840365 0.000000 0.000000 0.000000 -0.042234
4863766 74 75 1660 3325 1847 685 243 0.000000 0.062249 0.000000 0.000000 0.000000 -0.019052
4864794 67 68 1732 3258 1625 735 271 0.000000 -0.198719 0.000000 0.000000 0.000000 -0.006928
4865051 67 71 1696 3325 1808 806 282 0.000000 0.158017 0.000000 0.000000 0.000000 -0.004930
4866079 67 68 1696 3325 1660 962 313 0.000000 0.057461 0.000000 0.000000 0.000000 -0.034374
4867107 71 71 1590 3325 1460 854 344 0.000000 -0.330400 0.000000 0.000000 0.000000 -0.022116
4867364 64 68 1625 3325 1556 981 352 0.000000 0.332794 0.000000 0.000000 0.000000 -0.008127
4868135 71 68 1808 3325 1556 1660 373 0.000000 0.155623 0.000000 0.000000 0.000000 -0.005995
4868392 71 75 1460 3325 1429 1732 376 0.000000 0.543484 0.000000 0.000000 0.000000 -0.033041
4869163 71 64 1590 3258 1399 1491 389 0.000000 0.134075 0.000000 0.000000 0.000000 -0.030377
4869420 67 68 1556 3325 1460 1556 407 0.000000 0.349553 0.000000 0.000000 0.000000 -0.022516
4870191 74 71 1590 3192 1312 1312 428 0.000000 -0.057461 0.000000 0.000000 0.000000 -0.023582
4870448 74 71 1491 3064 1285 1399 437 0.000000 -0.308852 0.000000 0.000000 0.000000 -0.029444
4871476 74 75 1556 3325 1065 1232 485 0.000000 -0.186748 0.000000 0.000000 0.000000 -0.004263
4872504 67 71 1524 3192 1001 1369 518 0.000000 -0.368707 0.000000 0.000000 0.000000 -0.017853
4872761 67 71 1491 3127 962 1460 532 0.000000 -0.181959 0.000000 0.000000 0.000000 -0.020384
4873789 71 68 1460 2594 888 1312 572 0.000000 -0.591368 0.000000 0.000000 0.000000 -0.034640
4874817 64 68 1399 2238 735 762 600 0.000000 -0.869095 0.000000 0.000000 0.000000 -0.001865
4875074 60 57 1285 1970 722 822 640 0.000000 0.402226 0.000000 0.000000 0.000000 -0.027179
4876102 64 75 1399 1732 609 619 673 0.000000 0.004788 0.000000 0.000000 0.000000 0.042234
4877130 0 21 1556 1043 609 525 777 0.000000 1.079785 0.000000 0.000000 0.000000 0.055424
4877387 -7 36 1524 1181 572 838 777 0.000000 -0.294487 0.000000 0.000000 0.000000 0.251008
4878158 -81 71 2012 2385 1110 650 2649 0.000000 0.146046 0.000000 0.000000 0.000000 0.480565
