t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
328672591 0 0 2286 3325 1970 3325 1232 -0.392649 -0.373495 10.929530 0.014389 -0.052093 -0.017320
328673591 0 0 2594 3325 2012 3325 1206 -0.411803 -0.332794 10.905588 0.008127 -0.048629 -0.017986
328674591 0 0 2436 3325 1928 3325 1206 -0.445322 -0.373495 10.927136 0.012923 -0.054758 -0.019185
328675591 0 0 2436 3325 1928 3325 1206 -0.383072 -0.328006 10.814609 0.011191 -0.049296 -0.019452
328676591 0 0 2286 3325 1970 3325 1232 -0.361524 -0.292093 10.915165 0.007061 -0.049429 -0.019185
328677591 0 0 2436 3325 1970 3325 1232 -0.407014 -0.339977 10.979809 0.010525 -0.052360 -0.019585
328678591 0 0 2436 3325 1887 3325 1206 -0.339977 -0.426168 10.898406 0.008660 -0.049828 -0.018386
328679591 0 0 2820 3325 1928 3325 1206 -0.411803 -0.373495 10.931925 0.008127 -0.047297 -0.021051
328680591 0 0 2385 3325 1928 3325 1206 -0.373495 -0.292093 10.860099 0.015055 -0.054492 -0.022383
328681591 0 0 2541 3325 1970 3325 1232 -0.418985 -0.380678 10.828974 0.013989 -0.051427 -0.018119
328682591 0 0 2705 3325 1970 3325 1181 -0.409408 -0.359130 10.893618 0.007861 -0.049429 -0.019319
328683591 0 0 2820 3325 1970 3325 1181 -0.378284 -0.378284 10.936713 0.017853 -0.052493 -0.018119
328684591 0 0 2488 3325 1970 3325 1206 -0.373495 -0.349553 10.905588 0.011458 -0.050495 -0.017320
328685591 0 0 2385 3325 1970 3325 1232 -0.407014 -0.335188 10.934319 0.010525 -0.052493 -0.019319
328686591 0 0 2705 3325 1887 3325 1232 -0.354342 -0.339977 10.824185 0.008394 -0.045698 -0.022250
328687591 0 0 2436 3325 1970 3325 1232 -0.395043 -0.313640 10.948684 0.009459 -0.049429 -0.017320
328688591 0 0 2385 3325 1887 3325 1206 -0.363919 -0.378284 10.828974 0.012790 -0.050228 -0.019718
328689591 0 0 2286 3325 1970 3325 1232 -0.383072 -0.337582 10.898406 0.015188 -0.051960 -0.015322
328690591 0 0 2649 3325 1770 3325 1232 -0.397437 -0.349553 10.922348 0.016920 -0.054625 -0.019585
328691591 0 0 2705 3325 1970 3325 1232 -0.380678 -0.351948 10.828974 0.014256 -0.051694 -0.018519
328692591 0 0 2238 3325 1928 3325 1232 -0.380678 -0.287304 10.939107 0.012391 -0.055158 -0.018386
328693591 0 0 2880 3325 1970 3325 1206 -0.395043 -0.335188 10.805032 0.009726 -0.048629 -0.019052
328694591 0 0 2541 3325 2056 3325 1206 -0.407014 -0.371101 10.912771 0.015855 -0.053692 -0.019718
328695591 0 0 2286 3325 1928 3325 1206 -0.385466 -0.361524 10.893618 0.008127 -0.050095 -0.019185
328696591 0 0 2286 3325 1970 3325 1232 -0.325611 -0.304064 10.855310 0.011191 -0.052093 -0.018386
328697591 0 0 2385 3325 2012 3325 1206 -0.342371 -0.356736 10.761936 0.013456 -0.054358 -0.016787
328698591 0 0 2541 3325 1970 3325 1206 -0.383072 -0.330400 10.931925 0.010525 -0.048763 -0.020518
328699591 0 0 2541 3325 1970 3325 1258 -0.404620 -0.311246 10.936713 0.015588 -0.050095 -0.017986
328700591 0 0 2541 3325 1970 3325 1206 -0.411803 -0.337582 10.879252 0.013989 -0.053026 -0.017853
328701591 0 0 2880 3325 1970 3325 1206 -0.366313 -0.344765 10.864887 0.017720 -0.052626 -0.019052
328702591 0 0 2488 3325 1970 3325 1232 -0.342371 -0.373495 10.943895 0.016254 -0.051960 -0.019319
328703591 0 0 2541 3325 1970 3325 1232 -0.366313 -0.363919 10.857704 0.018519 -0.051161 -0.018119
328704591 0 0 2649 3325 1970 3325 1232 -0.402226 -0.330400 10.891223 0.016521 -0.054225 -0.018386
328705591 0 0 2705 3325 1887 3325 1206 -0.373495 -0.344765 10.936713 0.013989 -0.053292 -0.018386
328706591 0 0 2649 3325 1970 3325 1206 -0.399832 -0.344765 10.960655 0.015721 -0.054492 -0.021850
328707591 0 0 2436 3325 1970 3325 1206 -0.335188 -0.347159 10.948684 0.016121 -0.053559 -0.019185
328708591 0 0 2880 3325 1887 3325 1258 -0.342371 -0.351948 10.888829 0.016654 -0.051161 -0.018253
328709591 0 0 2541 3325 2012 3325 1181 -0.411803 -0.363919 10.867281 0.013456 -0.049562 -0.020784
328710591 18 20 2100 3325 1970 3325 1181 -0.165200 0.014365 11.827356 0.010792 -0.084735 0.022783
328711591 67 76 2335 3325 1970 3325 1369 -0.160412 -1.163582 10.524911 -0.010658 -0.064351 0.010392
328712591 71 84 2100 3325 1970 3325 1312 -0.253785 -0.363919 11.695675 0.024381 -0.036639 0.020651
328713591 73 81 2012 3325 1928 3325 1285 -0.294487 -0.023942 9.878476 -0.011058 -0.068081 0.017720
328714591 71 57 2238 3325 1928 3325 1232 -0.933739 -0.763750 11.331757 0.028645 -0.031443 -0.237551
328715591 70 62 2541 3325 1847 3325 1181 0.251391 -1.582567 10.769119 0.041035 -0.033841 -0.029444
328716591 71 77 1887 3325 1808 3325 943 -0.689530 0.095768 11.152191 0.019052 -0.054492 0.000133
328717591 71 75 2820 3325 1808 3325 1206 -0.191536 -1.175553 10.675745 0.021051 -0.060487 -0.185191
328718591 68 47 3325 3325 1732 3325 1087 -0.696713 0.131681 11.269507 -0.017587 -0.063418 -0.010126
328719591 70 78 2820 3325 1696 3325 1157 0.158017 -1.180341 10.788273 0.011325 -0.055957 -0.003198
328720591 69 78 3001 3325 1696 3325 1285 -0.761356 -0.579397 10.848127 0.033041 -0.052227 0.014789
328721591 69 80 2436 3325 1660 3325 1341 -0.974440 1.850718 11.216835 0.039969 -0.073544 0.037838
328722591 69 80 2488 3325 1556 3325 1133 -0.402226 -0.931344 10.785878 -0.009859 -0.024914 0.009326
328723591 68 78 2286 3325 1524 3325 1369 0.435745 -0.651223 10.953472 0.020118 -0.006395 0.000666
328724591 67 77 1770 3325 1460 3325 1341 -0.478840 0.723049 10.534488 0.031842 -0.030377 0.031309
328725591 66 77 1887 3325 1369 3325 1429 -0.277727 0.421380 11.417948 -0.011058 -0.061286 0.005196
328726591 71 77 1660 3325 1285 3325 1460 0.313640 -1.601721 10.828974 -0.006795 -0.026113 -0.008127
328727591 69 78 1696 3325 1206 3325 1341 -0.081403 -0.354342 11.044453 0.014922 -0.047031 0.003597
328728591 69 80 1460 3325 1133 3325 1285 -0.694318 0.524330 10.201694 0.006129 -0.054758 0.018786
328729591 70 63 1660 3325 1043 3325 1232 -0.617704 -0.165200 11.365275 -0.003198 -0.049162 -0.220897
328730591 68 62 1887 3325 981 3325 1181 -0.636858 -0.593762 11.616667 -0.029444 -0.049029 0.000533
328731591 69 72 1887 3325 888 3325 1206 0.392649 -1.465251 10.635044 -0.050095 -0.021583 -0.230757
328732591 65 44 2385 3325 762 3325 1133 -0.677559 1.142034 11.197681 0.005995 -0.051560 -0.009459
328733591 68 75 2145 3325 650 3325 1133 -0.363919 -0.172383 10.409988 -0.001066 -0.038104 -0.012124
328734591 68 76 2385 3325 556 3325 822 -0.241814 -0.459687 11.087548 -0.001066 -0.052626 0.007328
328735591 68 60 2820 3325 442 3325 1110 -0.148441 -0.818817 10.496181 0.018919 -0.058355 -0.284848
328736591 63 31 762 3325 386 3325 1022 -0.799663 -0.543484 10.817003 -0.006795 -0.056357 -0.016254
328737591 67 74 511 3325 320 3325 943 0.177171 0.011971 11.030087 0.003997 -0.024914 -0.006662
328738591 69 76 382 3325 243 3325 749 -0.095768 -0.414197 10.613496 0.000266 -0.061819 0.005995
328739591 67 76 300 3325 171 3325 468 0.694318 -0.464475 11.439495 0.031842 -0.049695 0.017853
328740591 69 76 173 3325 165 3325 292 -0.818817 -0.615310 10.244789 0.018919 -0.036905 0.001865
328741591 36 40 254 3325 318 3325 191 -0.328006 -0.081403 10.833762 -0.009726 -0.054625 -0.021051
328742591 0 1 252 3325 318 3325 193 -0.325611 -0.318429 10.845734 0.014123 -0.049695 -0.017187
328743591 0 0 254 3325 318 3325 191 -0.222661 -0.335188 10.919953 0.013723 -0.049296 -0.019585
328744591 0 0 252 3325 318 3325 191 -0.292093 -0.316035 10.898406 0.011191 -0.054625 -0.018253
328745591 0 0 254 3325 320 3325 191 -0.318429 -0.325611 10.893618 0.015455 -0.053692 -0.016787
328746591 0 0 254 3325 320 3325 188 -0.256180 -0.296881 10.934319 0.015455 -0.053026 -0.015855
