t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
1802000 0 0 73 14 51 30 28 0 -400 0 0 0 -166
1802771 0 0 74 18 49 30 29 0 -320 0 0 0 -184
1803799 0 0 73 14 48 27 27 0 -416 0 0 0 -154
1804313 0 0 76 13 50 31 30 0 -400 0 0 0 -139
1805084 0 0 75 14 50 28 30 0 -400 0 0 0 -159
1805341 0 0 74 8 49 30 29 0 -392 0 0 0 -142
1806112 0 0 74 9 49 30 28 0 -404 0 0 0 -138
1807140 0 0 73 20 49 32 28 0 -412 0 0 0 -122
1807654 0 0 74 14 49 33 29 0 -392 0 0 0 -179
1808168 0 0 73 10 50 21 29 0 -488 0 0 0 -192
1808682 0 0 74 24 50 33 30 0 -436 0 0 0 -123
1809196 0 0 74 20 50 39 30 0 -444 0 0 0 -187
1809710 0 0 74 16 50 40 28 0 -404 0 0 0 -180
1810738 0 0 74 7 49 37 29 0 -392 0 0 0 -144
1811509 47 40 78 8 54 31 29 0 -1696 0 0 0 -396
1812537 64 68 68 12 82 23 28 0 -864 0 0 0 126
1813822 0 0 50 16 94 31 29 0 -336 0 0 0 -148
1814079 0 0 51 14 96 35 29 0 -280 0 0 0 -197
1814850 0 0 51 17 95 33 29 0 -372 0 0 0 -149
1815107 0 0 50 13 96 38 28 0 -360 0 0 0 -171
1815878 0 0 49 17 94 29 27 0 -404 0 0 0 -147
1816906 0 0 50 5 97 32 29 0 -352 0 0 0 -130
1817163 0 0 51 14 95 34 28 0 -388 0 0 0 -185
1817934 0 0 50 25 94 34 29 0 -380 0 0 0 -144
1818191 0 0 50 24 95 31 27 0 -396 0 0 0 -174
1819990 0 0 54 30 103 12 33 0 -152 0 0 0 -150
1820247 0 0 53 39 103 12 33 0 -296 0 0 0 -172
1821532 0 0 55 41 102 9 33 0 -492 0 0 0 -183
1822560 49 -55 55 117 63 26 27 0 -484 0 0 0 -9055
1823331 0 0 87 120 52 20 37 0 -244 0 0 0 -183
1823588 0 0 88 117 53 21 37 0 -240 0 0 0 -176
1824359 0 0 87 120 52 20 37 0 -228 0 0 0 -160
1824616 0 0 86 117 51 21 36 0 -348 0 0 0 -163
1825387 0 0 89 119 54 19 38 0 -316 0 0 0 -121
1826415 0 0 87 119 52 18 35 0 -268 0 0 0 -121
1826672 0 0 88 120 52 22 37 0 -264 0 0 0 -162
1827957 46 44 92 122 63 21 35 0 1988 0 0 0 -430
1828728 0 0 100 130 64 26 36 0 -456 0 0 0 -128
1829756 0 0 101 132 67 27 36 0 -232 0 0 0 -162
1830013 15 0 104 130 39 23 34 0 60 0 0 0 -2237
1831041 0 0 115 123 39 23 36 0 -256 0 0 0 -151
1831812 45 18 119 120 36 28 32 0 -1076 0 0 0 -2677
1832069 11 6 118 115 37 31 31 0 -400 0 0 0 -137
1832840 0 0 121 120 40 31 32 0 -152 0 0 0 -163
1833097 0 0 119 119 38 30 31 0 -240 0 0 0 -167
1834125 0 0 119 119 36 29 30 0 -200 0 0 0 -147
1835153 0 0 119 115 38 29 31 0 -188 0 0 0 -179
1835410 0 0 121 120 39 33 32 0 -240 0 0 0 -125
1836181 68 66 123 117 43 32 32 0 124 0 0 0 -107
1836438 73 70 125 119 48 28 32 0 -1604 0 0 0 -153
1837466 63 63 125 120 64 31 32 0 -2528 0 0 0 -20
1838237 11 13 126 121 78 29 30 0 -432 0 0 0 117
1838494 0 0 126 120 79 28 31 0 -480 0 0 0 -121
1839265 0 0 127 123 79 30 31 0 -292 0 0 0 -166
1839522 0 0 127 125 80 31 32 0 -224 0 0 0 -186
1840550 0 0 128 125 80 31 32 0 -240 0 0 0 -160
1840807 0 0 127 122 79 30 31 0 -276 0 0 0 -147
1841578 0 0 126 123 78 28 30 0 -260 0 0 0 -154
1841835 0 0 127 122 79 31 31 0 -236 0 0 0 -183
1843891 65 35 142 101 98 32 36 0 616 0 0 0 -2548
1844148 72 41 137 95 110 33 36 0 -1192 0 0 0 -2684
1845176 60 10 95 198 143 42 29 0 172 0 0 0 -4498
1846204 9 -10 186 205 61 28 23 0 -1260 0 0 0 -126
1847232 -12 -9 171 202 32 29 20 0 -180 0 0 0 -232
1847489 0 0 171 202 31 28 22 0 -472 0 0 0 -130
1848260 0 0 170 204 32 28 23 0 -456 0 0 0 -120
1848517 0 0 170 204 31 29 25 0 -416 0 0 0 -134
1849288 0 0 170 203 31 29 23 0 -488 0 0 0 -147
1849545 0 0 170 204 30 29 24 0 -404 0 0 0 -179
1850316 0 0 170 202 30 29 22 0 -476 0 0 0 -156
1850573 0 0 172 202 31 28 25 0 -388 0 0 0 -178
1851344 0 0 171 203 32 29 23 0 -472 0 0 0 -162
1852372 0 0 171 201 30 29 26 0 -404 0 0 0 -148
1852629 0 0 171 204 32 30 22 0 -412 0 0 0 -145
1853400 0 0 170 202 32 29 24 0 -436 0 0 0 -134
1853657 0 0 169 202 30 29 22 0 -500 0 0 0 -131
1854942 71 36 209 179 52 31 26 0 -860 0 0 0 -2957
1855713 62 53 201 126 56 26 20 0 -2340 0 0 0 -538
1856741 64 66 168 102 80 37 23 0 -1856 0 0 0 124
1856998 63 65 158 98 91 29 22 0 -684 0 0 0 173
1859054 40 -52 165 159 35 1 27 0 -240 0 0 0 -8355
1859311 42 -50 186 121 32 5 34 0 -736 0 0 0 -8733
1860082 67 54 149 1 17 25 52 0 -2660 0 0 0 -685
1861624 63 63 74 1 29 28 32 0 184 0 0 0 -72
1862652 64 62 61 1 35 65 40 0 -976 0 0 0 -65
1863423 65 62 58 49 42 37 46 0 -2312 0 0 0 -45
1863680 65 64 53 78 43 40 47 0 -2200 0 0 0 14
1865736 58 13 62 91 64 110 67 0 -932 0 0 0 -4612
1866764 42 -51 83 88 97 71 23 0 -280 0 0 0 -8755
1868049 46 -46 87 112 52 26 36 0 -1492 0 0 0 -8002
1869077 52 -7 87 1 27 41 97 0 -1380 0 0 0 -4887
1870105 66 69 24 1 37 47 95 0 -640 0 0 0 121
1870876 40 63 22 1 39 62 71 0 -380 0 0 0 2155
