t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
262571591 0 0 48 1 21 1 33 -368 -288 18272 102 -397 -142
262572591 0 0 49 1 21 1 34 -424 -308 18288 95 -406 -111
262573591 0 0 45 1 21 1 32 -488 -212 18316 61 -390 -134
262574591 0 0 40 1 21 1 32 -404 -148 18308 90 -374 -142
262575591 0 0 45 1 21 1 33 -376 -228 18296 87 -382 -126
262576591 0 0 43 1 22 1 32 -488 -192 18136 62 -387 -135
262577591 0 0 42 1 21 1 35 -400 -180 18340 74 -399 -145
262578591 0 0 46 1 21 1 34 -372 -184 18324 95 -401 -126
262579591 0 0 47 1 21 1 33 -396 -220 18184 77 -393 -97
262580591 0 0 40 1 21 1 33 -344 -148 18212 45 -356 -128
262581591 0 0 39 1 21 1 34 -448 -152 18196 39 -365 -123
262582591 0 0 43 1 21 1 34 -364 -152 18268 85 -403 -129
262583591 0 0 43 1 21 1 34 -348 -164 18248 56 -349 -144
262584591 0 0 48 1 21 1 35 -312 -264 18400 75 -367 -157
262585591 0 0 48 1 21 1 35 -472 -140 18144 110 -408 -126
262586591 0 0 45 1 21 1 34 -456 -228 18372 55 -369 -150
262587591 0 0 42 1 21 1 35 -504 -264 18220 86 -394 -144
262588591 0 0 45 1 21 1 34 -420 -300 18244 66 -386 -113
262589591 0 0 45 1 21 1 34 -508 -148 18308 99 -383 -116
262590591 0 0 43 1 22 1 34 -404 -184 18324 68 -396 -131
262591591 11 11 49 1 21 1 31 -548 532 19236 289 -434 -163
262592591 85 83 45 1 21 1 32 -1016 1736 18300 154 -589 261
262593591 88 90 55 1 22 1 39 156 -792 18156 90 -446 -14
262594591 88 89 52 1 23 1 54 40 -1656 18328 23 -415 35
262595591 89 90 51 1 26 1 40 -1052 888 17924 261 -375 96
262596591 89 92 61 1 29 1 33 412 1104 18348 228 -559 12
262597591 88 63 54 1 29 1 41 -248 -2040 17900 -249 -366 -597
262598591 89 87 55 1 30 1 29 -340 -1016 18044 294 -65 79
262599591 88 91 60 1 31 1 32 604 1492 17512 190 -483 82
262600591 88 91 62 1 33 1 40 -1164 972 19128 -228 -283 218
262601591 87 90 62 1 34 1 27 468 -1180 18296 -31 -342 -56
262602591 85 89 66 1 40 1 28 -268 -1936 18376 -75 -378 -186
262603591 87 91 69 1 45 1 40 -684 560 18532 481 -524 -1644
262604591 86 68 62 1 49 1 40 -312 8 17840 410 -320 126
262605591 87 78 57 1 56 1 44 -324 -960 18524 -79 -408 -2277
262606591 85 78 51 1 70 1 48 -324 -1768 18236 78 -406 23
262607591 84 90 54 1 75 1 52 -2028 -892 18332 8 -175 -1057
262608591 83 62 42 1 95 1 49 -532 228 18380 423 -249 -146
262609591 85 88 71 1 116 1 46 -176 -1868 16528 122 -356 -145
262610591 85 92 45 1 142 1 62 -260 104 19560 249 -309 -22
262611591 84 91 93 1 171 1 86 -352 2288 18116 56 -273 177
262612591 86 90 135 1 197 1 136 -1212 -216 18984 -60 -551 164
262613591 36 37 172 1 207 1 173 -228 -584 18164 -42 -334 -53
262614591 0 1 172 1 208 1 172 -388 -1196 20492 239 -520 -49
262615591 29 25 196 1 169 1 194 -1212 -832 18256 407 -394 -166
262616591 0 0 195 1 168 1 194 -252 -44 18200 93 -379 -138
262617591 0 0 197 1 169 1 193 -312 -136 18232 72 -375 -131
262618591 0 1 196 1 169 1 195 -208 -140 18420 74 -380 -125
