t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
531237 0 0 173 185 1625 1312 1928 0.000000 -0.287304 0.000000 0.000000 0.000000 -0.024381
532237 0 0 173 185 1590 1312 1808 0.000000 -0.299275 0.000000 0.000000 0.000000 -0.024248
533237 0 0 171 182 1625 1312 1928 0.000000 -0.277727 0.000000 0.000000 0.000000 -0.026113
534237 0 0 171 182 1625 1312 1928 0.000000 -0.316035 0.000000 0.000000 0.000000 -0.026380
535237 0 0 173 185 1590 1312 1887 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.025047
536237 0 0 171 185 1625 1312 1887 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.025580
537237 0 0 173 185 1556 1285 1928 0.000000 -0.342371 0.000000 0.000000 0.000000 -0.023049
538237 0 0 168 179 1524 1285 1887 0.000000 -0.330400 0.000000 0.000000 0.000000 -0.026113
539237 0 0 171 182 1625 1312 1928 0.000000 -0.299275 0.000000 0.000000 0.000000 -0.026380
540237 0 0 168 179 1590 1312 1887 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.025314
541237 0 0 171 185 1625 1312 1887 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.025447
542237 0 0 168 185 1556 1285 1928 0.000000 -0.215478 0.000000 0.000000 0.000000 -0.026380
543237 0 0 171 173 1590 1312 1887 0.000000 -0.263362 0.000000 0.000000 0.000000 -0.019319
544237 0 0 168 179 1625 1312 1887 0.000000 -0.287304 0.000000 0.000000 0.000000 -0.024381
545237 0 0 168 179 1590 1312 1928 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.020384
546237 0 0 173 179 1590 1312 1928 0.000000 -0.265756 0.000000 0.000000 0.000000 -0.022783
547237 0 0 171 185 1625 1312 1928 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.025047
548237 0 0 165 185 1590 1285 1887 0.000000 -0.260968 0.000000 0.000000 0.000000 -0.025980
549237 0 0 168 185 1625 1312 1887 0.000000 -0.282516 0.000000 0.000000 0.000000 -0.025714
550237 0 0 168 179 1556 1285 1928 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.021317
551237 0 0 168 182 1556 1285 1887 0.000000 -0.292093 0.000000 0.000000 0.000000 -0.025314
552237 0 0 168 182 1556 1285 1887 0.000000 -0.308852 0.000000 0.000000 0.000000 -0.021317
553237 0 0 173 188 1625 1312 1928 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.021051
554237 8 0 168 185 1556 1285 1970 0.000000 -1.029507 0.000000 0.000000 0.000000 -0.058222
555237 51 50 163 191 1524 1285 1887 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.024381
556237 76 78 163 191 1460 1258 1847 0.000000 0.289698 0.000000 0.000000 0.000000 -0.023982
