t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
531237 0 0 199 195 35 45 27 0 -480 0 0 0 -183
532237 0 0 199 195 36 45 30 0 -500 0 0 0 -182
533237 0 0 200 196 35 45 27 0 -464 0 0 0 -196
534237 0 0 200 196 35 45 27 0 -528 0 0 0 -198
535237 0 0 199 195 36 45 28 0 -456 0 0 0 -188
536237 0 0 200 195 35 45 28 0 -404 0 0 0 -192
537237 0 0 199 195 37 46 27 0 -572 0 0 0 -173
538237 0 0 201 197 38 46 28 0 -552 0 0 0 -196
539237 0 0 200 196 35 45 27 0 -500 0 0 0 -198
540237 0 0 201 197 36 45 28 0 -456 0 0 0 -190
541237 0 0 200 195 35 45 28 0 -448 0 0 0 -191
542237 0 0 201 195 37 46 27 0 -360 0 0 0 -198
543237 0 0 200 199 36 45 28 0 -440 0 0 0 -145
544237 0 0 201 197 35 45 28 0 -480 0 0 0 -183
545237 0 0 201 197 36 45 27 0 -468 0 0 0 -153
546237 0 0 199 197 36 45 27 0 -444 0 0 0 -171
547237 0 0 200 195 35 45 27 0 -412 0 0 0 -188
548237 0 0 202 195 36 46 28 0 -436 0 0 0 -195
549237 0 0 201 195 35 45 28 0 -472 0 0 0 -193
550237 0 0 201 197 37 46 27 0 -484 0 0 0 -160
551237 0 0 201 196 37 46 28 0 -488 0 0 0 -190
552237 0 0 201 196 37 46 28 0 -516 0 0 0 -160
553237 0 0 199 194 35 45 27 0 -412 0 0 0 -158
554237 7 0 201 195 37 46 26 0 -1720 0 0 0 -437
555237 46 43 203 193 38 46 28 0 -412 0 0 0 -183
556237 69 68 203 193 40 47 29 0 484 0 0 0 -180
557237 74 73 200 193 42 48 28 0 -2124 0 0 0 -170
558237 70 69 199 192 43 48 28 0 -1556 0 0 0 -137
559237 66 66 200 193 44 49 29 0 668 0 0 0 -80
560237 63 64 199 194 47 49 29 0 -924 0 0 0 -142
561237 63 63 198 194 49 50 27 0 860 0 0 0 -281
562237 63 61 199 194 52 51 27 0 -440 0 0 0 -193
563237 64 64 198 194 56 53 52 0 -2636 0 0 0 -62
564237 64 64 198 196 60 54 55 0 -516 0 0 0 1
565237 63 64 197 196 66 56 57 0 944 0 0 0 179
566237 64 62 199 197 69 57 58 0 -648 0 0 0 -217
567237 64 64 201 198 75 58 1 0 -3828 0 0 0 12
568237 65 65 199 200 83 60 72 0 -372 0 0 0 89
569237 64 65 202 200 94 62 50 0 216 0 0 0 0
570237 63 63 201 201 108 65 61 0 356 0 0 0 -51
571237 58 16 210 191 129 67 58 0 -1200 0 0 0 -4411
572237 47 0 210 170 132 67 2 0 -756 0 0 0 -4190
573237 41 -6 210 133 87 58 50 0 -224 0 0 0 -6414
574237 40 -44 210 107 103 61 24 0 568 0 0 0 -9110
575237 21 -14 207 110 96 60 3 0 -188 0 0 0 -1163
576237 17 -4 204 134 93 60 30 0 304 0 0 0 -2670
577237 6 0 201 145 85 59 64 0 -448 0 0 0 -185
578237 0 -1 201 146 84 58 61 0 -380 0 0 0 -146
579237 13 0 195 154 84 58 62 0 672 0 0 0 -448
580237 46 37 177 175 97 62 40 0 768 0 0 0 -357
581237 67 58 142 188 107 64 6 0 -1124 0 0 0 -1011
582237 71 50 98 186 107 64 29 0 1628 0 0 0 -2454
583237 67 40 114 166 69 55 74 0 876 0 0 0 -2697
584237 66 35 181 189 105 64 16 0 40 0 0 0 -3137
585237 13 8 188 189 82 59 65 0 -188 0 0 0 -170
586237 0 0 187 189 86 60 67 0 -348 0 0 0 -186
587237 0 1 188 189 86 60 68 0 -364 0 0 0 -148
588237 0 0 187 190 88 60 68 0 -380 0 0 0 -167
589237 0 0 188 188 85 60 67 0 -376 0 0 0 -181
590237 -5 0 188 189 83 59 80 0 160 0 0 0 -343
591237 -35 -37 184 179 62 54 59 0 -1728 0 0 0 -954
592237 -53 -69 179 166 73 56 22 0 -1172 0 0 0 -2076
593237 -54 -76 127 153 1 22 22 0 1240 0 0 0 -2375
594237 -13 -15 123 137 1 21 26 0 -48 0 0 0 -263
595237 0 0 126 136 2 21 23 0 -336 0 0 0 -189
596237 9 0 134 149 24 36 23 0 796 0 0 0 -635
597237 48 40 188 153 39 44 22 0 -2392 0 0 0 -62
598237 68 57 187 149 65 54 22 0 -572 0 0 0 -1414
599237 72 50 195 100 42 42 21 0 -324 0 0 0 -2432
600237 67 39 202 67 41 39 19 0 -752 0 0 0 -2769
601237 63 34 165 56 51 42 21 0 -712 0 0 0 -3052
602237 63 30 171 30 50 40 22 0 -152 0 0 0 -3174
603237 62 31 208 110 62 51 23 0 320 0 0 0 -3079
604237 63 31 213 53 70 50 21 0 1040 0 0 0 -3203
605237 63 30 209 1 121 60 30 0 -728 0 0 0 -3183
606237 63 32 201 2 161 67 31 0 -2100 0 0 0 -3223
607237 63 32 121 60 176 70 35 0 -1164 0 0 0 -3117
608237 15 8 116 64 126 63 33 0 872 0 0 0 -265
609237 0 1 114 63 124 63 36 0 -236 0 0 0 -167
610237 0 0 115 67 125 64 35 0 -276 0 0 0 -190
611237 3 0 113 65 177 71 37 0 -464 0 0 0 -1416
612237 26 -6 98 64 166 70 39 0 2184 0 0 0 -6491
613237 48 -43 128 75 86 56 49 0 1264 0 0 0 -9725
614237 49 -56 47 3 32 25 54 0 -88 0 0 0 -9882
615237 48 -54 63 11 32 29 53 0 -340 0 0 0 -9299
616237 12 -11 54 13 24 21 50 0 -172 0 0 0 -197
617237 0 0 57 19 29 24 51 0 -424 0 0 0 -136
618237 0 0 55 26 28 25 50 0 -228 0 0 0 -159
619237 16 1 64 1 27 20 51 0 -448 0 0 0 -403
620237 44 40 67 2 25 19 52 0 -2832 0 0 0 -181
621237 66 68 106 38 30 28 52 0 592 0 0 0 160
622237 72 76 188 20 31 27 55 0 -392 0 0 0 226
623237 70 73 203 2 33 25 57 0 -500 0 0 0 30
624237 67 66 203 2 34 26 57 0 468 0 0 0 -176
625237 64 64 204 1 35 28 60 0 -1064 0 0 0 -216
626237 63 62 150 2 40 30 61 0 1076 0 0 0 -160
627237 62 61 175 2 38 29 63 0 1052 0 0 0 -62
628237 63 62 147 2 39 30 63 0 -1000 0 0 0 -76
629237 64 62 139 1 42 31 65 0 1684 0 0 0 -165
630237 65 63 124 2 44 33 67 0 644 0 0 0 -26
631237 50 66 123 2 48 34 71 0 -224 0 0 0 1795
632237 41 65 112 1 49 35 76 0 -888 0 0 0 2345
633237 45 64 68 1 53 38 80 0 -3184 0 0 0 1423
634237 54 64 53 1 52 37 71 0 1452 0 0 0 497
635237 61 63 33 7 55 39 69 0 1068 0 0 0 125
636237 63 63 44 63 62 47 71 0 -940 0 0 0 -107
