t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
4551422 0 0 8 9 9 9 9 1060 -136 18120 121 -344 -177
4551522 0 0 8 9 9 9 9 992 -196 18092 104 -367 -170
4551622 0 0 8 8 7 8 8 1104 -128 18140 115 -338 -163
4551722 0 0 8 8 8 8 8 1200 -168 18020 130 -356 -188
4551822 0 0 7 8 7 8 8 1056 -104 17976 123 -348 -215
4551922 0 0 8 7 8 8 8 1140 -124 18064 94 -351 -194
4552022 0 0 8 7 8 8 8 964 -172 18152 89 -327 -158
4552122 0 0 7 7 8 8 8 1044 -120 18168 103 -313 -206
4552222 0 0 8 8 8 9 9 1052 -152 18088 127 -387 -173
4552322 0 0 8 8 8 8 8 964 -216 17920 115 -308 -187
4552422 0 0 7 8 7 8 8 1056 -192 18036 159 -362 -189
4552522 0 0 7 8 7 8 8 1056 -208 18176 98 -355 -179
4552622 0 0 8 8 8 8 8 1088 -188 17976 80 -327 -187
4552722 0 0 8 8 8 8 8 1028 -68 18224 101 -342 -179
4552822 0 0 7 8 7 8 8 1016 -204 18040 112 -324 -173
4552922 0 0 8 8 8 8 8 1116 -236 18104 147 -361 -185
4553022 0 0 8 8 8 8 8 1028 -208 18092 120 -328 -180
4553122 0 0 7 8 7 8 8 1012 -120 18012 97 -332 -187
4553222 0 0 9 9 9 9 9 964 -24 18056 163 -369 -179
4553322 0 0 7 7 8 8 8 1032 -196 18004 115 -397 -180
4553422 0 0 8 8 8 8 8 952 -216 17988 105 -339 -176
4553522 0 0 8 8 8 8 8 1092 -152 17984 141 -406 -190
4553622 0 0 7 7 7 8 8 1168 -144 17916 168 -383 -179
4553722 0 0 8 7 8 8 8 1108 -88 18152 74 -376 -185
4553822 0 0 7 8 8 8 8 1116 -112 18004 153 -376 -180
4553922 0 0 8 8 8 8 8 1028 -184 18148 108 -348 -206
4554022 0 0 8 8 8 8 8 1052 -204 18076 97 -342 -188
4554122 0 0 7 8 7 8 8 1084 -156 18068 192 -364 -181
4554222 0 0 8 8 8 8 8 1148 -216 18092 111 -345 -167
4554322 0 0 8 8 9 9 9 1092 -128 18072 141 -364 -159
4554422 0 0 9 9 10 10 10 1064 -264 18028 125 -352 -182
4554522 0 0 8 8 8 8 8 1044 -160 18104 105 -348 -187
4554622 0 0 7 8 7 8 8 1124 -228 18112 155 -367 -175
4554722 0 0 7 8 8 8 8 1064 -92 18168 157 -362 -201
4554822 0 0 8 8 8 8 8 1192 -244 18176 135 -370 -213
4554922 0 0 8 8 8 8 8 1104 -160 18028 94 -349 -177
4555022 0 0 8 8 8 8 8 1172 -168 18212 142 -366 -159
4555122 0 0 8 8 8 8 8 1052 -72 18088 106 -354 -182
4555222 0 0 7 7 7 8 8 1196 -164 18104 104 -356 -174
4555322 0 0 8 8 8 8 8 1040 -192 17960 109 -331 -185
4555422 0 0 8 8 8 8 8 1120 -56 17944 121 -367 -169
4555522 0 0 8 8 8 8 8 1148 -268 18064 136 -360 -190
4555622 0 0 8 8 8 8 8 1056 -184 18096 106 -341 -195
4555722 0 0 8 8 8 8 8 1020 -272 18016 136 -380 -158
4555822 0 0 7 7 7 8 8 1192 -92 18180 93 -316 -189
4555922 0 0 7 7 7 8 8 1044 -120 18036 87 -338 -184
4556022 0 0 7 8 7 8 8 1152 -212 18084 142 -369 -196
4556122 0 0 8 8 8 8 8 1116 -120 18064 139 -354 -170
4556222 0 0 7 7 7 8 8 1164 -108 18056 109 -344 -200
4556322 0 0 7 8 8 8 8 1056 -148 18020 102 -350 -162
4556422 0 0 8 8 8 9 9 1212 -188 18264 132 -365 -193
4556522 0 0 9 10 10 10 10 1004 -148 18092 129 -338 -202
4556622 0 0 8 8 8 8 8 1144 -208 18056 106 -332 -195
4556722 0 0 7 8 7 8 8 1144 -256 18040 135 -362 -165
4556822 0 0 7 8 7 8 8 1104 -116 18108 140 -392 -186
4556922 0 0 8 8 8 8 8 1044 -152 17992 129 -368 -204
4557022 0 0 8 8 9 9 9 988 -176 18188 96 -347 -177
4557122 0 0 10 10 10 10 10 1096 -256 18212 138 -336 -170
4557222 0 0 7 8 8 8 8 1108 -72 18048 113 -345 -189
4557322 0 0 8 9 8 9 9 996 -208 18156 134 -369 -182
4557422 0 0 8 8 8 9 9 1056 -236 18180 165 -372 -175
4557522 0 0 7 7 7 8 8 1056 -148 18072 103 -356 -184
4557622 0 0 7 8 7 8 8 1132 -180 18156 99 -350 -179
4557722 0 0 8 9 8 9 9 1144 -148 18196 107 -364 -175
4557822 0 0 8 8 8 8 8 1056 -208 18196 122 -374 -185
4557922 0 0 7 7 7 8 8 1044 -160 18052 114 -338 -196
4558022 0 0 7 8 7 8 8 1100 -60 17944 98 -354 -208
4558122 0 0 8 8 8 8 8 1080 -152 18068 101 -352 -184
4558222 0 0 7 7 7 8 8 1024 -116 18120 146 -371 -190
4558322 0 0 8 8 8 8 8 1108 -252 18028 125 -369 -172
4558422 0 0 8 8 8 8 8 1188 -76 18076 103 -332 -187
4558522 0 0 7 8 7 8 8 1048 -176 18008 130 -395 -194
4558622 0 0 8 8 8 8 8 1040 -88 18192 110 -331 -201
4558722 0 0 8 8 8 8 8 1140 -112 17996 129 -341 -180
4558822 0 0 7 8 7 8 8 1160 -188 18000 102 -324 -198
4558922 0 0 7 8 7 8 8 1152 -24 17980 99 -356 -191
4559022 0 0 8 7 8 8 8 1152 -172 18024 105 -358 -183
4559122 0 0 7 8 7 8 8 1000 -212 18120 117 -364 -180
4559222 0 0 8 8 8 8 8 1136 -152 18184 117 -368 -184
4559322 0 0 7 8 7 8 8 1120 -232 18016 156 -363 -178
4559422 0 0 7 8 8 8 8 1060 -188 18028 73 -312 -172
4559522 0 0 8 8 8 8 8 1100 -228 18140 134 -342 -165
4559622 0 0 8 8 9 9 9 1072 -208 18068 150 -384 -179
4559722 0 0 8 8 8 8 8 1140 -188 18124 98 -342 -172
4559822 0 0 8 8 8 8 8 1032 -76 18008 123 -345 -168
4559922 0 0 8 8 8 8 8 1152 -248 18100 143 -347 -177
4560022 0 0 8 8 8 8 9 1068 -104 18104 81 -327 -179
4560122 0 0 8 8 8 8 8 1068 -124 18116 135 -341 -180
4560222 0 0 8 8 8 9 9 1108 -108 18092 94 -327 -198
4560322 0 0 9 9 10 10 10 1044 -116 18020 135 -391 -154
4560422 0 0 8 8 8 8 8 1048 -156 18092 126 -359 -167
4560522 0 0 8 8 8 8 8 1172 -184 17992 100 -338 -176
4560622 0 0 8 8 8 8 8 1044 -144 18168 105 -360 -192
4560722 0 0 7 8 7 8 8 1068 -76 17908 125 -364 -204
4560822 0 0 7 8 7 8 8 984 -144 18064 100 -330 -207
4560922 0 0 8 8 8 9 9 968 -168 18116 138 -385 -205
4561022 0 0 7 8 8 8 8 1096 -200 18044 90 -358 -205
4561122 0 0 7 8 7 8 8 1036 -156 17940 126 -358 -167
4561222 0 0 8 8 8 8 8 956 -96 18144 144 -365 -197
4561322 0 0 8 8 8 8 8 1056 -168 18112 141 -359 -192
4561422 0 0 8 8 8 8 8 1048 -132 18016 105 -312 -185
4561522 0 0 8 8 8 8 8 1088 -72 17972 96 -392 -186
4561622 0 0 8 8 8 8 8 1032 -132 17948 116 -331 -181
4561722 0 0 8 8 8 8 8 1028 -152 18072 93 -327 -189
4561822 0 0 8 8 8 9 9 1252 -144 18168 122 -375 -170
4561922 0 0 8 9 9 9 9 1228 -284 18104 118 -334 -161
4562022 0 0 8 8 8 8 8 1084 -100 18252 129 -379 -151
4562122 0 0 8 9 8 9 9 1152 -112 17960 138 -363 -158
4562222 0 0 7 8 7 8 8 1032 -164 18148 92 -322 -170
4562322 0 0 8 7 8 8 8 1036 -160 18012 111 -379 -197
4562422 0 0 9 9 9 9 10 1036 -172 18052 87 -327 -189
4562522 0 0 7 8 7 8 8 1160 -116 18012 99 -326 -179
4562622 0 0 7 7 7 8 8 904 -280 18176 156 -365 -188
4562722 0 0 7 8 7 8 8 1040 -136 18120 119 -351 -175
4562822 0 0 7 7 7 8 8 1216 -128 18208 79 -361 -175
4562922 0 0 8 8 8 9 9 1120 -76 18068 102 -321 -177
4563022 0 0 7 7 8 8 8 1096 -112 18220 133 -339 -205
4563122 0 0 7 7 7 8 8 1084 -200 18228 127 -370 -172
4563222 0 0 7 7 8 8 8 1056 -208 18092 137 -360 -181
4563322 0 0 9 9 9 9 9 916 -124 18116 156 -365 -179
4563422 0 0 7 8 8 8 8 1020 -100 18168 100 -330 -160
4563522 0 0 8 8 8 9 9 932 -176 18200 138 -393 -165
4563622 0 0 8 8 8 8 8 1012 -72 18284 89 -368 -182
4563722 0 0 7 7 7 8 8 1264 -232 18340 130 -400 -161
4563822 0 0 7 8 8 8 8 1340 -60 18060 129 -344 -190
4563922 0 0 7 8 7 8 8 1080 -144 18088 101 -301 -186
4564022 0 0 9 9 9 9 9 1032 -20 18200 101 -288 -209
4564122 0 0 7 7 7 8 8 1164 -80 17920 96 -295 -186
4564222 0 0 9 9 9 9 9 1100 -176 17948 112 -364 -192
4564322 0 0 8 8 8 9 9 1152 -208 18084 65 -321 -198
4564422 0 0 7 8 7 8 8 1084 -216 18212 83 -354 -175
4564522 0 0 7 7 7 8 8 1020 -144 18188 103 -357 -177
4564622 0 0 9 9 9 9 9 1224 -92 17944 113 -393 -174
4564722 0 0 7 8 7 8 8 964 -120 18132 80 -340 -163
4564822 0 0 8 8 8 8 8 1236 -216 18104 129 -368 -171
4564922 0 0 9 9 9 9 10 1128 -176 18012 129 -381 -181
4565022 0 0 7 8 7 8 8 1008 -148 18120 110 -378 -181
4565122 0 0 7 7 7 8 8 1040 -128 18164 103 -341 -180
4565222 0 0 9 9 9 9 9 1188 -132 18220 131 -352 -178
4565322 0 0 8 8 8 8 8 1080 -244 18008 132 -368 -195
4565422 0 0 7 7 8 8 8 1068 -216 18092 73 -341 -195
4565522 0 0 7 8 8 8 8 1100 -172 18028 127 -382 -194
4565622 0 0 9 9 9 9 9 1152 -156 18148 151 -372 -193
4565722 0 0 8 8 7 8 8 1016 -44 18032 117 -352 -161
4565822 0 0 7 8 7 8 8 1108 -48 17968 123 -346 -176
4565922 0 0 8 8 8 8 8 1100 -164 18064 147 -369 -174
4566022 0 0 8 8 8 8 8 1148 -204 18020 164 -363 -174
4566122 0 0 8 8 8 8 9 1128 -156 18016 149 -377 -184
4566222 0 0 7 8 7 8 8 1028 -112 18052 103 -345 -209
4566322 0 0 7 7 7 8 8 1024 -164 18052 106 -349 -193
4566422 0 0 7 8 8 8 8 1092 -52 18092 109 -338 -180
4566522 0 0 9 9 9 9 9 1120 -164 18140 161 -380 -170
