t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
3074911 29 25 74 2 61 106 113 0 964 0 0 0 -432
3075939 19 19 61 1 70 123 90 0 664 0 0 0 -158
3076710 0 8 96 1 62 135 87 0 -200 0 0 0 567
3077995 -19 17 42 1 41 110 112 0 104 0 0 0 2726
3079023 10 24 25 1 38 69 119 0 -68 0 0 0 2076
3080822 3 4 49 1 39 58 111 0 -576 0 0 0 -386
3081079 0 0 49 1 40 66 110 0 -436 0 0 0 -158
3082107 2 -2 44 1 40 10 111 0 -264 0 0 0 -204
3083392 14 7 40 1 42 6 110 0 -608 0 0 0 -495
3084163 25 18 34 43 43 26 103 0 -1968 0 0 0 -763
3084420 20 10 36 66 46 29 106 0 -6780 0 0 0 -1132
3085191 19 6 3 13 48 36 101 0 -1668 0 0 0 -1324
3086219 21 21 2 1 52 13 96 0 848 0 0 0 -176
3086476 22 22 3 2 55 17 97 0 -1172 0 0 0 -294
3087247 19 21 1 1 58 1 93 0 412 0 0 0 85
3087504 19 21 2 1 61 1 93 0 -588 0 0 0 109
3088275 22 22 26 2 65 51 90 0 704 0 0 0 -8
3088532 22 22 19 1 66 45 86 0 -32 0 0 0 57
3089817 20 21 134 1 76 43 83 0 -460 0 0 0 0
3090588 12 18 133 2 85 56 79 0 908 0 0 0 573
3090845 8 17 129 1 85 60 78 0 -1012 0 0 0 461
3091616 11 22 108 1 89 93 72 0 528 0 0 0 760
3091873 11 22 105 2 92 104 71 0 260 0 0 0 920
3092644 10 20 91 1 94 125 63 0 -264 0 0 0 707
3093929 10 23 147 1 93 161 65 0 720 0 0 0 990
3094957 11 21 101 1 87 192 95 0 -128 0 0 0 795
3095214 9 19 98 1 85 195 100 0 -152 0 0 0 834
3096242 9 20 90 1 78 201 131 0 868 0 0 0 860
3097013 0 0 86 1 75 202 143 0 -524 0 0 0 -147
3098298 -31 -24 33 1 50 190 147 0 -1852 0 0 0 118
3098555 -25 -21 22 2 48 187 146 0 -956 0 0 0 103
3099326 -16 -11 38 1 45 178 142 0 -828 0 0 0 75
3100354 -22 -13 36 1 40 160 141 0 -708 0 0 0 631
3101639 -25 -17 38 2 34 142 143 0 -1340 0 0 0 402
3102667 -18 -13 45 1 42 128 145 0 -756 0 0 0 98
3102924 -19 -15 30 1 44 127 148 0 -1260 0 0 0 474
3103695 0 0 31 1 44 127 149 0 -428 0 0 0 -158
3106008 3 6 34 1 46 124 149 0 1136 0 0 0 307
3106265 19 22 35 1 46 124 151 0 36 0 0 0 114
3108321 10 18 27 1 23 113 147 0 -396 0 0 0 435
3109349 0 0 31 1 25 112 148 0 -508 0 0 0 -149
3110377 -34 -34 37 2 28 108 154 0 544 0 0 0 -165
3111662 -16 -19 36 1 20 116 150 0 -356 0 0 0 -436
3112690 0 0 37 2 22 118 150 0 -368 0 0 0 -103
