t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
5015247 2 -4 31 71 43 102 72 1028 -104 18304 66 -390 -124
5015347 -2 -5 70 69 6 72 67 1104 -180 18280 84 -441 -118
5015447 0 -3 1 79 60 75 71 1064 -208 18376 94 -440 -119
5015547 1 -3 1 1 1 1 31 1076 -196 18316 96 -389 -112
5015647 -2 -4 8 59 1 63 64 1092 -240 18224 96 -434 -119
5015747 1 -4 23 53 62 52 72 1080 -228 18320 76 -397 -128
5015847 3 -4 1 93 64 70 57 1008 -176 18296 86 -441 -112
5015947 0 -4 23 47 57 26 72 1092 -132 18252 102 -419 -128
5016047 -2 -3 1 1 1 7 1 1024 -112 18296 56 -384 -142
5016147 0 -4 1 44 52 2 61 1060 -140 18336 90 -390 -143
5016247 4 -4 1 66 4 74 71 1024 -120 18356 89 -413 -103
5016347 3 -3 1 25 63 67 68 992 -260 18264 122 -420 -102
5016447 -3 -5 1 80 64 73 66 1056 -216 18324 68 -394 -132
5016547 3 -3 16 71 3 1 71 1200 -152 18348 67 -409 -117
5016647 3 -3 1 6 68 70 71 1144 -176 18304 49 -412 -117
5016747 1 -5 1 74 72 68 71 1144 -196 18280 114 -414 -118
5016847 3 -3 26 68 1 70 73 1136 -228 18244 109 -423 -117
5016947 -1 -3 7 71 40 70 70 1072 -140 18320 89 -395 -123
5017047 3 -5 15 73 46 4 65 1164 -140 18296 61 -394 -135
5017147 3 -3 12 63 84 1 67 1128 -232 18292 110 -419 -137
5017247 3 -3 11 74 61 1 66 1112 -144 18292 39 -398 -106
5017347 -1 -3 64 71 62 18 66 1044 -116 18348 79 -403 -104
5017447 3 -5 1 79 69 75 27 1160 -112 18212 99 -390 -110
5017547 1 -3 68 51 71 62 4 1132 -108 18288 87 -382 -119
5017647 -1 -5 1 30 25 1 79 1108 -160 18256 116 -442 -117
5017747 1 -3 1 1 1 1 1 1112 -132 18120 82 -391 -117
5017847 -3 -5 4 79 26 70 1 1076 -168 18288 118 -418 -122
5017947 0 -2 8 71 62 66 72 1092 -200 18360 106 -412 -112
5018047 0 -4 1 64 2 1 72 1120 -180 18416 77 -435 -89
5018147 3 -3 23 68 66 2 72 1152 -124 18308 116 -442 -110
5018247 -1 -5 3 71 80 67 76 1172 -104 18380 107 -419 -136
5018347 1 -3 12 75 69 73 65 1128 -224 18288 90 -401 -125
5018447 3 -5 1 69 67 73 72 1164 12 18412 103 -419 -131
5018547 -1 -3 45 70 65 72 68 1112 -88 18232 119 -423 -138
5018647 0 -4 15 66 63 2 61 1088 -156 18256 99 -415 -130
5018747 4 -4 11 55 71 77 66 1100 -156 18204 81 -415 -122
5018847 0 -4 34 80 40 44 1 1020 -228 18312 109 -422 -114
5018947 4 -4 39 17 72 79 69 1100 -220 18292 126 -408 -115
5019047 0 -4 4 80 70 91 58 1108 -188 18460 109 -425 -108
5019147 2 -4 1 72 92 81 65 1028 -88 18120 59 -377 -115
5019247 3 -3 2 82 70 75 1 1060 -160 18280 128 -429 -124
5019347 0 -4 1 68 71 59 68 1032 -216 18232 123 -425 -136
5019447 3 -3 1 3 68 69 56 1064 -140 18316 110 -383 -102
5019547 4 -4 2 67 64 73 67 1148 -152 18144 88 -382 -132
5019647 -3 -2 4 69 62 75 2 1128 -216 18260 66 -391 -118
5019747 -1 -3 33 69 58 74 66 1112 -220 18196 62 -389 -111
5019847 0 -4 33 85 57 1 1 1128 -144 18292 99 -403 -95
5019947 0 -4 30 1 62 74 22 1100 -196 18140 101 -460 -119
5020047 1 -3 25 65 59 72 64 1172 -196 18280 57 -380 -119
5020147 1 -5 37 84 60 60 69 1124 -104 18356 88 -393 -131
5020247 2 -2 1 1 36 1 35 1072 -200 18332 110 -418 -125
5020347 -3 -5 28 59 87 66 74 1096 -160 18368 110 -443 -104
5020447 -1 -3 1 53 61 68 83 1096 -108 18228 112 -404 -130
5020547 3 -3 1 68 64 4 65 1112 -92 18212 93 -372 -106
5020647 0 -3 1 79 27 25 1 1168 -116 18128 75 -417 -99
5020747 3 -5 1 1 67 68 66 1056 -212 18148 132 -423 -123
5020847 2 -3 1 30 70 74 71 1148 -208 18264 75 -391 -134
5020947 2 -4 19 70 60 4 69 1124 -216 18300 65 -404 -102
5021047 2 -4 11 60 66 75 72 1096 -152 18280 65 -392 -120
5021147 -2 -4 12 78 56 71 66 1052 -132 18308 56 -376 -119
5021247 2 -4 1 43 38 1 1 1192 -156 18500 113 -416 -127
5021347 0 -5 4 3 63 66 66 1060 -196 18224 53 -388 -131
5021447 4 -3 1 53 64 1 67 1064 -208 18264 80 -352 -139
5021547 2 -4 1 79 19 68 4 1116 -76 18248 105 -398 -108
5021647 0 -5 1 1 1 1 1 940 -180 18184 89 -418 -102
5021747 1 -5 1 83 64 71 60 1188 -132 18204 139 -425 -118
5021847 1 -3 1 65 64 76 45 1060 -80 18404 84 -422 -116
5021947 4 -4 1 31 26 1 1 1240 -200 18224 86 -398 -135
5022047 -1 -4 1 72 60 75 58 1108 -112 18396 117 -393 -117
5022147 2 -4 7 70 64 82 65 1192 -36 18288 105 -401 -118
5022247 3 -3 60 62 63 75 1 1164 -136 18236 111 -422 -93
5022347 2 -4 1 50 1 1 48 1096 -260 18256 55 -390 -121
5022447 2 -4 69 57 83 72 70 1024 -124 18476 90 -390 -108
5022547 1 -3 7 71 1 71 68 1048 -100 18316 107 -438 -114
5022647 1 -3 3 68 62 75 56 1080 -200 18308 80 -411 -129
5022747 -1 -5 1 65 67 92 62 1052 -164 18324 89 -425 -127
5022847 3 -3 50 1 1 62 61 1168 -140 18408 112 -407 -128
5022947 -1 -3 28 75 67 79 70 1016 -88 18228 127 -421 -90
5023047 5 -5 67 66 62 69 62 1096 -156 18256 94 -442 -119
5023147 2 -4 77 50 58 78 69 1128 -260 18224 96 -423 -118
5023247 0 -4 1 1 1 1 1 1076 -212 18260 59 -430 -155
5023347 0 -4 2 71 72 74 80 1048 -148 18324 58 -386 -147
5023447 2 -4 7 1 6 61 9 1116 -144 18400 100 -392 -115
5023547 -2 -4 48 64 70 65 68 1004 -120 18320 106 -401 -126
5023647 1 -3 1 2 73 2 2 1116 -188 18348 66 -398 -131
5023747 -2 -4 79 66 1 1 1 1128 -216 18284 103 -402 -130
5023847 2 -4 4 73 1 72 2 1100 -180 18252 93 -415 -111
5023947 3 -5 1 30 1 1 65 1108 -124 18436 112 -420 -122
5024047 2 -3 3 74 69 70 54 1068 -164 18360 99 -440 -121
5024147 3 -5 14 77 76 73 74 1044 -116 18204 40 -406 -146
5024247 4 -4 1 79 63 73 50 1100 -176 18244 84 -365 -103
5024347 2 -2 1 68 62 73 67 1088 -208 18268 75 -373 -98
5024447 0 -4 66 69 3 75 76 992 -124 18332 102 -394 -116
5024547 3 -4 34 57 20 57 69 1108 -180 18296 94 -414 -113
5024647 -2 -5 70 73 49 80 73 1100 -184 18304 88 -389 -111
5024747 0 -3 42 68 2 76 69 1104 -140 18288 92 -413 -90
5024847 -3 -4 73 59 20 74 88 1080 -148 18296 47 -406 -129
5024947 0 -2 1 66 57 42 41 1016 -152 18256 81 -420 -123
5025047 0 -4 8 74 57 66 65 1108 -116 18276 84 -397 -141
5025147 3 -3 40 76 61 88 69 1020 -140 18416 80 -379 -142
5025247 2 -4 51 79 2 64 63 1052 -180 18308 57 -380 -95
5025347 -3 -3 4 70 61 71 64 1088 -160 18352 81 -376 -129
5025447 2 -4 8 61 1 64 68 1088 -172 18468 76 -434 -137
5025547 -1 -3 6 1 1 1 1 1016 -140 18192 100 -416 -93
5025647 1 -3 1 61 66 62 1 1000 -124 18256 118 -409 -107
5025747 3 -5 23 82 94 78 66 1156 -256 18268 94 -428 -114
5025847 1 -2 1 71 67 68 4 1092 -188 18368 92 -387 -118
5025947 3 -5 1 1 71 6 43 1016 -68 18256 59 -407 -135
5026047 1 -3 1 71 69 72 48 1044 -56 18340 95 -416 -117
5026147 0 -5 1 66 69 48 2 1088 -180 18232 117 -440 -124
