t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
727237 0 27624 100.000000 0.000000 0.025447 100.000000 0.000000 0.050278 100.000000 0.000000 0.025447 100.000000 0 0 27624 0 27624.000000 0.000000 0.025447 100.000000
728237 0 27646 100.000000 0.000000 0.017587 100.000000 0.000000 0.021548 100.000000 0.000000 0.017587 100.000000 0 0 55261 703 55265.472656 0.000000 0.043034 100.000000
729237 0 27687 100.000000 0.000000 0.026380 100.000000 0.000000 0.040701 100.000000 0.000000 0.026380 100.000000 0 0 82922 1894 82943.625000 0.000000 0.069413 100.000000
730237 0 27718 100.000000 0.000000 0.021983 100.000000 0.000000 0.031125 100.000000 0.000000 0.021983 100.000000 0 0 110573 3816 110638.828125 0.000000 0.091397 100.000000
731237 0 27725 100.000000 0.000000 0.023449 100.000000 0.000000 0.007183 100.000000 0.000000 0.023449 100.000000 0 0 138182 6346 138327.640625 0.000000 0.114845 100.000000
732237 0 27725 100.000000 0.000000 0.021850 100.000000 0.000000 0.000000 0.000000 0.000000 0.021850 100.000000 0 0 165724 9523 165997.390625 0.000000 0.136695 100.000000
733237 0 27770 100.000000 0.000000 0.025580 100.000000 0.000000 0.045490 100.000000 0.000000 0.025580 100.000000 0 0 193235 13307 193692.656250 0.000000 0.162276 100.000000
734237 0 27773 100.000000 0.000000 0.020518 100.000000 0.000000 0.002394 100.000000 0.000000 0.020518 100.000000 0 0 220643 17794 221359.343750 0.000000 0.182793 100.000000
735237 0 27818 100.000000 0.000000 0.020251 100.000000 0.000000 0.045490 100.000000 0.000000 0.020251 100.000000 0 0 247998 22851 249048.546875 0.000000 0.203044 100.000000
736237 0 27833 100.000000 0.000000 0.025580 100.000000 0.000000 0.014365 100.000000 0.000000 0.025580 100.000000 0 0 275259 28464 276726.781250 0.000000 0.228625 100.000000
737237 0 27842 100.000000 0.000000 0.021717 100.000000 0.000000 0.009577 100.000000 0.000000 0.021717 100.000000 0 0 302377 34774 304369.968750 0.000000 0.250342 100.000000
738237 0 27821 100.000000 0.000000 0.019185 100.000000 0.000000 -0.021548 100.000000 0.000000 0.019185 100.000000 0 0 329330 41666 331955.281250 0.000000 0.269527 100.000000
739237 0 27825 100.000000 0.000000 0.024914 100.000000 0.000000 0.004788 100.000000 0.000000 0.024914 100.000000 0 0 356151 49075 359516.187500 0.000000 0.294441 100.000000
740237 0 27873 100.000000 0.000000 0.019718 100.000000 0.000000 0.047884 100.000000 0.000000 0.019718 100.000000 0 0 382825 57164 387069.375000 0.000000 0.314159 100.000000
741237 0 27888 100.000000 0.000000 0.024248 100.000000 0.000000 0.014365 100.000000 0.000000 0.024248 100.000000 0 0 409348 65782 414599.875000 0.000000 0.338407 100.000000
742237 0 27936 100.000000 0.000000 0.024781 100.000000 0.000000 0.047884 100.000000 0.000000 0.024781 100.000000 0 0 435699 75056 442116.531250 0.000000 0.363188 100.000000
743237 0 27924 100.000000 0.000000 0.026113 100.000000 0.000000 -0.011971 100.000000 0.000000 0.026113 100.000000 0 0 461801 84976 469554.125000 0.000000 0.389302 100.000000
744237 0 27938 100.000000 0.000000 0.025580 100.000000 0.000000 0.014365 100.000000 0.000000 0.025580 100.000000 0 0 487648 95580 496926.656250 0.000000 0.414882 100.000000
745237 0 27964 100.000000 0.000000 0.024648 100.000000 0.000000 0.026336 100.000000 0.000000 0.024648 100.000000 0 0 513240 106852 524244.843750 0.000000 0.439530 100.000000
746237 0 28024 100.000000 0.000000 0.021850 100.000000 0.000000 0.059855 100.000000 0.000000 0.021850 100.000000 0 0 538600 118777 551541.437500 0.000000 0.461380 100.000000
747237 0 28201 100.000000 0.000000 0.011058 100.000000 0.000000 0.177171 100.000000 0.000000 0.011058 100.000000 0 0 563853 131332 578945.875000 0.000000 0.472438 100.000000
748237 -2 29193 1459725.500000 -0.010000 -0.075409 654.088867 -0.002000 0.991199 49659.968750 -0.010000 -0.075409 654.088867 -2 0 589848 144616 607319.375000 -0.010000 0.397029 4070.291016
749237 -25 28580 114418.382813 -0.040000 -0.095527 138.817001 -0.023000 -0.612916 2564.850586 -0.040000 -0.095527 138.817001 -27 0 616205 155667 635589.562500 -0.050000 0.301502 703.004761
750237 -41 28086 68603.390625 -0.010000 0.016521 265.206757 -0.016000 -0.493206 2982.534668 -0.010000 0.016521 265.206757 -68 2 643024 164007 663675.375000 -0.060000 0.318023 630.038452
751237 -42 27864 66442.210938 0.007412 0.055957 654.976990 -0.001000 -0.222661 22166.113281 0.007412 0.055957 654.976990 -110 5 669491 172720 691517.125000 -0.052588 0.373980 811.147949
752237 -35 28331 81044.570313 0.010000 0.060087 500.872894 0.007000 0.466869 6569.563477 0.010000 0.060087 500.872894 -145 7 695863 183070 719679.937500 -0.042588 0.434067 1119.219116
753237 -26 28666 110353.031250 0.012264 0.062752 411.669434 0.009000 0.335188 3624.313721 0.012264 0.062752 411.669434 -171 8 721870 195126 747940.000000 -0.030324 0.496819 1738.365601
754237 -5 28884 577773.187500 0.002273 0.022383 884.845337 0.021000 0.217872 937.487305 0.002273 0.022383 884.845337 -176 8 747262 208893 776077.625000 -0.028051 0.519202 1950.898682
755237 0 28874 100.000000 -0.000000 0.020518 100.000000 0.005000 -0.009577 291.536102 -0.000000 0.020518 100.000000 -176 8 772331 223220 804108.625000 -0.028051 0.539720 2024.041748
756237 0 28845 100.000000 0.000000 0.020518 100.000000 0.000000 -0.028730 100.000000 0.000000 0.020518 100.000000 -176 8 797076 238044 832028.750000 -0.028051 0.560237 2097.184570
757237 0 28833 100.000000 0.000000 0.019052 100.000000 0.000000 -0.011971 100.000000 0.000000 0.019052 100.000000 -176 8 821502 253366 859851.750000 -0.028051 0.579289 2165.103027
758237 0 28805 100.000000 0.000000 0.022116 100.000000 0.000000 -0.028730 100.000000 0.000000 0.022116 100.000000 -176 8 845607 269135 887568.750000 -0.028051 0.601406 2243.945801
759237 0 28752 100.000000 0.000000 0.019319 100.000000 0.000000 -0.052672 100.000000 0.000000 0.019319 100.000000 -176 8 869314 285403 915130.125000 -0.028051 0.620724 2312.813965
760237 0 29137 100.000000 0.000000 0.022916 100.000000 0.000000 0.385466 100.000000 0.000000 0.022916 100.000000 -176 8 893016 302350 942975.375000 -0.028051 0.643640 2394.506348
761237 -6 30086 501525.843750 -0.025000 -0.070346 181.384384 -0.006000 0.948104 15901.731445 -0.025000 -0.070346 181.384384 -182 8 917082 320405 971610.750000 -0.053051 0.573294 1180.639648
762237 -27 29652 109922.960938 -0.017182 -0.059421 245.837311 -0.021000 -0.433351 1963.573608 -0.017182 -0.059421 245.837311 -209 9 941993 336488 1000481.250000 -0.070233 0.513873 831.666870
763237 -39 28709 73712.515625 -0.012342 -0.014123 14.428553 -0.012000 -0.943315 7760.960938 -0.012342 -0.014123 14.428553 -248 12 966994 350600 1028819.250000 -0.082575 0.499750 705.208130
764237 -37 28785 77898.648438 0.002467 0.030510 1136.889893 0.002000 0.076614 3730.722168 0.002467 0.030510 1136.889893 -285 15 992259 364394 1057315.250000 -0.080108 0.530260 761.929443
765237 -31 29358 94802.296875 0.007381 0.029977 306.140381 0.006000 0.572214 9436.902344 0.007381 0.029977 306.140411 -316 17 1017585 379242 1086247.625000 -0.072727 0.560237 870.325745
766237 -27 29437 109124.890625 0.005000 0.026779 435.589661 0.004000 0.079009 1875.216919 0.005000 0.026779 435.589661 -343 19 1042522 394884 1115117.000000 -0.067727 0.587017 966.735535
767237 -26 29046 111817.171875 0.010000 0.057156 471.562012 0.001000 -0.390255 39125.480469 0.010000 0.057156 471.562012 -369 21 1066706 410972 1143472.750000 -0.057727 0.644173 1215.889160
768237 -26 28872 111144.960938 0.010000 0.050761 407.611084 0.000000 -0.174777 100.000000 0.010000 0.050761 407.611084 -395 23 1089792 428311 1171297.625000 -0.047727 0.694934 1556.050659
769237 -27 29568 109612.593750 0.007364 0.024381 231.104324 -0.001000 0.696713 69771.250000 0.007364 0.024381 231.104324 -422 24 1112503 447245 1199420.125000 -0.040364 0.719315 1882.085205
770237 -29 30047 103711.179688 0.000000 0.003730 Infinity -0.002000 0.478840 24042.037109 0.000000 0.003730 100.000000 -451 25 1135106 467042 1227841.500000 -0.040364 0.723046 1891.327271
771237 -28 29432 105214.039063 0.007368 0.026913 265.243896 0.001000 -0.615310 61631.085938 0.007368 0.026913 265.243896 -479 26 1157174 486516 1255720.125000 -0.032995 0.749959 2372.927246
772237 -28 29221 104461.570313 0.005000 0.041035 720.704529 0.000000 -0.210690 100.000000 0.005000 0.041035 720.704529 -507 27 1178556 506433 1283213.375000 -0.027995 0.790994 2925.454590
773237 -28 29607 105838.242188 0.005000 0.040369 707.381409 0.000000 0.385466 100.000000 0.005000 0.040369 707.381409 -535 28 1199374 527485 1310722.125000 -0.022995 0.831363 3715.363770
774237 -28 30117 107659.546875 0.007368 0.027979 279.709015 0.000000 0.509965 100.000000 0.007368 0.027979 279.709015 -563 29 1219669 549737 1338336.625000 -0.015627 0.859342 5599.132324
775237 -29 30734 106080.617188 0.000000 0.005729 Infinity -0.001000 0.617704 61870.507813 0.000000 0.005729 100.000000 -592 29 1239737 573016 1366283.375000 -0.015627 0.865070 5635.792969
776237 -29 30873 106559.460938 0.002458 0.041168 1575.130249 0.000000 0.138864 100.000000 0.002458 0.041168 1575.130249 -621 29 1259761 596515 1394402.500000 -0.013169 0.906239 6981.487305
777237 -28 30136 107727.953125 0.007368 0.043034 484.028625 0.001000 -0.737414 73841.531250 0.007368 0.043034 484.028625 -649 29 1278346 620238 1421438.500000 -0.005801 0.949273 16464.486328
778237 -27 30495 113044.289063 0.007364 0.037838 413.844971 0.001000 0.359130 35813.023438 0.007364 0.037838 413.844971 -676 29 1296102 645030 1448329.875000 0.001563 0.987110 63061.828125
779237 -29 30959 106856.664063 0.002458 0.011191 355.375183 -0.002000 0.464475 23323.775391 0.002458 0.011191 355.375183 -705 29 1313164 670864 1475219.125000 0.004020 0.998302 24730.570313
780237 -27 31168 115536.031250 0.002455 0.050628 1962.617065 0.002000 0.208296 10314.786133 0.002455 0.050628 1962.617065 -732 29 1330049 697062 1502276.000000 0.006475 1.048930 16099.685547
781237 -25 30955 123918.593750 -0.002451 -0.013989 470.762634 0.002000 -0.213084 10754.195313 -0.002451 -0.013989 470.762634 -757 29 1345480 723896 1528508.250000 0.004024 1.034940 25619.066406
782237 -26 30397 117010.757813 0.002453 0.018519 655.011230 -0.001000 -0.557849 55684.894531 0.002453 0.018519 655.011230 -783 29 1361000 750032 1554656.750000 0.006477 1.053459 16164.998047
783237 -30 30904 103114.562500 0.002459 0.037971 1444.150146 -0.004000 0.507571 12789.272461 0.002459 0.037971 1444.150146 -813 29 1376284 776892 1581111.000000 0.008936 1.091430 12114.041016
784237 -30 31213 104144.070313 0.002459 0.028778 1070.303223 0.000000 0.308852 100.000000 0.002459 0.028778 1070.303223 -843 29 1390680 804587 1607373.625000 0.011395 1.120208 9730.801758
785237 -31 31161 100617.890625 0.007381 0.050495 584.120972 -0.001000 -0.052672 5167.242188 0.007381 0.050495 584.120972 -874 29 1404250 832637 1633281.875000 0.018776 1.170703 6135.157715
786237 -28 30708 109771.578125 0.007368 0.040236 446.057800 0.003000 -0.452504 15183.476563 0.007368 0.040236 446.057800 -902 28 1416211 860920 1658114.625000 0.026144 1.210939 4531.758301
787237 -26 31259 120325.804688 0.007358 0.029444 300.137817 0.002000 0.550666 27433.316406 0.007358 0.029444 300.137817 -928 27 1427218 890176 1682844.750000 0.033503 1.240383 3602.332275
788237 -27 31395 116378.429688 0.000000 0.004263 Infinity -0.001000 0.136469 13746.948242 0.000000 0.004263 100.000000 -955 26 1437404 919873 1707335.625000 0.033503 1.244646 3615.057861
789237 -27 31383 116334.093750 0.005000 0.031443 528.851440 0.000000 -0.011971 100.000000 0.005000 0.031443 528.851440 -982 25 1447459 949602 1731957.750000 0.038503 1.276089 3214.280273
790237 -29 30926 106741.085938 0.002458 0.034240 1293.231323 -0.002000 -0.457292 22764.642578 0.002458 0.034240 1293.231323 -1011 24 1456442 979195 1755831.750000 0.040960 1.310329 3099.016846
