t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
189500 0 0 1 0 29 0 164 0 -464 0 0 0 -147
190000 0 0 1 0 27 0 165 0 -436 0 0 0 -170
190500 0 0 1 0 28 0 164 0 -436 0 0 0 -176
191000 0 0 1 0 30 0 163 0 -468 0 0 0 -170
191500 0 0 1 0 27 0 164 0 -496 0 0 0 -176
192000 0 0 1 0 29 0 165 0 -404 0 0 0 -148
192500 0 0 1 0 30 0 163 0 -504 0 0 0 -155
193000 0 0 1 0 29 0 164 0 -432 0 0 0 -165
193500 0 0 1 0 27 0 164 0 -420 0 0 0 -154
194000 0 0 1 0 27 0 165 0 -488 0 0 0 -181
194500 0 0 1 0 31 0 165 0 -500 0 0 0 -175
195000 0 0 1 0 28 0 164 0 -420 0 0 0 -152
195500 0 0 1 0 27 0 164 0 -456 0 0 0 -196
196000 0 0 1 0 27 0 164 0 -460 0 0 0 -165
196500 0 0 1 0 29 0 165 0 -612 0 0 0 -173
197000 0 0 1 0 27 0 165 0 -440 0 0 0 -162
197500 0 0 1 0 29 0 164 0 -452 0 0 0 -145
198000 0 0 1 0 27 0 165 0 -484 0 0 0 -160
198500 0 0 1 0 29 0 163 0 -544 0 0 0 -159
199000 0 0 1 0 28 0 163 0 -484 0 0 0 -150
199500 0 0 1 0 29 0 164 0 -416 0 0 0 -172
200000 0 0 1 0 31 0 165 0 -448 0 0 0 -164
200500 0 0 1 0 27 0 164 0 -384 0 0 0 -181
201000 0 0 1 0 28 0 164 0 -424 0 0 0 -157
201500 0 0 1 0 25 0 164 0 -488 0 0 0 -181
202000 0 0 1 0 29 0 164 0 -464 0 0 0 -191
202500 0 0 1 0 27 0 163 0 -484 0 0 0 -170
203000 0 0 1 0 27 0 163 0 -484 0 0 0 -182
203500 0 0 1 0 28 0 165 0 -520 0 0 0 -162
204000 0 0 1 0 27 0 164 0 -504 0 0 0 -181
204500 0 0 1 0 27 0 164 0 -428 0 0 0 -172
205000 0 0 1 0 27 0 164 0 -392 0 0 0 -181
205500 0 0 1 0 27 0 164 0 -448 0 0 0 -186
206000 0 0 1 0 28 0 165 0 -448 0 0 0 -168
206500 0 0 1 0 30 0 164 0 -416 0 0 0 -168
207000 0 0 1 0 26 0 163 0 -460 0 0 0 -150
207500 0 0 1 0 28 0 164 0 -560 0 0 0 -157
208000 0 0 1 0 29 0 165 0 -484 0 0 0 -163
208500 0 0 1 0 28 0 165 0 -460 0 0 0 -157
209000 0 0 1 0 29 0 164 0 -440 0 0 0 -164
209500 0 0 1 0 27 0 164 0 -468 0 0 0 -175
210000 0 0 1 0 28 0 164 0 -512 0 0 0 -178
210500 0 0 1 0 28 0 165 0 -576 0 0 0 -166
211000 0 0 1 0 27 0 164 0 -448 0 0 0 -170
211500 0 0 1 0 29 0 165 0 -460 0 0 0 -158
212000 0 0 1 0 28 0 164 0 -496 0 0 0 -152
212500 0 0 1 0 28 0 165 0 -620 0 0 0 -162
213000 0 0 1 0 27 0 164 0 -544 0 0 0 -150
213500 0 0 1 0 29 0 164 0 -436 0 0 0 -159
214000 0 0 1 0 29 0 165 0 -396 0 0 0 -163
214500 0 0 1 0 27 0 164 0 -404 0 0 0 -159
215000 0 0 1 0 29 0 164 0 -468 0 0 0 -162
215500 0 0 1 0 27 0 164 0 -524 0 0 0 -171
216000 0 0 1 0 27 0 163 0 -432 0 0 0 -162
216500 0 0 1 0 29 0 164 0 -500 0 0 0 -177
217000 0 0 1 0 27 0 163 0 -524 0 0 0 -166
217500 0 0 1 0 28 0 164 0 -580 0 0 0 -173
218000 0 0 1 0 29 0 164 0 -360 0 0 0 -165
218500 0 0 1 0 29 0 164 0 -568 0 0 0 -166
219000 0 0 1 0 30 0 163 0 -512 0 0 0 -174
219500 0 0 1 0 29 0 164 0 -448 0 0 0 -171
220000 0 0 1 0 29 0 164 0 -500 0 0 0 -139
220500 0 0 1 0 28 0 164 0 -556 0 0 0 -157
221000 0 0 1 0 28 0 164 0 -404 0 0 0 -177
221500 0 0 1 0 29 0 163 0 -448 0 0 0 -162
