t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
4527522 -35 -39 2880 2880 2880 2880 2880 1.343147 0.474052 10.998962 0.015988 -0.029711 -0.010259
4527622 -18 -38 2940 2940 2880 2880 2880 0.210690 4.288015 13.259089 0.004663 -0.015055 -0.007994
4527722 -3 -39 2940 2940 2880 2880 2880 0.270545 -0.500388 10.280702 -0.015055 -0.037971 -0.009726
4527822 -15 -39 2940 2880 2880 2880 2880 0.591368 0.043096 10.194510 0.013057 -0.058755 -0.056890
4527922 -17 -37 2940 2940 2940 2880 2880 1.338359 0.921768 11.264719 0.052360 -0.069813 -0.028511
4528022 -17 -39 2940 2880 2880 2880 2880 1.685518 1.350330 11.030087 0.006928 -0.047963 -0.008926
4528122 -17 -39 2940 2880 2880 2880 2880 0.979228 1.355118 10.917560 -0.008260 -0.027579 -0.008394
4528222 -17 -39 2940 2880 2880 2880 2880 -0.193930 1.156399 10.307038 -0.007061 -0.028645 -0.023848
4528322 -17 -39 2940 2880 2880 2880 2880 -0.172383 0.885855 10.568007 0.006395 -0.047031 -0.024914
4528422 -17 -39 2940 2880 2880 2880 2880 0.227449 0.110133 10.991780 0.037971 -0.069547 -0.018652
4528522 -17 -38 2880 2880 2880 2880 2820 0.778116 0.373495 11.331757 0.049695 -0.071279 -0.017453
4528622 -17 -39 2880 2880 2880 2880 2820 1.343147 0.723049 11.307815 -0.006528 -0.051427 -0.023449
4528722 -15 -37 2880 2880 2880 2880 2820 0.895431 0.325611 10.936713 0.003064 -0.031043 -0.018919
4528822 -16 -38 2880 2880 2880 2880 2820 0.040701 -0.114922 10.577583 0.016387 -0.027845 -0.002398
4528922 -17 -40 2880 2880 2880 2880 2820 -0.038307 -1.113304 10.558430 0.030910 -0.049162 -0.012790
4529022 -17 -39 2880 2880 2880 2880 2820 0.557849 -1.470040 10.953472 0.026646 -0.063152 -0.040103
4529122 -13 -39 2880 2880 2880 2880 2820 1.312023 -0.830788 11.101913 0.010259 -0.056623 -0.040236
4529222 -17 -39 2880 2880 2880 2880 2820 0.881066 -0.885855 11.001357 0.023182 -0.034507 -0.015988
4529322 -17 -38 2880 2880 2880 2880 2820 -0.098162 -1.209072 10.702082 0.029044 -0.028778 -0.003730
4529422 -13 -39 2940 2880 2880 2880 2880 -0.265756 -1.690306 10.402806 0.002665 -0.040236 -0.041168
4529522 -17 -39 2940 2940 2880 2880 2880 0.330400 -1.180341 10.817003 0.002665 -0.052493 -0.049029
4529622 -17 -39 2940 2940 2880 2880 2880 1.182736 -0.811634 11.269507 0.027979 -0.069014 -0.039037
4529722 -17 -39 2940 2940 2880 2880 2880 1.630451 -0.239420 11.104307 0.021317 -0.046364 -0.027179
4529822 -17 -39 2940 2880 2880 2880 2880 0.792481 -0.244209 10.675745 -0.008260 -0.028511 -0.021717
4529922 -17 -39 2940 2940 2940 2880 2880 0.373495 0.222661 10.378864 -0.019851 -0.018119 -0.035173
4530022 -16 -39 2940 2940 2880 2880 2880 0.253785 0.457293 10.409988 0.001732 -0.039303 -0.026380
4530122 -15 -35 2940 2940 2880 2880 2880 0.646434 -0.019154 10.330980 0.037838 -0.055957 -0.017587
4530222 -17 -39 2940 2940 2880 2880 2880 1.288080 0.708684 10.998962 0.034640 -0.065550 -0.029977
4530322 -17 -39 2880 2880 2880 2880 2880 1.606509 1.256956 10.917560 -0.013057 -0.050361 -0.033041
4530422 -17 -38 2940 2880 2880 2880 2880 0.785298 1.237802 10.608707 -0.004263 -0.028778 -0.019185
4530522 -17 -39 2940 2880 2880 2880 2880 -0.021548 0.895431 10.512939 0.020917 -0.036106 -0.001199
4530622 -17 -40 2940 2880 2940 2880 2880 0.514753 0.505177 10.754754 0.032908 -0.059421 -0.024115
4530722 -17 -39 2940 2880 2880 2880 2880 1.113304 1.110910 11.250354 0.007861 -0.063551 -0.030377
4530822 -17 -39 2880 2880 2880 2880 2820 0.847547 0.936133 11.240777 0.004796 -0.039303 -0.015322
4530922 -16 -40 2880 2880 2880 2880 2820 0.138864 0.802058 10.680533 0.009459 -0.029044 -0.000533
4531022 -17 -39 2880 2880 2880 2880 2820 -0.387861 -0.098162 10.661380 0.015055 -0.033175 -0.009726
4531122 -17 -39 2880 2880 2880 2880 2820 0.366313 -0.347159 10.374076 0.012657 -0.058355 -0.039703
4531222 -17 -39 2880 2880 2880 2880 2820 1.288080 -0.567426 11.073183 0.036905 -0.067948 -0.027179
4531322 -17 -39 2880 2880 2880 2880 2820 1.398214 -0.280122 10.630256 0.025714 -0.048896 -0.009992
4531422 -16 -38 2880 2880 2880 2880 2820 0.984017 -0.905008 10.488997 0.005596 -0.035040 -0.015588
4531522 -15 -39 2880 2880 2880 2880 2820 0.308852 -1.065420 10.376470 -0.000266 -0.023715 -0.031309
4531622 -17 -35 2880 2880 2880 2880 2820 0.093374 -1.407791 10.740389 0.024781 -0.048629 -0.029977
4531722 -17 -39 2880 2880 2880 2880 2880 0.366313 -1.211466 12.265495 0.071678 -0.061286 0.016654
4531822 -32 -38 2880 2880 2880 2880 2880 1.369483 0.493206 11.087548 0.000400 -0.049828 -0.046764
4531922 -33 -38 2880 2880 2880 2880 2880 1.060631 -0.129287 11.190498 0.011858 -0.049562 -0.012923
4532022 -37 -35 2880 2880 2880 2880 2880 0.344765 0.193930 10.532093 0.009726 -0.032775 -0.014922
4532122 -35 -39 2880 2880 2880 2880 2880 -0.169988 -0.514753 10.493786 0.010392 -0.048896 -0.029711
4532222 -37 -38 2880 2880 2880 2880 2880 0.538695 -0.730232 10.723629 0.024115 -0.057556 -0.045965
4532322 -37 -39 2940 2880 2880 2880 2880 1.563414 -0.287304 11.238382 0.035972 -0.056090 -0.027046
4532422 -35 -39 2880 2880 2880 2880 2880 1.393425 -0.289698 11.145009 0.011325 -0.036905 -0.019985
4532522 -37 -38 2880 2880 2880 2880 2880 0.679953 -0.316035 10.630256 0.001732 -0.023582 -0.017453
4532622 -37 -39 2880 2880 2880 2880 2880 -0.083797 -0.569820 10.249578 0.008793 -0.042501 -0.025314
4532722 -37 -33 2940 2880 2880 2880 2880 -0.282516 -0.062249 9.933542 0.055557 -0.073810 -0.009859
4532822 -37 -18 2940 2940 2880 2880 2880 0.347159 1.288080 10.737994 0.017986 -0.044366 -0.029444
4532922 -34 -19 2940 2940 2940 2880 2940 0.634463 1.051054 11.281478 0.018919 -0.049828 -0.028778
4533022 -37 -19 2940 2940 2940 2880 2940 0.646434 1.460463 11.197681 0.010525 -0.044499 -0.014522
4533122 -35 -19 2880 2880 2880 2880 2880 0.497994 1.309628 10.951078 0.028378 -0.055424 -0.013456
4533222 -33 -18 2880 2880 2880 2880 2880 0.239420 1.086968 10.848127 0.023715 -0.059288 -0.013456
4533322 -37 -19 2880 2880 2880 2880 2880 0.320823 1.115698 10.900800 0.020518 -0.055691 -0.019319
4533422 -35 -18 2880 2880 2880 2880 2880 0.708684 0.830788 10.795455 0.039570 -0.041568 -0.017054
4533522 -35 -19 2880 2880 2880 2880 2880 0.797269 0.610521 10.615891 0.022783 -0.046364 -0.017720
4533622 -35 -18 2880 2880 2880 2880 2880 0.615310 0.143652 10.477027 0.027979 -0.062352 -0.010126
4533722 -37 -19 2880 2880 2880 2880 2880 0.529119 -0.363919 10.524911 0.035306 -0.061819 -0.017986
4533822 -35 -18 2880 2880 2880 2880 2880 0.505177 -0.306458 10.764331 0.023049 -0.045165 -0.023449
4533922 -37 -19 2880 2880 2880 2880 2880 0.612916 -0.883460 10.948684 0.027179 -0.043833 -0.027712
4534022 -35 -18 2880 2880 2880 2880 2880 0.684742 -1.034295 10.888829 0.034507 -0.042234 -0.025314
4534122 -37 -19 2880 2880 2880 2880 2880 0.545878 -1.383849 10.697293 0.026779 -0.048230 -0.028245
4534222 -35 -24 2880 2880 2880 2880 2880 0.797269 0.596156 10.711658 0.057956 -0.056490 -0.019718
4534322 -35 -34 2880 2880 2880 2880 2880 0.684742 0.057461 10.998962 0.000000 -0.055424 -0.035040
4534422 -35 -35 2880 2880 2880 2880 2880 1.084573 0.014365 11.197681 0.007461 -0.043167 -0.029577
4534522 -35 -39 2880 2940 2880 2880 2880 1.256956 0.253785 11.030087 0.010525 -0.028378 -0.018386
4534622 -35 -39 2880 2880 2880 2880 2880 0.553061 0.004788 10.539276 -0.007194 -0.017054 -0.014922
4534722 -34 -40 2880 2880 2880 2880 2880 0.344765 -0.409408 10.134656 0.015721 -0.041435 -0.025847
4534822 -35 -39 2880 2880 2880 2880 2880 0.433351 -0.617704 10.132261 0.025580 -0.067282 -0.039436
4534922 -34 -39 2880 2880 2880 2880 2880 0.988805 -0.344765 10.766725 0.018519 -0.070346 -0.035306
4535022 -34 -39 2880 2880 2880 2880 2880 1.486799 -0.074220 11.200075 0.023449 -0.046231 -0.029711
4535122 -35 -37 2940 2940 2940 2880 2940 1.156399 -0.031125 11.326968 0.002798 -0.023848 -0.021051
4535222 -35 -39 2940 2940 2940 2880 2940 0.232238 -0.205901 11.044453 -0.003597 -0.020251 -0.018652
4535322 -32 -38 2940 2940 2940 2880 2940 -0.136469 -0.177171 10.759542 0.013723 -0.040769 -0.024248
4535422 -34 -38 2880 2880 2880 2880 2880 2.298434 0.227449 12.265495 -0.008394 -0.001998 0.029444
4535522 -8 -9 2940 2880 2880 2880 2880 2.396596 -0.742203 11.465832 0.002398 -0.052626 0.014123
4535622 -1 -1 2880 2880 2880 2880 2880 1.165976 -0.727837 11.518504 0.069280 -0.047297 -0.007328
4535722 0 -1 2880 2880 2880 2880 2880 0.761356 0.181959 11.111490 -0.007061 -0.029711 -0.029444
4535822 0 -1 2940 2880 2880 2880 2880 0.648829 -0.371101 10.927136 0.004263 -0.041168 -0.022916
4535922 0 0 2940 2880 2880 2880 2880 0.660800 -0.081403 10.869676 0.038104 -0.044366 -0.027046
4536022 0 0 2880 2880 2880 2880 2880 0.675165 -0.083797 10.881646 0.006262 -0.044766 -0.026779
4536122 0 0 2880 2880 2880 2880 2880 0.632069 -0.162806 10.807426 0.013723 -0.043034 -0.022783
4536222 0 0 2940 2880 2880 2880 2880 0.644040 -0.067038 10.836157 0.024781 -0.047430 -0.026513
