t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
198424591 0 0 37 1 23 1 179 -448 -208 18188 88 -385 -126
198425591 0 0 43 1 21 1 169 -448 -204 18076 81 -371 -141
198426591 0 0 39 1 23 1 175 -396 -252 18264 79 -374 -146
198427591 0 0 37 1 26 1 193 -512 -132 18308 114 -392 -127
198428591 0 0 40 1 23 1 192 -360 -208 18468 97 -365 -138
198429591 0 0 40 1 23 1 192 -484 -120 18292 76 -369 -145
198430591 0 0 45 1 23 1 193 -452 -220 18240 89 -381 -148
198431591 0 0 37 1 23 1 192 -436 -176 18072 77 -386 -136
198432591 0 0 40 1 23 1 188 -328 -232 18204 119 -368 -137
198433591 0 0 43 1 23 1 192 -408 -260 18256 94 -393 -129
198434591 0 0 40 1 61 1 200 -288 -116 18220 85 -377 -124
198435591 0 0 37 1 193 1 186 -504 -100 18296 120 -398 -142
198436591 0 0 35 1 179 1 194 -488 -76 18280 89 -391 -128
198437591 0 0 34 1 190 1 192 -492 -240 18252 97 -383 -136
198438591 0 0 43 1 190 1 191 -380 -136 18448 125 -397 -149
198439591 0 0 46 1 186 1 183 -476 -192 18188 105 -396 -154
198440591 0 0 37 1 181 1 183 -464 -8 18344 100 -407 -139
198441591 0 0 39 1 185 1 182 -468 -144 18268 82 -389 -149
198442591 0 0 42 1 185 1 184 -448 -188 18340 113 -410 -143
198443591 0 0 39 1 180 1 183 -444 -188 18192 105 -407 -135
198444591 0 0 43 1 170 1 192 -408 -168 18316 62 -385 -137
198445591 0 0 37 1 186 1 193 -488 -184 18264 121 -412 -160
198446591 0 0 40 1 185 1 191 -456 -180 18220 75 -372 -143
198447591 0 0 39 1 180 1 193 -416 -164 18304 72 -387 -133
198448591 0 0 42 1 189 1 187 -464 -152 18200 77 -378 -145
198449591 0 0 42 1 191 1 188 -480 -208 18268 77 -360 -141
198450591 0 0 34 1 200 1 42 -360 -136 18236 109 -453 -99
198451591 0 0 45 1 203 1 40 -484 -120 18280 80 -374 -152
198452591 0 0 38 1 203 1 38 -500 -196 18232 106 -419 -134
198453591 0 0 46 1 201 1 116 -420 -144 18304 105 -430 -126
198454591 0 0 39 1 200 1 66 -464 -44 18196 108 -398 -146
198455591 0 0 43 1 203 1 38 -436 -176 18200 101 -402 -136
198456591 0 0 42 1 202 1 51 -456 -232 18452 92 -427 -138
198457591 0 0 40 1 203 1 88 -440 -124 18312 91 -389 -155
198458591 0 0 45 1 201 1 126 -500 -172 18404 142 -402 -144
198459591 0 -22 46 1 202 1 137 -404 -188 18212 80 -401 -138
198460591 0 -44 39 1 201 1 140 -420 -204 18316 108 -421 -149
198461591 0 -52 42 1 201 1 138 -440 -268 18380 95 -399 -135
198462591 0 -52 44 1 201 1 139 -544 -144 18320 126 -417 -146
198463591 0 -67 39 1 201 1 143 -420 -156 18404 73 -378 -125
198464591 0 -68 45 1 201 1 134 -488 -200 18288 111 -386 -137
198465591 0 -66 37 1 201 1 136 -404 -136 18316 83 -386 -146
198466591 0 -33 39 1 202 1 150 -492 -96 18244 130 -421 -140
198467591 0 0 38 1 202 1 158 -392 -212 18324 49 -371 -134
198468591 0 -32 42 1 200 1 163 -360 -164 18332 52 -365 -134
198469591 0 -82 48 1 200 1 162 -496 -228 18192 108 -400 -120
198470591 0 -89 40 1 201 1 163 -384 -132 18368 80 -385 -138
198471591 0 -110 37 1 201 1 161 -380 -192 18236 91 -359 -141
198472591 0 -41 40 1 199 1 161 -428 -200 18288 98 -395 -124
198473591 0 -1 40 1 201 1 161 -476 -72 18184 120 -413 -123
198474591 0 -99 35 1 199 1 164 -452 -136 18240 125 -413 -140
198475591 0 -108 42 1 202 1 163 -368 -228 18116 91 -390 -130
198476591 0 -101 40 1 200 1 161 -368 -196 18396 64 -362 -150
198477591 0 -1 40 1 201 1 167 -484 -216 18348 92 -391 -165
198478591 0 -11 40 1 201 1 164 -408 -228 18248 104 -446 -130
198481591 0 -10 40 1 199 1 165 -420 -84 18280 111 -392 -133
198482591 0 -3 44 1 200 1 165 -484 -208 18100 114 -378 -136
198483591 0 -96 35 1 199 1 166 -500 -228 18280 87 -378 -149
198485591 0 -60 40 1 201 1 162 -440 -212 18444 93 -384 -154
198486591 0 0 38 1 201 1 163 -356 -88 18320 119 -406 -137
198487591 0 -94 40 1 201 1 164 -436 -196 18164 115 -398 -136
198489591 0 -64 39 1 199 1 165 -476 -176 18136 90 -409 -130
198490591 0 0 42 1 201 1 164 -448 -216 18328 78 -378 -139
198491591 0 -24 35 1 201 1 167 -392 -156 18160 86 -380 -138
198492591 0 -90 34 1 200 1 170 -536 -200 18272 137 -464 -140
198493591 0 -39 48 1 199 1 169 -504 -176 18172 127 -419 -125
198494591 0 -6 37 1 201 1 171 -420 -172 18356 75 -377 -115
198497591 0 0 39 1 200 1 168 -472 -204 18248 138 -415 -116
198498591 0 -46 40 1 201 1 168 -404 -252 18348 124 -377 -126
198500591 0 -56 40 1 199 1 166 -412 -272 18208 81 -412 -143
198501591 0 -1 42 1 201 1 168 -364 -136 18296 93 -410 -150
198504591 0 1 42 1 201 1 169 -356 -256 18148 84 -408 -145
198505591 0 -61 40 1 200 1 171 -448 -140 18252 172 -431 -136
198507591 0 -58 46 1 200 1 168 -508 -252 18180 136 -394 -128
198508591 0 -8 40 1 201 1 167 -440 -56 18324 96 -392 -131
198510591 0 -45 39 1 202 1 165 -420 -168 18228 181 -438 -143
198511591 0 0 40 1 200 1 165 -536 -64 18156 74 -363 -135
198512591 0 0 45 1 202 1 168 -372 -136 18332 120 -392 -150
198513591 0 -73 42 1 202 1 167 -448 -228 18360 102 -395 -148
198515591 0 -88 49 1 194 1 188 -432 -136 18204 117 -365 -161
198516591 0 0 46 1 182 1 193 -392 -196 18280 84 -396 -155
198517591 0 0 40 1 174 1 188 -308 -160 18164 116 -421 -128
198518591 0 -40 43 1 187 1 186 -532 -148 18136 110 -418 -160
198520591 0 -99 39 1 193 1 183 -308 -236 18316 98 -365 -127
198521591 0 -11 45 1 193 1 185 -384 -264 18228 122 -423 -143
198524591 0 -8 43 1 191 1 186 -468 -336 18392 92 -377 -111
198527591 0 -29 44 1 192 1 186 -208 -132 18168 34 -350 -143
198528591 0 -65 39 1 192 1 185 -392 -132 18228 122 -365 -133
198530591 0 -58 40 1 192 1 185 -500 -268 18296 136 -394 -118
198531591 0 -5 42 1 191 1 185 -348 -228 18144 96 -358 -132
198534591 0 -6 38 1 191 1 185 -292 -220 18192 135 -392 -133
198535591 0 -90 45 1 190 1 186 -400 -288 18308 144 -433 -141
198537591 0 -48 42 1 191 1 184 -644 -44 18312 119 -419 -134
198538591 0 -16 42 1 191 1 185 -264 -188 18392 105 -382 -136
198540591 0 -67 43 1 191 1 185 -460 -216 18308 59 -374 -154
198541591 0 -11 34 1 192 1 187 -456 -196 18172 66 -363 -110
198543591 0 -91 39 1 191 1 186 -340 -24 17916 -4 -357 -156
198544591 0 -24 40 1 191 1 185 -384 -180 18308 111 -382 -121
198546591 0 -49 45 1 191 1 186 -444 -120 18108 24 -380 -156
198547591 0 -36 40 1 191 1 185 -448 -212 18336 86 -375 -143
198549591 0 -71 40 1 192 1 185 -456 8 18220 107 -386 -154
198550591 0 -5 40 1 191 1 186 -436 -320 18164 109 -410 -149
198553591 0 0 43 1 189 1 186 -380 -52 18116 133 -409 -132
198556591 0 -5 40 1 191 1 185 -448 -128 18236 99 -391 -140
198559591 0 0 39 1 190 1 188 -412 -192 18204 113 -406 -148
198562591 0 0 40 1 189 1 185 -460 -292 18328 101 -363 -157
198564591 0 -54 40 1 193 1 184 -444 -128 18140 53 -351 -154
198565591 0 -42 44 1 192 1 185 -412 -228 18120 89 -370 -121
198566591 0 -99 37 1 190 1 185 -440 -272 18368 110 -374 -128
198567591 0 -59 42 1 189 1 186 -576 -188 18340 122 -408 -129
198568591 0 -44 37 1 189 1 187 -480 -232 18308 92 -398 -135
198569591 0 -34 38 1 189 1 185 -360 -212 18172 116 -412 -149
198570591 0 -31 45 1 190 1 186 -404 -120 18196 120 -433 -157
198571591 0 -24 42 1 190 1 187 -460 -116 18236 114 -414 -141
198572591 0 -17 42 1 191 1 184 -448 -128 18304 91 -404 -129
198573591 0 -13 42 1 188 1 186 -500 -208 18136 88 -401 -153
198574591 0 -9 40 1 188 1 186 -352 -88 18248 132 -425 -138
198575591 0 -6 43 1 189 1 185 -440 -176 18360 73 -396 -150
198576591 0 -4 43 1 188 1 186 -560 -196 18292 90 -366 -133
198577591 0 -2 49 1 189 1 184 -464 -168 18260 124 -405 -138
198578591 0 0 43 1 189 1 186 -400 -240 18232 87 -394 -135
198579591 0 0 43 1 182 1 194 -548 -184 18288 99 -421 -157
198580591 0 0 48 1 182 1 195 -524 -252 18256 70 -380 -138
198581591 0 0 42 1 183 1 194 -500 -196 18168 78 -385 -156
198582591 0 0 44 1 184 1 196 -404 -264 18384 72 -362 -159
198583591 0 0 40 1 183 1 194 -420 -144 18324 120 -402 -152
198584591 0 0 37 1 183 1 194 -428 -152 18384 103 -387 -135
198585591 0 0 44 1 183 1 196 -448 -252 18252 106 -410 -146
