t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
199336591 0 -151515 100.000000 0.000000 0.018652 100.000000 0.000000 0.083797 Infinity 0.000000 0.018652 100.000000 0 0 -3976492 -951663 4088783.500000 0.000000 0.489492 100.000000
199337591 0 -151359 100.000000 0.000000 0.019319 100.000000 0.000000 0.155623 Infinity 0.000000 0.019319 100.000000 0 0 -4110077 -1022829 4235435.500000 0.000000 0.508810 100.000000
199338591 0 -151318 100.000000 0.000000 0.018253 100.000000 0.000000 0.040701 Infinity 0.000000 0.018253 100.000000 0 0 -4242227 -1096542 4381654.000000 0.000000 0.527063 100.000000
199339591 0 -151204 100.000000 0.000000 0.018919 100.000000 0.000000 0.114922 Infinity 0.000000 0.018919 100.000000 0 0 -4372910 -1172597 4527397.000000 0.000000 0.545982 100.000000
199340591 0 -151117 100.000000 0.000000 0.017720 100.000000 0.000000 0.086191 Infinity 0.000000 0.017720 100.000000 0 0 -4502058 -1251066 4672653.500000 0.000000 0.563701 100.000000
199341591 0 -150993 100.000000 0.000000 0.020784 100.000000 0.000000 0.124498 Infinity 0.000000 0.020784 100.000000 0 0 -4629690 -1331744 4817424.000000 0.000000 0.584485 100.000000
199342591 0 -150880 100.000000 0.000000 0.015988 100.000000 0.000000 0.112527 Infinity 0.000000 0.015988 100.000000 0 0 -4755524 -1414995 4961574.500000 0.000000 0.600473 100.000000
199343591 0 -150737 100.000000 0.000000 0.020518 100.000000 0.000000 0.143652 Infinity 0.000000 0.020518 100.000000 0 0 -4879892 -1500166 5105276.000000 0.000000 0.620991 100.000000
199344591 0 -150603 100.000000 0.000000 0.020518 100.000000 0.000000 0.134075 Infinity 0.000000 0.020518 100.000000 0 0 -5002377 -1587793 5248320.000000 0.000000 0.641508 100.000000
199345591 0 -150502 100.000000 0.000000 0.017986 100.000000 0.000000 0.100556 Infinity 0.000000 0.017986 100.000000 0 0 -5122958 -1677854 5390723.000000 0.000000 0.659495 100.000000
199346591 0 -150425 100.000000 0.000000 0.017320 100.000000 0.000000 0.076614 Infinity 0.000000 0.017320 100.000000 0 0 -5241839 -1770022 5532617.500000 0.000000 0.676815 100.000000
199347591 0 -150303 100.000000 0.000000 0.017320 100.000000 0.000000 0.122104 Infinity 0.000000 0.017320 100.000000 0 0 -5359011 -1864159 5673983.500000 0.000000 0.694135 100.000000
199348591 0 -150191 100.000000 0.000000 0.020251 100.000000 0.000000 0.112527 Infinity 0.000000 0.020251 100.000000 0 0 -5474449 -1960239 5814819.500000 0.000000 0.714386 100.000000
