t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz  
199477591 0 0 68 1 26 1 23 912 144 18320 71 -371 -136  
199478591 0 0 66 1 26 1 26 924 212 18196 91 -385 -132  
199479591 0 0 68 1 26 1 25 928 224 18332 90 -417 -133  
199480591 0 0 65 1 26 1 23 912 236 18196 80 -371 -136  
199481591 0 13 65 1 26 1 23 1776 -544 18032 129 -282 -168  
199482591 0 2 70 1 27 1 25 1008 184 18160 96 -390 -131  
199483591 0 1 68 1 25 1 25 956 192 18140 94 -415 -133  
199484591 0 0 65 1 26 1 25 848 128 18288 55 -342 -139  
199485591 0 0 67 1 26 1 23 932 104 18284 123 -413 -149  
199486591 0 0 68 1 27 1 26 996 96 18224 110 -391 -140  
199487591 1 0 66 1 27 1 25 904 184 18236 104 -377 -142  
199488591 0 0 65 1 26 1 23 920 152 18272 78 -368 -119  
199489591 3 23 68 1 25 1 22 1432 -496 17932 63 -375 -292  
199490591 28 53 68 1 26 1 25 452 2352 17700 12 -353 -110  
199491591 29 53 67 1 26 1 23 492 996 18888 -17 -405 -30  
199492591 29 52 68 1 26 1 25 1192 -860 18380 139 -413 -199  
199493591 28 52 63 1 28 1 24 1320 -492 18088 227 -335 -210  
199494591 28 51 68 1 26 1 23 532 2012 17856 66 -367 -40  
199495591 29 52 65 1 28 1 22 168 232 17772 44 -416 -103  
199496591 29 52 66 1 26 1 23 940 -1308 18392 84 -404 -218  
199497591 29 52 66 1 26 1 20 1024 20 18140 43 -373 -250  
199498591 30 53 63 1 26 1 22 1120 788 18372 15 -392 -143  
199499591 11 23 68 1 28 1 23 960 212 18164 64 -362 -134  
199500591 0 2 68 1 26 1 23 2584 -28 18776 77 -370 -212  
199501591 8 19 68 1 26 1 22 980 236 18192 55 -368 -167  
199502591 0 1 64 1 26 1 23 940 96 18252 72 -375 -147  
199503591 0 0 67 1 28 1 22 928 164 18192 78 -357 -132  
