t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
655944591 0 -88274 100.000000 0.000000 0.018786 100.000000 0.000000 -0.414197 100.000000 0.000000 0.018786 100.000000 0 0 -176114 -1882 176124.046875 0.000000 0.040103 100.000000
655945591 0 -88633 100.000000 0.000000 0.020118 100.000000 0.000000 -0.359130 100.000000 0.000000 0.020118 100.000000 0 0 -264676 -5435 264731.812500 0.000000 0.060221 100.000000
655946591 0 -89033 100.000000 0.000000 0.017986 100.000000 0.000000 -0.399832 100.000000 0.000000 0.017986 100.000000 0 0 -353548 -10793 353712.718750 0.000000 0.078207 100.000000
655947591 0 -89411 100.000000 0.000000 0.017587 100.000000 0.000000 -0.378284 100.000000 0.000000 0.017587 100.000000 0 0 -442686 -17778 443042.843750 0.000000 0.095793 100.000000
655948591 0 -89759 100.000000 0.000000 0.020384 100.000000 0.000000 -0.347159 100.000000 0.000000 0.020384 100.000000 0 0 -532033 -26363 532685.750000 0.000000 0.116178 100.000000
655949591 0 -90058 100.000000 0.000000 0.020784 100.000000 0.000000 -0.299275 100.000000 0.000000 0.020784 100.000000 0 0 -621484 -36802 622572.687500 0.000000 0.136962 100.000000
655950591 0 -90427 100.000000 0.000000 0.019718 100.000000 0.000000 -0.368707 100.000000 0.000000 0.019718 100.000000 0 0 -711064 -49148 712760.500000 0.000000 0.156680 100.000000
655951591 0 -90798 100.000000 0.000000 0.019851 100.000000 0.000000 -0.371101 100.000000 0.000000 0.019851 100.000000 0 0 -800749 -63316 803248.312500 0.000000 0.176531 100.000000
655952591 0 -91111 100.000000 0.000000 0.019319 100.000000 0.000000 -0.313640 100.000000 0.000000 0.019319 100.000000 0 0 -890444 -79317 893969.625000 0.000000 0.195850 100.000000
655953591 0 -91442 100.000000 0.000000 0.019851 100.000000 0.000000 -0.330400 100.000000 0.000000 0.019851 100.000000 0 0 -980138 -97112 984937.187500 0.000000 0.215701 100.000000
655954591 0 -91794 100.000000 0.000000 0.020518 100.000000 0.000000 -0.351948 100.000000 0.000000 0.020518 100.000000 0 0 -1069805 -116759 1076157.625000 0.000000 0.236219 100.000000
655955591 0 -92115 100.000000 0.000000 0.019052 100.000000 0.000000 -0.320823 100.000000 0.000000 0.019052 100.000000 0 0 -1159361 -138316 1167582.625000 0.000000 0.255271 100.000000
655956591 0 -92447 100.000000 0.000000 0.019319 100.000000 0.000000 -0.332794 100.000000 0.000000 0.019319 100.000000 0 0 -1248813 -161660 1259233.000000 0.000000 0.274590 100.000000
655957591 0 -92751 100.000000 0.000000 0.017853 100.000000 0.000000 -0.304064 100.000000 0.000000 0.017853 100.000000 0 0 -1338090 -186810 1351067.250000 0.000000 0.292443 100.000000
655958591 -1 -93790 9378945.000000 -0.005000 0.046764 1035.283325 -0.001000 -1.039083 103808.335938 -0.005000 0.046764 1035.283325 -1 0 -1427898 -213849 1443821.750000 -0.005000 0.339207 6884.135254
655959591 80 -94928 118759.617188 0.022642 -0.002265 110.003448 0.081000 -1.137246 1504.007080 0.022642 -0.002265 110.003448 79 0 -1517417 -245435 1537215.750000 0.017642 0.336942 1809.937500
655960591 78 -96072 123269.398438 -0.133355 -0.406489 204.817200 -0.002000 -1.144428 57121.515625 -0.133355 -0.406489 204.817200 157 1 -1608087 -277197 1631958.250000 -0.115713 -0.069547 39.897442
655961591 88 -96359 109599.367188 -0.082971 -0.005063 93.898155 0.010000 -0.287304 2973.042480 -0.082971 -0.005063 93.898155 244 -9 -1704213 -270501 1725786.625000 -0.198685 -0.074609 62.448322
655962591 103 -96745 94027.093750 -0.010000 0.015721 257.212860 0.015000 -0.385466 2669.776123 -0.010000 0.015721 257.212860 345 -29 -1800689 -263290 1820173.000000 -0.208685 -0.058888 71.781273
655963591 103 -97973 95219.546875 -0.015000 0.020384 235.895844 0.000000 -1.228225 100.000000 -0.015000 0.020384 235.895844 446 -50 -1898492 -257524 1916313.750000 -0.223685 -0.038504 82.786575
655964591 102 -97446 95635.695313 -0.017586 0.029178 265.912079 -0.001000 0.526724 52772.328125 -0.017586 0.029178 265.912079 545 -73 -1995866 -253773 2012466.250000 -0.241271 -0.009326 96.134567
655965591 102 -97825 96006.554688 -0.017586 0.025714 246.214767 0.000000 -0.378284 100.000000 -0.017586 0.025714 246.214767 644 -97 -2093686 -252861 2109527.750000 -0.258857 0.016387 106.330696
655966591 101 -98260 97387.554688 -0.020000 0.009859 149.295563 -0.001000 -0.435745 43474.707031 -0.020000 0.009859 149.295563 742 -123 -2191933 -254471 2207377.750000 -0.278857 0.026247 109.412193
655967591 102 -99498 97647.281250 -0.020000 0.026646 233.231262 0.001000 -1.237802 123880.906250 -0.020000 0.026646 233.231262 840 -151 -2291397 -257082 2306591.500000 -0.298857 0.052893 117.698357
655968591 91 -99498 109438.710938 -0.072901 -0.323485 343.735260 -0.011000 0.000000 100.000000 -0.072901 -0.323485 343.735260 927 -178 -2390756 -262342 2406008.750000 -0.371758 -0.270593 27.212643
655969591 78 -99247 127339.539063 -0.143419 -0.038904 72.874290 -0.013000 0.251391 2033.778931 -0.143419 -0.038904 72.874290 1000 -206 -2486392 -235813 2498525.500000 -0.515177 -0.309496 39.924320
655970591 99 -99728 100835.421875 -0.032665 -0.007594 76.751305 0.021000 -0.481235 2391.593262 -0.032665 -0.007594 76.751305 1086 -255 -2581382 -205438 2590606.250000 -0.547842 -0.317090 42.120125
655971591 101 -99862 98973.414063 -0.020000 0.024248 221.240417 0.002000 -0.134075 6803.751465 -0.020000 0.024248 221.240417 1172 -308 -2676266 -174301 2683085.500000 -0.567842 -0.292842 48.428928
655972591 101 -99443 98558.585938 -0.015000 0.006928 146.186829 0.000000 0.418985 100.000000 -0.015000 0.006928 146.186829 1257 -362 -2771476 -145594 2776533.750000 -0.582842 -0.285914 50.944824
655973591 103 -99458 96660.710938 -0.012561 -0.000799 93.635941 0.002000 -0.014365 818.261841 -0.012561 -0.000799 93.635941 1343 -419 -2866896 -117544 2870629.500000 -0.595403 -0.286714 51.845455
655974591 102 -99838 97980.593750 -0.015000 0.026513 276.753479 -0.001000 -0.380678 37967.730469 -0.015000 0.026513 276.753479 1427 -476 -2962659 -89310 2965417.000000 -0.610403 -0.260201 57.372326
655975591 99 -99450 100554.898438 0.017589 0.511608 2808.708984 -0.003000 0.387861 13028.694336 0.017589 0.511608 2808.708984 1508 -533 -3058762 -63724 3060922.250000 -0.592814 0.251407 142.409134
655976591 14 -100822 720258.750000 0.292963 0.837891 186.005859 -0.085000 -1.371878 1513.973511 0.292963 0.837891 186.005859 1520 -541 -3156415 -88805 3159168.250000 -0.299851 1.089299 463.279724
655977591 39 -100640 258151.953125 0.235000 0.100057 57.422699 0.025000 0.181959 627.837280 0.235000 0.100057 57.422699 1557 -553 -3203022 -178003 3209488.250000 -0.064851 1.189355 1933.976196
655978591 98 -101236 103402.468750 -0.007538 -0.002265 69.954994 0.059000 -0.596156 1110.434448 -0.007538 -0.002265 69.954994 1655 -559 -3240708 -271963 3253702.250000 -0.072390 1.187090 1739.862061
655979591 82 -101938 124414.539063 0.083006 0.289645 248.943741 -0.016000 -0.701501 4284.382813 0.083006 0.289645 248.943741 1737 -565 -3278869 -366488 3300950.750000 0.010616 1.476735 13809.814453
655980591 30 -101643 338911.437500 0.240000 0.823236 243.014954 -0.052000 0.294487 666.320740 0.240000 0.823236 243.014938 1767 -565 -3288416 -467682 3323176.500000 0.250616 2.299971 817.725281
655981591 -8 -101332 1266552.375000 0.385000 0.845219 119.537415 -0.038000 0.311246 919.069031 0.385000 0.845219 119.537415 1759 -567 -3220903 -543248 3268035.250000 0.635616 3.137996 394.825073
655982591 21 -102388 487662.000000 0.274024 -0.016654 106.077530 0.029000 -1.055843 3740.837891 0.274024 -0.016654 106.077530 1776 -555 -3118516 -542880 3167071.000000 0.909641 3.128536 243.930862
655983591 98 -102630 104824.312500 -0.010000 0.240749 2507.488525 0.077000 -0.241814 414.044617 -0.010000 0.240749 2507.488525 1836 -478 -3015895 -544220 3066326.000000 0.899641 2.913901 274.514374
655984591 74 -102639 138801.921875 0.108231 0.263931 143.858398 -0.024000 -0.009577 60.096634 0.108231 0.263931 143.858398 1882 -420 -2915905 -521051 2963872.000000 1.007872 2.649970 260.483734
655985591 70 -103542 148017.171875 0.128417 0.318956 148.374390 -0.004000 -0.902614 22465.345703 0.128417 0.318956 148.374390 1919 -361 -2824626 -472173 2865652.250000 1.136289 2.331014 247.813766
655986591 65 -104859 161421.281250 0.140000 0.332412 137.437103 -0.005000 -1.316811 26236.207031 0.140000 0.332412 137.437103 1946 -302 -2752370 -396183 2782620.750000 1.276289 1.998602 235.706207
655987591 65 -104572 160979.265625 0.140000 0.333877 138.483902 0.000000 0.287304 100.000000 0.140000 0.333877 138.483902 1965 -240 -2708986 -301036 2727587.500000 1.416289 1.664725 226.095825
655988591 67 -104806 156527.093750 0.140000 0.311761 122.686508 0.002000 -0.234632 11831.564453 0.140000 0.311761 122.686508 1975 -174 -2699156 -196692 2708270.250000 1.556289 1.352964 216.793350
655989591 68 -104406 153638.718750 0.140000 0.305233 118.023392 0.001000 0.399832 39883.085938 0.140000 0.305233 118.023392 1976 -106 -2721720 -94753 2725340.000000 1.696289 1.047731 208.641571
655990591 70 -105168 150339.531250 0.128417 0.295107 129.803345 0.002000 -0.761356 38167.867188 0.128417 0.295107 129.803345 1967 -37 -2774255 -3647 2776224.250000 1.824707 0.752624 203.093216
655991591 71 -104746 147630.000000 0.128404 0.285648 122.459732 0.001000 0.421380 42037.867188 0.128404 0.285648 122.459732 1949 32 -2850709 67953 2853466.500000 1.953111 0.466976 197.792084
655992591 71 -104979 147957.093750 0.120000 0.273790 128.158508 0.000000 -0.232238 100.000000 0.120000 0.273790 128.158508 1923 98 -2944448 115213 2948619.000000 2.073111 0.193185 193.761444
655993591 73 -105132 144116.109375 0.123345 0.268194 117.434715 0.002000 -0.153229 7761.458496 0.123345 0.268194 117.434715 1888 162 -3047624 135397 3052509.250000 2.196456 0.075009 96.584984
655994591 73 -105752 144965.578125 0.115000 0.280052 143.523529 0.000000 -0.620098 100.000000 0.115000 0.280052 143.523529 1845 221 -3153078 127472 3157488.250000 2.311456 0.355061 84.639053
655995591 74 -106604 144159.734375 0.115000 0.271659 136.224808 0.001000 -0.852336 85333.406250 0.115000 0.271659 136.224808 1795 276 -3253033 90411 3256075.750000 2.426456 0.626720 74.171379
655996591 74 -106403 143887.968750 0.115000 0.305233 165.419800 0.000000 0.201113 100.000000 0.115000 0.305233 165.419800 1739 325 -3339215 28007 3341068.750000 2.541456 0.931953 63.329964
655997591 12 -106599 888428.500000 0.013043 0.019851 52.194492 -0.062000 -0.196325 216.652512 0.013043 0.019851 52.194492 1729 332 -3402777 -57569 3404998.250000 2.554499 0.951804 62.740089
655998591 1 -106774 10677520.000000 0.005000 0.019985 299.693756 -0.011000 -0.174777 1488.879272 0.005000 0.019985 299.693756 1728 333 -3464729 -144533 3469482.750000 2.559499 0.971789 62.032066
655999591 0 -106978 100.000000 0.000000 0.016654 100.000000 -0.001000 -0.203507 20250.712891 0.000000 0.016654 100.000000 1728 333 -3525045 -232885 3534475.750000 2.559499 0.988443 61.381405
656000591 1 -107181 10718220.000000 -0.005000 0.017453 449.065887 0.001000 -0.203507 20450.712891 -0.005000 0.017453 449.065887 1727 334 -3583994 -322400 3600215.500000 2.554499 1.005896 60.622574
656001591 0 -107308 100.000000 0.000000 0.020917 100.000000 -0.001000 -0.126893 12589.267578 0.000000 0.020917 100.000000 1727 334 -3641439 -413037 3666542.750000 2.554499 1.026813 59.803738
656002591 0 -107425 100.000000 0.000000 0.019851 100.000000 0.000000 -0.117316 100.000000 0.000000 0.019851 100.000000 1727 334 -3697037 -504956 3733118.250000 2.554499 1.046665 59.026615
