0 0 11 11 62 44 232 -208 -92 18348 164 -465 -128 1366477443700
0 0 3 10 59 43 232 -188 8 18472 220 -490 -138 1366477443900
0 0 9 10 56 43 234 -116 -136 18332 250 -458 -146 1366477444100
0 0 4 11 56 45 233 -144 -100 18444 172 -460 -154 1366477444300
0 0 3 8 56 42 234 -220 -120 18332 160 -434 -144 1366477444500
0 0 9 11 60 44 233 -88 -76 18420 195 -431 -153 1366477444700
0 0 3 8 56 41 236 -212 -180 18420 189 -480 -155 1366477444900
0 0 4 8 56 42 234 -212 -84 18368 244 -484 -159 1366477445100
0 0 4 9 56 42 234 -168 84 18592 230 -486 -139 1366477445300
0 0 4 8 55 41 233 -204 8 18280 213 -444 -147 1366477445500
0 0 7 9 58 43 233 -204 -72 18428 241 -490 -140 1366477445700
0 0 12 10 64 44 231 -160 -104 18400 201 -440 -154 1366477445900
0 0 3 3 56 42 234 -128 -140 18348 241 -431 -132 1366477446100
0 0 4 8 57 42 234 -216 -84 18472 233 -476 -145 1366477446300
0 0 4 12 56 43 234 -176 -100 18452 206 -445 -139 1366477446500
0 0 4 9 56 42 234 -160 -124 18408 173 -450 -154 1366477446700
0 0 10 11 61 44 232 -120 -112 18432 179 -446 -157 1366477446900
0 0 6 11 64 43 231 -188 -156 18376 224 -471 -159 1366477447100
0 0 3 9 56 42 234 -92 -100 18356 211 -435 -154 1366477447300
0 0 4 9 56 42 234 -256 -180 18380 201 -488 -141 1366477447500
0 0 5 9 57 42 233 -140 -48 18492 227 -442 -155 1366477447700
0 0 8 9 59 40 233 -208 -84 18360 197 -461 -146 1366477447900
194 -441 255 106 129 27 192 0 0 775 14376 -5377 1024 1366480908500
0 0 3 10 60 42 233 -176 -112 18556 188 -464 -144 1366484001800
0 0 4 10 56 42 234 -176 -132 18212 241 -462 -152 1366484002000
0 0 4 10 56 42 234 -160 -48 18364 227 -440 -161 1366484002200
0 0 6 9 57 42 235 -184 -156 18452 178 -430 -160 1366484002400
18552 171 254 71 255 118 129 9408 0 0 775 14377 -5377 1366490245200
0 0 11 12 63 44 231 -208 -88 18260 219 -495 -142 1366490556300
0 0 3 10 62 42 233 -128 -116 18328 193 -445 -147 1366490556500
0 0 3 10 56 42 233 -148 -44 18420 162 -440 -144 1366490556700
0 0 5 10 56 42 234 -256 -24 18388 225 -439 -143 1366490556900
0 0 3 8 59 45 234 -192 -16 18424 204 -473 -153 1366490557100
0 0 9 10 60 43 233 -60 -80 18416 220 -457 -159 1366490557300
0 0 3 7 56 41 234 -136 -80 18408 199 -437 -144 1366490557500
216 -435 255 103 129 51 192 0 0 776 14378 -5377 18687 1366497087700
0 0 3 10 56 43 234 -116 -20 18352 186 -446 -166 1366497111400
0 0 4 8 59 42 234 -216 -52 18296 187 -463 -145 1366497111600
0 0 6 10 57 43 234 -132 -68 18516 215 -442 -153 1366497111800
0 0 3 8 56 41 234 -168 -44 18420 247 -439 -125 1366497112000
0 0 5 9 64 43 232 -276 -160 18348 190 -447 -143 1366497112200
0 0 7 9 56 42 234 -212 -60 18360 192 -442 -140 1366497112400
0 0 4 9 56 42 234 -220 -168 18472 232 -479 -144 1366497112600
0 0 8 9 57 43 235 -168 -196 18348 221 -474 -154 1366497112800
0 0 7 10 59 46 234 -168 -104 18540 222 -446 -151 1366497113000
0 0 11 11 64 44 231 -212 -120 18540 183 -444 -151 1366497113200
0 0 3 8 56 42 234 -196 -152 18476 194 -426 -155 1366497113400
191 -441 255 104 129 74 192 0 0 778 14378 -5377 -29441 1366497292500
0 0 4 9 56 42 234 -224 -188 18496 203 -429 -162 1366503667300
18448 210 254 74 255 103 129 19904 0 0 1289 14634 -5633 1366509086800
0 0 6 11 59 43 234 -204 -84 18372 183 -430 -169 1366510221200
0 0 11 11 61 44 232 -128 -16 18412 236 -480 -134 1366510221400
0 0 3 10 60 42 231 -216 -96 18344 228 -457 -148 1366510221600
0 0 2 8 56 42 234 -116 -52 18532 211 -444 -131 1366510221800
0 0 4 9 56 42 234 -140 -120 18452 204 -427 -144 1366510222000
0 0 5 9 57 42 234 -248 -196 18368 187 -461 -146 1366510222200
0 0 8 8 60 42 233 -112 -72 18480 230 -476 -134 1366510222400
0 0 8 10 66 43 231 -156 -32 18488 224 -448 -166 1366510222600
0 0 3 7 56 41 234 -204 -156 18320 187 -427 -149 1366510222800
0 0 4 10 57 40 236 -132 -44 18388 187 -460 -146 1366510223000
0 0 4 10 56 43 234 -100 -68 18516 225 -457 -143 1366510223200
0 0 7 11 59 44 233 -252 -76 18376 206 -436 -152 1366510223400
0 0 11 11 62 44 232 -128 -88 18404 186 -448 -153 1366510223600
0 0 4 10 57 46 234 -180 -120 18532 226 -469 -154 1366510223800
0 0 3 9 56 42 234 -228 -60 18384 199 -437 -144 1366510224000
0 0 4 9 57 42 234 -156 -212 18232 177 -423 -153 1366510224200
0 0 5 9 57 43 234 -192 -172 18336 202 -462 -136 1366510224400
0 0 4 7 57 43 234 -172 -56 18512 233 -489 -156 1366510224600
0 0 6 9 64 42 232 -200 -52 18472 200 -452 -144 1366510224800
0 0 3 9 56 42 233 -180 -132 18372 179 -445 -157 1366510225000
0 0 4 9 56 42 234 -140 -84 18364 175 -403 -156 1366510225200
0 0 4 10 57 43 233 -176 -192 18456 215 -484 -138 1366510225400
0 0 8 11 58 43 233 -232 -180 18496 243 -460 -152 1366510225600
0 0 11 11 65 44 231 -320 -76 18552 212 -479 -124 1366510225800
0 0 3 9 55 43 233 -212 -80 18240 211 -434 -144 1366510226000
0 0 4 10 56 43 233 -160 -44 18364 243 -468 -141 1366510226200
0 0 3 8 56 41 234 -128 -56 18516 209 -465 -147 1366510226400
0 0 7 10 58 43 233 -188 -44 18584 186 -444 -144 1366510226600
0 0 4 8 56 41 234 -152 -120 18420 208 -412 -161 1366510226800
212 -412 255 88 129 136 192 0 0 777 14634 -5633 17663 1366510911600
0 0 3 10 56 43 234 -188 -108 18308 239 -477 -160 1366516780700
0 0 3 8 56 41 234 -120 -64 18308 194 -446 -148 1366516780900
0 0 4 10 56 43 234 -200 -116 18436 177 -445 -155 1366516781100
0 0 3 9 56 42 234 -244 -68 18464 204 -453 -146 1366516781300
0 0 12 10 62 44 232 -180 -140 18364 203 -451 -161 1366516781500
0 0 3 13 63 42 233 -216 -76 18436 224 -489 -156 1366516781700
0 0 3 9 56 42 233 -188 -88 18332 231 -469 -150 1366516781900
0 0 4 8 56 42 234 -152 -64 18452 214 -475 -143 1366516782100
0 0 5 9 59 41 232 -108 -128 18404 191 -430 -158 1366516782300
0 0 9 10 62 42 232 -180 -52 18340 225 -449 -139 1366516782500
0 0 3 8 56 41 234 -96 -28 18324 224 -434 -133 1366516782700
0 0 4 10 56 42 234 -196 -140 18256 177 -460 -156 1366516782900
0 0 3 10 55 42 234 -188 -144 18420 205 -433 -139 1366516783100
0 0 6 11 57 43 234 -268 -88 18432 195 -451 -142 1366516783300
0 0 7 11 58 43 233 -144 -204 18488 226 -485 -140 1366516783500
0 0 13 11 64 44 231 -252 -56 18512 238 -456 -145 1366516783700
0 0 3 9 56 42 233 -236 -164 18176 194 -430 -122 1366516783900
0 0 2 7 57 42 233 -188 -112 18456 185 -476 -151 1366516784100
0 0 4 9 56 42 234 -140 -24 18552 208 -452 -147 1366516784300
18392 189 254 54 255 95 129 -20544 0 0 1031 14889 -5377 1366522808400
0 0 7 11 59 44 233 -164 -44 18344 205 -456 -142 1366523338200
0 0 12 11 66 44 231 -128 -136 18300 246 -463 -164 1366523338400
0 0 1 8 55 42 234 -196 -140 18460 159 -448 -146 1366523338600
0 0 4 9 56 42 234 -176 -72 18364 190 -452 -155 1366523338800
0 0 3 7 56 41 234 -224 -36 18268 183 -424 -146 1366523339000
0 0 6 9 58 43 233 -156 20 18432 191 -433 -130 1366523339200
0 0 3 7 55 40 234 -264 -108 18380 208 -462 -118 1366523339400
0 0 3 9 60 42 234 -148 -84 18408 205 -472 -133 1366523339600
-16384 0 0 4 9 56 42 -5378 -8192 1095 -4096 -22786 19967 1366523410200
0 0 3 8 56 41 234 -196 -56 18392 216 -495 -144 1366529893500
0 0 4 13 58 43 234 -184 -56 18308 219 -458 -148 1366529893700
0 0 3 7 56 41 234 -120 -80 18528 207 -452 -156 1366529893900
0 0 11 10 62 43 231 -228 -100 18552 198 -451 -135 1366529894100
171 -449 255 94 129 201 192 0 0 777 15402 -5634 -9985 1366531903600
0 0 3 8 56 42 234 -144 -124 18496 240 -482 -137 1366536448000
0 0 4 10 57 43 234 -124 -128 18432 219 -424 -162 1366536448200
0 0 3 8 56 41 234 -120 -120 18552 195 -451 -148 1366536448400
0 0 8 10 59 46 237 -156 28 18508 232 -435 -167 1366536448600
0 0 11 10 62 43 232 -192 -44 18308 187 -453 -147 1366536448800
0 0 3 8 56 42 234 -268 -20 18412 233 -502 -159 1366536449000
0 0 3 7 56 42 234 -204 -148 18388 217 -452 -165 1366536449200
0 0 4 8 56 42 234 -72 -60 18452 162 -434 -138 1366536449400
0 0 6 10 58 43 233 -88 -88 18400 242 -449 -120 1366536449600
0 0 3 7 56 41 235 -212 -76 18536 225 -453 -145 1366536449800
0 0 5 11 64 43 232 -204 -184 18396 185 -425 -142 1366536450000
0 0 3 9 56 41 234 -216 -52 18336 182 -466 -144 1366536450200
0 0 3 10 56 43 235 -176 -56 18460 247 -444 -119 1366536450400
0 0 5 9 57 44 234 -220 -16 18352 199 -468 -164 1366536450600
0 0 7 10 59 43 233 -124 -92 18376 201 -445 -148 1366536450800
0 0 9 11 68 44 230 -132 28 18456 183 -449 -163 1366536451000
0 0 3 8 56 42 234 -208 -108 18312 201 -464 -143 1366536451200
0 0 3 8 56 42 234 -204 -96 18396 233 -456 -147 1366536451400
0 0 3 7 56 41 234 -164 -128 18384 199 -443 -148 1366536451600
0 0 7 9 58 43 231 -152 -56 18496 196 -433 -147 1366536451800
0 0 4 8 56 41 234 -144 -20 18404 231 -481 -144 1366536452000
0 0 3 8 56 42 233 -136 -72 18476 217 -470 -154 1366536452200
0 0 5 10 56 42 234 -228 -68 18404 183 -463 -153 1366536452400
0 0 4 10 56 43 233 -236 -204 18344 178 -457 -145 1366536452600
0 0 6 11 57 43 233 -232 -148 18348 215 -470 -160 1366536452800
0 0 9 11 60 44 232 -108 -20 18404 219 -458 -147 1366536453000
0 0 9 11 66 44 231 -176 -4 18568 227 -443 -149 1366536453200
0 0 3 8 56 41 234 -92 -188 18572 188 -449 -151 1366536453400
0 0 4 9 57 42 234 -144 -164 18380 191 -432 -136 1366536453600
0 0 3 7 56 41 234 -72 -96 18440 201 -455 -158 1366536453800
0 0 7 9 59 43 233 -184 -136 18448 238 -458 -139 1366536454000
0 0 11 9 62 43 232 -152 -124 18456 182 -446 -158 1366536454200
0 0 3 8 56 42 234 -176 -132 18408 185 -453 -143 1366536454400
0 0 3 9 58 46 234 -200 -20 18376 197 -460 -158 1366536454600
0 0 2 10 57 42 234 -280 -236 18548 238 -463 -154 1366536454800
0 0 5 11 57 43 234 -184 -44 18408 212 -447 -156 1366536455000
0 0 3 8 56 41 234 -188 -12 18532 216 -440 -112 1366536455200
0 0 6 8 65 43 231 -160 -44 18360 211 -459 -140 1366536455400
0 0 3 9 56 42 234 -196 -80 18392 157 -409 -146 1366536455600
0 0 4 10 57 45 234 -268 -116 18532 209 -458 -149 1366536455800
0 0 5 10 57 43 233 -136 -12 18488 233 -454 -138 1366536456000
0 0 7 9 59 42 233 -176 -144 18412 204 -423 -148 1366536456200
0 0 11 10 64 43 231 -268 -48 18480 177 -453 -145 1366536456400
0 0 3 8 56 41 234 -200 -60 18588 163 -438 -142 1366536456600
0 0 4 8 56 42 234 -116 -40 18444 165 -430 -155 1366536456800
0 0 3 7 56 41 234 -228 -156 18488 189 -467 -138 1366536457000
0 0 6 10 58 43 233 -120 -196 18432 227 -491 -153 1366536457200
0 0 4 8 56 42 234 -180 -96 18404 243 -467 -137 1366536457400
0 0 2 11 62 43 234 -164 -124 18452 209 -434 -133 1366536457600
0 0 4 10 56 43 234 -188 -156 18516 217 -444 -163 1366536457800
0 0 3 10 56 42 234 -148 -52 18480 194 -427 -135 1366536458000
0 0 6 11 58 43 234 -200 -196 18420 195 -457 -157 1366536458200
0 0 9 11 60 42 233 -164 -200 18344 236 -458 -135 1366536458400
18404 235 254 61 255 101 130 13504 0 0 2314 17195 -6914 1366539576500
0 0 3 10 61 43 233 -164 -36 18536 203 -465 -144 1366543012300
0 0 4 14 56 42 234 -180 -124 18272 188 -417 -146 1366543012500
0 0 4 11 56 43 234 -128 -8 18292 187 -431 -143 1366543012700
0 0 5 11 57 43 233 -156 -124 18492 185 -446 -154 1366543012900
0 0 9 10 59 43 232 -152 -124 18288 206 -478 -148 1366543013100
0 0 6 9 65 42 231 -280 -104 18472 245 -467 -153 1366543013300
0 0 3 8 56 41 234 -88 -168 18388 208 -475 -158 1366543013500
0 0 3 7 56 41 234 -252 -148 18368 210 -474 -136 1366543013700
0 0 5 9 57 42 234 -124 -48 18236 233 -465 -141 1366543013900
0 0 7 9 58 43 233 -200 -44 18464 229 -453 -131 1366543014100
0 0 12 10 65 44 231 -104 -132 18368 235 -470 -142 1366543014300
18492 232 254 49 255 111 130 19392 0 0 777 14378 -5377 1366547998800
0 0 3 8 56 41 234 -284 -84 18568 204 -434 -148 1366549568200
0 0 3 9 55 42 234 -220 -68 18308 194 -454 -156 1366549568400
0 0 9 9 56 42 234 -164 -108 18484 225 -476 -148 1366549568600
0 0 8 9 59 43 233 -148 -144 18316 229 -475 -137 1366549568800
0 0 12 9 66 43 231 -176 -24 18400 235 -438 -152 1366549569000
0 0 3 9 57 43 234 -272 -64 18476 190 -435 -145 1366549569200
-430 -150 130 88 192 0 0 0 1033 14635 -5377 -29441 27720 1366549918900
0 0 4 9 58 43 235 -152 -144 18348 174 -433 -144 1366556123100
