t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
2008268 0 0 1928 3325 3325 619 479 0.000000 -0.160412 0.000000 0.000000 0.000000 -0.021317
2009039 0 0 1887 3258 3258 609 479 0.000000 -0.090980 0.000000 0.000000 0.000000 -0.018786
2009296 0 0 1887 3258 3258 609 473 0.000000 -0.114922 0.000000 0.000000 0.000000 -0.022916
2010324 0 0 1887 3258 3192 609 473 0.000000 -0.179565 0.000000 0.000000 0.000000 -0.023049
2011352 0 0 1847 3192 3258 609 468 0.000000 -0.162806 0.000000 0.000000 0.000000 -0.015988
2012380 0 0 1928 3325 3325 619 479 0.000000 -0.107739 0.000000 0.000000 0.000000 -0.023715
2012637 0 0 1887 3325 3325 619 479 0.000000 -0.112527 0.000000 0.000000 0.000000 -0.027712
2013408 0 0 1928 3258 3325 619 479 0.000000 -0.069432 0.000000 0.000000 0.000000 -0.025181
2013665 0 0 1928 3258 3258 609 473 0.000000 -0.095768 0.000000 0.000000 0.000000 -0.021583
2014436 0 0 1928 3325 3325 619 485 0.000000 -0.079009 0.000000 0.000000 0.000000 -0.018253
2014693 0 0 1232 3258 3258 600 473 0.000000 -0.110133 0.000000 0.000000 0.000000 -0.021983
2015464 0 0 1928 3325 3325 619 479 0.000000 -0.093374 0.000000 0.000000 0.000000 -0.016787
2016749 0 0 1928 3325 3325 640 485 0.000000 -0.160412 0.000000 0.000000 0.000000 -0.016521
2017006 0 0 1928 3325 3325 619 479 0.000000 -0.143652 0.000000 0.000000 0.000000 -0.025980
2017777 0 0 1887 3325 3325 609 479 0.000000 -0.098162 0.000000 0.000000 0.000000 -0.024381
2018034 0 0 1928 3325 3325 619 485 0.000000 -0.098162 0.000000 0.000000 0.000000 -0.019718
2018805 0 0 1928 3325 3325 629 485 0.000000 -0.122104 0.000000 0.000000 0.000000 -0.019985
2019833 0 0 1660 3325 3325 619 479 0.000000 -0.122104 0.000000 0.000000 0.000000 -0.016787
2020090 0 0 1928 3325 3325 629 479 0.000000 -0.102951 0.000000 0.000000 0.000000 -0.027179
2021118 0 0 1970 3325 3325 619 485 0.000000 -0.131681 0.000000 0.000000 0.000000 -0.022783
2021375 0 0 1970 3325 3325 629 485 0.000000 -0.031125 0.000000 0.000000 0.000000 -0.025181
2022146 0 0 1970 3325 3325 619 479 0.000000 -0.153229 0.000000 0.000000 0.000000 -0.020651
2022403 0 0 1970 3325 3325 619 479 0.000000 -0.114922 0.000000 0.000000 0.000000 -0.025447
2023174 0 0 1928 3258 3258 629 473 0.000000 -0.155623 0.000000 0.000000 0.000000 -0.027312
2023431 0 0 1887 3258 3258 619 485 0.000000 -0.383072 0.000000 0.000000 0.000000 -0.026913
2024202 110 100 1590 3325 3325 619 165 0.000000 0.220267 0.000000 0.000000 0.000000 -0.067415
