t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
2008268 0 0 27 1 1 84 102 0 -268 0 0 0 -160
2009039 0 0 28 2 2 85 102 0 -152 0 0 0 -141
2009296 0 0 28 2 2 85 103 0 -192 0 0 0 -172
2010324 0 0 28 2 3 85 103 0 -300 0 0 0 -173
2011352 0 0 29 3 2 85 104 0 -272 0 0 0 -120
2012380 0 0 27 1 1 84 102 0 -180 0 0 0 -178
2012637 0 0 28 1 1 84 102 0 -188 0 0 0 -208
2013408 0 0 27 2 1 84 102 0 -116 0 0 0 -189
2013665 0 0 27 2 2 85 103 0 -160 0 0 0 -162
2014436 0 0 27 1 1 84 101 0 -132 0 0 0 -137
2014693 0 0 48 2 2 86 103 0 -184 0 0 0 -165
2015464 0 0 27 1 1 84 102 0 -156 0 0 0 -126
2016749 0 0 27 1 1 82 101 0 -268 0 0 0 -124
2017006 0 0 27 1 1 84 102 0 -240 0 0 0 -195
2017777 0 0 28 1 1 85 102 0 -164 0 0 0 -183
2018034 0 0 27 1 1 84 101 0 -164 0 0 0 -148
2018805 0 0 27 1 1 83 101 0 -204 0 0 0 -150
2019833 0 0 34 1 1 84 102 0 -204 0 0 0 -126
2020090 0 0 27 1 1 83 102 0 -172 0 0 0 -204
2021118 0 0 26 1 1 84 101 0 -220 0 0 0 -171
2021375 0 0 26 1 1 83 101 0 -52 0 0 0 -189
2022146 0 0 26 1 1 84 102 0 -256 0 0 0 -155
2022403 0 0 26 1 1 84 102 0 -192 0 0 0 -191
2023174 0 0 27 2 2 83 103 0 -260 0 0 0 -205
2023431 0 0 28 2 2 84 101 0 -640 0 0 0 -202
2024202 31 28 36 1 1 84 202 0 368 0 0 0 -506
2025487 18 19 39 2 1 84 202 0 -184 0 0 0 -149
2026258 19 21 35 1 1 83 203 0 -172 0 0 0 89
2026515 20 23 34 1 1 80 194 0 276 0 0 0 -86
2027286 25 23 35 1 1 82 109 0 152 0 0 0 -148
2027543 24 23 37 3 3 85 108 0 196 0 0 0 -259
2028314 20 22 37 1 1 82 106 0 -1216 0 0 0 -17
2029599 22 21 35 1 1 80 101 0 -212 0 0 0 -96
2029856 19 20 35 1 1 79 103 0 904 0 0 0 -112
2030627 21 22 36 1 1 78 104 0 -352 0 0 0 -29
2030884 23 23 34 1 1 78 103 0 200 0 0 0 -13
2031655 20 19 35 1 1 77 101 0 -360 0 0 0 -192
2031912 19 19 37 1 1 79 102 0 -92 0 0 0 -179
2032940 23 24 36 1 1 76 98 0 -104 0 0 0 -2
2033197 23 26 38 2 2 77 104 0 268 0 0 0 121
2033968 21 23 36 2 2 74 106 0 -304 0 0 0 86
2034225 24 23 34 1 1 72 103 0 -160 0 0 0 -222
2034996 20 19 35 2 2 73 101 0 -612 0 0 0 -174
2035253 21 20 36 1 1 71 100 0 -744 0 0 0 -330
2036024 22 22 36 2 1 72 100 0 -456 0 0 0 -151
2037052 20 21 37 2 3 71 100 0 -1280 0 0 0 -185
2037309 22 22 36 2 2 71 98 0 -1216 0 0 0 -37
2038080 22 23 37 2 2 70 97 0 28 0 0 0 44
2038337 23 22 36 1 1 68 97 0 -588 0 0 0 -283
2039108 20 20 37 1 1 68 95 0 668 0 0 0 -244
2039365 23 19 38 1 1 67 95 0 -772 0 0 0 -412
2040136 22 23 38 2 1 68 92 0 484 0 0 0 -123
2040393 21 21 36 1 1 67 91 0 -1680 0 0 0 -165
2041164 22 21 36 1 1 68 90 0 -392 0 0 0 -351
2042449 22 24 37 1 1 64 90 0 864 0 0 0 -110
2042706 22 24 37 1 1 64 90 0 -340 0 0 0 14
2043477 20 21 37 1 1 62 86 0 324 0 0 0 -13
2043734 19 21 39 1 1 63 87 0 -180 0 0 0 -162
2044505 23 24 37 1 1 61 86 0 -680 0 0 0 -170
2044762 23 22 36 1 1 61 85 0 396 0 0 0 -356
2045533 19 18 37 1 1 60 85 0 -496 0 0 0 -116
2045790 18 18 41 2 1 62 85 0 124 0 0 0 -67
2046818 18 23 38 1 1 59 84 0 8 0 0 0 226
2047846 28 23 37 2 1 59 84 0 824 0 0 0 -566
2048103 26 22 37 2 2 59 88 0 180 0 0 0 -254
2049131 19 19 38 2 2 59 82 0 -76 0 0 0 -65
2049902 14 23 39 1 1 53 79 0 -1084 0 0 0 788
2050159 15 22 38 1 1 52 80 0 116 0 0 0 491
2050930 22 23 36 1 1 50 79 0 -968 0 0 0 -162
2051958 23 21 37 1 1 48 75 0 -1240 0 0 0 -302
2052215 22 22 39 1 1 48 76 0 -868 0 0 0 -36
2052986 20 21 39 2 1 46 75 0 -1028 0 0 0 64
2053243 21 23 41 1 1 46 75 0 -436 0 0 0 24
2054014 19 22 39 1 1 45 70 0 -1024 0 0 0 66
2054271 19 21 38 1 1 43 71 0 -736 0 0 0 101
2055042 23 22 39 1 3 41 68 0 -448 0 0 0 -244
2055299 24 22 40 1 2 42 69 0 -288 0 0 0 -153
2056070 21 23 41 2 2 42 67 0 -488 0 0 0 29
2056327 22 22 40 1 1 40 66 0 -416 0 0 0 -173
2058383 16 12 41 1 1 41 62 0 -184 0 0 0 -629
2058640 22 16 44 1 1 42 64 0 -1164 0 0 0 -591
2059411 23 22 42 1 1 42 59 0 984 0 0 0 -234
2059668 20 19 43 1 1 41 61 0 -572 0 0 0 -223
2060696 23 24 43 1 1 40 59 0 -520 0 0 0 -129
2061467 0 0 44 1 1 41 60 0 -332 0 0 0 -182
2061724 0 0 44 1 1 40 60 0 -304 0 0 0 -172
2062752 0 0 44 1 1 40 59 0 -324 0 0 0 -197
2063523 3 2 45 1 1 39 59 0 2408 0 0 0 -615
2063780 20 14 43 1 1 39 59 0 64 0 0 0 -497
2064551 26 27 47 2 2 41 62 0 -1240 0 0 0 -5
2064808 22 23 45 1 1 40 58 0 -1300 0 0 0 -119
2065836 21 18 47 1 1 39 60 0 400 0 0 0 -573
2066864 23 21 49 2 2 43 56 0 -16 0 0 0 13
2067121 25 25 50 2 2 43 56 0 -1332 0 0 0 -149
2067892 22 22 49 1 1 41 55 0 -904 0 0 0 -148
2068149 22 22 48 1 1 41 55 0 -536 0 0 0 -301
2068920 21 20 49 2 2 43 57 0 -948 0 0 0 -245
2069177 21 20 48 1 1 41 55 0 -72 0 0 0 -372
2070205 22 23 49 2 2 42 62 0 256 0 0 0 -234
2070976 17 14 49 1 1 41 56 0 244 0 0 0 -428
2072004 24 24 49 1 1 41 55 0 992 0 0 0 -22
2072261 24 24 49 1 1 42 55 0 -612 0 0 0 22
2073289 23 24 50 1 1 38 52 0 -364 0 0 0 -177
2074060 18 8 49 1 1 40 49 0 1108 0 0 0 -1337
2074317 18 9 51 2 2 42 48 0 1484 0 0 0 -673
2075345 25 23 50 1 1 42 47 0 -668 0 0 0 -230
2075602 22 22 50 1 1 42 49 0 -672 0 0 0 -149
2076116 23 23 50 1 1 42 49 0 276 0 0 0 -136
2077401 20 19 51 2 3 44 53 0 876 0 0 0 -174
2077658 19 20 48 1 1 41 55 0 -436 0 0 0 -197
2078429 18 19 49 1 1 41 54 0 56 0 0 0 -58
2079457 23 23 50 1 1 41 52 0 -192 0 0 0 -20
2080742 21 21 51 1 1 41 53 0 -488 0 0 0 -192
2081770 21 21 50 1 3 47 56 0 -796 0 0 0 -217
2082027 22 20 52 3 2 53 54 0 700 0 0 0 -150
2082798 22 20 49 1 1 57 52 0 -476 0 0 0 -413
2083826 21 21 50 1 1 58 51 0 52 0 0 0 -205
2084854 24 24 51 2 1 59 54 0 -28 0 0 0 -211
2085111 23 23 48 1 1 59 52 0 -644 0 0 0 -216
2086139 18 18 50 1 1 53 52 0 -692 0 0 0 1
2087167 0 0 50 11 1 52 50 0 -584 0 0 0 -140
2087424 0 0 51 18 1 54 52 0 -504 0 0 0 -170
2088195 0 0 50 15 1 52 52 0 -572 0 0 0 -193
2088452 0 0 49 15 1 51 51 0 -516 0 0 0 -180
2089223 0 0 50 15 1 53 53 0 -520 0 0 0 -192
2089480 0 0 50 13 1 52 52 0 -468 0 0 0 -214
2090251 0 0 50 17 1 52 54 0 -416 0 0 0 -143
2090508 0 0 49 6 1 52 53 0 -912 0 0 0 -226
