t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
4959113 0 0 39 1 25 124 170 0 -468 0 0 0 -161
4959884 0 0 41 3 27 127 172 0 -496 0 0 0 -187
4960141 0 0 39 1 24 125 169 0 -536 0 0 0 -145
4960912 0 0 37 1 24 125 171 0 -492 0 0 0 -145
4961940 0 0 38 1 24 125 171 0 -516 0 0 0 -135
4962197 0 0 39 1 24 125 172 0 -512 0 0 0 -182
4963225 0 0 37 1 23 125 169 0 -464 0 0 0 -200
4963482 0 0 37 1 22 125 170 0 -540 0 0 0 -181
4964253 0 0 39 1 23 125 170 0 -400 0 0 0 -143
4964510 0 0 37 1 25 124 169 0 -208 0 0 0 -179
4965281 20 11 31 1 22 128 166 0 -1260 0 0 0 -906
4965538 29 26 37 1 21 131 164 0 -1752 0 0 0 182
4966309 16 16 34 1 22 130 164 0 -1780 0 0 0 -178
4966566 11 12 36 1 23 130 164 0 -36 0 0 0 56
4968879 6 10 35 1 26 123 166 0 -3268 0 0 0 161
4969907 10 21 32 1 33 101 172 0 -536 0 0 0 963
4970935 7 15 32 1 29 79 170 0 -932 0 0 0 691
4971963 7 17 37 1 4 90 158 0 -2336 0 0 0 801
4972220 8 17 29 4 42 55 154 0 -1152 0 0 0 344
4972991 8 16 28 44 29 35 142 0 -800 0 0 0 627
4974276 10 17 26 4 1 25 112 0 -1960 0 0 0 406
4974533 11 17 26 3 1 31 107 0 -536 0 0 0 232
4975304 18 18 30 1 2 39 97 0 -104 0 0 0 -33
4975561 16 18 28 3 3 47 94 0 -456 0 0 0 25
4976332 16 17 29 2 1 50 82 0 -1200 0 0 0 -202
4977360 15 15 25 16 1 72 74 0 -144 0 0 0 -121
4977617 13 12 28 16 1 78 73 0 -732 0 0 0 -239
4978388 20 21 32 24 2 77 67 0 332 0 0 0 10
4978645 18 19 32 27 1 36 65 0 -1616 0 0 0 12
4979416 14 14 29 28 1 38 59 0 300 0 0 0 -193
4979673 17 16 30 28 1 39 59 0 -840 0 0 0 -207
4980444 17 16 29 47 1 41 54 0 396 0 0 0 -101
4981472 14 14 36 39 1 44 50 0 -1100 0 0 0 -250
4981729 17 17 31 48 1 44 48 0 1192 0 0 0 -84
4982757 16 15 33 55 2 49 46 0 -16 0 0 0 -140
4983014 14 14 34 58 2 49 47 0 -740 0 0 0 -196
4983785 17 17 36 59 1 51 45 0 444 0 0 0 -262
4984813 15 16 36 60 1 48 39 0 -156 0 0 0 -109
4985070 16 16 41 63 1 30 40 0 -532 0 0 0 -199
4985841 16 16 39 69 3 81 46 0 -356 0 0 0 -216
4986098 18 16 41 73 6 82 43 0 -132 0 0 0 -305
4987126 20 20 48 79 23 88 2 0 -120 0 0 0 -98
4987383 18 19 45 79 22 88 1 0 296 0 0 0 44
4988154 14 16 47 87 32 96 1 0 -572 0 0 0 7
4988411 15 14 48 87 40 99 2 0 372 0 0 0 -192
4989182 17 15 52 93 44 105 2 0 -752 0 0 0 -241
4990210 15 16 54 96 66 118 33 0 -356 0 0 0 -82
4990467 17 16 53 99 66 118 74 0 228 0 0 0 -82
4991238 4 3 52 108 76 104 103 0 -756 0 0 0 -310
4991495 0 0 51 108 78 105 108 0 -632 0 0 0 -152
4992780 0 0 51 107 76 105 108 0 -632 0 0 0 -144
4993551 0 0 51 108 78 105 93 0 -108 0 0 0 45
4993808 -1 0 53 110 75 155 61 0 596 0 0 0 -64
4994579 -16 14 44 100 74 96 57 0 16 0 0 0 2970
4994836 -16 21 30 92 79 85 60 0 -284 0 0 0 3342
4995864 -7 4 8 64 91 83 106 0 -1188 0 0 0 586
4996121 -10 7 21 53 93 25 112 0 -256 0 0 0 1682
4996892 -13 14 34 1 93 92 111 0 -360 0 0 0 2192
4997149 -11 14 19 2 94 86 91 0 444 0 0 0 1784
4997920 -12 8 19 1 88 65 87 0 -1852 0 0 0 1692
4999205 -11 11 24 2 72 97 91 0 -836 0 0 0 1841
4999462 -10 13 9 1 67 99 91 0 -108 0 0 0 1722
5000233 -14 11 24 2 55 111 68 0 -432 0 0 0 2058
5001261 -10 11 35 2 34 101 80 0 -340 0 0 0 1834
5002546 -10 8 42 1 34 79 100 0 1808 0 0 0 1340
5002803 -11 11 32 1 25 72 95 0 -232 0 0 0 2096
5003574 -11 13 41 1 27 61 100 0 -176 0 0 0 1793
5003831 -10 10 34 2 39 53 100 0 1384 0 0 0 1248
5004859 -14 16 54 42 8 29 86 0 64 0 0 0 2170
5005887 -1 0 38 15 31 25 82 0 -236 0 0 0 -137
5006915 0 0 38 12 35 28 81 0 -172 0 0 0 -162
5007172 0 0 37 24 33 26 81 0 -208 0 0 0 -124
5008200 0 0 38 19 33 30 82 0 -364 0 0 0 -216
5008971 0 1 39 21 34 31 81 0 -60 0 0 0 -470
5009228 0 5 53 23 35 21 80 0 292 0 0 0 -748
5009999 27 26 51 42 26 18 76 0 616 0 0 0 -102
5011027 12 13 77 41 34 25 69 0 532 0 0 0 -79
5011284 15 15 100 43 31 25 68 0 -828 0 0 0 -172
5012312 15 17 43 50 33 16 62 0 380 0 0 0 -19
5012569 17 16 45 50 38 17 62 0 -1460 0 0 0 -169
5013340 14 13 1 54 34 8 58 0 -76 0 0 0 24
5013597 13 14 1 52 35 12 56 0 -892 0 0 0 -130
5014368 20 19 2 53 36 38 55 0 980 0 0 0 -390
5014625 20 18 1 54 35 26 52 0 -756 0 0 0 -126
5015396 15 16 1 58 35 6 49 0 -20 0 0 0 -77
5015653 13 15 1 58 38 21 48 0 464 0 0 0 -39
5016681 19 19 33 61 41 26 43 0 468 0 0 0 -109
5016938 19 19 37 61 44 25 47 0 -544 0 0 0 -255
5017709 14 15 40 64 42 32 41 0 -360 0 0 0 -86
5017966 15 15 41 67 45 33 41 0 -72 0 0 0 -233
5018737 17 17 39 72 43 37 39 0 -692 0 0 0 -74
5019765 15 15 32 77 46 29 39 0 -424 0 0 0 -114
5020022 16 15 28 78 48 26 36 0 924 0 0 0 -97
5021050 18 18 27 82 49 27 35 0 -180 0 0 0 -10
5021307 17 17 27 89 51 27 35 0 428 0 0 0 -224
5022078 17 16 36 84 52 25 35 0 -376 0 0 0 -216
5023106 17 17 44 93 55 60 32 0 540 0 0 0 -152
5023363 20 18 52 99 55 55 32 0 944 0 0 0 -300
5024134 18 18 59 110 60 46 30 0 28 0 0 0 -24
5024391 14 15 60 111 60 57 31 0 -76 0 0 0 17
5025162 16 17 81 122 64 83 62 0 -584 0 0 0 -48
5025419 18 19 71 124 65 86 48 0 -24 0 0 0 -4
5026704 14 15 69 145 74 64 27 0 388 0 0 0 -84
5027475 0 0 69 144 72 62 30 0 -116 0 0 0 -181
5027732 0 0 70 146 76 61 30 0 4 0 0 0 -138
5028503 -18 6 57 138 85 42 35 0 -344 0 0 0 2612
5029531 -10 10 3 108 112 55 49 0 -2308 0 0 0 1127
5029788 -10 5 14 103 115 41 51 0 -260 0 0 0 798
5030559 -15 13 31 67 121 20 98 0 -1168 0 0 0 2534
5030816 -15 13 31 24 125 21 107 0 -828 0 0 0 2160
5031844 -10 9 26 1 116 86 55 0 1156 0 0 0 1512
5032872 -9 12 22 1 103 121 51 0 -816 0 0 0 1662
5033129 -10 10 3 13 97 126 52 0 84 0 0 0 1830
5033900 -14 11 32 2 79 139 61 0 -28 0 0 0 2077
5034157 -13 11 28 2 72 142 69 0 -56 0 0 0 1855
5035185 -7 12 42 2 52 137 91 0 -848 0 0 0 1337
5035442 -10 11 38 1 45 135 97 0 280 0 0 0 1817
5036213 -17 14 45 2 43 122 119 0 -424 0 0 0 2486
5036470 -11 14 42 2 50 112 129 0 -1036 0 0 0 1833
5037241 -9 11 39 2 27 92 126 0 -348 0 0 0 1743
5037498 -2 1 37 1 28 91 127 0 -168 0 0 0 -120
5038269 0 0 40 2 30 93 129 0 -636 0 0 0 -195
5039297 0 0 39 1 28 90 125 0 -580 0 0 0 -202
5039554 0 0 39 1 29 92 126 0 -600 0 0 0 -145
5040325 0 0 37 1 28 91 126 0 -480 0 0 0 -145
5040582 0 0 39 2 27 92 127 0 -596 0 0 0 -186
5041353 0 0 40 1 27 91 126 0 -640 0 0 0 -157
5041610 0 0 39 1 28 91 124 0 -500 0 0 0 -173
5042381 0 0 38 2 29 93 128 0 -628 0 0 0 -196
5042638 0 0 38 1 28 92 127 0 -460 0 0 0 -162
5043666 0 0 38 1 28 92 125 0 -528 0 0 0 -161
5043923 0 0 39 1 28 91 126 0 -492 0 0 0 -158
5044694 0 0 38 2 27 92 126 0 -568 0 0 0 -177
5045722 0 0 37 1 28 91 126 0 -604 0 0 0 -155
5045979 0 0 38 1 28 91 125 0 -472 0 0 0 -196
5046750 0 0 37 1 27 91 127 0 -540 0 0 0 -131
5047007 0 0 38 2 27 92 126 0 -556 0 0 0 -145
5047778 0 0 38 1 26 90 125 0 -512 0 0 0 -132
5048035 0 0 37 1 27 91 126 0 -600 0 0 0 -173
5048806 0 0 39 1 28 92 126 0 -524 0 0 0 -190
5049063 0 0 39 2 27 92 126 0 -472 0 0 0 -166
5050091 0 0 37 1 28 91 127 0 -568 0 0 0 -175
5050348 0 0 38 1 28 90 124 0 -472 0 0 0 -158
5051119 0 0 40 2 29 93 128 0 -532 0 0 0 -158
5051376 0 0 37 1 26 91 125 0 -624 0 0 0 -193
5052147 0 0 39 1 28 92 126 0 -496 0 0 0 -145
5053175 0 0 38 1 27 91 127 0 -540 0 0 0 -160
5054203 0 0 37 1 28 91 126 0 -532 0 0 0 -193
5054460 0 0 40 1 29 90 125 0 -496 0 0 0 -147
5055231 0 0 38 1 28 91 125 0 -552 0 0 0 -149
5055488 0 0 38 1 28 89 126 0 -760 0 0 0 -181
5056259 23 14 41 2 29 94 123 0 -316 0 0 0 -1176
5057801 12 13 42 2 32 97 123 0 -1860 0 0 0 -175
5058572 19 19 39 1 32 96 122 0 720 0 0 0 -247
5058829 20 18 37 1 32 95 121 0 -1660 0 0 0 -156
5059600 16 16 39 1 33 97 121 0 -328 0 0 0 -46
5060885 19 19 33 1 35 97 121 0 68 0 0 0 -240
5061656 13 17 42 2 41 96 123 0 -724 0 0 0 278
5061913 10 16 41 2 40 94 125 0 456 0 0 0 496
5062684 5 14 40 2 45 79 131 0 780 0 0 0 524
5063969 5 15 38 1 43 65 128 0 -76 0 0 0 749
5064226 6 16 38 1 53 53 125 0 -144 0 0 0 762
5064997 9 19 35 2 56 44 117 0 148 0 0 0 583
5065254 6 16 39 16 60 29 114 0 644 0 0 0 713
5066025 7 15 36 48 35 66 108 0 132 0 0 0 506
5066282 6 13 35 46 43 67 106 0 -2604 0 0 0 246
5067053 11 22 29 39 49 71 94 0 -1420 0 0 0 834
5067310 9 19 30 21 46 77 90 0 -1032 0 0 0 765
5068338 8 15 29 3 57 60 78 0 -440 0 0 0 423
5069366 6 15 24 2 47 63 63 0 44 0 0 0 769
5070394 12 20 21 2 3 72 2 0 -1452 0 0 0 517
5070651 8 18 23 1 38 70 52 0 -1524 0 0 0 587
5071422 10 16 23 1 38 88 59 0 -1344 0 0 0 559
5071679 9 17 20 2 43 96 69 0 32 0 0 0 680
5072450 7 16 2 2 48 92 76 0 -500 0 0 0 842
5072707 4 15 22 1 48 87 133 0 148 0 0 0 846
5073478 12 19 24 1 52 95 64 0 -1220 0 0 0 401
5073735 9 19 33 1 52 94 65 0 -1824 0 0 0 426
5075020 11 16 18 1 60 66 74 0 -548 0 0 0 23
5075791 15 19 37 1 65 64 78 0 -784 0 0 0 141
5076048 4 3 38 1 66 65 78 0 296 0 0 0 -177
5076819 0 0 37 1 65 64 77 0 -464 0 0 0 -153
5078104 0 0 40 1 65 65 78 0 -436 0 0 0 -161
5078361 0 0 40 1 65 65 78 0 -480 0 0 0 -136
5079132 0 0 40 2 67 65 77 0 -456 0 0 0 -154
5080160 0 0 41 1 65 63 77 0 -540 0 0 0 -153
