t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
1153313 0 0 22 1 36 28 68 0 164 0 0 0 -197
1153313 0 0 22 1 36 28 68 0 164 0 0 0 -197
1153827 0 0 17 2 41 31 68 0 264 0 0 0 -202
1154341 0 0 23 2 34 27 69 0 196 0 0 0 -166
1154341 0 0 23 2 34 27 69 0 196 0 0 0 -166
1154341 0 0 23 2 34 27 69 0 196 0 0 0 -166
1154855 0 0 16 2 40 30 68 0 132 0 0 0 -175
1155369 0 0 22 2 38 29 69 0 152 0 0 0 -201
1155369 0 0 22 2 38 29 69 0 152 0 0 0 -201
1155369 0 0 22 2 38 29 69 0 152 0 0 0 -201
1155883 0 0 23 2 31 24 69 0 100 0 0 0 -116
1156397 0 0 21 1 41 30 68 0 148 0 0 0 -204
1156397 0 0 21 1 41 30 68 0 148 0 0 0 -204
1156397 0 0 21 1 41 30 68 0 148 0 0 0 -204
1156911 0 0 26 1 39 30 68 0 164 0 0 0 -201
1157425 0 0 26 1 35 27 68 0 172 0 0 0 -133
1157425 0 0 26 1 35 27 68 0 172 0 0 0 -133
1157425 0 0 26 1 35 27 68 0 172 0 0 0 -133
1157939 0 0 16 1 38 29 69 0 200 0 0 0 -203
1158453 0 0 15 1 38 30 68 0 172 0 0 0 -118
1158453 0 0 15 1 38 30 68 0 172 0 0 0 -118
1158453 0 0 15 1 38 30 68 0 172 0 0 0 -118
1158967 0 0 18 1 35 27 68 0 208 0 0 0 -117
1159481 0 0 24 1 37 29 68 0 168 0 0 0 -170
1159481 0 0 24 1 37 29 68 0 168 0 0 0 -170
1159481 0 0 24 1 37 29 68 0 168 0 0 0 -170
1159995 0 0 20 1 35 27 68 0 228 0 0 0 -190
1160509 0 0 19 1 36 28 68 0 40 0 0 0 -162
1160509 0 0 19 1 36 28 68 0 40 0 0 0 -162
1160509 0 0 19 1 36 28 68 0 40 0 0 0 -162
1161023 0 0 24 1 38 30 68 0 236 0 0 0 -218
1161537 0 0 16 1 40 31 68 0 240 0 0 0 -188
1161537 0 0 16 1 40 31 68 0 240 0 0 0 -188
1161537 0 0 16 1 40 31 68 0 240 0 0 0 -188
1162051 0 0 17 1 43 32 69 0 212 0 0 0 -106
1162822 0 0 20 1 38 29 68 0 200 0 0 0 -203
1162822 0 0 20 1 38 29 68 0 200 0 0 0 -203
1162822 0 0 20 1 38 29 68 0 200 0 0 0 -203
1163079 0 0 18 1 39 30 69 0 160 0 0 0 -107
1163850 0 0 23 5 40 30 69 0 104 0 0 0 -203
1163850 0 0 23 5 40 30 69 0 104 0 0 0 -203
1163850 0 0 23 5 40 30 69 0 104 0 0 0 -203
1164107 0 0 17 1 36 28 67 0 148 0 0 0 -124
1164878 0 0 16 1 35 28 68 0 160 0 0 0 -141
1164878 0 0 16 1 35 28 68 0 160 0 0 0 -141
1164878 0 0 16 1 35 28 68 0 160 0 0 0 -141
1164878 0 0 16 1 35 28 68 0 160 0 0 0 -141
1165906 0 0 18 1 34 26 68 0 152 0 0 0 -125
1165906 0 0 18 1 34 26 68 0 152 0 0 0 -125
1165906 0 0 18 1 34 26 68 0 152 0 0 0 -125
1165906 0 0 18 1 34 26 68 0 152 0 0 0 -125
1166934 0 0 22 2 38 29 68 0 184 0 0 0 -127
1166934 0 0 22 2 38 29 68 0 184 0 0 0 -127
1166934 0 0 22 2 38 29 68 0 184 0 0 0 -127
1166934 0 0 22 2 38 29 68 0 184 0 0 0 -127
1167962 0 0 20 1 33 26 69 0 224 0 0 0 -190
1167962 0 0 20 1 33 26 69 0 224 0 0 0 -190
1167962 0 0 20 1 33 26 69 0 224 0 0 0 -190
1167962 0 0 20 1 33 26 69 0 224 0 0 0 -190
1168990 0 0 22 2 40 30 69 0 152 0 0 0 -174
1168990 0 0 22 2 40 30 69 0 152 0 0 0 -174
1168990 0 0 22 2 40 30 69 0 152 0 0 0 -174
1168990 0 0 22 2 40 30 69 0 152 0 0 0 -174
1169504 0 0 23 1 38 29 69 0 80 0 0 0 -180
1170275 0 0 25 1 38 29 69 0 164 0 0 0 -131
1170275 0 0 25 1 38 29 69 0 164 0 0 0 -131
1170275 0 0 25 1 38 29 69 0 164 0 0 0 -131
1170532 0 0 149 1 38 29 69 0 140 0 0 0 -188
1171303 0 0 153 2 36 27 69 0 160 0 0 0 -195
1171303 0 0 153 2 36 27 69 0 160 0 0 0 -195
1171303 0 0 153 2 36 27 69 0 160 0 0 0 -195
1171303 0 0 153 2 36 27 69 0 160 0 0 0 -195
1172331 0 0 155 2 43 31 68 0 212 0 0 0 -196
1172331 0 0 155 2 43 31 68 0 212 0 0 0 -196
1172331 0 0 155 2 43 31 68 0 212 0 0 0 -196
1172331 0 0 155 2 43 31 68 0 212 0 0 0 -196
1173359 0 0 156 1 38 29 69 0 216 0 0 0 -203
1173359 0 0 156 1 38 29 69 0 216 0 0 0 -203
1173359 0 0 156 1 38 29 69 0 216 0 0 0 -203
1173359 0 0 156 1 38 29 69 0 216 0 0 0 -203
1174387 0 0 23 1 39 30 68 0 228 0 0 0 -132
1174387 0 0 23 1 39 30 68 0 228 0 0 0 -132
1174387 0 0 23 1 39 30 68 0 228 0 0 0 -132
1174387 0 0 23 1 39 30 68 0 228 0 0 0 -132
1175415 0 0 20 1 36 27 69 0 168 0 0 0 -171
1175415 0 0 20 1 36 27 69 0 168 0 0 0 -171
1175415 0 0 20 1 36 27 69 0 168 0 0 0 -171
1175415 0 0 20 1 36 27 69 0 168 0 0 0 -171
1175929 0 0 18 2 39 30 69 0 96 0 0 0 -117
1176443 0 0 17 2 40 30 69 0 204 0 0 0 -131
1176443 0 0 17 2 40 30 69 0 204 0 0 0 -131
1176443 0 0 17 2 40 30 69 0 204 0 0 0 -131
1176957 0 0 20 1 39 30 68 0 232 0 0 0 -205
1177471 0 0 19 1 35 28 68 0 212 0 0 0 -132
1177471 0 0 19 1 35 28 68 0 212 0 0 0 -132
1177471 0 0 19 1 35 28 68 0 212 0 0 0 -132
1177985 0 0 24 1 37 29 68 0 180 0 0 0 -192
1178499 0 0 14 1 38 29 68 0 144 0 0 0 -115
1178499 0 0 14 1 38 29 68 0 144 0 0 0 -115
1178499 0 0 14 1 38 29 68 0 144 0 0 0 -115
1179013 0 0 17 1 35 27 67 0 136 0 0 0 -180
1179527 0 0 23 2 35 27 69 0 128 0 0 0 -205
1179527 0 0 23 2 35 27 69 0 128 0 0 0 -205
1179527 0 0 23 2 35 27 69 0 128 0 0 0 -205
1180041 0 0 23 2 38 29 69 0 188 0 0 0 -147
1180555 0 0 19 1 38 29 69 0 156 0 0 0 -130
1180555 0 0 19 1 38 29 69 0 156 0 0 0 -130
1180555 0 0 19 1 38 29 69 0 156 0 0 0 -130
1181069 0 0 20 1 38 29 69 0 52 0 0 0 -133
1181583 0 0 24 2 42 31 70 0 68 0 0 0 -162
1181583 0 0 24 2 42 31 70 0 68 0 0 0 -162
1181583 0 0 24 2 42 31 70 0 68 0 0 0 -162
1182097 0 0 22 1 36 27 68 0 256 0 0 0 -164
