t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
1153313 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.000000 NaN NaN 0.026247 NaN 0 0 0 0 0.000000 NaN 0.000000 NaN
1153313 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.000000 NaN NaN 0.026247 NaN 0 0 0 0 0.000000 NaN 0.000000 NaN
1153827 0 -16 100.000000 0.000000 0.013833 100.000000 NaN -0.059855 NaN 0.000000 0.026913 100.000000 0 0 -16 0 16.000000 NaN 0.013833 NaN
1154341 0 -21 100.000000 0.000000 0.011368 100.000000 0.000000 -0.019154 100.000000 0.000000 0.022116 100.000000 0 0 -37 0 37.000000 NaN 0.025201 NaN
1154341 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.019154 NaN NaN 0.022116 NaN 0 0 -37 0 37.000000 NaN 0.025201 NaN
1154341 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.019154 NaN NaN 0.022116 NaN 0 0 -37 0 37.000000 NaN 0.025201 NaN
1154855 0 -16 100.000000 0.000000 0.011984 100.000000 NaN 0.019154 NaN 0.000000 0.023315 100.000000 0 0 -53 0 53.000000 NaN 0.037185 NaN
1155369 0 -14 100.000000 0.000000 0.013765 100.000000 0.000000 0.007183 100.000000 0.000000 0.026779 100.000000 0 0 -67 -1 67.007462 NaN 0.050950 NaN
1155369 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.026779 NaN 0 0 -67 -1 67.007462 NaN 0.050950 NaN
1155369 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.026779 NaN 0 0 -67 -1 67.007462 NaN 0.050950 NaN
1155883 0 -4 100.000000 0.000000 0.007944 100.000000 NaN 0.038307 NaN 0.000000 0.015455 100.000000 0 0 -71 -1 71.007042 NaN 0.058894 NaN
1156397 0 -1 100.000000 0.000000 0.013970 100.000000 0.000000 0.009577 100.000000 0.000000 0.027179 100.000000 0 0 -72 -1 72.006943 NaN 0.072864 NaN
1156397 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.009577 NaN NaN 0.027179 NaN 0 0 -72 -1 72.006943 NaN 0.072864 NaN
1156397 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.009577 NaN NaN 0.027179 NaN 0 0 -72 -1 72.006943 NaN 0.072864 NaN
1156911 0 -1 100.000000 0.000000 0.013765 100.000000 NaN 0.000000 NaN 0.000000 0.026779 100.000000 0 0 -73 -1 73.006851 NaN 0.086628 NaN
1157425 0 -3 100.000000 0.000000 0.009108 100.000000 0.000000 -0.004788 100.000000 0.000000 0.017720 100.000000 0 0 -76 -1 76.006577 NaN 0.095736 NaN
1157425 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.004788 NaN NaN 0.017720 NaN 0 0 -76 -1 76.006577 NaN 0.095736 NaN
1157425 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.004788 NaN NaN 0.017720 NaN 0 0 -76 -1 76.006577 NaN 0.095736 NaN
1157939 0 -8 100.000000 0.000000 0.013902 100.000000 NaN -0.021548 NaN 0.000000 0.027046 100.000000 0 0 -84 -2 84.023804 NaN 0.109638 NaN
1158453 0 -9 100.000000 0.000000 0.008081 100.000000 0.000000 -0.004788 100.000000 0.000000 0.015721 100.000000 0 0 -93 -3 93.048378 NaN 0.117719 NaN
1158453 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.004788 NaN NaN 0.015721 NaN 0 0 -93 -3 93.048378 NaN 0.117719 NaN
1158453 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.004788 NaN NaN 0.015721 NaN 0 0 -93 -3 93.048378 NaN 0.117719 NaN
1158967 0 -16 100.000000 0.000000 0.008012 100.000000 NaN -0.026336 NaN 0.000000 0.015588 100.000000 0 0 -109 -5 109.114616 NaN 0.125731 NaN
1159481 0 -17 100.000000 0.000000 0.011642 100.000000 0.000000 -0.002394 100.000000 0.000000 0.022649 100.000000 0 0 -126 -7 126.194298 NaN 0.137373 NaN
1159481 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.002394 NaN NaN 0.022649 NaN 0 0 -126 -7 126.194298 NaN 0.137373 NaN
1159481 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.002394 NaN NaN 0.022649 NaN 0 0 -126 -7 126.194298 NaN 0.137373 NaN
1159995 0 -27 100.000000 0.000000 0.013011 100.000000 NaN -0.038307 NaN 0.000000 0.025314 100.000000 0 0 -153 -11 153.394913 NaN 0.150384 NaN
1160509 0 -8 100.000000 0.000000 0.011094 100.000000 0.000000 0.074220 100.000000 0.000000 0.021583 100.000000 0 0 -161 -12 161.446579 NaN 0.161478 NaN
1160509 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.074220 NaN NaN 0.021583 NaN 0 0 -161 -12 161.446579 NaN 0.161478 NaN
1160509 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.074220 NaN NaN 0.021583 NaN 0 0 -161 -12 161.446579 NaN 0.161478 NaN
1161023 0 -19 100.000000 0.000000 0.014929 100.000000 NaN -0.043096 NaN 0.000000 0.029044 100.000000 0 0 -180 -15 180.623917 NaN 0.176407 NaN
1161537 0 -31 100.000000 0.000000 0.012874 100.000000 0.000000 -0.045490 100.000000 0.000000 0.025047 100.000000 0 0 -211 -20 211.945755 NaN 0.189281 NaN
1161537 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.045490 NaN NaN 0.025047 NaN 0 0 -211 -20 211.945755 NaN 0.189281 NaN
1161537 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.045490 NaN NaN 0.025047 NaN 0 0 -211 -20 211.945755 NaN 0.189281 NaN
1162051 0 -39 100.000000 0.000000 0.007259 100.000000 NaN -0.028730 NaN 0.000000 0.014123 100.000000 0 0 -249 -27 250.459579 NaN 0.196540 NaN
1162822 0 -71 100.000000 0.000000 0.020852 100.000000 0.000000 -0.021548 100.000000 0.000000 0.027046 100.000000 0 0 -318 -41 320.632202 NaN 0.217392 NaN
1162822 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.021548 NaN NaN 0.027046 NaN 0 0 -318 -41 320.632202 NaN 0.217392 NaN
1162822 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.021548 NaN NaN 0.027046 NaN 0 0 -318 -41 320.632202 NaN 0.217392 NaN
1163079 0 -23 100.000000 0.000000 0.003664 100.000000 NaN 0.002394 NaN 0.000000 0.014256 100.000000 0 0 -341 -46 344.088654 NaN 0.221056 NaN
1163850 0 -49 100.000000 0.000000 0.020852 100.000000 0.000000 0.035913 100.000000 0.000000 0.027046 100.000000 0 0 -389 -57 393.153900 NaN 0.241909 NaN
1163850 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.035913 NaN NaN 0.027046 NaN 0 0 -389 -57 393.153900 NaN 0.241909 NaN
1163850 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.035913 NaN NaN 0.027046 NaN 0 0 -389 -57 393.153900 NaN 0.241909 NaN
1164107 0 -16 100.000000 0.000000 0.004246 100.000000 NaN 0.009577 NaN 0.000000 0.016521 100.000000 0 0 -404 -61 408.579254 NaN 0.246154 NaN
1164878 0 -46 100.000000 0.000000 0.014484 100.000000 0.000000 0.002394 100.000000 0.000000 0.018786 100.000000 0 0 -448 -72 453.748840 NaN 0.260638 NaN
1164878 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.002394 NaN NaN 0.018786 NaN 0 0 -448 -72 453.748840 NaN 0.260638 NaN
1164878 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.002394 NaN NaN 0.018786 NaN 0 0 -448 -72 453.748840 NaN 0.260638 NaN
1164878 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.002394 NaN NaN 0.018786 NaN 0 0 -448 -72 453.748840 NaN 0.260638 NaN
1165906 0 -53 100.000000 0.000000 0.017120 100.000000 NaN 0.007183 NaN 0.000000 0.016654 100.000000 0 0 -499 -86 506.356598 NaN 0.277758 NaN
1165906 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.016654 NaN 0 0 -499 -86 506.356598 NaN 0.277758 NaN
1165906 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.016654 NaN 0 0 -499 -86 506.356598 NaN 0.277758 NaN
1165906 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.016654 NaN 0 0 -499 -86 506.356598 NaN 0.277758 NaN
1166934 0 -66 100.000000 0.000000 0.017394 100.000000 NaN -0.011971 NaN 0.000000 0.016920 100.000000 0 0 -562 -104 571.541748 NaN 0.295152 NaN
1166934 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.011971 NaN NaN 0.016920 NaN 0 0 -562 -104 571.541748 NaN 0.295152 NaN
1166934 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.011971 NaN NaN 0.016920 NaN 0 0 -562 -104 571.541748 NaN 0.295152 NaN
1166934 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.011971 NaN NaN 0.016920 NaN 0 0 -562 -104 571.541748 NaN 0.295152 NaN
1167962 0 -104 100.000000 0.000000 0.026023 100.000000 NaN -0.035913 NaN 0.000000 0.025314 100.000000 0 0 -661 -134 674.445679 NaN 0.321175 NaN
1167962 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.035913 NaN NaN 0.025314 NaN 0 0 -661 -134 674.445679 NaN 0.321175 NaN
1167962 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.035913 NaN NaN 0.025314 NaN 0 0 -661 -134 674.445679 NaN 0.321175 NaN
1167962 0 0 0.000000 NaN 0.000000 0.000000 NaN -0.035913 NaN NaN 0.025314 NaN 0 0 -661 -134 674.445679 NaN 0.321175 NaN
1168990 0 -96 100.000000 0.000000 0.023831 100.000000 NaN 0.007183 NaN 0.000000 0.023182 100.000000 0 0 -752 -164 769.675232 NaN 0.345007 NaN
1168990 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.023182 NaN 0 0 -752 -164 769.675232 NaN 0.345007 NaN
1168990 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.023182 NaN 0 0 -752 -164 769.675232 NaN 0.345007 NaN
1168990 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.007183 NaN NaN 0.023182 NaN 0 0 -752 -164 769.675232 NaN 0.345007 NaN
1169504 0 -35 100.000000 0.000000 0.012327 100.000000 NaN 0.050278 NaN 0.000000 0.023982 100.000000 0 0 -785 -176 804.488037 NaN 0.357333 NaN
