t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
656109591 0 -111752 100.000000 0.000000 0.017853 100.000000 0.000000 -0.330400 100.000000 0.000000 0.017853 100.000000 0 0 -444748 -12211 444915.593750 0.000000 0.072478 100.000000
656110591 0 -112123 100.000000 0.000000 0.018786 100.000000 0.000000 -0.371101 100.000000 0.000000 0.018786 100.000000 0 0 -556576 -20330 556947.187500 0.000000 0.091263 100.000000
656111591 0 -112494 100.000000 0.000000 0.018386 100.000000 0.000000 -0.371101 100.000000 0.000000 0.018386 100.000000 0 0 -668602 -30582 669301.062500 0.000000 0.109649 100.000000
656112591 0 -112937 100.000000 0.000000 0.019319 100.000000 0.000000 -0.442927 100.000000 0.000000 0.019319 100.000000 0 0 -780861 -42941 782040.812500 0.000000 0.128968 100.000000
656113591 0 -113334 100.000000 0.000000 0.018119 100.000000 0.000000 -0.397437 100.000000 0.000000 0.018119 100.000000 0 0 -893254 -57517 895103.875000 0.000000 0.147087 100.000000
656114591 0 -113713 100.000000 0.000000 0.020251 100.000000 0.000000 -0.378284 100.000000 0.000000 0.020251 100.000000 0 0 -1005739 -74182 1008471.062500 0.000000 0.167338 100.000000
656115591 0 -114122 100.000000 0.000000 0.019185 100.000000 0.000000 -0.409408 100.000000 0.000000 0.019185 100.000000 0 0 -1118267 -93190 1122143.250000 0.000000 0.186524 100.000000
656116591 0 -114467 100.000000 0.000000 0.020384 100.000000 0.000000 -0.344765 100.000000 0.000000 0.020384 100.000000 0 0 -1230748 -114417 1236055.000000 0.000000 0.206908 100.000000
656117591 0 -114838 100.000000 0.000000 0.019452 100.000000 0.000000 -0.371101 100.000000 0.000000 0.019452 100.000000 0 0 -1343136 -138009 1350207.625000 0.000000 0.226360 100.000000
656118591 5 -115039 2300879.000000 -0.025000 -0.406489 1525.953979 0.005000 -0.201113 4122.258789 -0.025000 -0.406489 1525.953979 5 0 -1455240 -163827 1464437.500000 -0.025000 -0.180129 620.514404
656119591 52 -115451 222120.671875 -0.240000 -0.510809 112.836906 0.047000 -0.411803 976.175903 -0.240000 -0.510809 112.836906 57 -1 -1568823 -143143 1575396.500000 -0.265000 -0.690937 160.731018
656120591 76 -116162 152944.515625 -0.143444 0.011858 108.266365 0.024000 -0.711078 3062.824707 -0.143444 0.011858 108.266365 130 -21 -1658343 -69118 1659911.875000 -0.408444 -0.679080 66.260269
656121591 103 -117074 113764.109375 -0.007537 0.029311 488.914490 0.027000 -0.912191 3478.484375 -0.007537 0.029311 488.914490 225 -62 -1749444 4414 1749674.625000 -0.415980 -0.649769 56.201805
656122591 103 -117041 113731.570313 -0.010000 0.006129 161.286377 0.000000 0.033519 100.000000 -0.010000 0.006129 161.286377 319 -104 -1842634 75224 1844491.875000 -0.425980 -0.643640 51.096226
656123591 104 -117723 113295.054688 -0.007536 0.002665 135.357513 0.001000 -0.682347 68334.609375 -0.007536 0.002665 135.357513 414 -147 -1936802 145871 1942711.250000 -0.433517 -0.640975 47.854919
656124591 104 -118757 114289.578125 -0.012560 0.031975 354.574158 0.000000 -1.034295 100.000000 -0.012560 0.031975 354.574158 508 -191 -2031987 216885 2044054.250000 -0.446077 -0.609000 36.523540
656125591 104 -119248 114761.507813 -0.010000 0.017853 278.529846 0.000000 -0.490811 100.000000 -0.010000 0.017853 278.529846 602 -236 -2129797 285101 2149422.500000 -0.456077 -0.591147 29.615646
656126591 104 -119071 114591.148438 -0.010000 0.018652 286.523743 0.000000 0.177171 100.000000 -0.010000 0.018652 286.523743 695 -282 -2228662 351461 2256935.000000 -0.466077 -0.572495 22.832659
656127591 104 -119949 115436.023438 -0.010000 0.037038 470.382874 0.000000 -0.878672 100.000000 -0.010000 0.037038 470.382874 788 -329 -2329486 416441 2367250.250000 -0.476077 -0.535456 12.472669
