t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
202335591 0 -57248 100.000000 0.000000 0.017720 100.000000 0.000000 0.196325 Infinity 0.000000 0.017720 100.000000 0 0 -57248 0 57248.000000 0.000000 0.017720 100.000000
202336591 0 -56977 100.000000 0.000000 0.017187 100.000000 0.000000 0.270545 Infinity 0.000000 0.017187 100.000000 0 0 -114216 -1010 114220.468750 0.000000 0.034907 100.000000
202337591 0 -56759 100.000000 0.000000 0.016654 100.000000 0.000000 0.217872 Infinity 0.000000 0.016654 100.000000 0 0 -170941 -2991 170967.156250 0.000000 0.051560 100.000000
202338591 0 -56601 100.000000 0.000000 0.018652 100.000000 0.000000 0.158017 Infinity 0.000000 0.018652 100.000000 0 0 -227467 -5908 227543.718750 0.000000 0.070213 100.000000
202339591 0 -56383 100.000000 0.000000 0.019052 100.000000 0.000000 0.217872 Infinity 0.000000 0.019052 100.000000 0 0 -283711 -9864 283882.406250 0.000000 0.089265 100.000000
202340591 0 -56182 100.000000 0.000000 0.015988 100.000000 0.000000 0.201113 Infinity 0.000000 0.015988 100.000000 0 0 -339670 -14872 339995.406250 0.000000 0.105253 100.000000
202341591 0 -55823 100.000000 0.000000 0.006662 100.000000 0.000000 0.359130 Infinity 0.000000 0.006662 100.000000 0 0 -395184 -20737 395727.718750 0.000000 0.111914 100.000000
202342591 0 -55656 100.000000 0.000000 0.017720 100.000000 0.000000 0.167594 Infinity 0.000000 0.017720 100.000000 0 0 -450491 -26953 451296.593750 0.000000 0.129634 100.000000
202343591 0 -55411 100.000000 0.000000 0.018253 100.000000 0.000000 0.244209 Infinity 0.000000 0.018253 100.000000 0 0 -505437 -34116 506587.062500 0.000000 0.147887 100.000000
202344591 0 -55119 100.000000 0.000000 0.017986 100.000000 0.000000 0.292093 Infinity 0.000000 0.017986 100.000000 0 0 -559955 -42238 561545.750000 0.000000 0.165873 100.000000
202345591 0 -54767 100.000000 0.000000 0.015988 100.000000 0.000000 0.351948 Infinity 0.000000 0.015988 100.000000 0 0 -613971 -51281 616108.875000 0.000000 0.181861 100.000000
202346591 0 -54564 100.000000 0.000000 0.015188 100.000000 0.000000 0.203507 Infinity 0.000000 0.015188 100.000000 0 0 -667635 -61149 670429.500000 0.000000 0.197049 100.000000
202347591 1 -54229 5422962.500000 0.005000 0.017720 254.395111 0.001000 0.335188 33418.824219 0.005000 0.017720 254.395111 1 0 -720814 -71766 724378.750000 0.005000 0.214769 4195.375977
202348591 0 -53937 100.000000 0.000000 0.018786 100.000000 -0.001000 0.292093 29309.255859 0.000000 0.018786 100.000000 1 0 -773511 -83261 777980.187500 0.005000 0.233554 4571.087891
202349591 0 -53750 100.000000 0.000000 0.018919 100.000000 0.000000 0.186748 Infinity 0.000000 0.018919 100.000000 1 0 -825801 -95701 831328.812500 0.005000 0.252473 4949.464844
202350591 0 -53539 100.000000 0.000000 0.018786 100.000000 0.000000 0.210690 Infinity 0.000000 0.018786 100.000000 1 0 -877643 -109075 884396.000000 0.005000 0.271259 5325.176758
202351591 0 -53302 100.000000 0.000000 0.017986 100.000000 0.000000 0.237026 Infinity 0.000000 0.017986 100.000000 1 0 -928996 -123357 937151.187500 0.005000 0.289245 5684.900879
202352591 0 -53070 100.000000 0.000000 0.016654 100.000000 0.000000 0.232238 Infinity 0.000000 0.016654 100.000000 1 0 -979861 -138494 989601.000000 0.005000 0.305899 6017.979004
202353591 0 -52850 100.000000 0.000000 0.018652 100.000000 0.000000 0.220267 Infinity 0.000000 0.018652 100.000000 1 0 -1030257 -154410 1041764.875000 0.005000 0.324551 6391.026855
