t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
159116 29 20 171 3 89 52 38 0 -1128 0 0 0 -173
159116 29 20 171 3 89 52 38 0 -1128 0 0 0 -173
159116 29 20 171 3 89 52 38 0 -1128 0 0 0 -173
184816 0 0 177 2 86 52 37 0 -164 0 0 0 -162
185587 0 0 174 1 86 52 35 0 -136 0 0 0 -170
185587 0 0 174 1 86 52 35 0 -136 0 0 0 -170
185587 0 0 174 1 86 52 35 0 -136 0 0 0 -170
185587 0 0 174 1 86 52 35 0 -136 0 0 0 -170
186872 0 0 174 1 87 52 35 0 -120 0 0 0 -170
186872 0 0 174 1 87 52 35 0 -120 0 0 0 -170
186872 0 0 174 1 87 52 35 0 -120 0 0 0 -170
186872 0 0 174 1 87 52 35 0 -120 0 0 0 -170
187129 0 0 174 2 87 52 36 0 -20 0 0 0 -153
187900 0 0 166 1 87 52 34 0 -160 0 0 0 -133
187900 0 0 166 1 87 52 34 0 -160 0 0 0 -133
187900 0 0 166 1 87 52 34 0 -160 0 0 0 -133
187900 0 0 166 1 87 52 34 0 -160 0 0 0 -133
188928 0 0 165 2 88 52 36 0 -84 0 0 0 -172
188928 0 0 165 2 88 52 36 0 -84 0 0 0 -172
188928 0 0 165 2 88 52 36 0 -84 0 0 0 -172
188928 0 0 165 2 88 52 36 0 -84 0 0 0 -172
189956 0 0 161 1 87 52 36 0 -52 0 0 0 -147
189956 0 0 161 1 87 52 36 0 -52 0 0 0 -147
189956 0 0 161 1 87 52 36 0 -52 0 0 0 -147
189956 0 0 161 1 87 52 36 0 -52 0 0 0 -147
190984 0 0 169 2 86 52 37 0 -60 0 0 0 -158
190984 0 0 169 2 86 52 37 0 -60 0 0 0 -158
190984 0 0 169 2 86 52 37 0 -60 0 0 0 -158
190984 0 0 169 2 86 52 37 0 -60 0 0 0 -158
191498 0 0 174 2 89 52 35 0 -100 0 0 0 -146
192012 0 0 172 1 86 52 35 0 -120 0 0 0 -178
192012 0 0 172 1 86 52 35 0 -120 0 0 0 -178
192012 0 0 172 1 86 52 35 0 -120 0 0 0 -178
192526 0 0 172 1 87 52 36 0 88 0 0 0 -165
193040 0 0 176 2 88 52 35 0 -128 0 0 0 -173
193040 0 0 176 2 88 52 35 0 -128 0 0 0 -173
193040 0 0 176 2 88 52 35 0 -128 0 0 0 -173
