t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
2095026 0 0 1696 3325 1524 265 193 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.018386
2095540 0 0 1590 3258 1491 263 185 0.000000 -0.244209 0.000000 0.000000 0.000000 -0.016254
2096054 0 0 1625 3258 1556 265 188 0.000000 -0.237026 0.000000 0.000000 0.000000 -0.015588
2096568 0 0 1660 3325 1556 265 191 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.025980
2097082 0 0 1696 3325 1556 265 193 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.016387
2097596 0 0 1696 3325 1556 265 191 0.000000 -0.263362 0.000000 0.000000 0.000000 -0.017853
2098110 0 0 1660 3325 1556 265 191 0.000000 -0.316035 0.000000 0.000000 0.000000 -0.016387
2098624 0 0 1732 3325 1556 263 191 0.000000 -0.292093 0.000000 0.000000 0.000000 -0.017453
2099138 0 0 1660 3325 1556 263 193 0.000000 -0.253785 0.000000 0.000000 0.000000 -0.020384
2099652 0 0 1732 3325 1556 265 188 0.000000 -0.270545 0.000000 0.000000 0.000000 -0.016121
2100166 0 0 1625 3258 1524 260 188 0.000000 -0.220267 0.000000 0.000000 0.000000 -0.016121
2100680 0 0 1660 3325 1556 265 191 0.000000 -0.244209 0.000000 0.000000 0.000000 -0.019319
2101451 0 0 1660 3325 1556 268 193 0.000000 -0.229843 0.000000 0.000000 0.000000 -0.019718
2101708 0 0 1660 3325 1556 265 191 0.000000 -0.260968 0.000000 0.000000 0.000000 -0.022383
2102479 0 0 1625 3258 1491 263 191 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.025447
2102736 0 0 1696 3325 1556 268 191 0.000000 -0.277727 0.000000 0.000000 0.000000 -0.025580
2103507 0 0 1696 3325 1491 268 193 0.000000 -0.234632 0.000000 0.000000 0.000000 -0.015322
2103764 0 0 1660 3325 1556 265 191 0.000000 -0.244209 0.000000 0.000000 0.000000 -0.011991
2105820 0 0 1660 3325 1556 265 191 0.000000 -0.306458 0.000000 0.000000 0.000000 -0.019851
2106077 0 0 1660 3325 1556 265 191 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.024648
2107105 0 0 1732 3325 1556 265 191 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.017187
2107876 0 0 1732 3325 1491 265 196 0.000000 -0.227449 0.000000 0.000000 0.000000 -0.014123
2108904 0 0 1625 3258 1524 263 191 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.013057
2109161 0 0 1660 3325 1524 265 191 0.000000 -0.258574 0.000000 0.000000 0.000000 -0.017453
2110189 0 0 1696 3325 1491 265 191 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.026646
2110446 0 0 1625 3258 1524 268 191 0.000000 -0.210690 0.000000 0.000000 0.000000 -0.027312
2111217 0 0 1625 3258 1524 263 191 0.000000 -0.287304 0.000000 0.000000 0.000000 -0.018253
2111474 0 0 1660 3325 1556 265 191 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.023848
