t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
2095026 0 0 33 1 38 167 192 0 -448 0 0 0 -138
2095540 0 0 36 2 39 168 195 0 -408 0 0 0 -122
2096054 0 0 35 2 37 167 194 0 -396 0 0 0 -117
2096568 0 0 34 1 37 167 193 0 -492 0 0 0 -195
2097082 0 0 33 1 37 167 192 0 -468 0 0 0 -123
2097596 0 0 33 1 37 167 193 0 -440 0 0 0 -134
2098110 0 0 34 1 37 167 193 0 -528 0 0 0 -123
2098624 0 0 32 1 37 168 193 0 -488 0 0 0 -131
2099138 0 0 34 1 37 168 192 0 -424 0 0 0 -153
2099652 0 0 32 1 37 167 194 0 -452 0 0 0 -121
2100166 0 0 35 2 38 169 194 0 -368 0 0 0 -121
2100680 0 0 34 1 37 167 193 0 -408 0 0 0 -145
2101451 0 0 34 1 37 166 192 0 -384 0 0 0 -148
2101708 0 0 34 1 37 167 193 0 -436 0 0 0 -168
2102479 0 0 35 2 39 168 193 0 -456 0 0 0 -191
2102736 0 0 33 1 37 166 193 0 -464 0 0 0 -192
2103507 0 0 33 1 39 166 192 0 -392 0 0 0 -115
2103764 0 0 34 1 37 167 193 0 -408 0 0 0 -90
2105820 0 0 34 1 37 167 193 0 -512 0 0 0 -149
2106077 0 0 34 1 37 167 193 0 -404 0 0 0 -185
2107105 0 0 32 1 37 167 193 0 -428 0 0 0 -129
2107876 0 0 32 1 39 167 191 0 -380 0 0 0 -106
2108904 0 0 35 2 38 168 193 0 -468 0 0 0 -98
2109161 0 0 34 1 38 167 193 0 -432 0 0 0 -131
2110189 0 0 33 1 39 167 193 0 -468 0 0 0 -200
2110446 0 0 35 2 38 166 193 0 -352 0 0 0 -205
2111217 0 0 35 2 38 168 193 0 -480 0 0 0 -137
2111474 0 0 34 1 37 167 193 0 -412 0 0 0 -179
2112245 0 0 32 1 38 167 192 0 -436 0 0 0 -162
2112502 0 0 34 1 37 167 193 0 -428 0 0 0 -179
2113273 0 0 34 1 37 167 193 0 -552 0 0 0 -135
2113530 0 0 34 1 37 167 193 0 -436 0 0 0 -110
2114301 0 0 36 2 39 168 194 0 -480 0 0 0 -171
2114558 0 0 34 1 38 167 192 0 -508 0 0 0 -112
2115329 0 0 34 1 39 168 191 0 -488 0 0 0 -158
2115586 0 0 34 1 38 167 193 0 -436 0 0 0 -98
2116614 0 0 34 1 37 166 192 0 -460 0 0 0 -164
2116871 0 0 35 2 36 167 193 0 -536 0 0 0 -174
2118927 29 20 36 1 37 172 194 0 -60 0 0 0 -704
2119955 25 27 37 1 40 173 195 0 -144 0 0 0 180
2120212 24 25 35 1 41 172 195 0 340 0 0 0 84
2120983 26 24 35 1 43 171 196 0 -476 0 0 0 -266
2121754 25 24 35 1 42 174 196 0 -488 0 0 0 -241
2122268 26 24 39 1 40 176 195 0 -364 0 0 0 -131
2123296 0 0 42 1 41 177 198 0 -460 0 0 0 -155
2124067 -14 -4 27 1 45 172 196 0 508 0 0 0 571
2124581 -36 -33 36 2 26 171 197 0 96 0 0 0 -49
2124838 -32 -33 32 1 23 168 196 0 -1696 0 0 0 -210
2125609 -24 -25 34 2 38 172 196 0 -292 0 0 0 -253
2125866 -25 -26 36 2 45 175 197 0 -872 0 0 0 -397
2126894 -27 -26 34 1 39 174 198 0 -2388 0 0 0 -308
2127665 -5 -5 28 1 34 174 196 0 -480 0 0 0 -308
2127922 0 0 28 1 38 175 197 0 -460 0 0 0 -218
2128693 0 0 27 1 35 175 196 0 -448 0 0 0 -207
