t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
2182149 0 -248 100.000000 0.000000 0.010204 100.000000 0.000000 -0.059855 100.000000 0.000000 0.019851 100.000000 0 0 -248 0 248.000000 0.000000 0.010204 100.000000
2182663 0 -250 100.000000 0.000000 0.012943 100.000000 0.000000 -0.009577 100.000000 0.000000 0.025181 100.000000 0 0 -498 -3 498.009033 0.000000 0.023147 100.000000
2183177 0 -243 100.000000 0.000000 0.008560 100.000000 0.000000 0.028730 100.000000 0.000000 0.016654 100.000000 0 0 -741 -9 741.054626 0.000000 0.031707 100.000000
2183691 0 -267 100.000000 0.000000 0.008355 100.000000 0.000000 -0.090980 100.000000 0.000000 0.016254 100.000000 0 0 -1008 -17 1008.143372 0.000000 0.040061 100.000000
2184205 0 -266 100.000000 0.000000 0.009930 100.000000 0.000000 0.004788 100.000000 0.000000 0.019319 100.000000 0 0 -1273 -28 1273.307861 0.000000 0.049991 100.000000
2184719 0 -268 100.000000 0.000000 0.010546 100.000000 0.000000 -0.007183 100.000000 0.000000 0.020518 100.000000 0 0 -1540 -41 1540.545654 0.000000 0.060537 100.000000
2185233 0 -266 100.000000 0.000000 0.008149 100.000000 0.000000 0.004788 100.000000 0.000000 0.015855 100.000000 0 0 -1806 -57 1806.899292 0.000000 0.068686 100.000000
2185747 0 -274 100.000000 0.000000 0.013354 100.000000 0.000000 -0.028730 100.000000 0.000000 0.025980 100.000000 0 0 -2079 -76 2080.388672 0.000000 0.082040 100.000000
2186261 0 -263 100.000000 0.000000 0.008492 100.000000 0.000000 0.040701 100.000000 0.000000 0.016521 100.000000 0 0 -2341 -98 2343.050293 0.000000 0.090532 100.000000
2187289 0 -572 100.000000 0.000000 0.020681 100.000000 0.000000 -0.043096 100.000000 0.000000 0.020118 100.000000 0 0 -2910 -150 2913.863525 0.000000 0.111213 100.000000
