t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
3009890 0 0 1770 3325 1429 208 157 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.019185
3010918 0 0 1808 3325 1399 205 155 0.000000 -0.232238 0.000000 0.000000 0.000000 -0.018386
3011946 0 0 1928 3325 1369 208 160 0.000000 -0.284910 0.000000 0.000000 0.000000 -0.015455
3012974 0 0 1847 3325 1460 208 160 0.000000 -0.282516 0.000000 0.000000 0.000000 -0.025314
3013231 0 0 1847 3325 1341 208 157 0.000000 -0.318429 0.000000 0.000000 0.000000 -0.014789
3014002 0 0 1887 3325 1399 208 160 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.016121
3015287 0 0 1808 3325 1341 211 160 0.000000 -0.237026 0.000000 0.000000 0.000000 -0.025980
3016572 0 0 1847 3325 1429 211 160 0.000000 -0.237026 0.000000 0.000000 0.000000 -0.017986
3017343 -6 0 1928 3325 1491 208 157 0.000000 -1.094150 0.000000 0.000000 0.000000 -0.099524
3017600 25 17 1660 3325 1808 196 155 0.000000 -0.265756 0.000000 0.000000 0.000000 -0.117643
3019399 24 24 1590 3258 1524 176 147 0.000000 -0.069432 0.000000 0.000000 0.000000 -0.046631
3019656 24 23 1660 3258 1770 173 143 0.000000 -0.478840 0.000000 0.000000 0.000000 -0.015322
3020684 22 21 1429 3325 1660 171 141 0.000000 -0.495600 0.000000 0.000000 0.000000 -0.039836
3020941 24 21 1625 3325 1625 165 141 0.000000 -0.399832 0.000000 0.000000 0.000000 -0.034773
3021712 25 26 1625 3325 1625 163 136 0.000000 0.050278 0.000000 0.000000 0.000000 -0.002132
3021969 24 25 1732 3325 1556 168 141 0.000000 -0.744597 0.000000 0.000000 0.000000 -0.016121
3022740 26 26 1625 3325 1399 163 138 0.000000 0.265756 0.000000 0.000000 0.000000 -0.005729
3022997 24 25 1660 3258 1429 163 141 0.000000 -0.809240 0.000000 0.000000 0.000000 -0.015721
3024025 26 26 1696 3325 1524 163 141 0.000000 -0.347159 0.000000 0.000000 0.000000 -0.018119
3024282 26 27 1660 3325 1524 163 141 0.000000 -1.264138 0.000000 0.000000 0.000000 0.001599
3025053 22 21 1590 3325 1429 163 150 0.000000 0.201113 0.000000 0.000000 0.000000 -0.016654
3025310 24 23 1590 3325 1399 160 145 0.000000 -1.017536 0.000000 0.000000 0.000000 -0.010525
3026081 25 25 1696 3258 1312 160 150 0.000000 0.272939 0.000000 0.000000 0.000000 -0.008660
3026338 24 25 1696 3325 1285 165 152 0.000000 -0.541090 0.000000 0.000000 0.000000 -0.014655
3027366 22 23 1808 3325 1232 160 157 0.000000 -0.038307 0.000000 0.000000 0.000000 -0.011991
3027623 22 21 1808 3325 1232 165 155 0.000000 -1.158794 0.000000 0.000000 0.000000 -0.017453
3028394 25 25 393 3325 1206 163 160 0.000000 0.201113 0.000000 0.000000 0.000000 -0.007727
3028651 24 25 393 3325 1206 160 160 0.000000 -0.675165 0.000000 0.000000 0.000000 -0.015855
3029422 26 27 379 3325 1110 168 171 0.000000 0.368707 0.000000 0.000000 0.000000 -0.005462
3029679 27 27 396 3325 1110 168 171 0.000000 -0.586579 0.000000 0.000000 0.000000 -0.025714
3031478 21 26 376 3258 888 171 179 0.000000 -0.105345 0.000000 0.000000 0.000000 0.039969
3031735 9 21 382 3325 685 185 211 0.000000 0.304064 0.000000 0.000000 0.000000 0.133498
3032763 13 26 400 3192 1001 254 191 0.000000 -0.248997 0.000000 0.000000 0.000000 0.114312
3033020 14 27 407 3325 1001 290 179 0.000000 -0.107739 0.000000 0.000000 0.000000 0.113913
3033791 13 25 424 3325 962 379 155 0.000000 -0.337582 0.000000 0.000000 0.000000 0.099657
3034048 13 24 424 3192 906 415 143 0.000000 0.251391 0.000000 0.000000 0.000000 0.097659
3034819 12 21 452 3325 924 609 145 0.000000 0.433351 0.000000 0.000000 0.000000 0.079939
3035076 11 23 452 3325 888 943 150 0.000000 0.361524 0.000000 0.000000 0.000000 0.103121
3035847 14 29 485 3325 962 442 168 0.000000 -0.086191 0.000000 0.000000 0.000000 0.107384
3036104 14 29 473 3325 600 415 188 0.000000 0.138864 0.000000 0.000000 0.000000 0.128435
3036875 8 21 532 3325 749 370 265 0.000000 -0.852336 0.000000 0.000000 0.000000 0.072744
3037132 12 21 532 3258 709 349 292 0.000000 -0.644040 0.000000 0.000000 0.000000 0.082603
3037903 14 27 709 3258 1181 462 396 0.000000 -1.127669 0.000000 0.000000 0.000000 0.134830
3038160 11 26 762 3258 1556 419 447 0.000000 -0.667982 0.000000 0.000000 0.000000 0.156946
3038931 12 23 1556 3325 1087 447 511 0.000000 -0.756568 0.000000 0.000000 0.000000 0.099524
3039188 11 21 1928 3325 943 442 452 0.000000 -1.029507 0.000000 0.000000 0.000000 0.098858
3039959 13 26 3325 3325 1181 393 373 0.000000 -0.565032 0.000000 0.000000 0.000000 0.098724
3040216 2 6 3325 3325 1110 389 370 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.013723
3040987 0 0 3325 3325 1110 389 370 0.000000 -0.541090 0.000000 0.000000 0.000000 -0.021850
3042015 -26 25 2238 3325 1399 407 302 0.000000 -0.368707 0.000000 0.000000 0.000000 0.514006
3042272 -22 26 2145 3325 1369 323 393 0.000000 -0.117316 0.000000 0.000000 0.000000 0.426074
