t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
612244 0 -42 100.000000 0.000000 0.018901 100.000000 0.000000 -0.019154 100.000000 0.000000 0.024515 100.000000 0 0 -78 -1 78.006409 0.000000 0.039719 100.000000
612758 0 -26 100.000000 0.000000 0.012464 100.000000 0.000000 0.009577 100.000000 0.000000 0.024248 100.000000 0 0 -104 -2 104.019226 0.000000 0.052182 100.000000
613015 0 -14 100.000000 0.000000 0.006506 100.000000 0.000000 -0.014365 100.000000 0.000000 0.025314 100.000000 0 0 -118 -3 118.038132 0.000000 0.058688 100.000000
613786 0 -34 100.000000 0.000000 0.021058 100.000000 0.000000 0.011971 100.000000 0.000000 0.027312 100.000000 0 0 -152 -5 152.082214 0.000000 0.079746 100.000000
615071 0 -2 100.000000 0.000000 0.022427 100.000000 0.000000 0.033519 100.000000 0.000000 0.017453 100.000000 0 0 -154 -5 154.081146 0.000000 0.102173 100.000000
615328 0 -1 100.000000 0.000000 0.004999 100.000000 0.000000 -0.016759 100.000000 0.000000 0.019452 100.000000 0 0 -155 -5 155.080627 0.000000 0.107173 100.000000
616099 0 -9 100.000000 0.000000 0.017360 100.000000 0.000000 -0.007183 100.000000 0.000000 0.022516 100.000000 0 0 -163 -6 163.110397 0.000000 0.124532 100.000000
616356 0 17 100.000000 0.000000 0.006711 100.000000 0.000000 0.306458 100.000000 0.000000 0.026113 100.000000 0 0 -146 -4 146.054779 0.000000 0.131244 100.000000
617127 105 -277 363.407135 0.042703 0.033898 20.619749 0.176637 -0.553061 413.106598 0.055387 0.043966 20.619755 105 0 -420 -40 526.521606 0.042703 0.165142 286.718140
618155 75 -569 858.202820 -0.002517 0.005752 328.561707 -0.061507 -0.189142 207.511047 -0.002448 0.005596 328.561707 180 3 -981 -133 1168.938354 0.040187 0.170894 325.251495
618412 66 -173 361.401337 -0.010000 0.009108 191.079529 0.715378 -0.459687 164.257874 -0.038911 0.035440 191.079544 246 6 -1151 -162 1407.065430 0.030187 0.180002 496.298065
619440 78 -1388 1880.028198 0.000000 0.006848 Infinity -0.176006 -0.660800 275.442230 0.000000 0.006662 100.000000 324 8 -2517 -411 2871.731445 0.030187 0.186850 518.983948
619697 76 -329 532.997498 -0.010000 0.001233 112.326561 0.855425 0.272939 68.093193 -0.038911 0.004796 112.326561 400 10 -2840 -472 3275.656250 0.020187 0.188083 831.721802
620468 75 -1194 1691.466675 -0.002517 0.021674 961.187866 -0.257385 -0.347159 34.879566 -0.003264 0.028112 961.187866 475 12 -4013 -695 4543.345703 0.017670 0.209757 1087.093018
620725 70 -359 612.582092 0.007554 0.008047 6.520344 0.681312 0.591368 13.201661 0.029393 0.031309 6.520342 545 13 -4364 -770 4971.053223 0.025224 0.217803 763.485352
621496 64 -1308 2144.384277 0.000000 0.036158 Infinity -0.245609 -0.390255 58.892834 0.000000 0.046897 100.000000 609 15 -5641 -1053 6340.593262 0.025224 0.253961 906.834045
621753 75 -430 673.079895 0.032718 0.011505 64.836662 0.812528 0.095768 88.213562 0.127308 0.044766 64.836662 684 17 -6057 -1161 6843.154297 0.057942 0.265466 358.159241
622524 77 -1490 2035.197998 -0.047810 -0.044889 6.110080 -0.248973 -0.337582 35.589771 -0.062011 -0.058222 6.110077 761 21 -7495 -1552 8404.514648 0.010131 0.220577 2077.158203
622781 50 -504 1107.633789 -0.037879 0.000822 102.169464 0.368413 -0.107739 129.244080 -0.147388 0.003198 102.169479 811 22 -7987 -1662 8957.714844 -0.027747 0.221399 897.908203
623809 76 -2784 3763.729980 0.025000 0.032049 28.196161 -0.117337 -0.727837 520.295837 0.024319 0.031176 28.196171 887 20 -10703 -2273 11814.649414 -0.002747 0.253448 9325.076172
624066 86 -678 888.282654 -0.002515 0.013696 644.661682 1.014398 0.275333 72.857491 -0.009785 0.053292 644.661743 973 20 -11359 -2443 12575.555664 -0.005262 0.267144 5176.852051
624837 89 -2205 2577.027588 -0.020000 -0.007396 63.020336 -0.284301 -0.287304 1.056455 -0.025940 -0.009593 63.020336 1062 20 -13485 -3025 14862.276367 -0.025262 0.259748 1128.215942
625094 82 -724 983.239746 -0.020000 0.000959 104.793655 0.792341 0.160412 79.754738 -0.077821 0.003730 104.793655 1144 18 -14185 -3211 15665.397461 -0.045262 0.260707 675.994629
625865 78 -2230 2958.587402 0.000000 0.000205 Infinity -0.282618 -0.095768 66.114006 0.000000 0.000266 100.000000 1222 14 -16339 -3786 17967.435547 -0.045262 0.260912 676.448547
626893 76 -2917 3938.510254 -0.010000 0.004794 147.936600 -0.026495 0.052672 298.797729 -0.009728 0.004663 147.936600 1298 11 -19158 -4539 20955.916016 -0.055262 0.265706 580.811096
627921 80 -2983 3828.814697 0.007547 0.014929 97.806953 0.003785 -0.062249 1744.599854 0.007342 0.014522 97.806961 1378 7 -22036 -5322 24012.781250 -0.047715 0.280635 688.149719
628178 73 -754 1133.073975 -0.010000 -0.001609 83.906998 0.802435 -0.126893 115.813461 -0.038911 -0.006262 83.907005 1451 4 -22761 -5531 24836.609375 -0.057715 0.279025 583.455200
629206 71 -2746 3967.394287 0.000000 0.021092 Infinity -0.209125 0.256180 222.500656 0.000000 0.020518 100.000000 1522 0 -25401 -6287 27647.320313 -0.057715 0.300117 620.000610
630234 82 -2521 3173.982910 -0.002515 -0.000685 72.774689 0.010409 0.213084 1947.124512 -0.002447 -0.000666 72.774681 1604 -5 -27809 -7032 30240.755859 -0.060230 0.299433 597.147339
