t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
68607591 0 -1166 100.000000 0.000000 0.017587 100.000000 0.000000 0.014365 Infinity 0.000000 0.017587 100.000000 0 0 -1166 0 1166.000000 0.000000 0.017587 100.000000
68608591 0 -1152 100.000000 0.000000 0.018786 100.000000 0.000000 0.014365 Infinity 0.000000 0.018786 100.000000 0 0 -2317 -20 2317.086426 0.000000 0.036372 100.000000
68609591 0 -1125 100.000000 0.000000 0.019452 100.000000 0.000000 0.026336 Infinity 0.000000 0.019452 100.000000 0 0 -3442 -61 3442.540527 0.000000 0.055824 100.000000
68610591 0 -1161 100.000000 0.000000 0.017187 100.000000 0.000000 -0.035913 Infinity 0.000000 0.017187 100.000000 0 0 -4601 -126 4602.724609 0.000000 0.073011 100.000000
68611591 0 -1125 100.000000 0.000000 0.019985 100.000000 0.000000 0.035913 Infinity 0.000000 0.019985 100.000000 0 0 -5723 -208 5726.778320 0.000000 0.092995 100.000000
68612591 0 -1101 100.000000 0.000000 0.017054 100.000000 0.000000 0.023942 Infinity 0.000000 0.017054 100.000000 0 0 -6820 -310 6827.041992 0.000000 0.110049 100.000000
68613591 0 -1101 100.000000 0.000000 0.019452 100.000000 0.000000 0.000000 0.000000 0.000000 0.019452 100.000000 0 0 -7915 -431 7926.726074 0.000000 0.129501 100.000000
68614591 0 -1147 100.000000 0.000000 0.016654 100.000000 0.000000 -0.045490 Infinity 0.000000 0.016654 100.000000 0 0 -9052 -579 9070.499023 0.000000 0.146155 100.000000
68615591 0 -1168 100.000000 0.000000 0.016920 100.000000 0.000000 -0.021548 Infinity 0.000000 0.016920 100.000000 0 0 -10208 -749 10235.441406 0.000000 0.163075 100.000000
68616591 0 -1190 100.000000 0.000000 0.018119 100.000000 0.000000 -0.021548 Infinity 0.000000 0.018119 100.000000 0 0 -11382 -942 11420.914063 0.000000 0.181194 100.000000
68617591 0 -1226 100.000000 0.000000 0.017054 100.000000 0.000000 -0.035913 Infinity 0.000000 0.017054 100.000000 0 0 -12588 -1163 12641.610352 0.000000 0.198248 100.000000
68618591 0 -1226 100.000000 0.000000 0.020784 100.000000 0.000000 0.000000 0.000000 0.000000 0.020784 100.000000 0 0 -13790 -1404 13861.288086 0.000000 0.219032 100.000000
68619591 0 -1336 100.000000 0.000000 0.016787 100.000000 0.000000 -0.110133 Infinity 0.000000 0.016787 100.000000 0 0 -15094 -1694 15188.760742 0.000000 0.235819 100.000000
68620591 0 -1338 100.000000 0.000000 0.016254 100.000000 0.000000 -0.002394 Infinity 0.000000 0.016254 100.000000 0 0 -16395 -2007 16517.386719 0.000000 0.252074 100.000000
68621591 0 -1360 100.000000 0.000000 0.018919 100.000000 0.000000 -0.021548 Infinity 0.000000 0.018919 100.000000 0 0 -17712 -2346 17866.691406 0.000000 0.270992 100.000000
68622591 0 -1367 100.000000 0.000000 0.019052 100.000000 0.000000 -0.007183 Infinity 0.000000 0.019052 100.000000 0 0 -19029 -2712 19221.285156 0.000000 0.290044 100.000000
68623591 0 -1322 100.000000 0.000000 0.017986 100.000000 0.000000 0.045490 Infinity 0.000000 0.017986 100.000000 0 0 -20295 -3090 20528.884766 0.000000 0.308031 100.000000
68624591 0 -1290 100.000000 0.000000 0.019185 100.000000 0.000000 0.031125 Infinity 0.000000 0.019185 100.000000 0 0 -21525 -3481 21804.656250 0.000000 0.327216 100.000000
68625591 0 -1305 100.000000 0.000000 0.015855 100.000000 0.000000 -0.014365 Infinity 0.000000 0.015855 100.000000 0 0 -22761 -3900 23092.707031 0.000000 0.343070 100.000000
68626591 0 -1355 100.000000 0.000000 0.018519 100.000000 0.000000 -0.050278 Infinity 0.000000 0.018519 100.000000 0 0 -24037 -4356 24428.509766 0.000000 0.361590 100.000000
68627591 0 -1334 100.000000 0.000000 0.015188 100.000000 0.000000 0.021548 Infinity 0.000000 0.015188 100.000000 0 0 -25284 -4828 25740.828125 0.000000 0.376778 100.000000
68628591 0 -1365 100.000000 0.000000 0.019851 100.000000 0.000000 -0.031125 Infinity 0.000000 0.019851 100.000000 0 0 -26553 -5330 27082.664063 0.000000 0.396629 100.000000
68629591 0 -1358 100.000000 0.000000 0.018786 100.000000 0.000000 0.007183 Infinity 0.000000 0.018786 100.000000 0 0 -27805 -5854 28414.562500 0.000000 0.415415 100.000000
68630591 0 -1355 100.000000 0.000000 0.018652 100.000000 0.000000 0.002394 Infinity 0.000000 0.018652 100.000000 0 0 -29045 -6401 29741.970703 0.000000 0.434067 100.000000
68631591 0 -1360 100.000000 0.000000 0.019851 100.000000 0.000000 -0.004788 Infinity 0.000000 0.019851 100.000000 0 0 -30279 -6973 31071.539063 0.000000 0.453919 100.000000
68632591 0 -1324 100.000000 0.000000 0.019851 100.000000 0.000000 0.035913 Infinity 0.000000 0.019851 100.000000 0 0 -31469 -7554 32362.955078 0.000000 0.473770 100.000000
68633591 0 -1259 100.000000 0.000000 0.018253 100.000000 0.000000 0.064643 Infinity 0.000000 0.018253 100.000000 0 0 -32590 -8129 33588.519531 0.000000 0.492023 100.000000
68634591 0 -1262 100.000000 0.000000 0.017720 100.000000 0.000000 -0.002394 Infinity 0.000000 0.017720 100.000000 0 0 -33702 -8725 34813.078125 0.000000 0.509743 100.000000
68635591 0 -1269 100.000000 0.000000 0.019452 100.000000 0.000000 -0.007183 Infinity 0.000000 0.019452 100.000000 0 0 -34810 -9344 36042.285156 0.000000 0.529194 100.000000
68636591 0 -1302 100.000000 0.000000 0.018119 100.000000 0.000000 -0.033519 Infinity 0.000000 0.018119 100.000000 0 0 -35934 -10002 37300.031250 0.000000 0.547314 100.000000
68637591 0 -1314 100.000000 0.000000 0.016920 100.000000 0.000000 -0.011971 Infinity 0.000000 0.016920 100.000000 0 0 -37056 -10686 38566.019531 0.000000 0.564234 100.000000
68638591 0 -1300 100.000000 0.000000 0.019185 100.000000 0.000000 0.014365 Infinity 0.000000 0.019185 100.000000 0 0 -38155 -11381 39816.218750 0.000000 0.583420 100.000000
68639591 0 -1329 100.000000 0.000000 0.017720 100.000000 0.000000 -0.028730 Infinity 0.000000 0.017720 100.000000 0 0 -39264 -12113 41089.980469 0.000000 0.601139 100.000000
68640591 0 -1343 100.000000 0.000000 0.019052 100.000000 0.000000 -0.014365 Infinity 0.000000 0.019052 100.000000 0 0 -40372 -12873 42374.667969 0.000000 0.620191 100.000000
68641591 0 -1365 100.000000 0.000000 0.018652 100.000000 0.000000 -0.021548 Infinity 0.000000 0.018652 100.000000 0 0 -41483 -13666 43676.066406 0.000000 0.638844 100.000000
68642591 0 -1374 100.000000 0.000000 0.019185 100.000000 0.000000 -0.009577 Infinity 0.000000 0.019185 100.000000 0 0 -42586 -14485 44982.023438 0.000000 0.658029 100.000000
68643591 0 -1372 100.000000 0.000000 0.016787 100.000000 0.000000 0.002394 Infinity 0.000000 0.016787 100.000000 0 0 -43671 -15324 46281.542969 0.000000 0.674816 100.000000
68644591 0 -1422 100.000000 0.000000 0.018519 100.000000 0.000000 -0.050278 Infinity 0.000000 0.018519 100.000000 0 0 -44781 -16212 47625.277344 0.000000 0.693335 100.000000
68645591 0 -1444 100.000000 0.000000 0.017720 100.000000 0.000000 -0.021548 Infinity 0.000000 0.017720 100.000000 0 0 -45891 -17135 48985.632813 0.000000 0.711055 100.000000
68646591 0 -1456 100.000000 0.000000 0.021317 100.000000 0.000000 -0.011971 Infinity 0.000000 0.021317 100.000000 0 0 -46994 -18085 50353.781250 0.000000 0.732372 100.000000
68647591 0 -1437 100.000000 0.000000 0.018253 100.000000 0.000000 0.019154 Infinity 0.000000 0.018253 100.000000 0 0 -48062 -19046 51698.222656 0.000000 0.750625 100.000000
68648591 0 -1427 100.000000 0.000000 0.018786 100.000000 0.000000 0.009577 Infinity 0.000000 0.018786 100.000000 0 0 -49105 -20019 53028.875000 0.000000 0.769410 100.000000
68649591 0 -1403 100.000000 0.000000 0.018786 100.000000 0.000000 0.023942 Infinity 0.000000 0.018786 100.000000 0 0 -50113 -20995 54333.257813 0.000000 0.788196 100.000000
68650591 0 -1389 100.000000 0.000000 0.018386 100.000000 0.000000 0.014365 Infinity 0.000000 0.018386 100.000000 0 0 -51092 -21980 55619.359375 0.000000 0.806582 100.000000
68651591 0 -1367 100.000000 0.000000 0.020784 100.000000 0.000000 0.021548 Infinity 0.000000 0.020784 100.000000 0 0 -52038 -22967 56880.898438 0.000000 0.827366 100.000000
68652591 0 -1381 100.000000 0.000000 0.018519 100.000000 0.000000 -0.014365 Infinity 0.000000 0.018519 100.000000 0 0 -52973 -23984 58149.554688 0.000000 0.845885 100.000000
68653591 0 -1358 100.000000 0.000000 0.020518 100.000000 0.000000 0.023942 Infinity 0.000000 0.020518 100.000000 0 0 -53873 -25000 59391.078125 0.000000 0.866403 100.000000
68654591 0 -1355 100.000000 0.000000 0.016521 100.000000 0.000000 0.002394 Infinity 0.000000 0.016521 100.000000 0 0 -54751 -26033 60624.984375 0.000000 0.882923 100.000000
68655591 0 -1362 100.000000 0.000000 0.020118 100.000000 0.000000 -0.007183 Infinity 0.000000 0.020118 100.000000 0 0 -55616 -27086 61861.062500 0.000000 0.903041 100.000000
68656591 0 -1326 100.000000 0.000000 0.019718 100.000000 0.000000 0.035913 Infinity 0.000000 0.019718 100.000000 0 0 -56437 -28127 63057.617188 0.000000 0.922760 100.000000
68657591 0 -1319 100.000000 0.000000 0.015988 100.000000 0.000000 0.007183 Infinity 0.000000 0.015988 100.000000 0 0 -57233 -29179 64241.964844 0.000000 0.938747 100.000000
68658591 0 -1346 100.000000 0.000000 0.018919 100.000000 0.000000 -0.026336 Infinity 0.000000 0.018919 100.000000 0 0 -58028 -30265 65446.308594 0.000000 0.957666 100.000000
68659591 0 -1341 100.000000 0.000000 0.015455 100.000000 0.000000 0.004788 Infinity 0.000000 0.015455 100.000000 0 0 -58800 -31362 66640.945313 0.000000 0.973121 100.000000
68660591 0 -1391 100.000000 0.000000 0.017054 100.000000 0.000000 -0.050278 Infinity 0.000000 0.017054 100.000000 0 0 -59583 -32512 67876.093750 0.000000 0.990175 100.000000
68661591 0 -1429 100.000000 0.000000 0.020384 100.000000 0.000000 -0.038307 Infinity 0.000000 0.020384 100.000000 0 0 -60367 -33707 69139.976563 0.000000 1.010559 100.000000
68662591 0 -1379 100.000000 0.000000 0.016787 100.000000 0.000000 0.050278 Infinity 0.000000 0.016787 100.000000 0 0 -61100 -34875 70352.507813 0.000000 1.027346 100.000000
68663591 0 -1427 100.000000 0.000000 0.017720 100.000000 0.000000 -0.047884 Infinity 0.000000 0.017720 100.000000 0 0 -61838 -36096 71602.093750 0.000000 1.045066 100.000000
68664591 0 -1441 100.000000 0.000000 0.017187 100.000000 0.000000 -0.014365 Infinity 0.000000 0.017187 100.000000 0 0 -62561 -37343 72858.617188 0.000000 1.062253 100.000000
68665591 0 -1425 100.000000 0.000000 0.017587 100.000000 0.000000 0.016759 Infinity 0.000000 0.017587 100.000000 0 0 -63255 -38587 74095.554688 0.000000 1.079839 100.000000
68666591 0 -1477 100.000000 0.000000 0.019851 100.000000 0.000000 -0.052672 Infinity 0.000000 0.019851 100.000000 0 0 -63951 -39890 75372.031250 0.000000 1.099691 100.000000
68667591 0 -1523 100.000000 0.000000 0.019452 100.000000 0.000000 -0.045490 Infinity 0.000000 0.019452 100.000000 0 0 -64642 -41247 76680.523438 0.000000 1.119142 100.000000
68668591 0 -1511 100.000000 0.000000 0.019319 100.000000 0.000000 0.011971 Infinity 0.000000 0.019319 100.000000 0 0 -65301 -42606 77971.101563 0.000000 1.138461 100.000000
68669591 0 -1539 100.000000 0.000000 0.019585 100.000000 0.000000 -0.028730 Infinity 0.000000 0.019585 100.000000 0 0 -65946 -44004 79279.421875 0.000000 1.158046 100.000000
68670591 0 -1532 100.000000 0.000000 0.019718 100.000000 0.000000 0.007183 Infinity 0.000000 0.019718 100.000000 0 0 -66561 -45408 80574.515625 0.000000 1.177764 100.000000
68671591 0 -1578 100.000000 0.000000 0.020917 100.000000 0.000000 -0.045490 Infinity 0.000000 0.020917 100.000000 0 0 -67165 -46865 81899.117188 0.000000 1.198681 100.000000
68672591 0 -1638 100.000000 0.000000 0.017453 100.000000 0.000000 -0.059855 Infinity 0.000000 0.017453 100.000000 0 0 -67760 -48391 83265.273438 0.000000 1.216135 100.000000
