t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
877468 0 0 52 1 28 42 51 0 -448 0 0 0 -214
877725 0 0 51 1 26 41 50 0 -384 0 0 0 -219
878496 0 0 53 1 30 42 52 0 -336 0 0 0 -200
878753 0 0 52 1 29 41 50 0 -500 0 0 0 -184
879524 0 0 53 2 30 42 51 0 -448 0 0 0 -216
879781 0 0 52 1 31 41 50 0 -464 0 0 0 -152
880552 0 0 54 1 30 42 51 0 -412 0 0 0 -145
880809 0 0 52 1 30 41 51 0 -424 0 0 0 -150
881580 0 0 52 1 28 42 51 0 -484 0 0 0 -194
881837 0 0 53 1 27 41 50 0 -360 0 0 0 -201
882865 0 0 51 1 26 41 50 0 -404 0 0 0 -209
883122 0 0 53 1 29 41 51 0 -468 0 0 0 -200
883893 0 0 53 2 35 43 52 0 -428 0 0 0 -142
884150 0 0 53 1 30 41 51 0 -524 0 0 0 -201
884921 0 0 52 2 32 42 51 0 -428 0 0 0 -190
885949 0 0 52 1 29 41 50 0 -436 0 0 0 -194
886977 17 12 54 2 29 42 52 0 -1636 0 0 0 -692
888262 20 20 53 1 31 43 53 0 -1488 0 0 0 -177
888519 17 18 52 1 29 42 51 0 -356 0 0 0 -67
889290 21 22 51 1 27 42 52 0 -392 0 0 0 -279
890318 22 19 52 1 36 44 52 0 -1320 0 0 0 -352
890575 19 20 51 1 34 43 53 0 -788 0 0 0 92
891346 22 22 51 1 34 43 52 0 -360 0 0 0 -208
892374 20 19 52 1 40 44 53 0 -216 0 0 0 -293
892631 21 20 49 1 37 43 51 0 -964 0 0 0 -190
893402 22 22 49 1 42 43 54 0 416 0 0 0 -42
893659 23 23 50 1 42 42 52 0 -536 0 0 0 -76
894430 22 23 50 1 43 43 52 0 -328 0 0 0 -182
894687 23 23 51 1 44 44 54 0 -1616 0 0 0 -144
895458 22 23 49 1 46 43 46 0 -280 0 0 0 -30
895715 21 22 51 1 48 43 44 0 -1076 0 0 0 -25
897000 23 21 50 1 51 43 48 0 -824 0 0 0 -549
897771 0 18 49 1 49 39 51 0 796 0 0 0 1484
898028 5 20 50 2 29 39 54 0 -64 0 0 0 799
898799 15 27 46 1 1 32 52 0 764 0 0 0 1112
899056 11 25 44 1 1 29 51 0 248 0 0 0 1067
899827 8 19 42 1 1 26 49 0 -932 0 0 0 709
900084 11 20 43 2 30 26 49 0 100 0 0 0 658
900855 9 18 41 61 25 21 45 0 492 0 0 0 757
901112 7 17 38 74 24 24 42 0 -84 0 0 0 414
902140 11 23 38 55 36 84 41 0 496 0 0 0 897
902397 10 23 37 51 37 76 36 0 456 0 0 0 868
902911 10 23 33 41 38 84 30 0 -412 0 0 0 1036
903168 10 23 32 43 41 82 30 0 -1120 0 0 0 1244
904196 24 24 31 59 46 1 25 0 -360 0 0 0 -249
905481 22 22 33 69 53 1 23 0 -456 0 0 0 -46
906509 22 14 41 51 46 2 24 0 -1760 0 0 0 -1010
907537 23 20 48 77 44 1 26 0 -712 0 0 0 -535
908308 21 16 56 96 46 1 28 0 -1008 0 0 0 -442
909593 22 8 69 94 42 4 30 0 -140 0 0 0 -1595
910621 23 24 78 135 42 10 27 0 -1172 0 0 0 -169
912934 21 15 99 148 44 14 117 0 -284 0 0 0 -987
913962 21 14 115 154 16 20 123 0 -1356 0 0 0 -956
916275 21 16 144 131 37 19 116 0 452 0 0 0 -685
917046 21 13 155 136 7 18 110 0 392 0 0 0 -837
917303 18 9 159 135 1 6 106 0 1216 0 0 0 -1016
918331 24 12 182 123 25 24 103 0 1480 0 0 0 -1191
919102 24 19 144 115 25 25 102 0 24 0 0 0 -532
919359 25 23 144 110 24 24 100 0 -1108 0 0 0 -84
920387 21 23 135 109 26 24 93 0 -648 0 0 0 33
921158 19 17 137 107 19 24 84 0 -316 0 0 0 -303
922186 22 11 139 91 39 27 85 0 -428 0 0 0 -1062
922443 22 10 136 81 1 25 86 0 48 0 0 0 -1109
923728 23 22 127 49 2 28 64 0 192 0 0 0 -29
924499 19 7 128 23 1 28 64 0 -2316 0 0 0 -1300
924756 22 7 117 16 1 27 68 0 -1096 0 0 0 -1401
925527 24 12 114 26 1 29 75 0 -800 0 0 0 -1433
926555 19 9 101 2 18 32 77 0 -56 0 0 0 -1198
927840 22 13 80 1 22 34 77 0 -1280 0 0 0 -581
930410 23 19 69 1 30 37 69 0 -740 0 0 0 -406
931181 18 14 54 1 42 37 67 0 -904 0 0 0 -624
931438 20 11 51 1 44 37 67 0 216 0 0 0 -1070
932466 20 11 41 1 46 37 70 0 -1108 0 0 0 -1074
933237 22 9 30 1 42 36 68 0 -1860 0 0 0 -1395
933494 21 9 17 1 40 36 68 0 -2872 0 0 0 -1155
934265 22 11 41 1 43 33 64 0 -524 0 0 0 -1184
935293 18 9 56 1 48 32 52 0 -792 0 0 0 -1009
935550 20 9 33 1 48 33 55 0 -2596 0 0 0 -1253
937606 24 21 4 1 59 31 2 0 1100 0 0 0 -259
939148 9 21 1 1 63 40 65 0 20 0 0 0 887
940176 22 14 1 1 72 42 70 0 -904 0 0 0 -774
940947 0 0 1 1 74 40 70 0 164 0 0 0 -188
941204 6 5 1 1 73 39 68 0 764 0 0 0 -613
943517 0 0 1 65 94 43 65 0 -252 0 0 0 -205
944288 0 0 2 64 96 44 66 0 -320 0 0 0 -69
944545 0 0 2 63 95 45 65 0 -448 0 0 0 242
945316 -21 16 2 4 91 61 2 0 308 0 0 0 3521
946344 -16 14 35 2 77 95 40 0 -296 0 0 0 2175
946601 -14 14 8 1 71 98 48 0 -384 0 0 0 2116
947372 -18 19 30 1 81 106 65 0 -1360 0 0 0 3342
948400 -13 13 33 2 21 93 88 0 -540 0 0 0 2053
948657 -13 13 36 1 1 88 90 0 -440 0 0 0 2288
949942 0 0 31 1 1 54 99 0 -396 0 0 0 -139
953026 19 25 33 1 1 114 94 0 -568 0 0 0 407
953283 14 22 32 1 1 107 95 0 896 0 0 0 702
954054 24 21 33 1 2 99 92 0 -752 0 0 0 -381
954311 27 26 33 1 1 78 90 0 256 0 0 0 -105
955082 20 20 32 2 2 55 87 0 -296 0 0 0 -143
956110 22 20 34 2 3 52 87 0 -784 0 0 0 -334
956367 23 21 32 2 1 50 86 0 -472 0 0 0 -148
957138 22 22 33 1 2 50 89 0 -76 0 0 0 -123
957395 22 21 35 2 2 51 125 0 292 0 0 0 -329
958166 20 19 34 2 3 51 147 0 -936 0 0 0 -124
958423 22 21 32 1 1 48 142 0 212 0 0 0 -73
959194 22 24 35 2 3 45 135 0 -212 0 0 0 235
960222 18 21 35 2 2 42 76 0 60 0 0 0 78
961507 26 24 36 2 2 42 70 0 -432 0 0 0 -407
962535 22 21 34 1 1 38 66 0 584 0 0 0 -383
963820 21 20 43 2 2 39 65 0 -60 0 0 0 -422
964591 0 6 44 1 1 36 62 0 1172 0 0 0 215
965876 -30 22 25 1 30 1 50 0 -472 0 0 0 4376
966904 -10 13 14 2 40 2 30 0 676 0 0 0 1950
967161 -13 16 1 1 43 1 16 0 -472 0 0 0 2726
967932 -21 19 1 1 45 40 1 0 -708 0 0 0 3061
968189 -15 14 1 1 44 23 1 0 8 0 0 0 1858
969217 -19 13 32 2 46 38 2 0 316 0 0 0 3063
969474 -21 18 36 1 34 39 43 0 -352 0 0 0 3476
970245 -11 12 88 1 33 43 27 0 832 0 0 0 1948
970502 -11 12 83 2 32 42 26 0 -524 0 0 0 1908
971530 -18 15 71 1 28 39 38 0 -248 0 0 0 2586
972558 0 0 72 1 1 45 40 0 -448 0 0 0 -151
973329 2 2 71 1 1 42 39 0 796 0 0 0 -795
973586 18 10 71 1 1 43 37 0 952 0 0 0 -920
974357 26 27 70 3 2 48 40 0 -520 0 0 0 -16
975385 23 21 66 1 1 42 40 0 -1652 0 0 0 -335
976413 4 16 65 1 1 35 41 0 -1000 0 0 0 696
977441 12 24 63 3 37 34 42 0 -1092 0 0 0 965
977698 12 26 62 15 20 31 41 0 -272 0 0 0 1221
978726 11 23 59 53 1 29 44 0 -980 0 0 0 848
978983 10 20 59 53 1 29 47 0 160 0 0 0 614
979754 10 21 56 52 11 42 41 0 -1196 0 0 0 690
980011 14 19 56 59 20 35 36 0 -132 0 0 0 1
980782 26 24 59 64 27 14 35 0 -132 0 0 0 -361
981039 24 23 59 63 15 16 33 0 -300 0 0 0 -22
981810 23 23 60 69 19 31 35 0 -588 0 0 0 -274
982067 23 22 61 75 18 28 34 0 -980 0 0 0 -275
982838 19 18 92 70 28 27 36 0 344 0 0 0 -138
983095 19 20 93 70 23 24 35 0 -1028 0 0 0 -22
984123 25 24 98 72 24 22 33 0 -956 0 0 0 -389
985408 21 22 100 84 33 20 31 0 -1572 0 0 0 -63
986179 13 20 92 82 32 21 30 0 596 0 0 0 542
986436 18 21 86 88 36 22 27 0 -1336 0 0 0 31
987207 23 23 68 93 36 14 32 0 -676 0 0 0 -59
987464 22 22 71 91 35 20 31 0 -92 0 0 0 -96
988235 18 18 72 99 36 9 28 0 -36 0 0 0 -117
988492 20 20 73 100 39 9 29 0 520 0 0 0 -65
989520 21 21 78 106 41 29 31 0 744 0 0 0 -326
989777 21 19 79 109 39 58 28 0 -368 0 0 0 -156
990548 21 22 83 114 40 79 27 0 -384 0 0 0 -169
990805 23 23 85 119 42 86 30 0 588 0 0 0 43
991833 22 22 91 134 47 96 32 0 592 0 0 0 -172
993632 21 18 108 147 44 126 29 0 -356 0 0 0 -459
994660 22 13 122 152 38 141 24 0 -1884 0 0 0 -659
994917 22 18 126 154 38 139 27 0 -56 0 0 0 -362
996973 21 9 150 157 3 139 26 0 -2332 0 0 0 -1139
997230 16 13 152 155 2 133 23 0 -936 0 0 0 -252
998001 25 26 155 157 4 142 24 0 -1560 0 0 0 -99
998258 27 27 157 157 10 130 24 0 -928 0 0 0 70
999029 17 21 154 164 1 18 103 0 -1156 0 0 0 180
999286 19 21 155 167 2 18 170 0 -1048 0 0 0 74
1000057 22 23 158 171 1 9 197 0 -904 0 0 0 -15
1000314 21 18 161 171 1 12 201 0 -2672 0 0 0 -815
1001085 20 5 170 162 1 24 196 0 -2344 0 0 0 -1437
1001342 22 13 174 158 1 21 193 0 -1804 0 0 0 -855
1002370 16 10 181 145 1 25 195 0 -552 0 0 0 -730
1003398 28 24 178 130 1 25 195 0 -1032 0 0 0 -334
1003655 25 24 176 127 1 25 191 0 -1016 0 0 0 -353
1004683 22 21 168 118 1 25 179 0 -1536 0 0 0 -207
1005711 23 22 162 112 1 24 174 0 -1168 0 0 0 -301
1005968 22 23 160 111 1 27 173 0 -860 0 0 0 45
1006739 21 21 157 115 3 28 39 0 -516 0 0 0 -213
1006996 22 23 153 109 1 26 29 0 -536 0 0 0 -287
1007767 20 20 149 106 3 29 29 0 -132 0 0 0 -86
1008024 22 23 146 105 1 26 29 0 -1048 0 0 0 -135
