t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
877468 0 0 1133 3325 1887 1399 1157 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.028511
877725 0 0 1157 3325 1970 1429 1181 0.000000 -0.229843 0.000000 0.000000 0.000000 -0.029178
878496 0 0 1110 3325 1808 1399 1133 0.000000 -0.201113 0.000000 0.000000 0.000000 -0.026646
878753 0 0 1133 3325 1847 1429 1181 0.000000 -0.299275 0.000000 0.000000 0.000000 -0.024515
879524 0 0 1110 3258 1808 1399 1157 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.028778
879781 0 0 1133 3325 1770 1429 1181 0.000000 -0.277727 0.000000 0.000000 0.000000 -0.020251
880552 0 0 1087 3325 1808 1399 1157 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.019319
880809 0 0 1133 3325 1808 1429 1157 0.000000 -0.253785 0.000000 0.000000 0.000000 -0.019985
881580 0 0 1133 3325 1887 1399 1157 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.025847
881837 0 0 1110 3325 1928 1429 1181 0.000000 -0.215478 0.000000 0.000000 0.000000 -0.026779
882865 0 0 1157 3325 1970 1429 1181 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.027845
883122 0 0 1110 3325 1847 1429 1157 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.026646
883893 0 0 1110 3258 1625 1369 1133 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.018919
884150 0 0 1110 3325 1808 1429 1157 0.000000 -0.313640 0.000000 0.000000 0.000000 -0.026779
884921 0 0 1133 3258 1732 1399 1157 0.000000 -0.256180 0.000000 0.000000 0.000000 -0.025314
885949 0 0 1133 3325 1847 1429 1181 0.000000 -0.260968 0.000000 0.000000 0.000000 -0.025847
886977 60 43 1087 3258 1847 1399 1133 0.000000 -0.979228 0.000000 0.000000 0.000000 -0.092196
888262 71 71 1110 3325 1770 1369 1110 0.000000 -0.890643 0.000000 0.000000 0.000000 -0.023582
888519 60 64 1133 3325 1847 1399 1157 0.000000 -0.213084 0.000000 0.000000 0.000000 -0.008926
889290 74 78 1157 3325 1928 1399 1133 0.000000 -0.234632 0.000000 0.000000 0.000000 -0.037172
890318 78 68 1133 3325 1590 1341 1133 0.000000 -0.790087 0.000000 0.000000 0.000000 -0.046897
890575 67 71 1157 3325 1660 1369 1110 0.000000 -0.471658 0.000000 0.000000 0.000000 0.012257
891346 78 78 1157 3325 1660 1369 1133 0.000000 -0.215478 0.000000 0.000000 0.000000 -0.027712
892374 71 68 1133 3325 1460 1341 1110 0.000000 -0.129287 0.000000 0.000000 0.000000 -0.039037
892631 74 71 1206 3325 1556 1369 1157 0.000000 -0.577003 0.000000 0.000000 0.000000 -0.025314
893402 78 78 1206 3325 1399 1369 1087 0.000000 0.248997 0.000000 0.000000 0.000000 -0.005596
