t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
18635995 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.220267 NaN NaN 0.025047 NaN 0 0 -2091693011 2146775087 2997302528.000000 NaN 1.537017 NaN
18635995 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.220267 NaN NaN 0.025047 NaN 0 0 -2091693011 2146775087 2997302528.000000 NaN 1.537017 NaN
18637023 0 856350 100.000000 0.000000 0.026571 100.000000 NaN 0.256180 NaN 0.000000 0.025847 100.000000 0 0 -2091664090 -2147336347 2997684480.000000 NaN 1.563588 NaN
18637023 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.256180 NaN NaN 0.025847 NaN 0 0 -2091664090 -2147336347 2997684480.000000 NaN 1.563588 NaN
18637023 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.256180 NaN NaN 0.025847 NaN 0 0 -2091664090 -2147336347 2997684480.000000 NaN 1.563588 NaN
18637023 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.256180 NaN NaN 0.025847 NaN 0 0 -2091664090 -2147336347 2997684480.000000 NaN 1.563588 NaN
18638051 0 856578 100.000000 0.000000 0.027666 100.000000 NaN 0.215478 NaN 0.000000 0.026913 100.000000 0 0 -2091657915 -2146479791 2997066496.000000 NaN 1.591254 NaN
18638051 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.215478 NaN NaN 0.026913 NaN 0 0 -2091657915 -2146479791 2997066496.000000 NaN 1.591254 NaN
18638051 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.215478 NaN NaN 0.026913 NaN 0 0 -2091657915 -2146479791 2997066496.000000 NaN 1.591254 NaN
18638051 0 0 0.000000 NaN 0.000000 0.000000 NaN 0.215478 NaN NaN 0.026913 NaN 0 0 -2091657915 -2146479791 2997066496.000000 NaN 1.591254 NaN
18638308 0 214157 100.000000 0.000000 0.005615 100.000000 NaN 0.181959 NaN 0.000000 0.021850 100.000000 0 0 -2091662296 -2146265679 2996916480.000000 NaN 1.596870 NaN
18639079 0 642554 100.000000 0.000000 0.020031 100.000000 0.000000 0.141258 100.000000 0.000000 0.025980 100.000000 0 0 -2091679048 -2145623344 2996467968.000000 NaN 1.616900 NaN
