-3 2 0 0 0 0 0 -5144 -1984 23964 -1059 -1020 -2081 256000
-267 242 0 0 0 0 0 1096 -196 20632 -70 -385 -690 256200
-263 249 0 0 0 0 0 1256 2328 17004 -424 -1797 -361 256400
-61 58 0 0 0 0 0 1072 772 18160 200 -523 -189 256600
-21 2 0 0 0 0 0 2048 -756 21468 668 -872 -1740 256800
-2 1 0 0 0 0 0 808 188 18408 209 -436 -149 257000
-161 251 0 0 0 0 0 480 -1900 16592 295 220 -5132 257200
-65 29 0 0 0 0 0 1612 860 18384 236 -448 -165 257400
0 1 0 0 0 0 0 956 248 18324 190 -442 -126 257600
0 0 0 0 0 0 0 824 208 18412 205 -492 -148 257800
0 0 0 0 0 0 0 884 236 18400 221 -452 -128 258000
-175 160 0 0 0 0 0 -1428 624 18932 479 280 697 258200
-239 218 0 0 0 0 0 2736 -1064 19296 326 -291 -231 258400
-263 247 0 0 0 0 0 1356 -1348 21944 643 -278 -1051 258600
-185 139 0 0 0 0 0 4184 2952 22772 -923 330 -1228 258800
0 0 0 0 0 0 0 828 96 18472 235 -474 -138 259000
-1 1 0 0 0 0 0 1108 80 18208 202 -434 -171 259200
-131 125 0 0 0 0 0 -872 1964 18512 256 -651 -3627 259400
-233 203 0 0 0 0 0 -6280 2464 19808 2092 -3132 19832 259600
0 1 0 0 0 0 0 1220 212 18308 224 -465 -152 259800
-124 96 0 0 0 0 0 -916 3100 18880 48 -821 -670 260000
18468 190 0 0 0 0 0 -3648 -20 1 1799 1543 2303 260200
-47 38 0 0 0 0 0 116 -1396 18296 497 442 -1314 260400
-140 111 0 0 0 0 0 1496 -632 16532 388 42 461 260600
-181 154 0 0 0 0 0 -1388 -908 20672 -235 199 -2165 260800
-258 242 0 0 0 0 0 4288 -1276 19256 862 -1364 1844 261000
-36 68 0 0 0 0 0 1120 360 18040 149 -615 -218 261200
-202 180 0 0 0 0 0 0 1056 19656 -947 -623 -22983 261400
0 0 0 0 0 0 0 772 -48 18376 202 -486 -142 261600
-24 5 0 0 0 0 0 2272 312 19852 890 -940 7955 261800
-20 15 0 0 0 0 0 964 172 18316 187 -493 -153 262000
-156 136 0 0 0 0 0 1180 0 17848 115 16 2042 262200
-69 60 0 0 0 0 0 4152 2196 17284 710 64 -343 262400
-95 87 0 0 0 0 0 -212 -404 18096 459 -567 -43 262600
-140 105 0 0 0 0 0 1728 -3708 17148 357 -845 640 262800
3 2 0 0 0 0 0 1120 156 18356 235 -470 -131 263000
110 91 0 0 0 0 0 944 2724 20596 360 -974 466 263200
141 129 0 0 0 0 0 -1932 -544 18452 90 -668 -808 263400
89 58 0 0 0 0 0 2516 -1660 15284 -17 -710 911 263600
185 -444 0 0 0 0 0 80 65 3340 2827 3318 -24322 263800
245 225 0 0 0 0 0 2436 920 18864 38 -696 -583 264000
268 249 0 0 0 0 0 -536 1736 15792 652 1347 -930 264200
235 219 0 0 0 0 0 1684 1052 6428 535 1992 -138 264400
264 247 0 0 0 0 0 1352 -272 16584 670 -1057 524 264600
3744 21460 0 0 0 0 0 -4349 7616 24 21 2568 2056 264800
0 0 0 0 0 0 0 1044 140 18420 204 -476 -135 265000
19 10 0 0 0 0 0 3252 1820 20764 1123 529 -756 265200
54 45 0 0 0 0 0 -5416 -3676 18096 381 -1545 -968 265400
0 1 0 0 0 0 0 1120 184 18296 183 -432 -162 265600
108 81 0 0 0 0 0 -20 276 18952 257 -573 -316 265800
270 249 0 0 0 0 0 1196 180 18140 -656 -1186 -185 266000
266 249 0 0 0 0 0 -6696 -52 8280 1420 -930 -1784 266200
0 0 0 0 0 0 0 988 164 18572 219 -456 -125 266400
0 0 0 0 0 0 0 948 204 18456 198 -449 -138 266600
0 0 0 0 0 0 0 964 84 18372 204 -464 -149 266800
0 0 0 0 0 0 0 840 124 18472 209 -455 -151 267000
62 53 0 0 0 0 0 -1744 -112 17292 -6 -184 -366 267200
205 161 0 0 0 0 0 -668 -3228 21296 1618 -3216 940 267400
18248 462 0 0 0 0 0 14528 262 243 3597 3083 3327 267600
267 247 0 0 0 0 0 988 1804 21592 127 -216 354 267800
169 154 0 0 0 0 0 -2376 472 19736 412 -312 -2252 268000
0 0 0 0 0 0 0 1020 184 18416 212 -470 -144 268200
0 0 0 0 0 0 0 992 176 18460 225 -468 -148 268400
0 0 0 0 0 0 0 1296 200 18356 164 -469 -166 268600
0 0 0 0 0 0 0 1372 -112 18652 516 -4404 -263 268800
0 0 0 0 0 0 0 1040 -72 18228 172 -459 -118 269000
0 0 0 0 0 0 0 1048 244 18412 214 -441 -144 269200
0 0 0 0 0 0 0 1028 172 18424 220 -452 -172 269400
94 73 0 0 0 0 0 2908 -1132 15732 441 -380 -1689 269600
243 221 0 0 0 0 0 1496 3256 23540 500 -706 -614 269800
1 1 0 0 0 0 0 1144 52 18332 169 -444 -146 270000
849 -16384 0 0 0 0 0 3083 3320 -12284 -15314 16386 31483 270200
255 243 0 0 0 0 0 7112 -1736 24948 -124 -986 1359 270400
130 98 0 0 0 0 0 2232 1100 18648 -2 -254 284 270600
272 248 0 0 0 0 0 1704 2572 23584 -154 -1002 627 270800
70 64 0 0 0 0 0 1376 368 17688 219 -106 -308 271000
0 0 0 0 0 0 0 1004 260 18356 207 -447 -121 271200
72 48 0 0 0 0 0 -764 1928 18636 327 97 176 271400
274 247 0 0 0 0 0 5512 6696 17708 -1089 -867 122 271600
2008 20224 0 0 0 0 0 2051 24768 264 246 2569 2314 271800
98 94 0 0 0 0 0 -624 -12 17864 91 -803 -1002 272000
87 78 0 0 0 0 0 1244 724 17852 369 -550 -170 272200
104 106 0 0 0 0 0 864 -632 18464 467 -516 931 272400
0 0 0 0 0 0 0 984 204 18332 228 -461 -139 272600
0 0 0 0 0 0 0 976 88 18564 161 -425 -137 272800
0 0 0 0 0 0 0 1016 152 18472 247 -473 -160 273000
4 3 0 0 0 0 0 -2072 1828 14592 -699 -2049 -4027 273200
3 2 0 0 0 0 0 980 16 18340 185 -392 -115 273400
0 0 0 0 0 0 0 860 180 18480 198 -449 -140 273600
0 0 0 0 0 0 0 908 0 18508 233 -480 -147 273800
0 0 0 0 0 0 0 896 60 18420 211 -443 -131 274000
84 63 0 0 0 0 0 -288 -2768 19760 366 -831 3270 274200
0 0 0 0 0 0 0 1020 4 18360 225 -454 -133 274400
0 0 0 0 0 0 0 952 232 18272 174 -456 -154 274600
0 0 0 0 0 0 0 1128 168 18300 197 -472 -144 274800
33 30 0 0 0 0 0 -220 916 18320 -1055 1034 415 275000
237 220 0 0 0 0 0 -3120 1824 18164 2118 -2117 -1465 275200
136 104 0 0 0 0 0 -4844 432 19068 1170 -1647 -124 275400
243 211 0 0 0 0 0 -4260 -2440 21556 -250 -1301 61 275600
0 0 0 0 0 0 0 -2428 1784 18256 -274 -250 -154 275800
0 1 0 0 0 0 0 -2348 444 18064 -1018 -20 -31 276000
0 0 0 0 0 0 0 -560 532 18932 1954 -927 -835 276200
0 0 0 0 0 0 0 952 112 18524 199 -454 -211 276400
0 0 0 0 0 0 0 920 32 18536 169 -449 -147 276600
211 -427 0 0 0 0 0 0 0 3340 3084 3075 24576 276800
0 0 0 0 0 0 0 888 88 18392 206 -447 -149 277000
0 0 0 0 0 0 0 924 36 18340 204 -457 -145 277200
0 0 0 0 0 0 0 1072 52 18396 194 -437 -147 277400
0 0 0 0 0 0 0 988 36 18360 197 -437 -133 277600
0 0 0 0 0 0 0 952 -28 18560 199 -438 -148 277800
0 0 0 0 0 0 0 976 16 18364 172 -444 -141 278000
0 0 0 0 0 0 0 940 68 18496 187 -444 -136 278200
0 0 0 0 0 0 0 976 64 18368 233 -481 -128 278400
0 0 0 0 0 0 0 928 28 18444 204 -467 -153 278600
0 0 0 0 0 0 0 904 12 18248 198 -460 -140 278800
62 36 0 0 0 0 0 5932 1360 16192 -185 192 1224 279000
1 0 0 0 0 0 0 852 92 18388 194 -455 -136 279200
108 99 0 0 0 0 0 -504 628 17532 399 -225 -286 279400
193 176 0 0 0 0 0 -492 -380 23512 -361 -569 -1092 279600
110 94 0 0 0 0 0 636 -12 18688 256 -468 -117 279800
0 0 0 0 0 0 0 1636 16 18648 426 -781 -751 280000
0 0 0 0 0 0 0 508 104 18432 193 -437 28 280200
221 -475 0 0 0 0 0 0 1 3856 4366 3587 -20480 280400
12 12 0 0 0 0 0 -672 -400 17496 271 -251 824 280600
81 70 0 0 0 0 0 4372 3428 21076 1522 -535 546 280800
141 116 0 0 0 0 0 -360 632 19064 -1447 -654 -21212 281000
0 0 0 0 0 0 0 876 -76 18268 203 -425 -152 281200
55 50 0 0 0 0 0 1004 132 18708 134 -457 -339 281400
25 26 0 0 0 0 0 1144 -120 18412 160 -466 -155 281600
0 0 0 0 0 0 0 992 52 18316 198 -449 -132 281800
0 0 0 0 0 0 0 984 76 18308 220 -478 -151 282000
0 0 0 0 0 0 0 896 -256 18244 148 -523 -102 282200
25 25 0 0 0 0 0 912 196 18540 287 -492 -40 282400
0 0 0 0 0 0 0 1144 40 18472 219 -456 -138 282600
0 0 0 0 0 0 0 1124 64 18404 199 -456 -145 282800
0 0 0 0 0 0 0 1044 184 18408 175 -435 -150 283000
1 1 0 0 0 0 0 1040 124 18288 239 -452 -145 283200
0 0 0 0 0 0 0 1188 108 18444 225 -476 -143 283400
0 0 0 0 0 0 0 1104 128 18296 186 -458 -165 283600
0 0 0 0 0 0 0 1168 116 18488 163 -420 -159 283800
0 0 0 0 0 0 0 1160 128 18396 187 -427 -135 284000
0 0 0 0 0 0 0 1032 108 18368 181 -429 -124 284200
27 15 0 0 0 0 0 524 -424 18184 -655 -1353 -538 284400
213 247 0 0 0 0 0 556 -648 16284 -214 -899 -8017 284600
233 256 0 0 0 0 0 -736 -292 17780 -950 149 -22596 284800
250 257 0 0 0 0 0 644 1016 17208 -875 -497 -22912 285000
0 0 0 0 0 0 0 964 132 18320 233 -462 -146 285200
0 0 0 0 0 0 0 980 204 18496 185 -441 -160 285400
0 0 0 0 0 0 0 940 256 18344 209 -453 -130 285600
0 0 0 0 0 0 0 1028 192 18324 193 -417 -159 285800
3 2 0 0 0 0 0 992 276 18216 227 -441 -163 286000
23 14 0 0 0 0 0 504 3944 8948 -99 1675 -433 286200
0 0 0 0 0 0 0 868 228 18480 202 -435 -145 286400
222 211 0 0 0 0 0 2524 -468 18776 -1023 -159 -1482 286600
0 0 0 0 0 0 0 768 124 18532 209 -461 -133 286800
0 0 0 0 0 0 0 832 264 18372 219 -460 -131 287000
133 109 0 0 0 0 0 292 -276 17992 196 229 -114 287200
0 0 0 0 0 0 0 912 140 18388 238 -459 -127 287400
5 2 0 0 0 0 0 732 504 18588 216 -467 -216 287600
224 205 0 0 0 0 0 2328 -508 17560 225 -279 536 287800
1 0 0 0 0 0 0 1032 256 18460 172 -435 -121 288000
219 188 0 0 0 0 0 420 1324 18140 -194 -767 -877 288200
82 74 0 0 0 0 0 460 360 19052 156 -426 -385 288400
222 200 0 0 0 0 0 1156 1508 16072 357 -234 -642 288600
0 0 0 0 0 0 0 596 812 18752 -845 324 1132 288800
161 133 0 0 0 0 0 -224 -808 19908 451 -474 2086 289000
282 268 0 0 0 0 0 -156 -756 18068 -2121 763 898 289200
272 269 0 0 0 0 0 -2676 440 18492 2368 -707 -1272 289400
282 266 0 0 0 0 0 192 2448 17628 200 -677 270 289600
279 261 0 0 0 0 0 -2304 836 18216 424 -459 -153 289800
18048 66 0 0 0 0 0 5056 9 7 3340 2827 2812 290000
213 174 0 0 0 0 0 -1816 516 18408 192 -286 62 290200
139 127 0 0 0 0 0 -636 620 18676 515 -624 -437 290400
284 257 0 0 0 0 0 -2452 -168 16348 -354 -635 -237 290600
190 136 0 0 0 0 0 6968 1240 16856 -500 241 -812 290800
154 66 0 0 0 0 0 -1532 0 19020 1153 -614 -660 291000
80 65 0 0 0 0 0 3368 -2120 27120 761 2752 -11656 291200
2 1 0 0 0 0 0 884 184 18568 214 -473 -134 291400
112 84 0 0 0 0 0 1100 636 20196 895 374 -7771 291600
111 70 0 0 0 0 0 3168 2704 14768 107 -89 -1070 291800
40 40 0 0 0 0 0 1096 -364 18716 91 -599 13 292000
133 109 0 0 0 0 0 3100 1212 17364 275 -353 -914 292200
32 29 0 0 0 0 0 1264 172 18404 199 -460 -252 292400
11 10 0 0 0 0 0 932 -12 18672 199 -487 -168 292600
0 0 0 0 0 0 0 1016 4 18436 256 -481 -146 292800
