t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
197759591 0 -71838 100.000000 0.000000 0.018919 100.000000 0.000000 -0.141258 Infinity 0.000000 0.018919 100.000000 0 0 -215046 -3644 215076.875000 0.000000 0.054225 100.000000
197760591 0 -71975 100.000000 0.000000 0.018386 100.000000 0.000000 -0.136469 Infinity 0.000000 0.018386 100.000000 0 0 -286915 -7545 287014.187500 0.000000 0.072611 100.000000
197761591 0 -72075 100.000000 0.000000 0.017587 100.000000 0.000000 -0.100556 Infinity 0.000000 0.017587 100.000000 0 0 -358800 -12774 359027.312500 0.000000 0.090198 100.000000
197762591 0 -72214 100.000000 0.000000 0.016387 100.000000 0.000000 -0.138864 Infinity 0.000000 0.016387 100.000000 0 0 -430720 -19279 431151.250000 0.000000 0.106585 100.000000
197763591 0 -72291 100.000000 0.000000 0.017853 100.000000 0.000000 -0.076614 Infinity 0.000000 0.017853 100.000000 0 0 -502600 -26970 503323.093750 0.000000 0.124438 100.000000
197764591 0 -72403 100.000000 0.000000 0.014655 100.000000 0.000000 -0.112527 Infinity 0.000000 0.014655 100.000000 0 0 -574443 -35956 575567.187500 0.000000 0.139093 100.000000
197765591 0 -72544 100.000000 0.000000 0.020251 100.000000 0.000000 -0.141258 Infinity 0.000000 0.020251 100.000000 0 0 -646287 -46014 647923.000000 0.000000 0.159345 100.000000
197766591 0 -72659 100.000000 0.000000 0.018786 100.000000 0.000000 -0.114922 Infinity 0.000000 0.018786 100.000000 0 0 -718026 -57543 720328.062500 0.000000 0.178130 100.000000
197767591 0 -72784 100.000000 0.000000 0.018386 100.000000 0.000000 -0.124498 Infinity 0.000000 0.018386 100.000000 0 0 -789658 -70440 792793.500000 0.000000 0.196516 100.000000
197768591 0 -72935 100.000000 0.000000 0.016920 100.000000 0.000000 -0.150835 Infinity 0.000000 0.016920 100.000000 0 0 -861189 -84681 865342.312500 0.000000 0.213436 100.000000
197769591 0 -73071 100.000000 0.000000 0.021717 100.000000 0.000000 -0.136469 Infinity 0.000000 0.021717 100.000000 0 0 -932602 -100159 937965.000000 0.000000 0.235153 100.000000
197770591 0 -73169 100.000000 0.000000 0.017986 100.000000 0.000000 -0.098162 Infinity 0.000000 0.017986 100.000000 0 0 -1003758 -117207 1010577.875000 0.000000 0.253139 100.000000
197771591 0 -73296 100.000000 0.000000 0.018652 100.000000 0.000000 -0.126893 Infinity 0.000000 0.018652 100.000000 0 0 -1074718 -135564 1083234.250000 0.000000 0.271792 100.000000
197772591 0 -73430 100.000000 0.000000 0.018119 100.000000 0.000000 -0.134075 Infinity 0.000000 0.018119 100.000000 0 0 -1145453 -155277 1155929.750000 0.000000 0.289911 100.000000
197773591 0 -73514 100.000000 0.000000 0.019185 100.000000 0.000000 -0.083797 Infinity 0.000000 0.019185 100.000000 0 0 -1215899 -176292 1228612.750000 0.000000 0.309097 100.000000
197774591 0 -73631 100.000000 0.000000 0.017587 100.000000 0.000000 -0.117316 Infinity 0.000000 0.017587 100.000000 0 0 -1286041 -198691 1301299.250000 0.000000 0.326683 100.000000
197775591 0 -73763 100.000000 0.000000 0.017720 100.000000 0.000000 -0.131681 Infinity 0.000000 0.017720 100.000000 0 0 -1355903 -222362 1374015.125000 0.000000 0.344403 100.000000
197776591 0 -73938 100.000000 0.000000 0.017054 100.000000 0.000000 -0.174777 Infinity 0.000000 0.017054 100.000000 0 0 -1425499 -247326 1446795.625000 0.000000 0.361456 100.000000
197777591 0 -74074 100.000000 0.000000 0.019185 100.000000 0.000000 -0.136469 Infinity 0.000000 0.019185 100.000000 0 0 -1494787 -273521 1519605.875000 0.000000 0.380642 100.000000
197778591 0 -74149 100.000000 0.000000 0.021450 100.000000 0.000000 -0.074220 Infinity 0.000000 0.021450 100.000000 0 0 -1563628 -301068 1592348.750000 0.000000 0.402092 100.000000
197779591 0 -74240 100.000000 0.000000 0.018253 100.000000 0.000000 -0.090980 Infinity 0.000000 0.018253 100.000000 0 0 -1631946 -330121 1665000.750000 0.000000 0.420345 100.000000
197780591 0 -75391 100.000000 0.000000 0.165074 100.000000 0.000000 -1.151611 Infinity 0.000000 0.165074 100.000000 0 0 -1700774 -360886 1738640.500000 0.000000 0.585418 100.000000
197781591 -59 -75822 128412.015625 0.052059 0.103920 99.621048 -0.059000 -0.430956 630.434387 0.052059 0.103920 99.621048 -59 0 -1763970 -402781 1809313.250000 0.052059 0.689338 1224.152954
197782591 -77 -76634 99424.312500 0.032290 0.124571 285.785004 -0.018000 -0.811634 4409.080078 0.032290 0.124571 285.785004 -136 -4 -1823106 -451522 1878054.375000 0.084349 0.813910 864.929382
197783591 -76 -77031 101256.789063 0.037255 0.099657 167.500275 0.001000 -0.397437 39843.671875 0.037255 0.099657 167.500275 -212 -10 -1876000 -507522 1943231.625000 0.121604 0.913567 651.263367
197784591 -63 -76603 121491.429688 -0.035000 0.054092 254.548233 0.013000 0.428562 3196.632324 -0.035000 0.054092 254.548233 -275 -18 -1922799 -568167 2004717.375000 0.086604 0.967658 1017.336365
197785591 -72 -77850 108024.960938 0.005000 -0.174533 3590.658691 -0.009000 -1.247379 13759.774414 0.005000 -0.174533 3590.658691 -347 -24 -1966958 -632281 2065746.250000 0.091604 0.793126 765.819336
197786591 -65 -77050 118438.937500 -0.015000 -0.078740 424.931091 0.007000 0.799663 11323.764648 -0.015000 -0.078740 424.931091 -412 -30 -2021018 -687183 2134251.000000 0.076604 0.714386 832.569336
197787591 -60 -77354 128823.960938 -0.042149 0.062885 249.198074 0.005000 -0.304064 6181.273438 -0.042149 0.062885 249.198074 -472 -35 -2079459 -737862 2206031.500000 0.034455 0.777271 2155.883301
197788591 -63 -76785 121780.257813 -0.035000 0.004397 112.561813 -0.003000 0.569820 19093.984375 -0.035000 0.004397 112.561813 -535 -37 -2134193 -791714 2275796.500000 -0.000545 0.781668 143600.125000
197789591 -73 -76538 104746.507813 0.022347 0.086334 286.334106 -0.010000 0.246603 2566.028320 0.022347 0.086334 286.334106 -608 -37 -2188515 -845632 2345627.500000 0.021802 0.868001 3881.252197
197790591 -71 -75592 106367.953125 0.002483 -0.142691 5847.821289 0.002000 0.945710 47185.566406 0.002483 -0.142691 5847.821289 -679 -39 -2237374 -903312 2412199.500000 0.024285 0.725311 2886.693848
197791591 -59 -75118 127218.968750 -0.042143 -0.169470 302.132538 0.012000 0.474052 3850.432129 -0.042143 -0.169470 302.132538 -738 -40 -2293584 -953143 2483052.250000 -0.017858 0.555841 3212.537842
197792591 -44 -74352 168881.921875 -0.002472 0.035040 1517.519775 0.015000 0.766145 5007.630371 -0.002472 0.035040 1517.519775 -782 -39 -2356743 -992375 2556420.000000 -0.020330 0.590881 3006.442139
197793591 -1 -74496 7449470.500000 0.005000 0.017853 257.059753 0.043000 -0.143652 434.074646 0.005000 0.017853 257.059753 -783 -39 -2418608 -1033876 2629581.000000 -0.015330 0.608733 4070.856445
197794591 0 -74601 100.000000 -0.000000 0.019052 100.000000 0.001000 -0.105345 10634.487305 -0.000000 0.019052 100.000000 -783 -39 -2479809 -1076535 2702667.750000 -0.015330 0.627786 4195.136230
197795591 0 -74654 100.000000 0.000000 0.019052 100.000000 0.000000 -0.052672 Infinity 0.000000 0.019052 100.000000 -783 -39 -2540229 -1120383 2775600.250000 -0.015330 0.646838 4319.415527
197796591 0 -74759 100.000000 0.000000 0.016121 100.000000 0.000000 -0.105345 Infinity 0.000000 0.016121 100.000000 -783 -39 -2599886 -1165438 2848419.250000 -0.015330 0.662959 4424.575195
197797591 0 -74917 100.000000 0.000000 0.016787 100.000000 0.000000 -0.158017 Infinity 0.000000 0.016787 100.000000 -783 -39 -2658934 -1211546 2921218.250000 -0.015330 0.679746 4534.079590
197798591 0 -75008 100.000000 0.000000 0.018253 100.000000 0.000000 -0.090980 Infinity 0.000000 0.018253 100.000000 -783 -39 -2717270 -1258696 2993913.750000 -0.015330 0.697998 4653.145020
197799591 0 -75092 100.000000 -0.000000 0.019319 100.000000 0.000000 -0.083797 Infinity -0.000000 0.019319 100.000000 -783 -39 -2774800 -1306956 3066464.250000 -0.015330 0.717317 4779.162109
197800591 0 -75207 100.000000 0.000000 0.018253 100.000000 0.000000 -0.114922 Infinity 0.000000 0.018253 100.000000 -783 -39 -2831474 -1356394 3138870.750000 -0.015330 0.735570 4898.227051
197801591 0 -75295 100.000000 0.000000 0.020251 100.000000 0.000000 -0.088585 Infinity 0.000000 0.020251 100.000000 -783 -39 -2887302 -1406918 3211121.250000 -0.015330 0.755821 5030.328125
197802591 0 -75379 100.000000 0.000000 0.016654 100.000000 0.000000 -0.083797 Infinity 0.000000 0.016654 100.000000 -783 -39 -2942156 -1458620 3283159.000000 -0.015330 0.772475 5138.963867
197803591 0 -75465 100.000000 0.000000 0.015988 100.000000 0.000000 -0.086191 Infinity 0.000000 0.015988 100.000000 -783 -39 -2996203 -1511288 3355058.250000 -0.015330 0.788462 5243.254395
197804591 0 -75556 100.000000 0.000000 0.020384 100.000000 0.000000 -0.090980 Infinity 0.000000 0.020384 100.000000 -783 -39 -3049465 -1564878 3426832.750000 -0.015330 0.808847 5376.224609
197805591 0 -75683 100.000000 0.000000 0.017720 100.000000 0.000000 -0.126893 Infinity 0.000000 0.017720 100.000000 -783 -39 -3101712 -1619634 3498406.750000 -0.015330 0.826567 5491.813477
197806591 0 -75801 100.000000 0.000000 0.020784 100.000000 0.000000 -0.117316 Infinity 0.000000 0.020784 100.000000 -783 -39 -3153060 -1675394 3569827.000000 -0.015330 0.847351 5627.390625
197807591 0 -75846 100.000000 0.000000 0.017320 100.000000 0.000000 -0.045490 Infinity 0.000000 0.017320 100.000000 -783 -39 -3203268 -1732243 3640939.500000 -0.015330 0.864671 5740.371582
197808591 0 -75997 100.000000 0.000000 0.017187 100.000000 0.000000 -0.150835 Infinity 0.000000 0.017187 100.000000 -783 -39 -3252582 -1790068 3711926.750000 -0.015330 0.881857 5852.484375
197809591 0 -76126 100.000000 0.000000 0.017853 100.000000 0.000000 -0.129287 Infinity 0.000000 0.017853 100.000000 -783 -39 -3300977 -1848831 3782765.000000 -0.015330 0.899710 5968.941406
197810591 0 -76229 100.000000 0.000000 0.020251 100.000000 0.000000 -0.102951 Infinity 0.000000 0.020251 100.000000 -783 -39 -3348379 -1908530 3853406.000000 -0.015330 0.919962 6101.042480
197811591 0 -76344 100.000000 0.000000 0.015721 100.000000 0.000000 -0.114922 Infinity 0.000000 0.015721 100.000000 -783 -39 -3394632 -1969268 3923783.000000 -0.015330 0.935683 6203.594727
197812591 0 -76502 100.000000 0.000000 0.016521 100.000000 0.000000 -0.158017 Infinity 0.000000 0.016521 100.000000 -783 -39 -3440018 -2030852 3994063.000000 -0.015330 0.952204 6311.361328
197813591 0 -76650 100.000000 0.000000 0.017853 100.000000 0.000000 -0.148441 Infinity 0.000000 0.017853 100.000000 -783 -39 -3484467 -2093299 4064208.750000 -0.015330 0.970056 6427.818848
197814591 0 -76727 100.000000 0.000000 0.018119 100.000000 0.000000 -0.076614 Infinity 0.000000 0.018119 100.000000 -783 -39 -3527837 -2156593 4134106.250000 -0.015330 0.988176 6546.014648
