t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
197759591 0 0 1970 3325 165 3325 1341 -0.162806 -0.141258 10.872069 0.013856 -0.054625 -0.018919
197760591 0 0 1887 3325 165 3325 1341 -0.234632 -0.136469 10.946290 0.017853 -0.057289 -0.018386
197761591 0 0 1887 3325 165 3325 1341 -0.201113 -0.100556 10.936713 0.010925 -0.052227 -0.017587
197762591 0 0 1887 3325 165 3325 1399 -0.196325 -0.138864 11.001357 0.013323 -0.053559 -0.016387
197763591 0 0 2012 3325 165 3325 1341 -0.184354 -0.076614 10.857704 0.009459 -0.052360 -0.017853
197764591 0 0 2100 3325 171 3325 1341 -0.229843 -0.112527 10.838551 0.010525 -0.050361 -0.014655
197765591 0 0 2012 3325 165 3325 1312 -0.220267 -0.141258 10.934319 0.008793 -0.048896 -0.020251
197766591 0 0 2012 3325 165 3325 1312 -0.153229 -0.114922 11.008539 0.013989 -0.052493 -0.018786
197767591 0 0 2100 3325 168 3325 1341 -0.213084 -0.124498 10.977415 0.011458 -0.056224 -0.018386
197768591 0 0 2100 3325 168 3325 1369 -0.146046 -0.150835 10.960655 0.015721 -0.054225 -0.016920
197769591 0 0 1847 3325 168 3325 1341 -0.169988 -0.136469 10.924742 0.010658 -0.051161 -0.021717
197770591 0 0 1847 3325 168 3325 1369 -0.122104 -0.098162 10.910377 0.014256 -0.053159 -0.017986
197771591 0 0 2100 3325 163 3325 1312 -0.208296 -0.126893 10.967837 0.009193 -0.050095 -0.018652
197772591 0 0 2100 3325 163 3325 1399 -0.208296 -0.134075 10.893618 0.015455 -0.054358 -0.018119
197773591 0 0 2100 3325 168 3325 1341 -0.220267 -0.083797 10.915165 0.010392 -0.050628 -0.019185
197774591 0 0 1770 3325 168 3325 1341 -0.160412 -0.117316 10.948684 0.014789 -0.055424 -0.017587
197775591 0 0 2100 3325 168 3325 1341 -0.227449 -0.131681 10.852916 0.014256 -0.055025 -0.017720
197776591 0 0 1847 3325 168 3325 1341 -0.177171 -0.174777 10.857704 0.014922 -0.051827 -0.017054
197777591 0 0 1808 3325 168 3325 1341 -0.191536 -0.136469 10.963049 0.010925 -0.049296 -0.019185
197778591 0 0 2100 3325 163 3325 1399 -0.169988 -0.074220 10.919953 0.008660 -0.048896 -0.021450
197779591 0 0 2100 3325 165 3325 1341 -0.155623 -0.090980 10.896011 0.009593 -0.051827 -0.018253
197780591 0 0 1970 3325 168 3325 1341 -2.901772 -1.151611 12.234370 -0.121907 0.033841 -0.165074
197781591 -49 -70 2286 3325 226 3325 1157 0.146046 -0.430956 9.636662 0.022649 -0.028645 -0.103920
197782591 -71 -84 3325 3325 313 3325 1285 0.447716 -0.811634 11.087548 0.063418 -0.056490 -0.124571
197783591 -69 -84 3192 3325 386 3325 1065 -0.450110 -0.397437 10.797850 -0.011458 -0.057423 -0.099657
197784591 -70 -56 3192 3325 462 3325 1110 -0.972046 0.428562 11.185710 0.003864 -0.046098 -0.054092
197785591 -71 -73 3001 3325 564 3325 1133 0.866701 -1.247379 9.576807 -0.011991 -0.033708 0.174533
197786591 -68 -62 2385 3325 662 3325 1206 -0.107739 0.799663 12.440271 0.025980 -0.124838 0.078740
197787591 -69 -52 1847 3325 822 3325 1232 -0.646434 -0.304064 10.996569 0.012657 -0.032642 -0.062885
197788591 -70 -56 1625 3325 1625 3325 1285 -0.203507 0.569820 10.797850 -0.005596 -0.058888 -0.004397
197789591 -69 -78 1770 3325 1065 3325 1399 0.574608 0.246603 10.299855 0.038637 -0.053292 -0.086334
197790591 -71 -72 1770 3325 1157 3325 1429 1.137246 0.945710 9.971849 0.063018 -0.061286 0.142691
197791591 -68 -51 1341 3325 2145 3325 1524 -0.849942 0.474052 11.185710 0.028911 -0.016787 0.169470
197792591 -45 -44 1369 3325 2100 3325 1460 -0.031125 0.766145 11.221623 -0.119375 -0.015455 -0.035040
197793591 0 -2 1460 3325 2056 3325 1460 -0.287304 -0.143652 10.915165 0.008793 -0.048363 -0.017853
197794591 0 -1 1460 3325 2056 3325 1460 -0.225055 -0.105345 10.924742 0.010525 -0.051294 -0.019052
197795591 0 0 1399 3325 2056 3325 1429 -0.251391 -0.052672 10.905588 0.015855 -0.056357 -0.019052
197796591 0 0 1399 3325 2012 3325 1491 -0.253785 -0.105345 10.934319 0.017054 -0.054225 -0.016121
197797591 0 0 1429 3325 2056 3325 1460 -0.244209 -0.158017 10.907983 0.013190 -0.058888 -0.016787
197798591 0 0 1399 3325 2100 3325 1460 -0.215478 -0.090980 10.941502 0.017853 -0.052493 -0.018253
197799591 0 -1 1460 3325 2100 3325 1460 -0.284910 -0.083797 11.015722 0.011325 -0.051960 -0.019319
197800591 0 0 1399 3325 2056 3325 1460 -0.237026 -0.114922 10.862493 0.011458 -0.054358 -0.018253
197801591 0 0 1312 3325 2056 3325 1399 -0.217872 -0.088585 10.922348 0.011325 -0.051827 -0.020251
197802591 0 0 1556 3325 2056 3325 1460 -0.232238 -0.083797 10.934319 0.016787 -0.054092 -0.016654
197803591 0 0 1491 3325 2100 3325 1460 -0.244209 -0.086191 10.773908 0.014256 -0.055025 -0.015988
197804591 0 0 1399 3325 2100 3325 1524 -0.234632 -0.090980 10.931925 0.008926 -0.050628 -0.020384
197805591 0 0 1491 3325 2100 3325 1429 -0.292093 -0.126893 10.977415 0.012524 -0.052893 -0.017720
197806591 0 0 1399 3325 2100 3325 1524 -0.256180 -0.117316 10.869676 0.008394 -0.051427 -0.020784
197807591 0 0 1660 3325 2100 3325 1491 -0.232238 -0.045490 10.850522 0.008926 -0.052360 -0.017320
197808591 0 0 1460 3325 2056 3325 1491 -0.265756 -0.150835 10.946290 0.017853 -0.048896 -0.017187
197809591 0 0 1460 3325 2056 3325 1491 -0.308852 -0.129287 10.927136 0.009859 -0.046764 -0.017853
197810591 0 0 1491 3325 2012 3325 1460 -0.234632 -0.102951 10.996569 0.008394 -0.046897 -0.020251
197811591 0 0 1491 3325 2056 3325 1460 -0.203507 -0.114922 10.948684 0.011724 -0.052360 -0.015721
197812591 0 0 1399 3325 2056 3325 1460 -0.325611 -0.158017 10.893618 0.012124 -0.054492 -0.016521
197813591 0 0 1556 3325 2056 3325 1429 -0.263362 -0.148441 10.996569 0.011458 -0.052093 -0.017853
197814591 0 0 1556 3325 2056 3325 1460 -0.251391 -0.076614 10.917560 0.015188 -0.052760 -0.018119
197815591 0 0 1312 3325 2056 3325 1460 -0.272939 -0.093374 10.994174 0.014256 -0.054891 -0.017453
197816591 0 0 1399 3325 2145 3325 1460 -0.213084 -0.102951 10.881646 0.015455 -0.053825 -0.019319
197817591 0 0 1312 3325 2012 3325 1460 -0.208296 -0.098162 10.905588 0.011458 -0.050628 -0.017986
197818591 0 0 1625 3325 2145 3325 1460 -0.234632 -0.107739 10.922348 0.011191 -0.047164 -0.019319
197819591 0 0 1399 3325 2100 3325 1491 -0.301669 -0.162806 10.891223 0.007861 -0.051827 -0.018786
197820591 0 0 1369 3325 2145 3325 1460 -0.258574 -0.143652 11.003751 0.011724 -0.052360 -0.019052
197821591 0 0 1491 3325 2100 3325 1491 -0.251391 -0.062249 10.862493 0.015721 -0.052093 -0.018786
197822591 0 0 1369 3325 2056 3325 1429 -0.227449 -0.107739 10.991780 0.009326 -0.051294 -0.018786
197823591 0 0 1491 3325 2056 3325 1460 -0.241814 -0.090980 10.996569 0.016654 -0.052893 -0.016787
197824591 0 0 1460 3325 2100 3325 1460 -0.265756 -0.136469 10.917560 0.012790 -0.052227 -0.018652
197825591 0 0 1491 3325 2100 3325 1491 -0.237026 -0.064643 10.984597 0.011858 -0.052493 -0.018519
197826591 0 0 1491 3325 2100 3325 1524 -0.239420 -0.067038 10.910377 0.013057 -0.048629 -0.018519
197827591 0 0 1491 3325 2056 3325 1460 -0.272939 -0.126893 10.876858 0.015188 -0.051827 -0.016521
197828591 0 0 1524 3325 2012 3325 1524 -0.241814 -0.150835 10.953472 0.011591 -0.053692 -0.017720
197829591 0 0 1369 3325 2056 3325 1460 -0.251391 -0.050278 10.905588 0.011858 -0.051161 -0.019985
197830591 0 0 1524 3325 2056 3325 1399 -0.270545 -0.021548 10.939107 0.008926 -0.050495 -0.019052
197831591 0 0 1460 3325 2100 3325 1491 -0.256180 -0.062249 10.893618 0.016387 -0.053026 -0.016920
197832591 0 0 1399 3325 2056 3325 1460 -0.196325 -0.162806 11.001357 0.017587 -0.052626 -0.017453
197833591 0 0 1491 3325 2056 3325 1460 -0.191536 -0.100556 10.982203 0.010658 -0.053159 -0.017054
197834591 0 0 1556 3325 2056 3325 1460 -0.304064 -0.105345 10.936713 0.017453 -0.052227 -0.019985
197835591 0 0 1460 3325 2100 3325 1524 -0.251391 -0.074220 10.996569 0.017720 -0.056490 -0.019718
197836591 0 0 1429 3325 2056 3325 1460 -0.277727 -0.071826 11.013328 0.017720 -0.055557 -0.017720
197837591 0 0 1491 3325 2100 3325 1429 -0.282516 -0.088585 10.927136 0.015588 -0.054358 -0.019851
197838591 0 0 1399 3325 2100 3325 1429 -0.241814 -0.129287 10.965444 0.012257 -0.050761 -0.017587
197839591 0 0 1312 3325 2100 3325 1460 -0.268151 -0.136469 11.006145 0.016787 -0.055158 -0.018386
197840591 0 0 1312 3325 2056 3325 1429 -0.301669 -0.076614 10.929530 0.010126 -0.050361 -0.019718
197841591 0 0 1460 3325 2100 3325 1524 -0.277727 -0.107739 10.919953 0.018786 -0.055424 -0.015988
197842591 0 0 1399 3325 2100 3325 1460 -0.280122 -0.126893 10.888829 0.013057 -0.050894 -0.020651
197843591 0 0 1369 3325 2056 3325 1491 -0.244209 -0.153229 10.893618 0.013590 -0.051827 -0.019985
197844591 0 0 1399 3325 2100 3325 1399 -0.256180 -0.131681 10.934319 0.009060 -0.051427 -0.018119
197845591 0 0 1524 3325 2056 3325 1429 -0.246603 -0.074220 10.826580 0.014789 -0.050361 -0.017187
197846591 0 0 1491 3325 2056 3325 1460 -0.323217 -0.093374 10.924742 0.018119 -0.055691 -0.018253
197847591 0 0 1491 3325 2100 3325 1429 -0.253785 -0.079009 10.884041 0.011991 -0.053159 -0.015721
197848591 0 0 1556 3325 2012 3325 1460 -0.284910 -0.083797 10.917560 0.015322 -0.052760 -0.017853
197849591 0 0 1491 3325 2145 3325 1429 -0.220267 -0.098162 10.929530 0.015188 -0.050628 -0.020384
197850591 0 0 1460 3325 2056 3325 1491 -0.220267 -0.112527 10.951078 0.017320 -0.056757 -0.019319
197851591 0 0 1399 3325 2145 3325 1429 -0.272939 -0.122104 10.888829 0.011591 -0.051560 -0.020518
197852591 0 0 1312 3325 2012 3325 1460 -0.251391 -0.088585 10.879252 0.010525 -0.051028 -0.021317
197853591 0 0 1460 3325 2056 3325 1524 -0.277727 -0.098162 10.963049 0.018919 -0.056090 -0.017853
197854591 0 0 1369 3325 2100 3325 1460 -0.258574 -0.093374 10.967837 0.012790 -0.051427 -0.022250
197855591 0 0 1460 3325 2056 3325 1429 -0.268151 -0.126893 10.946290 0.012124 -0.054225 -0.016920
197856591 0 0 1312 3325 2056 3325 1491 -0.275333 -0.021548 10.891223 0.015188 -0.050095 -0.017187
197857591 0 0 1491 3325 2056 3325 1460 -0.215478 -0.107739 10.888829 0.017320 -0.053426 -0.019185
197858591 0 0 1341 3325 2056 3325 1429 -0.256180 -0.153229 10.936713 0.007328 -0.049429 -0.021317
197859591 0 0 1369 3325 2100 3325 1460 -0.282516 -0.100556 10.977415 0.016254 -0.054625 -0.016521
197860591 0 0 1491 3325 2056 3325 1460 -0.244209 -0.083797 10.910377 0.009593 -0.051028 -0.020784
197861591 0 0 1460 3325 2056 3325 1491 -0.265756 -0.086191 10.965444 0.012657 -0.055158 -0.017720
197862591 0 0 1460 3325 2012 3325 1460 -0.284910 -0.098162 10.843339 0.011058 -0.048230 -0.022516
197863591 0 0 1460 3325 2056 3325 1460 -0.256180 -0.090980 11.008539 0.014256 -0.053692 -0.019585
197864591 0 0 1369 3325 2145 3325 1460 -0.248997 -0.079009 11.054029 0.011191 -0.048363 -0.018386
197865591 0 0 1399 3325 2056 3325 1429 -0.227449 -0.055067 10.910377 0.013456 -0.052493 -0.019985
197866591 0 0 1460 3325 2056 3325 1491 -0.248997 -0.100556 10.862493 0.014655 -0.056490 -0.016787
197867591 0 0 1369 3325 2100 3325 1491 -0.210690 -0.090980 10.896011 0.007994 -0.048363 -0.020518
197868591 0 0 1399 3325 2100 3325 1491 -0.229843 -0.134075 10.919953 0.015455 -0.053159 -0.019851
197869591 0 0 1312 3325 2056 3325 1460 -0.208296 -0.069432 10.874464 0.017453 -0.056224 -0.017453
197870591 0 0 1369 3325 2145 3325 1460 -0.258574 -0.045490 10.919953 0.013856 -0.051294 -0.016254
197871591 0 0 1491 3325 2056 3325 1460 -0.253785 -0.079009 10.948684 0.013190 -0.049828 -0.020251
197872591 0 0 1524 3325 2100 3325 1399 -0.253785 -0.062249 10.924742 0.014922 -0.054492 -0.017453
197873591 0 0 1399 3325 2056 3325 1491 -0.277727 -0.138864 10.905588 0.007727 -0.050761 -0.018786
197874591 0 0 1491 3325 2056 3325 1460 -0.270545 -0.062249 10.905588 0.013856 -0.051694 -0.020384
197875591 0 0 1491 3325 2100 3325 1491 -0.253785 -0.100556 10.884041 0.011724 -0.050761 -0.017453
197876591 0 0 1590 3325 2100 3325 1460 -0.237026 -0.038307 10.876858 0.014789 -0.055424 -0.020917
197877591 0 0 1399 3325 2056 3325 1460 -0.246603 -0.076614 10.838551 0.018253 -0.055424 -0.018786
197878591 0 0 1399 3325 2012 3325 1429 -0.282516 -0.083797 10.833762 0.011724 -0.053959 -0.017853
197879591 0 0 1556 3325 2056 3325 1460 -0.277727 -0.107739 10.919953 0.006928 -0.050761 -0.021450
197880591 0 0 1590 3325 2012 3325 1460 -0.241814 -0.177171 10.936713 0.016121 -0.059421 -0.018652
197881591 0 0 1556 3325 2100 3325 1460 -0.229843 -0.064643 10.953472 0.015322 -0.053426 -0.018119
197882591 0 0 1491 3325 2012 3325 1460 -0.272939 -0.093374 10.951078 0.018919 -0.053026 -0.017986
197883591 0 0 1285 3325 2056 3325 1429 -0.251391 -0.081403 11.018116 0.016254 -0.051960 -0.017720
197884591 0 0 1341 3325 2012 3325 1429 -0.241814 -0.040701 10.958261 0.012657 -0.052760 -0.016387
197885591 0 0 1556 3325 2100 3325 1524 -0.268151 -0.110133 10.960655 0.013856 -0.052227 -0.018919
197886591 0 0 1625 3325 2056 3325 1460 -0.237026 -0.083797 10.972626 0.013456 -0.051161 -0.019851
197887591 0 0 1285 3325 2100 3325 1460 -0.244209 -0.112527 10.907983 0.017187 -0.050495 -0.020917
197888591 0 0 1460 3325 2056 3325 1460 -0.265756 -0.153229 10.967837 0.008394 -0.050361 -0.018119
197889591 0 0 1556 3325 2056 3325 1460 -0.239420 -0.184354 10.860099 0.016654 -0.053959 -0.017720
197890591 0 0 1399 3325 2012 3325 1460 -0.241814 -0.131681 10.893618 0.015721 -0.055424 -0.018253
197891591 0 0 1491 3325 2056 3325 1399 -0.227449 0.011971 10.929530 0.015322 -0.053692 -0.021450
197892591 0 0 1312 3325 2056 3325 373 -0.193930 -0.124498 10.862493 0.018253 -0.054625 -0.020917
197893591 0 0 1369 3325 2056 3325 157 -0.318429 -0.131681 10.903194 0.013590 -0.050095 -0.018652
197894591 0 0 1491 3325 2100 3325 1460 -0.220267 -0.119710 11.061212 0.023715 -0.049429 -0.017320
197895591 0 0 1369 3325 2056 3325 1460 -0.260968 -0.131681 10.917560 0.013190 -0.051161 -0.016387
197896591 0 0 1556 3325 2056 3325 1429 -0.196325 -0.181959 10.934319 0.007061 -0.051960 -0.019185
197897591 0 0 1556 3325 2100 3325 1429 -0.284910 -0.160412 10.843339 0.012923 -0.051028 -0.020784
197898591 0 0 1491 3325 2056 3325 1429 -0.253785 -0.150835 10.879252 0.014922 -0.055424 -0.018919
197899591 0 0 1556 3325 2145 3325 1429 -0.191536 -0.124498 10.958261 0.013190 -0.049429 -0.017720
197900591 0 0 1556 3325 2100 3325 1460 -0.359130 -0.181959 10.970232 0.012790 -0.051694 -0.019319
